N	2gram	Bakhtin_Pr_3	Formalny
140	он должен	2	3
141	оно должно	2	3
142	так например	1	3
143	в каждом	3	3
144	то ни	4	3
145	значение в	1	3
146	на все	1	3
147	его в	4	3
148	в социальной	1	3
149	в жизни	2	3
150	в них	2	3
151	нельзя понять	1	3
152	в отношении	9	3
153	но для	3	3
154	не о	4	3
155	в основе	1	3
156	связи с	1	3
157	своей статье	1	3
158	сводится к	3	3
159	отличается от	2	3
160	всего в	1	3
161	к тому	5	3
162	здесь не	1	3
163	ясно что	1	3
164	особенно в	2	3
165	жизнь и	2	3
166	громадное значение	2	3
167	его художественной	1	3
168	бы в	3	3
169	говорит он	3	3
170	наконец в	3	3
171	как она	2	3
172	один из	2	3
173	в большинстве	2	3
174	и других	1	3
175	для него	13	3
176	не для	2	3
177	в особенности	1	3
178	со всем	2	3
179	и даже	7	3
180	не было	2	3
181	произведение в	1	3
182	на фоне	1	3
183	ни на	1	3
184	смысле этого	2	3
185	ничем не	1	3
186	этого слова	7	3
187	дело идет	5	3
188	в основном	1	3
189	но это	4	3
190	это последнее	1	3
191	более того	2	3
192	между ними	1	3
193	от всех	1	3
194	что он	23	3
195	и стилей	2	2
196	в применении	1	2
197	чтобы не	1	2
198	и это	4	2
199	ее до	1	2
200	тех же	1	2
201	входящих в	1	2
202	а как	2	2
203	вопрос о	2	2
204	всем этим	2	2
205	во внешнем	1	2
206	как если	1	2
207	для других	3	2
208	менее всего	1	2
209	уже как	1	2
210	нет и	3	2
211	за пределы	2	2
212	чем же	1	2
213	идет о	1	2
214	с этим	2	2
215	более и	1	2
216	в него	3	2
217	кругозора в	1	2
218	стиля и	1	2
219	в произведении	1	2
220	он в	4	2
221	не могла	1	2
222	и если	2	2
223	на его	4	2
224	к миру	1	2
225	а вовсе	2	2
226	и вот	5	2
227	из виду	1	2
228	и более	1	2
229	ни были	1	2
230	но ведь	1	2
231	о мире	8	2
232	эта же	1	2
233	но все	5	2
234	европейского искусства	1	2
235	того или	2	2
236	это не	5	2
237	ни в	4	2
238	с тем	5	2
239	мы видели	3	2
240	фигурирует в	1	2
241	основные линии	1	2
242	строгом смысле	1	2
243	нисколько не	2	2
244	их на	1	2
245	в эту	1	2
246	не так	1	2
247	таким же	1	2
248	войти в	2	2
249	на всю	2	2
250	бы быть	1	2
251	раз и	3	2
252	мысли в	1	2
253	слово оно	1	2
254	на него	7	2
255	к другим	2	2
256	только не	1	2
257	ничего не	4	2
258	одна из	1	2
259	к ней	2	2
260	за исключением	1	2
261	во всем	3	2
262	может и	1	2
263	от их	1	2
264	и заключается	1	2
265	еще одна	1	2
266	его с	4	2
267	всего этого	2	2
268	приводит к	1	2
269	как с	1	2
270	на нее	2	2
271	не с	2	2
272	каждого из	1	2
273	еще в	3	2
274	она была	1	2
275	с ним	8	2
276	и должно	2	2
277	и что	5	2
278	или на	1	2
279	все в	1	2
280	и лишь	2	2
281	между тем	3	2
282	функций в	1	2
283	что и	5	2
284	во всей	1	2
285	вполне понятно	2	2
286	в другой	2	2
287	нем и	1	2
288	ее к	1	2
289	только в	6	2
290	уже не	2	2
291	ни одного	5	2
292	чтобы он	1	2
293	большинстве случаев	3	2
294	в душе	2	2
295	его и	3	2
296	в одном	5	2
297	и со	2	2
298	как такового	3	2
299	как раз	4	2
300	они становятся	1	2
301	даже и	4	2
302	вопрос об	1	2
303	сама по	2	2
304	все время	5	2
305	есть лишь	1	2
306	под влиянием	3	2
307	все более	1	2
308	вступает в	2	2
309	вместе с	4	2
310	ко всем	1	2
311	в строгом	1	2
312	она есть	1	2
313	образом на	1	2
314	мире а	2	2
315	к которому	2	2
316	одна очень	1	2
317	может войти	2	2
318	места в	1	2
319	ни было	4	2
320	в своих	1	2
321	отношении к	7	2
322	одной из	1	2
323	но эта	1	2
324	они были	1	2
325	что такое	2	2
326	а между	3	1
327	ту же	1	1
328	можно говорить	1	1
329	также и	1	1
330	например в	2	1
331	мы замечаем	1	1
332	начинается с	1	1
333	себя как	2	1
334	мы здесь	1	1
335	людей на	1	1
336	он может	2	1
337	пробиться к	4	1
338	нам кажется	1	1
339	было как	1	1
340	а непосредственно	1	1
341	между двумя	2	1
342	в первом	1	1
343	по преимуществу	1	1
344	из его	4	1
345	в нашу	1	1
346	высшей степени	3	1
347	и этот	2	1
348	мы уже	6	1
349	той же	2	1
350	со всех	1	1
351	бы уже	3	1
352	и само	1	1
353	на первом	1	1
354	смысле можно	1	1
355	линии его	1	1
356	время от	2	1
357	во внутреннем	2	1
358	и идеологической	1	1
359	почти все	2	1
360	должную дистанцию	1	1
361	всех без	1	1
362	самый материал	1	1
363	кто же	2	1
364	в каждой	1	1
365	произведение должно	1	1
366	всех сторон	1	1
367	проявляется в	1	1
368	и определяется	2	1
369	в чем	5	1
370	тем как	1	1
371	глаза на	1	1
372	совсем не	3	1
373	в данном	1	1
374	в абстрактной	1	1
375	к которой	1	1
376	не входит	2	1
377	его сознания	1	1
378	эта особенность	2	1
379	оно является	1	1
380	и речи	1	1
381	к третьему	2	1
382	вот как	3	1
383	очень трудно	1	1
384	ней в	1	1
385	словом в	1	1
386	как нам	1	1
387	что касается	1	1
388	перед нами	1	1
389	отношением к	4	1
390	и точность	1	1
391	в единый	1	1
392	хотя и	3	1
393	значительности и	1	1
394	увидим что	2	1
395	в этот	2	1
396	основная тенденция	1	1
397	художественный замысел	1	1
398	то в	2	1
399	та же	2	1
400	бы и	4	1
401	другого нет	1	1
402	ни один	1	1
403	эти вопросы	1	1
404	еще далеко	2	1
405	так в	2	1
406	с их	1	1
407	романа но	1	1
408	особое место	1	1
409	как он	3	1
410	на то	1	1
411	именно этим	1	1
412	в статье	1	1
413	тем не	2	1
414	все те	2	1
415	определяют его	1	1
416	пределах одного	2	1
417	к одному	3	1
418	внутренней речи	4	1
419	этот процесс	1	1
420	замыслу оно	1	1
421	вообще не	2	1
422	том и	1	1
423	чтобы в	1	1
424	таких которые	1	1
425	наконец от	1	1
426	какой бы	1	1
427	и по	1	1
428	на этом	4	1
429	всех своих	1	1
430	лишь с	1	1
431	в нее	1	1
432	последнее слово	4	1
433	это конечно	1	1
434	мышления с	1	1
435	один а	1	1
436	может стать	1	1
437	этом смысле	4	1
438	и отчетливо	1	1
439	характерный для	1	1
440	лишь на	2	1
441	в итоге	1	1
442	материал для	1	1
443	только одно	1	1
444	но уже	1	1
445	нет в	2	1
446	она и	1	1
447	ни одной	1	1
448	в высшей	3	1
449	далеко не	3	1
450	а прежде	2	1
451	понята и	1	1
452	но лишь	1	1
453	этого не	3	1
454	нами особенность	1	1
455	переходим к	4	1
456	он и	5	1
457	нигде не	1	1
458	первом плане	1	1
459	такой же	3	1
460	элемента в	1	1
461	не мог	5	1
462	в этих	1	1
463	общем не	1	1
464	необходимо прежде	1	1
465	что если	1	1
466	определяется прежде	1	1
467	можно найти	1	1
468	замкнутых и	1	1
469	в такой	3	1
470	в котором	3	1
471	и конкретных	1	1
472	и свой	2	1
473	не столько	1	1
474	в отличие	2	1
475	нему и	5	1
476	своего рода	2	1
477	даны в	1	1
478	но он	3	1
479	друг другу	4	1
480	и эти	1	1
481	есть еще	1	1
482	тому чтобы	2	1
483	и почти	2	1
484	для нее	1	1
485	не знает	6	1
486	тому что	2	1
487	соединение с	1	1
488	на один	1	1
489	всех их	1	1
490	случае в	1	1
491	оно занимает	1	1
492	самого начала	8	1
493	отрыва от	1	1
494	этими двумя	2	1
495	для каждого	1	1
496	на котором	1	1
497	к изучению	1	1
498	которого он	3	1
499	говорить о	3	1
500	конкретные формы	1	1
501	но только	2	1
502	того чтобы	1	1
503	для всего	1	1
504	его внутренний	3	1
505	не лучше	1	1
506	правда в	1	1
507	и без	2	1
508	на себя	1	1
509	и существенное	1	1
510	чуткое ухо	1	1
511	он хочет	4	1
512	по своей	1	1
513	мире и	2	1
514	потому что	12	1
515	же он	2	1
516	в роман	2	1
517	на которой	1	1
518	только с	3	1
519	этом отношении	1	1
520	разобранные нами	1	1
521	эту сторону	1	1
522	мы и	2	1
523	что на	1	1
524	без исключения	3	1
525	которое как	1	1
526	него на	2	1
527	не могут	1	1
528	есть только	3	1
529	лежит в	2	1
530	поэтом и	1	1
531	глубоко нелепо	1	1
532	как для	2	1
533	и материал	1	1
534	и самое	1	1
535	и о	1	1
536	ни одно	1	1
537	данном случае	1	1
538	миром и	1	1
539	дадим краткий	1	1
540	характер и	3	1
541	с самого	8	1
542	своей сюжетной	1	1
543	роль в	1	1
544	дано в	1	1
545	друг для	1	1
546	что у	6	1
547	здесь он	1	1
548	было в	2	1
549	в последующих	1	1
550	вкратце остановиться	1	1
551	мог бы	2	1
552	поэтому-то так	1	1
553	остаться в	1	1
554	что дело	1	1
555	по сравнению	1	1
556	за этими	1	1
557	продуктивной разработки	1	1
558	понятно что	2	1
559	из одного	1	1
560	могла не	1	1
561	смысле и	1	1
562	элементы этой	1	1
563	лишь перемещение	1	1
564	в отдельных	1	1
565	поспешно и	1	1
566	в другом	8	1
567	что каждый	1	1
568	очень существенная	1	1
569	правда как	1	1
570	можно сказать	1	1
571	каждом своем	1	1
572	нет у	1	1
573	разобранной нами	1	1
574	связь между	1	1
575	вся эта	1	1
576	и во	3	1
577	другими идеологиями	1	1
578	должно было	1	1
579	на одном	2	1
580	в форме	2	1
581	и ни	1	1
582	резко отличается	1	1
583	для самого	1	1
584	свое истинное	1	1
585	человека непосредственно	1	1
586	к нему	14	1
587	от этой	2	1
588	согласиться с	1	1
589	исключения элементов	1	1
590	и действительно	1	1
591	по мнению	1	1
592	и требует	1	1
593	между этими	1	1
594	с которыми	2	1
595	своего собственного	3	1
596	так что	5	1
597	из которого	1	1
598	сколько в	1	1
599	для всех	1	1
600	ибо она	1	1
601	в сторону	2	1
602	себя в	1	1
603	же но	1	1
604	слова в	7	1
605	в виде	4	1
606	и обратно	1	1
607	из них	5	1
608	участие в	1	1
609	глаза и	2	1
610	предмет и	1	1
611	мы знаем	2	1
612	был бы	2	1
613	себе в	1	1
614	никто не	1	1
615	и нового	1	1
616	самого слова	1	1
617	и навсегда	1	1
618	сочетать его	1	1
619	так как	4	1
620	как его	2	1
621	но что	1	1
622	у него	4	1
623	отличие от	2	1
624	но из	1	1
625	же деле	1	1
626	связан с	2	1
627	не оказывается	1	1
628	не были	1	1
629	выходит за	2	1
630	или иной	2	1
631	одном месте	1	1
632	своему материалу	1	1
633	тонки и	1	1
634	но ни	2	1
635	что они	6	1
636	и тех	1	1
637	и нельзя	1	1
638	и создает	2	1
639	а с	3	1
640	содержание его	1	1
641	один и	1	1
642	что не	7	1
643	его из	1	1
644	самом же	1	1
645	а сам	1	1
646	введенная в	2	1
647	у человека	2	1
648	к своему	5	1
649	этим определяются	1	1
650	весь его	2	1
651	одну из	1	1
652	в слове	5	1
653	там где	7	1
654	или с	1	1
655	несмотря на	1	1
656	которые будут	1	1
657	стояло на	1	1
658	в непрерывном	1	1
659	к его	1	1
660	одному знаменателю	1	1
661	требует от	1	1
662	приводит в	1	1
663	из которых	1	1
664	какого бы	1	1
665	понимает как	1	1
666	по своему	3	1
667	если оно	1	1
668	его участие	1	1
669	в той	2	1
670	нашу задачу	1	1
671	дан так	1	1
672	мы остановимся	4	1
673	и основной	1	1
674	что же	8	1
675	утверждение в	2	1
676	даже с	1	1
677	образ и	1	1
678	эти последние	2	1
679	как средство	1	1
680	самостоятельности и	1	1
681	или хотя	1	1
682	тенденция к	2	1
683	в реальном	3	1
684	столько в	1	1
685	но даже	1	1
686	с первой	1	1
687	здесь особенно	1	1
688	этого замысла	1	1
689	происходит лишь	1	1
690	между собой	1	1
691	не является	2	1
692	отношениях к	1	1
693	и для	8	1
694	слова но	1	1
695	сложны и	1	1
696	или в	1	1
697	что оно	2	1
698	сознания и	3	1
699	том что	3	1
700	это уже	2	1
701	уже совсем	1	1
702	в колеса	1	1
703	которую он	1	1
704	еще более	2	1
705	причастен к	1	1
706	не должен	1	1
707	в г	1	1
708	вчувствования в	1	1
709	только что	3	1
710	для друга	1	1
711	они и	1	1
712	деле оно	1	1
713	всех тех	2	1
714	с ней	1	1
715	не говоря	1	1
716	руки и	1	1
717	возможно лишь	1	1
718	сказать что	2	1
719	другой стороны	3	1
720	а ее	1	1
721	о себе	18	1
722	в последнем	2	1
723	из этого	1	1
724	художественных функций	1	1
725	время не	2	1
726	себе не	1	1
727	себе но	1	1
728	особенно отчетливо	2	1
729	это в	2	1
