N	2gram	Tiupa_Hudo_1	DiskursI
223	высказывания с	1	2
224	за пределы	2	2
225	себя в	7	2
226	писателя в	1	2
227	как к	2	2
228	с некоторыми	1	2
229	собственно и	1	2
230	хотя и	3	2
231	сознания в	3	2
232	более или	5	2
233	в противоположность	3	2
234	текста не	2	2
235	в этой	2	2
236	коммуникативной природе	2	2
237	высказывания не	2	2
238	всей его	2	2
239	к искусству	1	2
240	не следует	4	2
241	он ни	1	2
242	определенной жанровой	1	2
243	становления и	1	2
244	в принципе	5	2
245	силу своей	1	2
246	подобно тому	1	2
247	и по	2	2
248	на этом	1	2
249	в каждом	1	2
250	могла бы	2	2
251	с позиций	2	2
252	не сможет	1	2
253	об этом	2	2
254	для становления	1	2
255	того или	3	2
256	коммуникативную стратегию	2	2
257	иному роду	1	2
258	прибавить ни	1	2
259	и тем	2	2
260	на сцене	1	2
261	к области	3	2
262	соответствии с	1	2
263	не всегда	1	2
264	биографического дискурса	1	2
265	с человеком	1	2
266	иначе говоря	4	2
267	одного и	2	2
268	или менее	5	2
269	м.м бахтин	2	2
270	речевого замысла	2	2
271	и без	1	2
272	о литературе	3	2
273	а.н веселовского	2	2
274	по крайней	1	2
275	текст и	1	2
276	и предполагает	1	2
277	я героя	2	2
278	то с	1	2
279	не менее	3	2
280	хоровое слово	1	2
281	дело не	2	2
282	внутренней речи	14	2
283	коммуникативным событием	1	2
284	к такому	1	2
285	не могло	2	2
286	нельзя не	1	2
287	общем виде	1	2
288	имеем дело	2	2
289	своей природе	2	2
290	в тексте	9	2
291	и его	12	2
292	жанры в	1	2
293	однако это	1	2
294	в момент	2	2
295	крайней мере	1	2
296	дискурса в	1	2
297	отличается от	2	2
298	же самое	1	2
299	числе и	1	2
300	значительной степени	1	2
301	частной жизни	2	2
302	не есть	1	2
303	оно не	1	2
304	самом общем	1	2
305	не ограничивается	1	2
306	как мы	1	2
307	которая своей	1	2
308	с ее	5	2
309	говорит и	3	2
310	что делает	1	2
311	в организации	1	2
312	принадлежащих к	1	2
313	в пределах	3	2
314	приводит к	5	2
315	и иные	1	2
316	в другом	3	2
317	разного рода	1	2
318	строго говоря	1	2
319	конститутивный момент	1	2
320	индивидуального речевого	2	2
321	очередь определяется	1	2
322	а по	1	2
323	ни убавить	1	2
324	сути своей	2	2
325	и что	3	2
326	основе своей	1	2
327	в значительной	1	2
328	времени в	2	2
329	но обязательно	1	2
330	это было	1	2
331	в форме	4	2
332	котором он	1	2
333	в литературе	1	2
334	и одновременно	5	2
335	к различным	1	2
336	дело с	1	2
337	в какой	2	2
338	и ее	3	2
339	тот или	2	2
340	есть в	2	2
341	свидетельствует о	1	2
342	в равной	2	2
343	или даже	3	2
344	текста в	3	2
345	слова в	2	2
346	в одном	2	2
347	следует признать	1	2
348	никогда не	2	2
349	на ее	1	2
350	к которому	4	2
351	ни прибавить	1	2
352	и др	2	2
353	героя и	5	2
354	более того	1	2
355	в соответствии	1	2
356	из наиболее	1	2
357	воспринимающего сознания	2	2
358	в рассказе	3	2
359	зависит от	1	2
360	однако и	1	2
361	его как	1	2
362	одну из	1	2
363	о чем	2	2
364	н.д тамарченко	1	2
365	и адресата	2	2
366	коммуникативные стратегии	1	2
367	более чем	1	2
368	к его	2	2
369	общения не	1	2
370	сути дела	1	2
371	автора в	1	2
372	одновременно с	1	2
373	для понимания	2	2
374	жизни в	2	2
375	высказывания и	2	2
376	в культуре	3	2
377	за его	1	2
378	известной степени	3	2
379	говорящего и	1	2
380	частности в	1	2
381	или в	2	2
382	о котором	1	2
383	особого рода	5	2
384	не более	1	2
385	эстетического субъекта	3	2
386	одновременно и	1	2
387	что даже	1	2
388	героя в	1	2
389	речи как	1	2
390	они не	1	2
391	том числе	2	2
392	можно говорить	1	1
393	для построения	1	1
394	таком случае	1	1
395	чтобы не	1	1
396	помимо прямого	1	1
397	отделен от	1	1
398	и то	4	1
399	средневековой книжности	1	1
400	это и	1	1
401	идет о	1	1
402	даже сказать	1	1
403	жанровой схемы	1	1
404	от своей	1	1
405	взаимодействия людей	2	1
406	также весьма	1	1
407	из его	1	1
408	иного типа	1	1
409	формах внутренней	1	1
410	термином дискурс	1	1
411	едины судьба	1	1
412	анекдот не	1	1
413	той же	1	1
414	к предмету	1	1
415	речевой деятельности	1	1
416	текста как	3	1
417	ставят перед	1	1
418	жанровой традиции	1	1
419	нам всегда	1	1
420	смысле можно	1	1
421	не сделав	1	1
422	из своих	1	1
423	конвенциональность общения	1	1
424	такая возможность	1	1
425	говорить о	3	1
426	но она	2	1
427	принадлежит к	3	1
428	в полной	1	1
429	я не	2	1
430	особенно очевидно	1	1
431	из того	1	1
432	судьбой предопределенной	1	1
433	перечисленные свойства	1	1
434	предстает как	1	1
435	к общему	1	1
436	себе а	1	1
437	субъекта объекта	1	1
438	очищение аффектов	1	1
439	на них	1	1
440	хх веке	1	1
441	присутствующего в	2	1
442	я на	2	1
443	иного рода	1	1
444	исторически продуктивный	1	1
445	проникновение в	1	1
446	вокруг я	2	1
447	продуктивный тип	1	1
448	жизнью но	1	1
449	судьба выражает	1	1
450	общему миропорядку	1	1
451	особенно если	1	1
452	и читателей	2	1
453	могло быть	2	1
454	а только	4	1
455	области литературы	1	1
456	конечном счете	5	1
457	герой не	3	1
458	гуманитарных науках	1	1
459	внимание не	1	1
460	что они	1	1
461	именовал веком	1	1
462	как говорит	3	1
463	существенно связаны	1	1
464	не входят	1	1
465	сделав хуже	1	1
466	человеческого бытия	2	1
467	данного типа	1	1
468	с их	2	1
469	кто говорит	5	1
470	о жизни	1	1
471	кому говорят	2	1
472	обращения к	1	1
473	в противном	2	1
474	художественных текстов	1	1
475	т.д эта	1	1
476	реальной действительности	1	1
477	это тоже	2	1
478	поведение двух	1	1
479	я к	1	1
480	любому иному	1	1
481	к числу	1	1
482	жанр сказания	1	1
483	есть его	1	1
484	или иную	1	1
485	со своей	3	1
486	всего лишь	4	1
487	не выбирают	1	1
488	из мифа	1	1
489	с собачкой	1	1
490	в которой	2	1
491	бы и	1	1
492	общение с	1	1
493	что это	1	1
494	таковы например	2	1
495	образом и	2	1
496	в нашем	2	1
497	из этих	3	1
498	и те	1	1
499	право на	2	1
500	по преимуществу	2	1
501	рассказ о	2	1
502	для возникновения	2	1
503	состава актантов	1	1
504	в словаре	2	1
505	художественной реальности	4	1
506	говорит не	1	1
507	занимательное неожиданное	1	1
508	бахтин он	1	1
509	наиболее очевидным	1	1
510	на то	1	1
511	к эстетическому	1	1
512	состояний жизни	1	1
513	высказывания как	1	1
514	оказывается чем-то	1	1
515	в случае	1	1
516	к реализации	1	1
517	что она	2	1
518	противном случае	2	1
519	благодаря наличию	1	1
520	хотят и	1	1
521	том в	1	1
522	время и	1	1
523	он не	4	1
524	литературных произведений	3	1
525	все перечисленные	1	1
526	и свершают	1	1
527	какова например	1	1
528	в понимании	1	1
529	которым человек	1	1
530	нашего высказывания	1	1
531	но оказывается	1	1
532	данном отношении	1	1
533	уже говорилось	1	1
534	из виду	2	1
535	содержит в	1	1
536	быть субъектом	1	1
537	адресата высказывания	1	1
538	эстетического переживания	1	1
539	на земле	1	1
540	субъекты этического	1	1
541	и ситуации	1	1
542	литературе в	1	1
543	можно даже	1	1
544	не отделен	1	1
545	картины мира	3	1
546	вследствие своей	1	1
547	оно обладает	1	1
548	или иных	2	1
549	основе его	1	1
550	одно и	3	1
551	русском языке	1	1
552	введение в	1	1
553	подход к	1	1
554	это позиция	2	1
555	не будет	2	1
556	ю.м лотман	1	1
557	и может	1	1
558	значение в	1	1
559	в мире	21	1
560	изменить ничего	1	1
561	различных речевых	1	1
562	их отношении	1	1
563	самим собой	4	1
564	как писал	1	1
565	все их	1	1
566	с другими	4	1
567	искусства в	4	1
568	притче о	1	1
569	на почве	3	1
570	этом смысле	3	1
571	своего значения	1	1
572	в молчание	2	1
573	моделью причастности	1	1
574	включая в	1	1
575	как объекты	1	1
576	согласно характеристике	1	1
577	в жизни	2	1
578	только лишь	1	1
579	и н.и	1	1
580	на действительную	1	1
581	или анекдота	1	1
582	натурального языка	1	1
583	сделать для	1	1
584	сродни любому	1	1
585	с этой	1	1
586	своей к	1	1
587	в слове	3	1
588	н.и жинкиным	1	1
589	осуществляется или	1	1
590	выготским и	1	1
591	м.м бахтиным	2	1
592	предстают перед	1	1
593	слова и	2	1
594	автора и	3	1
595	мы строим	1	1
596	несет в	2	1
597	являются наиболее	1	1
598	вненаходимости бахтин	2	1
599	эстетического отношения	11	1
600	в этих	3	1
601	о ком	1	1
602	собой исторически	1	1
603	сводятся к	2	1
604	сторону индивида	1	1
605	это известного	1	1
606	предмету речи	1	1
607	или точнее	1	1
608	что такое	1	1
609	художественного творчества	4	1
610	бахтин с	1	1
611	причастной вненаходимости	2	1
612	заключать в	1	1
613	свою речь	1	1
614	а как	1	1
615	с точки	3	1
616	этого текста	2	1
617	предопределенной ему	1	1
618	не столько	3	1
619	как совокупность	1	1
620	композиционных форм	3	1
621	нейтральное к	1	1
622	от его	1	1
623	искусства не	1	1
624	только раскрывают	1	1
625	а некий	1	1
626	форме индивидуального	1	1
627	которые в	1	1
628	принципиальное отличие	2	1
629	через посредство	1	1
630	тем не	3	1
631	веком героев	1	1
632	и более	2	1
633	не могли	1	1
634	том и	2	1
635	маловероятное беспрецедентное	1	1
636	не должно	1	1
637	литературного текста	3	1
638	лично для	1	1
639	языком ставят	1	1
640	как ценностного	1	1
641	между двумя	2	1
642	утрачивает своей	1	1
643	нем определенные	1	1
644	курьезное любопытное	1	1
645	литературы как	3	1
646	тем самым	4	1
647	до известной	2	1
648	виду что	1	1
649	она могла	1	1
650	не имеет	1	1
651	дело в	1	1
652	и притом	3	1
653	в центр	1	1
654	не по	1	1
655	субъектов и	1	1
656	в русской	3	1
657	в придании	1	1
658	фатально непреложный	1	1
659	но только	1	1
660	действующие лица	1	1
661	в структуре	3	1
662	и отсутствие	1	1
663	не сводятся	1	1
664	имеются и	2	1
665	не вполне	2	1
666	этих двух	2	1
667	молчание бахтин	1	1
668	не все	2	1
669	занять уготованной	1	1
670	акте выбора	1	1
671	его смысл	1	1
672	и является	1	1
673	и теперь	1	1
674	онегине но	1	1
675	о чем-то	1	1
676	формы высказывания	1	1
677	блудного сына	1	1
678	к драматургии	1	1
679	входят в	1	1
680	как будто	1	1
681	и делает	1	1
682	воображенной реальности	1	1
683	этического выбора	2	1
684	индивида и	1	1
685	в каком	2	1
686	эстетический объект	4	1
687	перед ним	1	1
688	настоящего времени	1	1
689	художественной литературы	2	1
690	личности в	4	1
691	внеязыковое и	1	1
692	разрыв между	1	1
693	к сфере	1	1
694	не могут	1	1
695	от воспринимающего	1	1
696	когда мы	1	1
697	обязательно курьезное	1	1
698	всего в	1	1
699	диада личности	1	1
700	и другим	1	1
701	объекта и	3	1
702	ценностного центра	3	1
703	внеличную сторону	1	1
704	м.м пришвина	1	1
705	говоря словами	5	1
706	время они	1	1
707	однако по	1	1
708	рамках которого	3	1
709	и это	2	1
710	гегель именовал	1	1
711	и неизбыточность	2	1
712	и кому	1	1
713	художественных высказываний	1	1
714	высказывания реализующий	1	1
715	области значений	1	1
716	значения и	2	1
717	в анекдоте	1	1
718	здесь не	2	1
719	здесь также	1	1
720	его поступки	1	1
721	анна каренина	3	1
722	и от	1	1
723	своим коммуникативным	1	1
724	мысль о	1	1
725	как субъекты	1	1
726	только то	1	1
727	закон собственно	1	1
728	художественного мышления	1	1
729	с языком	3	1
730	на объект	1	1
731	и сам	1	1
732	что каждый	2	1
733	взаимная условленность	1	1
734	произведение искусства	8	1
735	те же	1	1
736	убавить ни	1	1
737	он говорит	1	1
738	здесь как	1	1
739	всегда предносится	1	1
740	мог бы	3	1
741	данной сферы	1	1
742	сочинение литературного	1	1
743	исторического лица	1	1
744	мира вокруг	1	1
745	анекдотическим повествованием	1	1
746	если бы	3	1
747	собственно же	1	1
748	деятельности в	2	1
749	к языку	1	1
750	истории литературы	2	1
751	полной мере	1	1
752	л.с выготским	1	1
753	некое событие	1	1
754	возможна только	1	1
755	потому нейтральное	1	1
756	не позволяет	1	1
757	в подобном	1	1
758	и неизбыточности	2	1
759	при котором	1	1
760	достигается не	1	1
761	все прочие	3	1
762	героя не	1	1
763	выражает внеличную	1	1
764	всех подобных	2	1
765	что его	1	1
766	общения бахтин	1	1
767	чем обеспечивается	1	1
768	задания реализуют	1	1
769	в конечном	5	1
770	внутренняя заданность	1	1
771	а напротив	1	1
772	субъекта речи	1	1
773	к нему	3	1
774	в евгении	1	1
775	том или	1	1
776	тем или	1	1
777	формой авторства	1	1
778	состоит не	1	1
779	речевая маска	1	1
780	аналогичным образом	4	1
781	речевого целого	1	1
782	об отсутствии	1	1
783	произведения по	1	1
784	утрачивает свою	1	1
785	чем и	3	1
786	ему позиции	1	1
787	вслед за	1	1
788	наконец в	1	1
789	отсутствии в	1	1
790	человека как	1	1
791	понимаемой как	1	1
792	и существенно	2	1
793	героический эпос	1	1
794	аффектов и	1	1
795	индивидуальный характер	1	1
796	строим свою	1	1
797	не несет	1	1
798	по содержанию	1	1
799	порой и	1	1
800	смысла выступает	1	1
801	известном смысле	1	1
802	в формах	2	1
803	они хотят	1	1
804	эстетическая природа	4	1
805	является своего	1	1
806	окказиональная случайностная	1	1
807	и личной	1	1
808	природе суть	1	1
809	речь о	1	1
810	с ними	1	1
811	усматривая в	2	1
812	этом состоит	1	1
813	известного рода	2	1
814	не средство	1	1
815	уготованной ему	1	1
816	и весьма	2	1
817	высказывания необходимо	1	1
818	например с	1	1
819	до нас	1	1
820	он уже	1	1
821	или же	1	1
822	рода взаимная	1	1
823	теорию литературы	2	1
824	только при	1	1
825	принадлежит какой-то	1	1
826	со всеми	1	1
827	чаще всего	1	1
828	его художественности	1	1
829	притчевого назидания	1	1
830	оказывается в	3	1
831	раскрывают содержание	1	1
832	не предначертанность	1	1
833	с объектной	1	1
834	я в	11	1
835	ничего нельзя	1	1
836	которых можно	1	1
837	если в	1	1
838	нравственный закон	1	1
839	и составляющий	1	1
840	слова не	1	1
841	человеческой деятельности	1	1
842	неожиданное маловероятное	1	1
843	в известном	1	1
844	его текст	2	1
845	чем-то другим	1	1
846	но для	1	1
847	содержание судьбы	1	1
848	за ним	1	1
849	ту или	1	1
850	суть то	1	1
851	от понятия	1	1
852	ценностное уплотнение	1	1
853	в известной	1	1
854	в прошлом	1	1
855	в конце	1	1
856	граница между	1	1
857	может служить	2	1
858	условленность конвенциональность	1	1
859	не случайно	3	1
860	форм высказывания	2	1
861	повесть о	2	1
862	субъекта жизни	2	1
863	как раз	3	1
864	или ином	1	1
865	автора как	2	1
866	или напротив	1	1
867	как формулирует	1	1
868	представляют собой	1	1
869	выявить и	1	1
870	момент в	1	1
871	целое нашего	1	1
872	сыновей в	1	1
873	своем значении	1	1
874	чему не	1	1
875	способа высказывания	1	1
876	искусство слова	5	1
877	между которыми	1	1
878	в области	6	1
879	эстетического по	1	1
880	составляющий морализаторскую	1	1
881	связаны с	1	1
882	а именно	2	1
883	не наделен	1	1
884	с той	1	1
885	непреложный и	1	1
886	и прежде	1	1
887	было бы	1	1
888	текст в	3	1
889	еще и	1	1
890	было и	2	1
891	коммуникативной стратегией	1	1
892	в воображении	3	1
893	себя и	2	1
894	нового времени	2	1
895	говорит о	1	1
896	определенные задания	1	1
897	в хх	1	1
898	равной степени	2	1
899	к более	2	1
900	лица по	1	1
901	заданность и	1	1
902	морализаторскую премудрость	1	1
903	и неоспоримый	1	1
904	жанра высказывания	1	1
905	не на	3	1
906	когда ни	1	1
907	авторства как	1	1
908	здесь действующие	1	1
909	предначертанность судьбы	1	1
910	выбор слова	1	1
911	от жанра	1	1
912	от мира	1	1
913	детализации и	1	1
914	премудрость притчевого	1	1
915	этом случае	1	1
916	в одно	2	1
917	текстов они	1	1
918	художественного целого	3	1
919	в связи	1	1
920	выбора осуществляется	1	1
921	является его	1	1
922	не способна	1	1
923	как сферы	1	1
924	субъекта на	1	1
925	вместе с	1	1
926	до этого	1	1
927	как это	5	1
928	во множестве	1	1
929	человека к	3	1
930	некий нравственный	1	1
931	в иных	1	1
932	они едины	1	1
933	восходит к	1	1
934	персонажи не	1	1
935	требует от	1	1
936	преступается не	1	1
937	не становясь	1	1
938	в область	1	1
939	творится окказиональная	1	1
940	смешное но	1	1
941	в той	3	1
942	двух сыновей	1	1
943	текста где	1	1
944	тип высказывания	1	1
945	неоспоримый круговорот	1	1
946	любопытное занимательное	1	1
947	мировой жизни	1	1
948	как сугубо	1	1
949	ним определенные	1	1
950	романе достоевского	1	1
951	и тоже	1	1
952	предстает субъектом	1	1
953	евгении онегине	1	1
954	о трагическом	1	1
955	к чему	1	1
956	этого слова	2	1
957	схемы и	1	1
958	только о	2	1
959	на языке	2	1
960	в контексте	3	1
961	позицию в	1	1
962	производящего текст	1	1
963	своей карнавальной	1	1
964	эстетическое переживание	1	1
965	утверждение о	1	1
966	в эстетический	3	1
967	высказывания жанр	1	1
968	быть и	2	1
969	право быть	1	1
970	поступки только	2	1
971	о его	1	1
972	не об	1	1
973	в чем	2	1
974	своей судьбы	1	1
975	форме определенной	1	1
976	о мире	1	1
977	речевого строя	1	1
978	эстетическим объектом	1	1
979	стратегию эстетического	1	1
980	писал в	1	1
981	тех или	2	1
982	в следующей	1	1
983	судьбы они	1	1
984	и рецептивного	1	1
985	текстов не	1	1
986	каким бы	1	1
987	не существует	1	1
988	определенные возможности	1	1
989	параметрам сродни	1	1
990	в результате	1	1
991	или иным	3	1
992	о коммуникативной	1	1
993	персонажем в	1	1
994	судьбы а	2	1
995	себя самого	1	1
996	нечто смешное	1	1
997	предносится целое	1	1
998	язык представляет	1	1
999	у достоевского	1	1
1000	тем более	1	1
1001	полноты и	1	1
1002	пушкиным в	1	1
1003	данному жанру	1	1
1004	в исходном	1	1
1005	определенную позицию	1	1
1006	том случае	1	1
1007	выбирают а	1	1
1008	для производящего	1	1
1009	ни изменить	1	1
1010	собой рассказ	1	1
1011	личности и	3	1
1012	не утрачивает	1	1
1013	отношении к	2	1
1014	в системе	2	1
1015	нами не	1	1
1016	текста то	1	1
1017	стороны бытия	1	1
1018	не знает	3	1
1019	речи и	3	1
1020	качестве текстовой	1	1
1021	быть признано	1	1
1022	или иного	3	1
1023	собой некоторую	1	1
1024	культуры в	2	1
1025	тексты не	1	1
1026	позволяет причислять	1	1
1027	явление культуры	1	1
1028	слиться в	1	1
1029	или преступается	1	1
1030	реализуют в	1	1
1031	рассказе чехова	1	1
1032	и состоит	3	1
1033	эстетического завершения	9	1
1034	и сосредоточенность	1	1
1035	собой лишь	1	1
1036	коммуникативным параметрам	1	1
1037	и другие	2	1
1038	случае если	1	1
1039	городского фольклора	1	1
1040	событий в	1	1
1041	причастности к	2	1
1042	в таком	1	1
1043	в роли	3	1
