N	2gram	Bakhtin_Pr_3	Vladivir
168	одним из	3	2
169	это и	1	2
170	и до	5	2
171	по его	1	2
172	той же	5	2
173	на первом	1	2
174	и тут	1	2
175	этом не	1	2
176	хотя бы	2	2
177	ему в	1	2
178	еще не	5	2
179	он сам	4	2
180	знаем что	1	2
181	мы будем	1	2
182	нет и	1	2
183	один и	1	2
184	лет то	1	2
185	его на	1	2
186	некоторое время	1	2
187	конечно не	4	2
188	из этих	1	2
189	и тот	3	2
190	тому же	2	2
191	что она	1	2
192	при этом	3	2
193	вера в	1	2
194	время и	1	2
195	и еще	1	2
196	на этом	1	2
197	так например	2	2
198	что все	1	2
199	было бы	5	2
200	веры и	1	2
201	в них	2	2
202	бога и	2	2
203	точки зрения	4	2
204	и сейчас	1	2
205	характер но	2	2
206	место в	2	2
207	что я	2	2
208	значение для	2	2
209	не будем	3	2
210	тем не	2	2
211	и почти	2	2
212	даже в	1	2
213	сам с	1	2
214	не менее	3	2
215	тем самым	1	2
216	всего на	1	2
217	уже и	1	2
218	что на	1	2
219	в момент	1	2
220	и такие	1	2
221	для того	1	2
222	где он	1	2
223	связи со	1	2
224	во многом	2	2
225	что дело	1	2
226	образом в	2	2
227	часто и	1	2
228	на все	2	2
229	но мы	1	2
230	в которую	1	2
231	которой мы	2	2
232	ума и	2	2
233	этот момент	1	2
234	вот еще	1	2
235	всякого рода	3	2
236	с ними	1	2
237	всяком случае	1	2
238	одной из	4	2
239	был очень	1	2
240	и других	9	2
241	из них	4	2
242	и никогда	1	2
243	тем что	2	2
244	в очень	1	2
245	был даже	1	2
246	даже не	1	2
247	из многочисленных	1	2
248	жизнь в	2	2
249	и глубоко	1	2
250	начиная с	3	2
251	и а	1	2
252	к себе	6	2
253	он будет	1	2
254	в тех	1	2
255	по существу	5	2
256	атмосферы в	1	2
257	несколько слов	3	2
258	своей жизни	1	2
259	о его	1	2
260	этом и	1	2
261	нисколько не	1	2
262	и для	4	2
263	которых он	1	2
264	указать на	1	2
265	в результате	1	2
266	того с	1	2
267	от него	3	2
268	которую он	1	2
269	и ни	1	2
270	тем более	2	2
271	мы должны	4	2
272	отношением к	1	2
273	был человек	1	2
274	в самом	2	2
275	к этой	1	2
276	и это	3	2
277	как на	1	2
278	во всяком	1	2
279	всегда в	1	1
280	на самом	1	1
281	всего это	1	1
282	индивидуальности и	1	1
283	было никакого	1	1
284	конечно с	1	1
285	и внешних	1	1
286	мировоззрения и	1	1
287	для более	2	1
288	и больше	1	1
289	видеть в	1	1
290	в их	2	1
291	сказать с	1	1
292	и разнородных	1	1
293	он ничего	1	1
294	есть не	1	1
295	хорошо и	1	1
296	все той	1	1
297	своей философии	1	1
298	человеческой природы	1	1
299	что если	1	1
300	характерная особенность	1	1
301	точная дата	1	1
302	что уже	2	1
303	и литературы	1	1
304	почти все	1	1
305	есть нечто	1	1
306	время как	1	1
307	непосредственное влияние	2	1
308	благодаря своему	1	1
309	что можно	1	1
310	мы здесь	3	1
311	они еще	1	1
312	в ней	7	1
313	в скобках	1	1
314	литературы и	2	1
315	на них	1	1
316	иное как	1	1
317	столь же	1	1
318	в различных	1	1
319	во всех	12	1
320	видели что	2	1
321	понятий но	1	1
322	для других	2	1
323	значение и	2	1
324	даже очень	1	1
325	по отношению	2	1
326	отец глубоко	1	1
327	а через	1	1
328	себе и	1	1
329	большое значение	1	1
330	его развития	1	1
331	относится к	1	1
332	многочисленных и	1	1
333	государства и	1	1
334	интересует здесь	1	1
335	как уже	1	1
336	привлекали его	1	1
337	был связан	1	1
338	свои лучшие	1	1
339	из причин	1	1
340	себе не	1	1
341	представлял себе	1	1
342	здесь дается	1	1
343	так или	1	1
344	жизни так	1	1
345	им в	1	1
346	для которых	1	1
347	жизнь как	1	1
348	по мнению	1	1
349	так сказать	5	1
350	то человек	1	1
351	остались в	1	1
352	первом плане	1	1
353	нее и	1	1
354	не к	1	1
355	в силу	1	1
356	одной и	1	1
357	из него	1	1
358	человека он	1	1
359	именно это	1	1
360	подход к	1	1
361	для всей	1	1
362	касается до	1	1
363	знает что	1	1
364	заключается в	1	1
365	на протяжении	5	1
366	с другими	3	1
367	это не	6	1
368	уже знаем	1	1
369	на почве	1	1
370	например с	1	1
371	и тем	2	1
372	поведения и	1	1
373	этом мы	1	1
374	для них	1	1
375	но уже	1	1
376	о которых	1	1
377	и представить	1	1
378	если я	1	1
379	мы имеем	1	1
380	источник с	1	1
381	и уже	2	1
382	чем в	1	1
383	только во	1	1
384	мы не	4	1
385	и тогда	1	1
386	в этих	5	1
387	почти в	2	1
388	а главное	2	1
389	работы в	1	1
390	таким же	1	1
391	и без	3	1
392	но у	1	1
393	необходимо указать	1	1
394	еще с	1	1
395	представление о	1	1
396	вплоть до	4	1
397	и той	2	1
398	чем дальше	1	1
399	есть его	1	1
400	но эта	1	1
401	но во	1	1
402	нам в	1	1
403	их в	2	1
404	и относительно	1	1
405	слов о	3	1
406	не для	1	1
407	и вся	3	1
408	в атмосфере	1	1
409	в таких	1	1
410	xviii века	3	1
411	на кладбище	3	1
412	автора он	1	1
413	что их	1	1
414	что иное	1	1
415	для всех	2	1
416	правда в	2	1
417	одна из	7	1
418	имеем дело	1	1
419	этих двух	2	1
420	глубокого и	1	1
421	его характеристику	1	1
422	очень близок	1	1
423	убедиться в	1	1
424	xix веке	1	1
425	и мысли	2	1
426	связи с	1	1
427	целом и	1	1
428	только с	1	1
429	этом отношении	1	1
430	вполне понятно	1	1
431	в области	3	1
432	человека что	1	1
433	в стиле	1	1
434	и далее	1	1
435	личности в	1	1
436	детей в	1	1
437	очень часто	1	1
438	своих воспоминаниях	1	1
439	все то	3	1
440	нет ни	2	1
441	свою связь	1	1
442	кладбища и	1	1
443	когда они	1	1
444	же самое	1	1
445	этого и	1	1
446	за что	1	1
447	здесь под	1	1
448	было уже	1	1
449	в каждом	4	1
450	что об	1	1
451	дальнейшем мы	1	1
452	очень не	1	1
453	элементы в	2	1
454	с ее	1	1
455	всего этого	1	1
456	на другой	1	1
457	нелепым и	1	1
458	с самого	3	1
459	всей своей	2	1
460	важное место	1	1
461	рассудка и	1	1
462	как с	1	1
463	о тех	1	1
464	почти каждый	2	1
465	особенно в	4	1
466	и которые	2	1
467	с самим	5	1
468	которая была	1	1
469	не представлял	1	1
470	на высших	1	1
471	показать как	1	1
472	строго говоря	1	1
473	поэтому в	1	1
474	в эпоху	10	1
475	ее брата	1	1
476	вы поняли	1	1
477	в разных	4	1
478	связанная с	2	1
479	но к	3	1
480	внимание на	1	1
481	уже самое	1	1
482	с разными	1	1
483	затем в	1	1
484	а во	1	1
485	он с	1	1
486	все в	1	1
487	возможности и	2	1
488	от них	1	1
489	которые мы	2	1
490	и во	4	1
491	продолжается и	1	1
492	для той	1	1
493	почти всегда	3	1
494	во всей	4	1
495	которые он	1	1
496	по разным	1	1
497	стихи и	1	1
498	отношениях с	1	1
499	говорить только	1	1
500	будем называть	1	1
501	условия для	1	1
502	но тут	1	1
503	в литературе	5	1
504	на которой	1	1
505	всего творчества	2	1
506	но раз	1	1
507	но с	1	1
508	и одновременно	4	1
509	не как	1	1
510	человека в	3	1
511	что даже	1	1
512	его жизнь	1	1
513	истории и	2	1
514	здесь о	1	1
515	и мировоззрения	2	1
516	жить и	4	1
517	не мешает	1	1
518	со всеми	8	1
519	был также	1	1
520	по другим	1	1
521	человека с	1	1
522	история и	1	1
523	знаком с	2	1
524	наконец последняя	1	1
525	вернуться к	1	1
526	и которая	1	1
527	что не	1	1
528	менее всего	2	1
529	говорить в	1	1
530	который как	1	1
531	вообще в	2	1
532	в известной	2	1
533	ту же	1	1
534	представлений о	1	1
535	друг друга	1	1
536	мы можем	5	1
537	как его	1	1
538	бытия и	2	1
539	была эпоха	1	1
540	и никакой	1	1
541	заметить что	1	1
542	не просто	1	1
543	в других	1	1
544	он почти	1	1
545	прямо с	1	1
546	же деле	1	1
547	формах в	1	1
548	и человека	4	1
549	влияние на	12	1
550	как у	5	1
551	мне не	2	1
552	или иначе	1	1
553	связаны с	3	1
554	что человек	1	1
555	этого человека	1	1
556	именно в	2	1
557	человека а	1	1
558	с той	1	1
559	далеко не	2	1
560	от общей	1	1
561	мы еще	3	1
562	себя и	2	1
563	говорит о	2	1
564	прежде всего	15	1
565	самом же	1	1
566	нужно сказать	2	1
567	которые не	2	1
568	положение и	1	1
569	а не	11	1
570	на весь	1	1
571	человеческой жизни	3	1
572	о чем	1	1
573	бы по	1	1
574	его как	1	1
575	глубокое философское	1	1
576	типа с	1	1
577	с помощью	1	1
578	философских школ	1	1
579	в одной	2	1
580	этом достаточно	1	1
581	и иной	1	1
582	из которых	1	1
583	без другого	1	1
584	смысле этого	2	1
585	я хочу	1	1
586	очень важно	1	1
587	и оказался	1	1
588	на свете	2	1
589	и более	2	1
590	этого слова	1	1
591	с этой	1	1
592	он использовал	1	1
593	писал и	1	1
594	одно без	1	1
595	с большой	2	1
596	в более	4	1
597	продукт разложения	1	1
598	уже на	2	1
599	не существует	1	1
600	котором он	1	1
601	форме на	1	1
602	или в	1	1
603	которая в	1	1
604	человек и	2	1
605	и перед	1	1
606	это уже	1	1
607	ибо не	1	1
608	со второй	1	1
609	эта характеристика	1	1
610	ее в	3	1
611	правды на	1	1
612	но вот	1	1
613	личности и	1	1
614	всеми его	1	1
615	связь с	2	1
616	жизни в	3	1
617	человека то	1	1
618	это все	1	1
619	я стал	1	1
620	но если	1	1
621	между ними	2	1
622	с ней	3	1
623	дело с	1	1
624	своего отца	1	1
625	на мою	1	1
626	по одному	1	1
627	одновременно и	3	1
628	не что	1	1
629	ко всему	1	1
630	были и	1	1
631	знаю что	1	1
632	в заключение	2	1
633	к другим	2	1
634	и другие	9	1
635	которые в	1	1
636	как себя	1	1
637	в таком	2	1
638	он часто	1	1
