N	2gram	Vinokur_Vv_1	Myslijsy
173	в каждом	4	3
174	что все	1	3
175	разница между	1	3
176	его в	6	3
177	этого не	2	3
178	оно имеет	1	3
179	и тогда	3	3
180	как бы	5	3
181	представить себе	5	3
182	что при	1	3
183	тем не	8	3
184	есть еще	2	3
185	тому что	2	3
186	образом в	1	3
187	того чтобы	21	3
188	заметить что	1	3
189	могут быть	4	3
190	для себя	1	3
191	свою очередь	1	3
192	из двух	2	3
193	или в	1	3
194	том как	1	3
195	и вообще	3	3
196	со стороны	12	3
197	искусства и	1	3
198	время в	2	3
199	никак не	1	3
200	можно сказать	3	3
201	это было	1	3
202	к нему	2	3
203	слова для	1	3
204	на которой	1	3
205	есть в	1	3
206	только на	3	3
207	в начале	3	3
208	за ним	1	3
209	к мысли	1	3
210	прежде всего	8	3
211	мы можем	2	3
212	само по	3	3
213	до сих	5	3
214	именно в	8	3
215	одной стороны	4	3
216	в одно	1	3
217	так же	3	3
218	в ряду	1	3
219	сих пор	5	3
220	каждой из	3	3
221	не существует	2	3
222	это можно	1	3
223	а к	1	3
224	к одной	1	3
225	и все	1	3
226	в свою	1	3
227	не говоря	2	3
228	в которой	1	3
229	к этому	3	3
230	а между	1	2
231	самом деле	6	2
232	к сказанному	1	2
233	это и	1	2
234	и до	2	2
235	собственном смысле	2	2
236	в их	11	2
237	мы уже	1	2
238	той же	4	2
239	что уже	3	2
240	бы например	1	2
241	не столько	2	2
242	все в	1	2
243	себе что	3	2
244	мы ее	1	2
245	вопрос об	1	2
246	предметом и	1	2
247	большей части	2	2
248	о слове	1	2
249	к слову	1	2
250	в новом	1	2
251	тогда как	2	2
252	отношение к	3	2
253	существование в	1	2
254	теперь не	1	2
255	сама по	3	2
256	что внутренняя	1	2
257	этой стороны	2	2
258	все же	8	2
259	и той	2	2
260	что по	1	2
261	его к	2	2
262	сливается с	3	2
263	та же	1	2
264	так или	4	2
265	в этой	3	2
266	человеке и	1	2
267	и тот	1	2
268	на то	1	2
269	не могла	1	2
270	так сказать	1	2
271	на его	1	2
272	в основании	3	2
273	не как	3	2
274	из него	1	2
275	подобно тому	1	2
276	что ни	1	2
277	но все	3	2
278	не дает	1	2
279	входит в	2	2
280	время и	1	2
281	показывает что	1	2
282	не всегда	1	2
283	несмотря на	2	2
284	понятия и	1	2
285	что собственно	3	2
286	во время	1	2
287	точки зрения	7	2
288	в своей	4	2
289	что такое	10	2
290	а как	3	2
291	то для	1	2
292	в которых	6	2
293	мысли и	2	2
294	заставляет нас	1	2
295	т п	5	2
296	том же	2	2
297	деятельность есть	1	2
298	что с	3	2
299	на котором	2	2
300	как о	4	2
301	в разных	5	2
302	из того	2	2
303	этом отношении	3	2
304	в некотором	1	2
305	ему не	1	2
306	деятельности и	2	2
307	когда мы	2	2
308	от этого	5	2
309	указание на	1	2
310	в области	4	2
311	так например	6	2
312	то или	1	2
313	и о	1	2
314	это единство	1	2
315	в ее	11	2
316	только при	1	2
317	с каким	1	2
318	языка и	12	2
319	в собственном	2	2
320	котором мы	1	2
321	можно только	2	2
322	и с	2	2
323	об этом	5	2
324	о том	15	2
325	и та	1	2
326	должно было	1	2
327	связь между	4	2
328	если например	1	2
329	природы и	1	2
330	в форме	2	2
331	язык есть	1	2
332	как ее	1	2
333	по содержанию	2	2
334	мы видим	1	2
335	одной из	3	2
336	в какой	4	2
337	не видеть	1	2
338	но как	2	2
339	том чтобы	6	2
340	связи с	3	2
341	видеть что	6	2
342	в виде	4	2
343	слова не	1	2
344	в одном	4	2
345	но что	3	2
346	у него	1	2
347	значение только	1	2
348	ближайшим образом	1	2
349	и даже	5	2
350	от другой	3	2
351	только один	1	2
352	у меня	1	2
353	или с	1	2
354	стороны формы	1	2
355	по своему	5	2
356	что же	3	2
357	с пониманием	1	2
358	быть не	1	2
359	с этой	4	2
360	еще раз	1	2
361	каждое из	1	2
362	и этому	1	2
363	слова но	1	2
364	из себя	1	2
365	бы в	1	2
366	в большей	7	2
367	с понятием	3	2
368	же в	1	2
369	что вообще	1	2
370	отношении к	2	2
371	в системе	1	2
372	внутреннее единство	1	2
373	первом случае	2	2
374	в свое	2	2
375	есть то	1	2
376	жизни и	2	2
377	это в	2	2
378	которая не	1	2
379	как говорят	2	1
380	отношения к	1	1
381	одним из	5	1
382	до него	1	1
383	словом как	1	1
384	в строгом	3	1
385	не остается	1	1
386	на самом	1	1
387	значении этого	1	1
388	тех же	1	1
389	при известном	1	1
390	отношения между	1	1
391	из его	2	1
392	что эти	1	1
393	оно было	1	1
394	должна быть	2	1
395	внутренняя связь	1	1
396	по его	2	1
397	бы уже	1	1
398	сказанного ясно	1	1
399	нуждаются в	1	1
400	человеческой природы	1	1
401	что между	1	1
402	что если	2	1
403	вопрос о	8	1
404	чтобы не	1	1
405	и совсем	1	1
406	раз сколько	1	1
407	имеет свою	2	1
408	мы называем	2	1
409	который был	1	1
410	в сущности	3	1
411	теории как	1	1
412	от внутренних	1	1
413	не вполне	4	1
414	именно только	1	1
415	и со	1	1
416	похожи на	1	1
417	д а	2	1
418	в числе	1	1
419	того же	3	1
420	чем то	1	1
421	и говорить	1	1
422	было до	1	1
423	он был	1	1
424	он сам	3	1
425	с двумя	1	1
426	говоря уже	2	1
427	здесь не	2	1
428	бы то	1	1
429	содержанию а	1	1
430	без всякого	1	1
431	только после	2	1
432	общих чертах	1	1
433	как деятельность	1	1
434	от его	1	1
435	данном случае	5	1
436	это бывает	1	1
437	совсем не	3	1
438	своего материала	1	1
439	а через	1	1
440	себе и	2	1
441	отличие от	3	1
442	сохранять свое	1	1
443	стороны языка	2	1
444	нет и	1	1
445	и чем	1	1
446	и другого	1	1
447	в настоящем	1	1
448	из таких	1	1
449	которые не	1	1
450	который хотя	1	1
451	заключено в	1	1
452	всех ее	1	1
453	и я	1	1
454	чем же	3	1
455	в истории	9	1
456	самое понятие	1	1
457	так называемая	2	1
458	от содержания	1	1
459	что действительно	1	1
460	стороны и	3	1
461	о жизни	1	1
462	средством к	1	1
463	ошибочно думать	2	1
464	еще и	3	1
465	помнить что	1	1
466	хотя и	3	1
467	на картине	1	1
468	языке не	1	1
469	для которой	1	1
470	увидим что	1	1
471	но в	10	1
472	то в	1	1
473	идея и	1	1
474	духа в	1	1
475	все эти	3	1
476	действительности а	1	1
477	что к	1	1
478	от простого	1	1
479	бы только	1	1
480	о человеке	1	1
481	тому же	1	1
482	во многих	1	1
483	как он	6	1
484	чем больше	2	1
485	языке мы	1	1
486	с чем	2	1
487	бы с	1	1
488	и стало	1	1
489	как оно	3	1
490	главным образом	1	1
491	после этого	2	1
492	идет от	1	1
493	одно целое	2	1
494	он должен	1	1
495	есть та	1	1
496	как увидим	2	1
497	справедливо в	1	1
498	именно из	1	1
499	и вот	3	1
500	чем с	1	1
501	существует и	1	1
502	свое время	2	1
503	языком и	1	1
504	ними в	1	1
505	всего то	3	1
506	языков и	2	1
507	его содержании	1	1
508	конечная цель	1	1
509	такого же	2	1
510	сознание но	1	1
511	слова или	1	1
512	них не	1	1
513	лишь в	1	1
514	заключается в	4	1
515	которого не	1	1
516	искусства в	1	1
517	это не	8	1
518	то все	1	1
519	видеть и	1	1
520	были принять	1	1
521	образом язык	1	1
522	в жизни	1	1
523	истории языка	5	1
524	она и	1	1
525	находящегося в	2	1
526	на общие	1	1
527	например и	1	1
528	была уже	1	1
529	нам не	1	1
530	строгом смысле	3	1
531	ни с	2	1
532	от языка	1	1
533	это очевидно	2	1
534	нисколько не	3	1
535	в этих	3	1
536	но если	3	1
537	от своего	1	1
538	которая имеет	1	1
539	в такой	1	1
540	какой она	1	1
541	с точки	2	1
542	и трудно	1	1
543	его отношение	1	1
544	каким он	1	1
545	своего появления	1	1
546	может вызвать	1	1
547	общий смысл	1	1
548	но он	1	1
549	многого другого	1	1
550	и более	1	1
551	однако в	3	1
552	не должно	1	1
553	что этот	1	1
554	любовь к	4	1
555	самом своем	2	1
556	был уже	1	1
557	исследования в	1	1
558	самостоятельное существование	1	1
559	себя не	1	1
560	как может	1	1
561	в таких	1	1
562	легко представить	1	1
563	это дает	1	1
564	ее с	1	1
565	много общего	1	1
566	и сама	1	1
567	было не	1	1
568	которого он	1	1
569	первая половина	1	1
570	и искусство	1	1
571	и именно	12	1
572	не могло	1	1
573	стороны своего	1	1
574	следовательно и	1	1
575	содержанием не	1	1
576	судя по	1	1
577	в общих	1	1
578	изображенных на	1	1
579	ничего не	2	1
580	под этим	1	1
581	сложившиеся в	1	1
582	это то	1	1
583	невозможно но	2	1
584	вопросом об	1	1
585	своей природе	3	1
586	во всем	2	1
587	и чувства	1	1
588	в более	2	1
589	е не	2	1
590	себе это	1	1
591	быть в	4	1
592	уже и	7	1
593	что на	1	1
594	на известную	1	1
595	течением времени	6	1
596	и далее	2	1
597	например что	2	1
598	именно оно	2	1
599	уже о	1	1
600	того о	1	1
601	встречается в	1	1
602	языке и	1	1
603	отличается от	1	1
604	же самое	2	1
605	стремлением к	1	1
606	со строго	1	1
607	объем и	1	1
608	должен быть	4	1
609	на нечто	1	1
610	не ограничивается	1	1
611	и которая	1	1
612	приходит к	1	1
613	из всего	1	1
614	значения и	1	1
615	в виду	4	1
616	и многие	1	1
617	этим предметом	1	1
618	только то	1	1
619	с самого	1	1
620	говорится что	1	1
621	разной мере	1	1
622	с течением	6	1
623	на том	3	1
624	что у	1	1
625	понимании его	1	1
626	на нее	2	1
627	времени и	4	1
628	не с	2	1
629	ясно что	9	1
630	отличная от	1	1
631	мог бы	2	1
632	двух лиц	1	1
633	этим в	1	1
634	в результате	3	1
635	это только	4	1
636	именно такого	1	1
637	жизнь и	1	1
638	понятно что	3	1
639	для этого	3	1
640	нас и	1	1
641	но здесь	1	1
642	и восприятия	1	1
643	содержание этого	1	1
644	понять как	1	1
645	но нужно	1	1
646	имеет еще	1	1
647	и т.д	4	1
648	и т.п	1	1
649	языка вообще	1	1
650	другими словами	1	1
651	к знанию	1	1
652	одного из	1	1
653	после того	2	1
654	теперь и	1	1
655	в соответствующих	2	1
656	вопросу о	2	1
657	по слову	1	1
658	состав этого	1	1
659	во всех	2	1
660	ее от	2	1
661	этот взгляд	1	1
662	однако с	2	1
663	этому поводу	2	1
664	судить о	1	1
665	различие в	1	1
666	не чувствует	1	1
667	когда оно	1	1
668	но нет	1	1
669	смысле может	1	1
670	и содержания	1	1
671	язык в	1	1
672	непосредственно в	1	1
673	о единстве	1	1
674	состоянии в	1	1
675	есть содержание	1	1
676	именно идея	1	1
677	уже потому	1	1
678	если это	2	1
679	содержание но	1	1
680	заключается не	1	1
681	места и	1	1
682	уже из	1	1
683	значит что	1	1
684	тех пор	1	1
685	что здесь	2	1
686	хорошо известно	1	1
687	тот же	1	1
688	всю ее	1	1
689	ней то	1	1
690	как нечто	8	1
691	целого и	2	1
692	в стороне	1	1
693	то эти	1	1
694	и ее	4	1
695	имеет своим	1	1
696	как известные	1	1
697	не мешает	1	1
698	менее совершенно	1	1
699	по этому	2	1
700	самое содержание	1	1
701	без этого	1	1
702	себя в	2	1
703	имеет права	1	1
704	нас с	1	1
705	всего он	1	1
706	их понимание	1	1
707	положение что	1	1
708	чем они	1	1
709	самом по	1	1
710	а это	1	1
711	есть однако	1	1
712	каким образом	1	1
713	не принадлежит	1	1
714	или даже	1	1
715	при помощи	2	1
716	но совершенно	1	1
717	его и	1	1
718	способу их	1	1
719	она действительно	1	1
720	мы знаем	1	1
721	что будет	1	1
722	не сам	1	1
723	пока не	1	1
724	разница только	1	1
725	в известной	3	1
726	иначе как	1	1
727	в прошлом	2	1
728	произведения и	2	1
729	е и	1	1
730	ее не	1	1
731	к ним	1	1
732	при всей	1	1
733	должен был	4	1
734	каждый из	2	1
735	она имеет	1	1
736	такой точки	1	1
737	более сложной	1	1
738	мало для	1	1
739	языка для	1	1
740	истории отдельных	2	1
741	в очень	3	1
742	нужно было	1	1
743	тому кто	1	1
744	одном месте	1	1
745	или иначе	4	1
746	тем мы	1	1
747	них в	1	1
748	есть язык	1	1
749	значении слова	1	1
750	в ряде	2	1
751	мысль которая	1	1
752	на которые	1	1
753	познанного и	1	1
754	но есть	1	1
755	быть названо	4	1
756	превращается в	1	1
757	может ли	1	1
758	на этот	4	1
759	цвета и	1	1
760	бы назвать	1	1
761	в картине	1	1
762	не на	1	1
763	не означает	1	1
764	необходимость в	1	1
765	с конца	2	1
766	его собственной	1	1
767	как именно	1	1
768	и последовательные	1	1
769	не видит	1	1
770	общем смысле	1	1
771	бы оно	1	1
772	входить в	1	1
773	из совокупности	1	1
774	исходную точку	1	1
775	эта идея	1	1
776	в одной	1	1
777	смысл что	2	1
778	как одно	1	1
779	человека к	1	1
780	его содержание	1	1
781	или по	1	1
782	все свое	1	1
783	научного анализа	2	1
784	взгляду на	1	1
785	общего с	1	1
786	многих случаях	1	1
787	случаях в	1	1
788	е при	1	1
789	в область	1	1
790	в данном	11	1
791	же области	2	1
792	она есть	5	1
793	язык во	1	1
794	деятельность не	1	1
795	находятся в	2	1
796	да и	4	1
797	это значит	1	1
798	своего содержания	1	1
799	есть тот	1	1
800	как например	5	1
801	заключаться в	1	1
802	впрочем не	1	1
803	и какое	1	1
804	как предмет	1	1
805	которой оно	1	1
806	искусств и	1	1
807	истории но	1	1
808	вряд ли	2	1
809	в разной	2	1
810	от той	1	1
811	отсюда ясно	1	1
812	на время	1	1
813	здесь все	2	1
814	или не	1	1
815	том виде	3	1
816	о котором	8	1
817	которая в	1	1
818	слов с	1	1
819	значило бы	1	1
820	это может	2	1
821	в эту	1	1
822	по одной	1	1
823	или нет	1	1
824	вообще в	2	1
825	на языке	2	1
826	на одно	1	1
827	по самой	2	1
828	ни было	1	1
829	хотя в	2	1
830	в самое	1	1
831	имея в	1	1
832	все то	1	1
833	самому и	1	1
834	давно уже	1	1
835	до тех	1	1
836	может и	1	1
837	совершенно ошибочно	1	1
838	между ними	2	1
839	что такая	1	1
840	самой своей	2	1
841	с ними	1	1
842	взгляда на	4	1
843	него в	2	1
844	язык служит	1	1
845	есть и	4	1
846	целого круга	1	1
847	этим объясняется	1	1
848	мысли но	1	1
849	ее в	1	1
850	и эта	1	1
851	понимать что	1	1
852	можно назвать	1	1
853	во всяком	3	1
854	гораздо более	3	1
