N	2gram	Vygotskiy__7	Freidism
195	человека с	1	3
196	у него	1	3
197	в них	1	3
198	ребенка в	1	3
199	на этот	1	3
200	и оно	1	3
201	вместе с	12	3
202	по своему	9	3
203	ребенка к	2	3
204	слова и	10	3
205	сейчас же	1	3
206	и от	4	3
207	но это	3	3
208	не является	3	3
209	внешнюю речь	1	3
210	ее в	8	3
211	по поводу	1	3
212	отношения к	2	2
213	в такой	4	2
214	и то	7	2
215	это и	4	2
216	тем же	5	2
217	в первом	3	2
218	и до	2	2
219	высшей степени	1	2
220	объясняется и	1	2
221	что между	2	2
222	которой нам	1	2
223	нам в	1	2
224	во внутреннем	1	2
225	становится совершенно	2	2
226	благодаря тому	2	2
227	с мыслью	1	2
228	как не	1	2
229	того же	1	2
230	между собой	6	2
231	сказать и	1	2
232	в ее	6	2
233	но как	1	2
234	с которыми	2	2
235	ответ на	2	2
236	отличие от	2	2
237	из важнейших	3	2
238	относится к	2	2
239	дает нам	1	2
240	что как	1	2
241	в своем	1	2
242	от этого	1	2
243	в этот	3	2
244	что это	6	2
245	в нашем	4	2
246	выражение в	6	2
247	что она	8	2
248	из этой	1	2
249	внутренней речи	67	2
250	их в	1	2
251	но все	1	2
252	у ребенка	9	2
253	в одну	2	2
254	в совершенно	1	2
255	в поведении	1	2
256	на этой	1	2
257	при помощи	1	2
258	это было	1	2
259	это не	3	2
260	отсюда и	1	2
261	только о	2	2
262	этом мы	1	2
263	этого не	1	2
264	и уже	1	2
265	которой он	1	2
266	том что	17	2
267	но если	2	2
268	во второй	5	2
269	и при	2	2
270	в их	2	2
271	психологии не	1	2
272	мы говорили	2	2
273	представлений и	1	2
274	на первых	1	2
275	в отличие	2	2
276	сих пор	3	2
277	иным как	2	2
278	силу и	1	2
279	на другую	3	2
280	возможно только	2	2
281	как это	5	2
282	в отношении	2	2
283	случае в	3	2
284	что с	5	2
285	но для	2	2
286	дело не	1	2
287	правда в	1	2
288	в процессе	5	2
289	в самых	1	2
290	для всего	1	2
291	только не	11	2
292	являются только	1	2
293	тем не	3	2
294	и мысли	1	2
295	из того	3	2
296	этом отношении	3	2
297	за ними	1	2
298	в области	4	2
299	в момент	4	2
300	отличается от	3	2
301	и внешнюю	1	2
302	для развития	1	2
303	должны быть	4	2
304	что оно	4	2
305	они и	1	2
306	и снова	1	2
307	для себя	24	2
308	оно может	1	2
309	и самое	1	2
310	из всего	1	2
311	речи мы	4	2
312	в виду	5	2
313	на основе	1	2
314	вспомнить о	2	2
315	вещи и	2	2
316	и вообще	1	2
317	выводу что	2	2
318	о нем	1	2
319	в другом	1	2
320	и поэтому	1	2
321	до сих	3	2
322	этих двух	2	2
323	нуждается в	3	2
324	что и	3	2
325	во всей	2	2
326	в настоящей	1	2
327	во внутренней	2	2
328	всего этого	1	2
329	также в	1	2
330	не тот	1	2
331	для ребенка	2	2
332	на которой	1	2
333	себя с	1	2
334	мы видим	3	2
335	проникнуть в	1	2
336	в какой	6	2
337	отцу и	1	2
338	даже если	2	2
339	может оказаться	1	2
340	для нее	3	2
341	с одной	5	2
342	гармонии и	1	2
343	на всем	5	2
344	не можем	4	2
345	уже в	2	2
346	только на	3	2
347	из них	1	2
348	его и	2	2
349	человека на	1	2
350	точка зрения	1	2
351	в прошлом	1	2
352	в конце	4	2
353	свое выражение	8	2
354	заметить что	1	2
355	в высшей	1	2
356	с другой	4	2
357	здесь в	1	2
358	в психологии	2	2
359	а с	1	2
360	до конца	5	2
361	ничем не	1	2
362	связано с	1	2
363	одной стороны	5	2
364	которых мы	2	2
365	а не	6	2
366	что мы	9	2
367	речи и	30	2
368	так же	14	2
369	мы остановимся	3	2
370	самого себя	1	2
371	и всей	2	2
372	в развитии	10	2
373	в основном	3	2
374	только для	1	2
375	и таким	1	2
376	же самое	5	2
377	к другим	1	2
378	и часто	1	2
379	формы и	1	2
380	для нас	2	2
381	поэтому все	1	2
382	конце концов	1	2
383	все они	1	2
384	из тех	1	2
385	к его	2	2
386	в заключение	1	2
387	и другие	1	2
388	в своих	2	2
389	к этому	2	2
390	как на	6	2
391	они не	1	2
392	эта новая	1	1
393	с новыми	1	1
394	создалось и	1	1
395	ту же	2	1
396	можно говорить	2	1
397	и т	1	1
398	одним из	2	1
399	о каких	1	1
400	же как	8	1
401	объективной стороны	1	1
402	а из	2	1
403	выражения в	2	1
404	у взрослого	2	1
405	других областей	1	1
406	бы для	1	1
407	что дает	1	1
408	показать что	4	1
409	которое мы	2	1
410	в мыслях	3	1
411	оно было	1	1
412	когда это	1	1
413	с таким	1	1
414	динамики его	1	1
415	и этот	1	1
416	в несколько	1	1
417	а как	1	1
418	полагает что	1	1
419	должны остановиться	1	1
420	речевой деятельности	6	1
421	или наоборот	1	1
422	и словесный	1	1
423	работах этого	1	1
424	которую мы	1	1
425	ассоциативных связей	2	1
426	вопрос о	6	1
427	ступени развития	1	1
428	оба эти	5	1
429	но она	1	1
430	оно есть	5	1
431	речь внутреннюю	1	1
432	ему в	1	1
433	мы и	2	1
434	в целом	5	1
435	образом оказывается	1	1
436	учение об	1	1
437	оказывается что	2	1
438	значение чем	1	1
439	вывод что	2	1
440	что по	2	1
441	не был	1	1
442	к целому	2	1
443	время в	2	1
444	что его	2	1
445	без всякого	1	1
446	там и	1	1
447	одним словом	1	1
448	жить и	1	1
449	к которой	1	1
450	только потому	3	1
451	них самих	1	1
452	друг на	1	1
453	при исследовании	1	1
454	в качестве	5	1
455	каком направлении	1	1
456	нет и	3	1
457	и речи	19	1
458	что они	10	1
459	его развития	1	1
460	для объяснения	2	1
461	которые не	1	1
462	как говорит	5	1
463	в центре	1	1
464	что во	1	1
465	счете и	1	1
466	остановиться на	2	1
467	однако не	1	1
468	что ребенок	5	1
469	было продиктовано	1	1
470	его к	2	1
471	показали что	1	1
472	полагают что	1	1
473	за собой	1	1
474	но эта	2	1
475	еще на	1	1
476	ситуации в	4	1
477	та же	1	1
478	меньшей мере	1	1
479	общение с	1	1
480	бы не	1	1
481	степени и	1	1
482	в слушателе	1	1
483	и производит	1	1
484	мы обратимся	1	1
485	говорят о	1	1
486	на то	4	1
487	в наших	4	1
488	но прежде	1	1
489	идей и	1	1
490	что было	2	1
491	на различных	1	1
492	от его	1	1
493	в переводе	1	1
494	а скорее	1	1
495	те сложные	1	1
496	с нашим	1	1
497	мы полагаем	1	1
498	новое и	1	1
499	этот период	2	1
500	его от	2	1
501	но всегда	2	1
502	к выводу	3	1
503	в основу	1	1
504	может остаться	1	1
505	мы слышим	1	1
506	а затем	2	1
507	поэтому мы	2	1
508	она оказывается	1	1
509	может возникнуть	1	1
510	поэтому с	1	1
511	из всех	5	1
512	говорить не	1	1
513	давая себе	1	1
514	входит в	2	1
515	не умеет	1	1
516	и которые	2	1
517	должны перейти	1	1
518	этом смысле	1	1
519	ни разу	1	1
520	должен был	1	1
521	так сильно	1	1
522	и тем	6	1
523	ребенка от	2	1
524	мы встречаемся	1	1
525	и находит	1	1
526	не чем	2	1
527	для них	1	1
528	о которых	2	1
529	о методе	1	1
530	различает два	1	1
531	на друга	1	1
532	словом слово	1	1
533	со своими	1	1
534	во внимание	1	1
535	он и	1	1
536	друга в	1	1
537	найти ничего	1	1
538	рода и	1	1
539	чем в	4	1
540	протекает в	1	1
541	обратимся к	3	1
542	в один	1	1
543	находят свое	1	1
544	не мог	2	1
545	они говорят	2	1
546	этом случае	14	1
547	и мышления	1	1
548	таким же	1	1
549	нас не	1	1
550	и без	1	1
551	где мы	1	1
552	почти не	1	1
553	мы называем	1	1
554	еще с	1	1
555	не к	1	1
556	понятно что	1	1
557	развития ребенка	5	1
558	из области	1	1
559	в одном	1	1
560	которые в	2	1
561	друг другу	3	1
562	есть именно	1	1
563	чтобы это	1	1
564	вещей и	1	1
565	нас к	6	1
566	раз и	1	1
567	между людьми	1	1
568	можно ли	2	1
569	возникает в	1	1
570	так ли	1	1
571	гораздо большей	1	1
572	которые она	1	1
573	и должно	1	1
574	друг друга	4	1
575	точности и	1	1
576	тогда когда	5	1
577	на два	1	1
578	не по	4	1
579	современной психологии	1	1
580	без остатка	1	1
581	но вместе	1	1
582	и внутренней	1	1
583	образом в	2	1
584	факты на	1	1
585	из других	1	1
586	это с	1	1
587	это мы	2	1
588	что процесс	1	1
589	не имели	1	1
590	его речи	1	1
591	а во	1	1
592	или как	1	1
593	нее нет	2	1
594	они являются	1	1
595	это сделать	1	1
596	того в	1	1
597	к ней	2	1
598	он хочет	1	1
599	слове и	1	1
600	и является	3	1
601	ребенка не	1	1
602	другой но	2	1
603	легко убедиться	1	1
604	из той	1	1
605	что на	2	1
606	ли это	1	1
607	и внешняя	1	1
608	и здесь	2	1
609	представляется нам	3	1
610	разрыв между	2	1
611	не давая	1	1
612	в направлении	5	1
613	психологических направлений	1	1
614	его с	3	1
615	той или	1	1
616	к овладению	1	1
617	по сравнению	9	1
618	ребенок в	2	1
619	если же	2	1
620	предмет в	1	1
621	о том	4	1
622	в работе	1	1
623	и это	1	1
624	и которая	1	1
625	своего развития	1	1
626	но при	1	1
627	и сами	1	1
628	ни одно	1	1
629	одного плана	1	1
630	направлении к	2	1
631	как по	1	1
632	мысль о	1	1
633	то время	2	1
634	своей психической	1	1
635	котором мы	2	1
636	по аналогии	1	1
637	переход к	1	1
638	эти факты	1	1
639	времени и	1	1
640	ясно что	1	1
641	больше в	1	1
642	мог бы	3	1
643	ребенка является	3	1
644	на месте	1	1
645	с собой	3	1
646	мы пытаемся	1	1
647	в результате	1	1
648	и внутренняя	1	1
649	мы в	3	1
650	и словесных	1	1
651	заключение что	1	1
652	из одного	1	1
653	остановимся на	1	1
654	ничего не	2	1
655	рабочей гипотезы	1	1
656	этих особенностей	1	1
657	находится в	2	1
658	связанное с	1	1
659	возникают и	1	1
660	совершенно особую	2	1
661	из основных	2	1
662	на все	1	1
663	в детском	3	1
664	внимание на	2	1
665	нашей работы	3	1
666	род отношений	1	1
667	и своеобразной	1	1
668	делает возможным	1	1
669	мысль не	4	1
670	после того	1	1
671	мы старались	1	1
672	обеих сторон	1	1
673	в пользу	4	1
674	аналогии с	1	1
675	любви к	1	1
676	и во	4	1
677	с теми	1	1
678	на ее	2	1
679	чтобы получить	1	1
680	от них	1	1
681	которые мы	4	1
682	понимания в	1	1
683	эти изменения	1	1
684	ко всей	1	1
685	мы ни	2	1
686	с любым	1	1
687	в форме	1	1
688	тотчас же	1	1
689	всех основных	1	1
690	исходя из	1	1
691	слов и	2	1
692	все время	1	1
693	и следовательно	5	1
694	к которому	1	1
695	разрыва между	1	1
696	но так	1	1
697	правом можно	1	1
698	в двух	1	1
699	которым мы	1	1
700	дело с	1	1
701	он еще	1	1
702	также оказывается	1	1
703	во всем	3	1
704	другую точку	1	1
705	который в	1	1
706	на элементы	2	1
707	это же	1	1
708	только оно	1	1
709	есть в	3	1
710	судить о	1	1
711	для других	15	1
712	то и	4	1
713	отношений к	1	1
714	также и	2	1
715	в виде	1	1
716	а это	1	1
717	от других	1	1
718	по выражению	1	1
719	и других	2	1
720	психологии в	3	1
721	уже с	1	1
722	путем дифференциации	1	1
723	плана в	3	1
724	сказано в	1	1
725	одно из	5	1
726	не так	1	1
727	слова в	5	1
728	целом и	1	1
729	моментов в	2	1
730	бытия и	1	1
731	ни до	1	1
732	на так	1	1
733	как будто	1	1
734	в случаях	1	1
735	тем что	9	1
736	они будут	1	1
737	раннего детства	1	1
738	к той	1	1
739	перейти к	4	1
740	своего объяснения	1	1
741	и только	4	1
742	момент в	3	1
743	же деле	1	1
744	в другой	1	1
745	представление о	7	1
746	представляется в	2	1
747	компромиссом между	1	1
748	или иной	1	1
749	она в	2	1
750	согласно учению	1	1
751	именно в	6	1
752	в каких	1	1
753	с той	1	1
754	с большим	1	1
755	мы его	1	1
756	он позволяет	1	1
757	относящихся к	4	1
758	во внешней	4	1
759	воспоминания о	1	1
760	принадлежит не	1	1
761	только по	3	1
762	деле если	1	1
763	самом же	1	1
764	процесс в	1	1
765	и речь	3	1
766	мы легко	1	1
767	как ни	1	1
768	в свете	4	1
769	отнюдь не	1	1
770	в слове	11	1
771	там где	1	1
772	ребенка и	8	1
773	если это	1	1
774	свести к	1	1
775	же законам	1	1
776	все основные	1	1
777	мы говорим	2	1
778	находим в	2	1
779	из которых	2	1
780	направление в	1	1
781	основных чертах	1	1
782	так мы	1	1
783	т.е по	1	1
784	сравнению с	8	1
785	который мы	2	1
786	возникло в	1	1
787	смысле этого	3	1
788	и там	1	1
789	сравнить его	1	1
790	ко всему	2	1
791	даже с	2	1
792	в первой	3	1
793	быть не	1	1
794	этого слова	3	1
795	ряда фактов	1	1
796	в гораздо	1	1
797	благодаря этому	2	1
798	не причина	1	1
799	ближе к	1	1
800	может если	1	1
801	в смысле	6	1
802	остается в	1	1
803	в недрах	1	1
804	под влиянием	1	1
805	и собственно	2	1
806	являются не	1	1
807	но на	1	1
808	чтобы понять	1	1
809	поэтому она	4	1
810	и самым	2	1
811	но эти	1	1
812	очередь является	1	1
813	целый ряд	4	1
814	находит свое	3	1
815	бы в	5	1
816	еще более	1	1
817	мы показали	2	1
818	мысль в	1	1
819	отношению ко	1	1
820	же в	1	1
821	в том	18	1
822	этой работе	1	1
823	отношении к	1	1
824	сделать вывод	2	1
825	к ее	1	1
826	может и	2	1
827	о своем	2	1
828	из внутреннего	1	1
829	при других	1	1
830	говорили выше	2	1
831	имеет место	4	1
832	жизни а	1	1
833	ними существует	1	1
834	чем иным	2	1
835	из этого	2	1
836	и определенности	1	1
837	внешней речью	3	1
838	два момента	1	1
839	борьба и	1	1
840	учения о	4	1
841	является выражением	1	1
842	это так	1	1
843	независимое от	1	1
844	видим в	1	1
845	значение в	2	1
846	гораздо более	4	1
