N	2gram	Propp_Isto_2	KulturaY
102	в науке	1	4
103	того как	4	4
104	в русском	2	4
105	к себе	2	4
106	в пределах	1	4
107	что и	6	4
108	с ними	2	4
109	должен быть	1	4
110	так что	6	4
111	из них	2	4
112	со стороны	1	4
113	до сих	6	4
114	там где	1	4
115	в частности	1	4
116	и потому	1	4
117	с этим	5	4
118	в тех	2	4
119	по существу	2	4
120	сих пор	7	4
121	один из	8	4
122	указать на	1	4
123	же в	1	4
124	в этих	11	4
125	так же	13	4
126	и то	2	3
127	в котором	5	3
128	той же	2	3
129	в сущности	2	3
130	на себя	1	3
131	то это	6	3
132	и он	1	3
133	то мы	2	3
134	в истории	1	3
135	в связи	5	3
136	когда он	3	3
137	его к	1	3
138	в этой	4	3
139	в себе	4	3
140	и если	2	3
141	на его	2	3
142	не имеют	1	3
143	состоит в	2	3
144	что она	5	3
145	и может	2	3
146	а это	1	3
147	соответствии с	1	3
148	несмотря на	1	3
149	нисколько не	2	3
150	в их	3	3
151	представление о	2	3
152	и эти	2	3
153	даже в	1	3
154	а а	1	3
155	казалось бы	1	3
156	мере того	2	3
157	здесь не	2	3
158	сводится к	1	3
159	том как	1	3
160	это только	2	3
161	по мере	3	3
162	и здесь	9	3
163	нуждается в	1	3
164	мы увидим	8	3
165	уже в	2	3
166	себе в	1	3
167	в одном	5	3
168	не было	2	3
169	в особенности	2	3
170	к которому	5	3
171	в свою	1	3
172	а с	2	3
173	как это	3	3
174	а если	1	3
175	смысле этого	2	3
176	этого слова	1	3
177	в системе	2	3
178	но еще	1	3
179	в таком	1	3
180	они не	4	3
181	можно говорить	1	2
182	эти случаи	4	2
183	и есть	5	2
184	очень много	8	2
185	как то	1	2
186	я не	2	2
187	что можно	1	2
188	не знают	2	2
189	форм в	1	2
190	иное как	2	2
191	что его	1	2
192	на самом	2	2
193	не все	2	2
194	тогда как	1	2
195	тех случаях	1	2
196	и как	1	2
197	нас все	1	2
198	увидим что	3	2
199	но в	6	2
200	от этого	1	2
201	и говорит	2	2
202	так или	1	2
203	еще один	1	2
204	он не	8	2
205	и социальной	2	2
206	так например	1	2
207	но все	5	2
208	в состоянии	3	2
209	ни в	2	2
210	для них	1	2
211	этого не	5	2
212	как и	2	2
213	нужно было	1	2
214	но если	3	2
215	в своей	1	2
216	не столько	2	2
217	вопрос о	4	2
218	естественно поэтому	1	2
219	что было	1	2
220	и более	2	2
221	и под	1	2
222	по себе	1	2
223	до конца	1	2
224	в то	1	2
225	как о	1	2
226	ничего не	7	2
227	что их	1	2
228	и именно	2	2
229	дело не	4	2
230	никогда не	15	2
231	до того	1	2
232	если его	1	2
233	не могут	1	2
234	когда мы	2	2
235	во все	1	2
236	ли в	1	2
237	к жизни	1	2
238	если мы	1	2
239	отношения и	1	2
240	чтобы быть	1	2
241	идет речь	1	2
242	не мог	3	2
243	подойти к	2	2
244	о котором	1	2
245	одно из	2	2
246	в разных	2	2
247	о нем	4	2
248	это было	1	2
249	а именно	3	2
250	не знаю	1	2
251	но с	2	2
252	д и	2	2
253	тот же	1	2
254	традиции в	1	2
255	но сейчас	1	2
256	в стороне	1	2
257	чтобы получить	1	2
258	же и	3	2
259	в сторону	1	2
260	доказывает что	1	2
261	свидетельствует о	1	2
262	а то	2	2
263	был бы	2	2
264	или иначе	1	2
265	в каком	1	2
266	превращается в	2	2
267	а на	1	2
268	ниже но	1	2
269	о чем	1	2
270	не всегда	1	2
271	в это	1	2
272	может иметь	1	2
273	к своему	1	2
274	с него	1	2
275	с этой	1	2
276	этом случае	5	2
277	видно что	6	2
278	поэтому что	1	2
279	между прочим	3	2
280	в более	1	2
281	и для	2	2
282	этих случаях	10	2
283	случаях когда	1	2
284	уже на	3	2
285	или в	2	2
286	для нас	4	2
287	на более	1	2
288	бы на	1	2
289	то оно	1	2
290	е в	1	2
291	понимать как	1	2
292	оно совершается	1	2
293	ее в	2	2
294	после чего	1	2
295	который должен	1	1
296	несомненной связи	1	1
297	же как	5	1
298	связана с	6	1
299	увидим ниже	4	1
300	явлениями языка	1	1
301	к своей	1	1
302	показать что	2	1
303	на этих	1	1
304	из его	1	1
305	почти всегда	1	1
306	она все	1	1
307	едва ли	1	1
308	и этот	1	1
309	его не	2	1
310	полагает что	1	1
311	есть не	1	1
312	часто бывает	1	1
313	и ничего	2	1
314	в семье	1	1
315	бы что	1	1
316	большую роль	1	1
317	из своих	1	1
318	пределах данного	1	1
319	еще до	2	1
320	это всегда	1	1
321	представлением о	1	1
322	так чтобы	1	1
323	внутренняя организация	1	1
324	говорить о	1	1
325	вход и	1	1
326	что иное	2	1
327	есть какая-то	1	1
328	ни обстановка	1	1
329	его пути	3	1
330	вместо того	2	1
331	и со	1	1
332	похожи на	1	1
333	это время	1	1
334	оно стоит	1	1
335	не хочет	1	1
336	редко и	1	1
337	есть акт	1	1
338	время в	1	1
339	тем как	1	1
340	е она	1	1
341	есть случаи	1	1
342	имеет здесь	1	1
343	в область	4	1
344	не то	1	1
345	нельзя понимать	1	1
346	сказки и	1	1
347	отличие от	1	1
348	друг от	1	1
349	из таких	1	1
350	как говорит	1	1
351	в одной	4	1
352	поскольку они	1	1
353	как к	1	1
354	мы также	1	1
355	что ее	3	1
356	перед нами	2	1
357	и где	1	1
358	языкам и	1	1
359	к тем	1	1
360	вопросом о	1	1
361	по пути	1	1
362	е с	1	1
363	следующим образом	1	1
364	со своей	1	1
365	ни один	2	1
366	мне не	1	1
367	д по	1	1
368	однако как	1	1
369	в дальнейшем	1	1
370	говорят о	2	1
371	имеем в	5	1
372	сторону дела	1	1
373	как он	3	1
374	но на	1	1
375	его но	1	1
376	всех этих	3	1
377	он должен	2	1
378	к одному	1	1
379	герою или	1	1
380	так часто	1	1
381	д все	1	1
382	из него	2	1
383	и по	2	1
384	культуры что	1	1
385	конца и	1	1
386	зрения так	2	1
387	он знал	2	1
388	связанные с	1	1
389	в совершенно	1	1
390	об этом	11	1
391	связанных с	1	1
392	них не	1	1
393	на этой	2	1
394	именно той	1	1
395	должен однако	1	1
396	которого не	1	1
397	оставляя в	1	1
398	чтобы все	1	1
399	и иных	1	1
400	силу которой	1	1
401	это свидетельствует	1	1
402	он приходит	1	1
403	не соответствует	2	1
404	в жизни	2	1
405	она и	2	1
406	на второй	1	1
407	далеко не	1	1
408	показывает что	4	1
409	в общей	1	1
410	он действительно	1	1
411	мы видели	2	1
412	здесь можно	5	1
413	эта черта	2	1
414	наших дней	1	1
415	нет еще	2	1
416	бы привести	2	1
417	вот он	2	1
418	необходимо указать	1	1
419	мы в	2	1
420	оказывается что	2	1
421	в отличие	1	1
422	таких случаях	2	1
423	своего рода	1	1
424	всякий раз	1	1
425	должны были	8	1
426	когда она	3	1
427	русской сказки	1	1
428	но это	4	1
429	но он	4	1
430	но они	4	1
431	вводят в	1	1
432	с такими	1	1
433	что этот	3	1
434	известно и	1	1
435	случае мы	2	1
436	освободиться от	1	1
437	также что	2	1
438	как акт	1	1
439	важно что	1	1
440	в процессе	1	1
441	каждый день	1	1
442	его о	1	1
443	славянских языках	1	1
444	иметь в	2	1
445	подошел к	1	1
446	только не	1	1
447	правда в	1	1
448	с перенесением	1	1
449	одна из	2	1
450	с одним	3	1
451	же остается	1	1
452	природы а	1	1
453	как она	4	1
454	она имеет	1	1
455	и после	1	1
456	лишая его	1	1
457	но дело	1	1
458	как будто	3	1
459	когда ему	2	1
460	что на	1	1
461	такие же	1	1
462	мы встречаем	1	1
463	относиться к	1	1
464	могут быть	2	1
465	здесь совершенно	1	1
466	как только	1	1
467	организация и	1	1
468	указывает на	1	1
469	они и	1	1
470	понять эту	2	1
471	в самых	1	1
472	в особую	1	1
473	для дальнейшего	1	1
474	как мы	1	1
475	всегда или	2	1
476	здесь необходимо	1	1
477	от друга	1	1
478	при его	1	1
479	далеко еще	1	1
480	без всякого	1	1
481	к нам	1	1
482	на основе	1	1
483	необходимо еще	1	1
484	совершенно ясно	2	1
485	в каких	3	1
486	или еще	1	1
487	в себя	3	1
488	собственно не	1	1
489	и когда	2	1
490	что у	2	1
491	за то	1	1
492	самый факт	2	1
493	раз он	1	1
494	которая была	1	1
495	мог бы	3	1
496	же эти	2	1
497	в чужом	1	1
498	она была	1	1
499	имеется в	2	1
500	в последней	1	1
501	это как	1	1
502	образом в	1	1
503	находится в	2	1
504	в роде	1	1
505	себе представить	1	1
506	она уже	1	1
507	и эту	1	1
508	следует угощение	1	1
509	одного из	1	1
510	после того	3	1
511	а также	2	1
512	от мертвых	1	1
513	и во	1	1
514	во всех	2	1
515	переходит в	1	1
516	в науку	1	1
517	должно было	3	1
518	из своего	1	1
519	говорит он	1	1
520	и только	2	1
521	еще более	1	1
522	они приобретают	2	1
523	как культ	1	1
524	и следовательно	1	1
525	если это	3	1
526	связь между	1	1
527	нет он	2	1
528	в него	2	1
529	за него	2	1
530	что здесь	4	1
531	и одновременно	1	1
532	в двух	1	1
533	этот вопрос	1	1
534	к их	1	1
535	его значения	1	1
536	и так	2	1
537	связанным с	1	1
538	случаи когда	1	1
539	вопрос об	1	1
540	с одной	4	1
541	которое его	1	1
542	с которыми	1	1
543	в эти	1	1
544	до наших	1	1
545	рассматриваться как	1	1
546	можно установить	2	1
547	указания на	1	1
548	каждый из	1	1
549	только на	1	1
550	ничего нельзя	1	1
551	себя и	2	1
552	в нашей	2	1
553	еще одну	1	1
554	является не	2	1
555	и других	1	1
556	его и	4	1
557	которые в	1	1
558	этом в	1	1
559	всего из	1	1
560	и их	2	1
561	на глаза	1	1
562	могло бы	1	1
563	слова в	2	1
564	и один	1	1
565	тому же	2	1
566	мы можем	8	1
567	но что	1	1
568	он является	2	1
569	и вместе	2	1
570	сейчас еще	1	1
571	в других	3	1
572	может рассматриваться	1	1
573	именно как	1	1
574	связан с	5	1
575	одной стороны	3	1
576	со всем	1	1
577	здесь в	2	1
578	случаев в	2	1
579	в природе	1	1
580	происходит при	1	1
581	несколько случаев	2	1
582	ничем не	1	1
583	в некоторых	2	1
584	что им	2	1
585	в несомненной	1	1
586	здесь дело	1	1
587	а сам	1	1
588	зависит от	2	1
589	было ему	1	1
590	но никогда	1	1
591	отнюдь не	1	1
592	не подлежит	1	1
593	в подобных	1	1
594	в одно	1	1
595	то она	1	1
596	но как	1	1
597	где как	2	1
598	нет ничего	2	1
599	эти слова	3	1
600	спросим себя	1	1
601	понятным причинам	1	1
602	в европе	1	1
603	по своему	1	1
604	предположить что	3	1
605	он говорит	1	1
606	что за	1	1
607	наряду с	6	1
608	громким голосом	2	1
609	же сохраняют	1	1
610	матери и	1	1
611	да и	2	1
612	действительно ли	1	1
613	это значит	1	1
614	которым он	1	1
615	к следующему	1	1
616	здесь идет	1	1
617	или другого	1	1
618	ней на	1	1
619	только о	1	1
620	его в	10	1
621	что мы	3	1
622	в основном	2	1
623	только для	1	1
624	о его	2	1
625	я мог	1	1
626	кроме того	2	1
627	же значение	1	1
628	приобретает свое	1	1
629	то именно	1	1
630	в наше	1	1
631	только одна	1	1
632	только мы	1	1
633	сюжета и	1	1
634	он за	1	1
635	бы он	1	1
636	еще что	1	1
637	чтобы его	1	1
638	главным образом	2	1
639	будто бы	2	1
640	он стал	2	1
641	всегда есть	1	1
642	например на	1	1
643	очень редко	1	1
644	как значение	1	1
645	разных языках	1	1
646	не знает	2	1
647	сказать что	2	1
648	в точности	1	1
649	подчинены все	1	1
650	вплотную подойти	1	1
651	также в	2	1
652	не что	2	1
653	сам в	1	1
654	есть и	2	1
655	который в	1	1
656	на своем	1	1
657	жизнь в	1	1
658	а может	1	1
659	также не	2	1
660	спросить себя	1	1
661	к этому	1	1
662	точно так	6	1
