N	2gram	Vinokur_Ku_2	Narrotol
153	как будто	2	3
154	что в	10	3
155	будто бы	2	3
156	ни было	1	3
157	отношения к	2	2
158	и потому	2	2
159	самом деле	9	2
160	идет о	1	2
161	и до	2	2
162	должна быть	5	2
163	мы имеем	5	2
164	говорить о	4	2
165	иное как	1	2
166	время в	1	2
167	но как	1	2
168	не то	2	2
169	отношение к	1	2
170	нет и	1	2
171	или иное	3	2
172	независимо от	1	2
173	что именно	1	2
174	как к	1	2
175	в своем	2	2
176	что касается	2	2
177	что по	1	2
178	всего лишь	3	2
179	бог знает	1	2
180	так или	2	2
181	все эти	12	2
182	в известном	1	2
183	роль в	2	2
184	они в	1	2
185	не как	2	2
186	до которой	1	2
187	за рамки	2	2
188	именно это	1	2
189	значительной степени	1	2
190	но без	1	2
191	различие между	3	2
192	а по	1	2
193	того или	2	2
194	это не	6	2
195	несмотря на	5	2
196	и сейчас	2	2
197	с точки	8	2
198	однако в	1	2
199	даже в	1	2
200	она не	2	2
201	что иное	1	2
202	в структуре	1	2
203	не имеет	4	2
204	ничего не	4	2
205	как раз	3	2
206	что на	4	2
207	когда мы	1	2
208	здесь совершенно	1	2
209	то они	1	2
210	оно не	2	2
211	утверждать что	2	2
212	приходит к	1	2
213	то она	1	2
214	говорит и	1	2
215	языка и	8	2
216	в пределах	4	2
217	приводит к	5	2
218	и когда	1	2
219	что у	2	2
220	можно было	9	2
221	или в	4	2
222	где слово	1	2
223	быть может	1	2
224	в значительной	1	2
225	том или	1	2
226	и только	1	2
227	известном смысле	1	2
228	идет по	1	2
229	дело с	1	2
230	он уже	2	2
231	есть в	3	2
232	этого понятия	1	2
233	конечном счете	2	2
234	одно из	1	2
235	для него	1	2
236	или даже	1	2
237	сами по	1	2
238	не случайно	1	2
239	или ином	1	2
240	в последние	1	2
241	по всей	1	2
242	и др	1	2
243	не было	4	2
244	не на	2	2
245	не всегда	2	2
246	протяжении этого	1	2
247	в область	1	2
248	а если	2	2
249	наряду с	1	2
250	по существу	5	2
251	только о	2	2
252	что мы	6	2
253	что нет	1	2
254	и для	2	2
255	в связи	4	2
256	у нее	1	2
257	она может	1	2
258	в результате	4	2
259	и все	2	2
260	тем более	1	2
261	тогда в	1	2
262	этот способ	1	2
263	это все	1	2
264	между ними	1	2
265	совершенно не	3	2
266	или иного	2	2
267	не что	1	2
268	этого слова	5	2
269	себе не	2	2
270	в какой	1	2
271	так же	4	2
272	точно так	3	2
273	этой точки	2	2
274	они не	1	2
275	широкое распространение	2	1
276	литературы а	1	1
277	также и	5	1
278	для образования	1	1
279	того же	3	1
280	становится в	1	1
281	на самом	2	1
282	он может	1	1
283	речи ораторской	3	1
284	о разных	2	1
285	думал о	1	1
286	и есть	2	1
287	что смысл	1	1
288	характерное для	2	1
289	с мировым	1	1
290	едва ли	1	1
291	внимательный читатель	1	1
292	в году	2	1
293	по его	1	1
294	элементы в	1	1
295	есть не	1	1
296	бы уже	1	1
297	в первый	3	1
298	есть нечто	1	1
299	совпадает с	1	1
300	больше всего	1	1
301	о возможности	2	1
302	которое не	1	1
303	мы и	1	1
304	в целом	1	1
305	как не	3	1
306	одного слова	1	1
307	о роли	2	1
308	сам по	1	1
309	меньшей степени	3	1
310	разумеется не	1	1
311	внимание и	2	1
312	качестве одного	1	1
313	выводов и	1	1
314	в чем	1	1
315	нейтральное к	1	1
316	по своему	1	1
317	в обеих	1	1
318	тот или	1	1
319	иметь в	2	1
320	самым мы	2	1
321	могло быть	1	1
322	мы будем	2	1
323	только потому	8	1
324	для обозначения	2	1
325	свою жизнь	1	1
326	определяется не	1	1
327	мере в	1	1
328	данный момент	3	1
329	из уст	1	1
330	что как	1	1
331	вспомним что	1	1
332	нельзя было	2	1
333	и где	2	1
334	кто не	1	1
335	могли бы	2	1
336	писателя как	1	1
337	и к	1	1
338	в действительности	1	1
339	это определение	2	1
340	от этого	2	1
341	характер как	1	1
342	в самом	12	1
343	сказать о	1	1
344	следует понимать	1	1
345	не оставляет	1	1
346	лишний раз	1	1
347	речи но	2	1
348	этом своем	1	1
349	одному из	1	1
350	в первую	1	1
351	однако он	1	1
352	том чтобы	1	1
353	свое время	2	1
354	свою силу	1	1
355	говорилось выше	1	1
356	какой бы	1	1
357	его от	1	1
358	и по	3	1
359	на этом	3	1
360	или иных	1	1
361	таким образом	5	1
362	этом последнем	1	1
363	здесь мы	2	1
364	в совершенно	1	1
365	в другом	2	1
366	об этом	5	1
367	мы уже	1	1
368	первую очередь	1	1
369	результате ли	1	1
370	который и	1	1
371	этом смысле	5	1
372	за другой	1	1
373	должен был	1	1
374	от процесса	1	1
375	но уже	2	1
376	в них	4	1
377	фигуры и	1	1
378	достоевского и	2	1
379	все равно	2	1
380	соответствии с	2	1
381	в слове	1	1
382	он и	2	1
383	мы видели	2	1
384	как сказано	1	1
385	оно имеет	1	1
386	мы не	1	1
387	что если	2	1
388	таким же	2	1
389	два слова	1	1
390	свою речь	4	1
391	в следующем	1	1
392	не становится	1	1
393	за которым	1	1
394	в котором	1	1
395	в их	2	1
396	к одному	1	1
397	место в	1	1
398	в которых	2	1
399	признать что	1	1
400	слова в	6	1
401	не понимает	1	1
402	но он	1	1
403	по крайней	6	1
404	где о	1	1
405	и более	2	1
406	их в	1	1
407	в конце	4	1
408	как от	1	1
409	тому чтобы	1	1
410	том же	1	1
411	что этот	1	1
412	и то	5	1
413	ни одна	1	1
414	так называемого	1	1
415	лишь одну	1	1
416	быть без	1	1
417	отметить что	1	1
418	но еще	1	1
419	это дает	2	1
420	может служить	2	1
421	дело не	2	1
422	дело в	1	1
423	в процессе	3	1
424	не нуждается	1	1
425	не составляет	1	1
426	уст в	1	1
427	для всего	1	1
428	силу своей	1	1
429	немного в	1	1
430	последние десятилетия	1	1
431	именно с	3	1
432	оно есть	1	1
433	в структуру	1	1
434	лишь в	5	1
435	потому что	25	1
436	в книге	1	1
437	наука или	1	1
438	на некоторые	1	1
439	в области	11	1
440	ли это	2	1
441	тех слов	1	1
442	а как	1	1
443	от того	4	1
444	у нас	12	1
445	очень часто	2	1
446	а теперь	1	1
447	не могут	5	1
448	что оно	3	1
449	но также	4	1
450	мысли о	1	1
451	всегда в	1	1
452	году в	1	1
453	что все	5	1
454	в виду	3	1
455	и от	2	1
456	а когда	1	1
457	только то	1	1
458	с языком	1	1
459	это путь	1	1
460	слова а	1	1
461	но может	1	1
462	например о	1	1
463	о нашей	1	1
464	здесь как	1	1
465	фразы а	1	1
466	когда в	2	1
467	тот же	5	1
468	на них	1	1
469	если бы	12	1
470	и вообще	2	1
471	состоящий в	1	1
472	к языку	1	1
473	не отвечает	1	1
474	словно в	1	1
475	сказывается и	1	1
476	на ту	2	1
477	и здесь	5	1
478	тех кто	1	1
479	в самой	2	1
480	внимание на	1	1
481	единственный в	1	1
482	просится в	1	1
483	для последней	1	1
484	аналогии с	3	1
485	эта фраза	2	1
486	нас в	1	1
487	особые случаи	1	1
488	которых в	1	1
489	необходимо должна	1	1
490	что и	3	1
491	в глазах	2	1
492	является ли	2	1
493	чего уж	1	1
494	крайней мере	6	1
495	ее содержание	1	1
496	слов и	2	1
497	может иметь	1	1
498	в него	1	1
499	одна за	1	1
500	того что	3	1
501	в современной	2	1
502	оно и	1	1
503	фабула и	1	1
504	и характерное	1	1
505	с ними	2	1
506	всю свою	1	1
507	не устраняет	1	1
508	которое мы	1	1
509	или же	2	1
510	русской литературе	1	1
511	в уста	1	1
512	быть лучше	1	1
513	и у	2	1
514	она здесь	1	1
515	то и	3	1
516	вместить в	1	1
517	в нашей	4	1
518	свидетельствует о	1	1
519	в понятие	1	1
520	слова не	3	1
521	то только	2	1
522	ответ на	2	1
523	его и	1	1
524	на своего	1	1
525	не так	1	1
526	вовсе не	9	1
527	мы можем	1	1
528	само по	5	1
529	при отсутствии	2	1
530	как такового	1	1
531	его мысли	1	1
532	в данный	1	1
533	этой проблемы	1	1
534	себе они	2	1
535	до сих	1	1
536	как у	2	1
537	хоть и	1	1
538	говорить и	2	1
539	речи а	3	1
540	весьма точной	1	1
541	и прежде	1	1
542	чем он	1	1
543	имело место	1	1
544	в соответствии	3	1
545	и пр	8	1
546	процесс в	1	1
547	а на	2	1
548	более того	1	1
549	однако и	2	1
550	с которым	1	1
551	произведение в	1	1
552	и уже	1	1
553	они лишь	1	1
554	в речи	6	1
555	позволяет нам	1	1
556	связь с	1	1
557	ни на	2	1
558	вниманием к	1	1
559	очевидно что	2	1
560	если оно	1	1
561	дает нам	2	1
562	и там	1	1
563	обоих этих	1	1
564	быть только	2	1
565	чтобы определить	1	1
566	и было	1	1
567	быть не	2	1
568	в это	1	1
569	с этой	2	1
570	еще раз	1	1
571	как только	1	1
572	здесь сводится	1	1
573	быть и	1	1
574	той мере	1	1
575	сих пор	1	1
576	слова которое	1	1
577	к двум	1	1
578	какой он	1	1
579	всего в	3	1
580	тех или	1	1
581	и позволяет	1	1
582	культурной жизни	1	1
583	отвечает на	1	1
584	указать на	1	1
585	такое слово	1	1
586	о котором	2	1
587	нас нет	1	1
588	и перед	1	1
589	обращается к	1	1
590	который является	1	1
591	ни одного	1	1
592	для нас	4	1
593	в литературной	1	1
594	не должен	1	1
595	но зато	2	1
596	но это	3	1
597	что вообще	1	1
598	в общем	1	1
599	на фоне	3	1
600	вопрос как	1	1
601	может и	1	1
602	все еще	1	1
603	первый раз	1	1
604	не знает	3	1
605	отношением к	1	1
606	и при	1	1
607	речи и	5	1
608	было показано	1	1
609	не могла	1	1
610	в свое	2	1
611	не у	1	1
612	который не	1	1
613	если же	1	1
614	где он	1	1
615	по поводу	2	1
616	которая не	1	1
