N	2gram	Nazirov_Tv_2	Myshleni
123	одну из	1	4
124	в психологическом	1	4
125	мысль с	1	4
126	этого слова	1	4
127	сих пор	3	4
128	она должна	1	4
129	в результате	1	4
130	в свою	1	4
131	к этому	3	4
132	как на	1	4
133	в сфере	1	3
134	человека и	3	3
135	в такой	2	3
136	не остается	1	3
137	связи между	1	3
138	самом деле	2	3
139	как известно	2	3
140	приходит к	1	3
141	оба эти	1	3
142	я не	2	3
143	мы и	1	3
144	в их	3	3
145	ответ на	1	3
146	что они	4	3
147	в одной	3	3
148	все же	5	3
149	еще на	1	3
150	в которой	2	3
151	что это	1	3
152	из этих	1	3
153	и если	2	3
154	теории и	1	3
155	в первую	1	3
156	том чтобы	1	3
157	к анализу	2	3
158	и мы	3	3
159	показывает что	4	3
160	всегда и	1	3
161	такой же	2	3
162	в которых	3	3
163	должны были	1	3
164	образом и	1	3
165	всего его	1	3
166	она не	1	3
167	ничего не	4	3
168	в области	1	3
169	факта что	1	3
170	могут быть	2	3
171	что оно	1	3
172	говоря словами	1	3
173	и это	3	3
174	свою очередь	1	3
175	можно было	1	3
176	об этой	1	3
177	об этом	4	3
178	одного из	1	3
179	может не	1	3
180	этот вопрос	3	3
181	который в	1	3
182	связи с	1	3
183	уже в	2	3
184	и других	2	3
185	всяком случае	2	3
186	вовсе не	2	3
187	на этот	2	3
188	во всех	1	3
189	превращается в	3	3
190	а не	6	3
191	с логикой	1	3
192	только для	2	3
193	если не	4	3
194	и от	4	3
195	от всех	1	3
196	первую очередь	1	3
197	значение в	1	3
198	во всяком	2	3
199	речь идет	1	2
200	связана с	1	2
201	и до	1	2
202	почти всегда	1	2
203	сам автор	1	2
204	едва ли	2	2
205	той же	1	2
206	что если	1	2
207	что его	2	2
208	в ее	2	2
209	и я	1	2
210	хотя и	4	2
211	когда он	4	2
212	и наконец	2	2
213	в противоположность	1	2
214	в первом	1	2
215	за собой	4	2
216	того факта	1	2
217	нами в	1	2
218	это понятие	1	2
219	главным образом	1	2
220	а скорее	2	2
221	из этой	2	2
222	не к	1	2
223	и вот	1	2
224	том же	2	2
225	из всех	1	2
226	с другими	2	2
227	который по	1	2
228	в них	1	2
229	несмотря на	1	2
230	мы видели	1	2
231	с такой	1	2
232	должно быть	1	2
233	потому и	1	2
234	в один	1	2
235	был бы	1	2
236	в этих	1	2
237	представление о	7	2
238	одном из	2	2
239	точку зрения	2	2
240	и эти	1	2
241	не могли	2	2
242	задается вопросом	1	2
243	что этот	2	2
244	даже в	1	2
245	эта мысль	2	2
246	все отдельные	1	2
247	что с	1	2
248	не имеет	1	2
249	дело в	1	2
250	говорить о	2	2
251	никогда не	11	2
252	же время	7	2
253	на него	2	2
254	начиная с	2	2
255	ничего кроме	1	2
256	лежит в	1	2
257	бы он	1	2
258	всем протяжении	1	2
259	на вопрос	1	2
260	представляют собой	1	2
261	в конце	6	2
262	действия и	2	2
263	что у	4	2
264	с собой	1	2
265	не с	1	2
266	ясно что	1	2
267	каждого из	1	2
268	поэтому в	1	2
269	и поэтому	2	2
270	в ту	2	2
271	как видим	1	2
272	в жизнь	1	2
273	в современной	1	2
274	к решению	1	2
275	известном смысле	1	2
276	один из	3	2
277	выше и	1	2
278	нуждается в	1	2
279	без этого	1	2
280	на всем	1	2
281	очень рано	1	2
282	уже не	3	2
283	в виде	2	2
284	или даже	2	2
285	в известном	1	2
286	для него	3	2
287	в известной	4	2
288	другом в	2	2
289	и даже	5	2
290	развития в	1	2
291	связано с	1	2
292	в стороне	2	2
293	под влиянием	1	2
294	в речи	1	2
295	в частности	2	2
296	и потому	4	2
297	как это	1	2
298	человека к	1	2
299	целом ряде	1	2
300	в течение	1	2
301	влечет за	2	2
302	мы только	1	2
303	по самой	3	2
304	указывает на	1	2
305	а в	4	2
306	между ними	1	2
307	с ней	1	2
308	отрывается от	1	2
309	но этот	1	2
310	ту же	1	1
311	и т	13	1
312	одним из	3	1
313	например в	5	1
314	но кто	1	1
315	переход от	1	1
316	выводом из	1	1
317	он всегда	2	1
318	действительности и	1	1
319	в доме	1	1
320	с в	1	1
321	становиться на	1	1
322	мы уже	1	1
323	и значение	1	1
324	от своего	1	1
325	этого определения	1	1
326	большую роль	1	1
327	в наиболее	1	1
328	бы прибавить	1	1
329	так мы	2	1
330	не вполне	1	1
331	это отношение	1	1
332	эта функция	1	1
333	жизни как	1	1
334	то это	1	1
335	и со	1	1
336	в виду	1	1
337	же что	1	1
338	первого взгляда	1	1
339	с большим	3	1
340	в отличие	2	1
341	еще не	5	1
342	быть в	1	1
343	к целому	1	1
344	нам представляется	1	1
345	в различных	1	1
346	говоря не	1	1
347	и читателей	1	1
348	то он	1	1
349	не то	1	1
350	конечном счете	1	1
351	отличие от	2	1
352	не просто	1	1
353	он ни	1	1
354	вмешивается в	1	1
355	не определенная	1	1
356	это самое	1	1
357	в истории	2	1
358	оказывается не	1	1
359	еще дважды	1	1
360	стороны и	1	1
361	этого развития	1	1
362	этой стороны	1	1
363	сказал бы	1	1
364	автора мы	1	1
365	его к	1	1
366	психологии и	1	1
367	то в	1	1
368	почти совершенно	1	1
369	бы с	1	1
370	что же	1	1
371	или во	1	1
372	тоже не	2	1
373	с их	1	1
374	обнаруживает в	1	1
375	на его	4	1
376	универсальное значение	1	1
377	в нем	3	1
378	распространение и	1	1
379	т д	11	1
380	от которого	1	1
381	о которой	1	1
382	которой не	1	1
383	сюжета его	1	1
384	и еще	2	1
385	моменты которые	1	1
386	в принципе	4	1
387	чем у	1	1
388	к одному	1	1
389	в анализе	1	1
390	содержит в	1	1
391	наших глазах	1	1
392	в плане	3	1
393	и независимо	1	1
394	критики и	2	1
395	и дальше	1	1
396	и настоящей	1	1
397	на бумаге	1	1
398	он приходит	1	1
399	в жизни	1	1
400	процесса на	1	1
401	к которым	1	1
402	в самую	1	1
403	которой он	2	1
404	становятся в	1	1
405	являются как	1	1
406	ведет к	1	1
407	это переживание	1	1
408	мир в	1	1
409	всего развития	1	1
410	автора и	1	1
411	в эту	1	1
412	не выдерживает	2	1
413	во время	1	1
414	можно так	1	1
415	но если	2	1
416	в женеве	1	1
417	таким же	1	1
418	этой связи	1	1
419	и без	2	1
420	если можно	1	1
421	однако этот	3	1
422	еще с	1	1
423	знаем что	1	1
424	означает в	1	1
425	что я	2	1
426	в основном	6	1
427	является только	1	1
428	развития их	1	1
429	из области	1	1
430	но эта	2	1
431	выше мы	1	1
432	конкретное многообразие	1	1
433	силах вывести	1	1
434	по крайней	2	1
435	и относительно	1	1
436	и делают	1	1
437	о значении	1	1
438	своей функцией	1	1
439	и обратное	1	1
440	о будущем	1	1
441	не менее	2	1
442	вплоть до	1	1
443	как о	2	1
444	в центр	1	1
445	в область	3	1
446	всей их	1	1
447	здравому смыслу	1	1
448	он с	1	1
449	говорят что	1	1
450	действительности но	1	1
451	он пытается	1	1
452	и является	1	1
453	вот что	1	1
454	сама себе	1	1
455	в сознании	1	1
456	с полным	2	1
457	как будто	1	1
458	однако это	2	1
459	ему не	1	1
460	представляется нам	1	1
461	автор в	1	1
462	во все	1	1
463	ли не	2	1
464	как только	1	1
465	отличается от	1	1
466	числе и	1	1
467	анализа и	1	1
468	этой книги	1	1
469	той или	1	1
470	так например	3	1
471	опираясь на	2	1
472	лет с	1	1
473	из всего	1	1
474	психологическом отношении	1	1
475	что настоящий	1	1
476	на другой	1	1
477	на основе	1	1
478	для читателя	1	1
479	только то	1	1
480	включает в	2	1
481	в дальнейшем	4	1
482	мы наблюдаем	1	1
483	не мог	1	1
484	не изменяет	1	1
485	реального человека	1	1
486	же ли	1	1
487	живет в	1	1
488	ничего я	1	1
489	к самой	1	1
490	еще в	1	1
491	для исследователя	1	1
492	во второй	1	1
493	и многое	2	1
494	известной мере	2	1
495	в которые	1	1
496	что от	1	1
497	этой роковой	1	1
498	содержатся в	1	1
499	приводит его	1	1
500	против этого	1	1
501	этом на	1	1
502	в описаниях	1	1
503	именно потому	1	1
504	приближается к	1	1
505	и здесь	1	1
506	образом чтобы	1	1
507	происходит не	1	1
508	на точку	1	1
509	в конечном	1	1
510	в драме	1	1
511	которого не	1	1
512	образом если	1	1
513	он прямо	1	1
514	раньше чем	1	1
515	но нет	1	1
516	далее эти	1	1
517	что и	1	1
518	это не	7	1
519	о своих	2	1
520	условия для	1	1
521	значит что	1	1
522	образом как	1	1
523	сразу же	1	1
524	из многих	1	1
525	по мнению	3	1
526	в обществе	1	1
527	к противоположному	1	1
528	физически и	1	1
529	так что	2	1
530	со своим	1	1
531	многообразие фактов	1	1
532	не можем	1	1
533	одной из	3	1
534	и у	2	1
535	своим собственным	1	1
536	является не	1	1
537	слова не	1	1
538	не дает	1	1
539	по выражению	1	1
540	из них	2	1
541	что сама	1	1
542	процесс и	1	1
543	мы знаем	1	1
544	относит и	1	1
545	с определенным	1	1
546	может служить	2	1
547	как его	1	1
548	у него	6	1
549	должен был	1	1
550	которым приводит	1	1
551	и никогда	1	1
552	в изолированном	1	1
553	в руки	2	1
554	явно не	1	1
555	видим его	3	1
556	эти наблюдения	2	1
557	со стороны	1	1
558	или иной	1	1
559	в любой	1	1
560	кому не	1	1
561	соответствии с	4	1
562	уходит в	1	1
563	в предисловии	1	1
564	и между	1	1
565	же о	1	1
566	и др	3	1
567	в середине	1	1
568	что не	3	1
569	в соответствии	4	1
570	не было	2	1
571	более того	2	1
572	зависит от	2	1
573	сам себе	1	1
574	как ни	1	1
575	к осознанию	1	1
576	отнюдь не	4	1
577	и исторической	1	1
578	чем же	1	1
579	будет иметь	1	1
580	играют большую	1	1
581	должна была	1	1
582	по нашему	4	1
583	для них	1	1
584	характера его	1	1
585	с первого	1	1
586	играют в	1	1
587	мы говорим	1	1
588	только его	1	1
589	же с	9	1
590	просто невозможно	1	1
591	предположить что	1	1
592	к жизни	2	1
593	не дают	1	1
594	наряду с	7	1
595	но сам	1	1
596	такого рода	1	1
597	собой в	1	1
598	в первой	2	1
599	человек с	1	1
600	в открытой	1	1
601	общественной жизни	1	1
602	остается в	1	1
603	это явление	1	1
604	она ни	1	1
605	крайней мере	2	1
606	в книге	1	1
607	и для	1	1
608	глубиной и	1	1
609	заключающийся в	1	1
610	это как	1	1
611	в силах	2	1
612	своей собственной	1	1
613	человек и	1	1
614	а к	1	1
615	находит свое	1	1
616	ни к	2	1
617	я должен	1	1
618	себя на	2	1
619	так выразиться	1	1
620	отношении к	1	1
621	связь с	2	1
622	только с	2	1
623	лишь что	1	1
624	только как	1	1
625	не быть	1	1
626	совершенно не	1	1
627	на это	1	1
628	но эти	2	1
629	и другие	1	1
630	по поводу	1	1
631	я могу	1	1
632	в таком	3	1
633	точно так	1	1
634	том числе	1	1
