N	2gram	Vygotskiy__2	VrazhdaK
148	же психологической	1	1
149	не хочет	1	1
150	по преимуществу	1	1
151	едва ли	4	1
152	в их	3	1
153	из всех	2	1
154	полагает что	2	1
155	той же	8	1
156	преступления и	1	1
157	что уже	1	1
158	именно к	1	1
159	с толстым	1	1
160	роман в	1	1
161	разобраться в	1	1
162	и русской	1	1
163	по своему	3	1
164	одним словом	1	1
165	совершенно прав	1	1
166	но не	2	1
167	же на	1	1
168	если в	2	1
169	и т.д	1	1
170	есть по	4	1
171	что они	7	1
172	к сожалению	1	1
173	взглядами и	1	1
174	как говорит	3	1
175	из которого	4	1
176	и чувств	1	1
177	же с	2	1
178	независимо от	1	1
179	как в	9	1
180	с этим	4	1
181	для всех	1	1
182	как к	3	1
183	что как	1	1
184	что ее	1	1
185	и наконец	1	1
186	себе не	1	1
187	то в	1	1
188	в самом	12	1
189	что это	8	1
190	мы получаем	2	1
191	в целом	4	1
192	широкое общественное	1	1
193	что же	3	1
194	тому же	1	1
195	но ведь	1	1
196	наподобие того	1	1
197	как он	2	1
198	не могла	1	1
199	высшей степени	1	1
200	в первой	1	1
201	ключ к	1	1
202	в силу	1	1
203	этот процесс	1	1
204	сказал что	1	1
205	свои собственные	1	1
206	в плане	1	1
207	что ни	1	1
208	и этот	2	1
209	людей и	1	1
210	однако в	1	1
211	одно и	1	1
212	это конечно	1	1
213	совпадают с	1	1
214	не будет	1	1
215	этом он	1	1
216	их и	1	1
217	это было	3	1
218	заключается в	12	1
219	как пример	1	1
220	было бы	11	1
221	в жизни	4	1
222	не ясно	1	1
223	вот ее	1	1
224	в высшей	1	1
225	всю жизнь	2	1
226	во внимание	2	1
227	которой он	1	1
228	он и	1	1
229	оказывается довольно	1	1
230	такой же	7	1
231	он сказал	3	1
232	одного и	2	1
233	которую он	1	1
234	в этих	2	1
235	и их	3	1
236	что писатель	2	1
237	всяком случае	2	1
238	человеком и	3	1
239	на свою	1	1
240	представление о	3	1
241	сам же	1	1
242	эпиграфом к	1	1
243	в поэме	1	1
244	тем не	4	1
245	по крайней	1	1
246	есть еще	1	1
247	не могли	3	1
248	что этот	2	1
249	и какая	1	1
250	вплоть до	2	1
251	тем самым	1	1
252	что эта	1	1
253	другой не	1	1
254	произведения это	1	1
255	от нас	1	1
256	без ответа	1	1
257	не имеет	4	1
258	в процессе	2	1
259	близок к	1	1
260	героев и	1	1
261	в уме	2	1
262	из их	2	1
263	только не	1	1
264	все свои	1	1
265	ничего не	4	1
266	того как	4	1
267	это то	2	1
268	он оказался	1	1
269	мыслей и	1	1
270	его судьбу	1	1
271	потому что	21	1
272	видную роль	1	1
273	этом отношении	5	1
274	в каком	3	1
275	ли это	2	1
276	этот закон	1	1
277	такие же	2	1
278	следует рассматривать	1	1
279	только от	1	1
280	один раз	1	1
281	что поэзия	1	1
282	могут быть	4	1
283	во все	1	1
284	похож на	1	1
285	ли не	1	1
286	отличается от	2	1
287	мы начали	1	1
288	сходство с	1	1
289	этого и	1	1
290	не есть	1	1
291	ничего общего	1	1
292	с ее	3	1
293	свою очередь	2	1
294	но при	1	1
295	имеет никаких	1	1
296	в ее	2	1
297	только при	1	1
298	но мы	1	1
299	идет не	2	1
300	то время	3	1
301	роль в	2	1
302	и сам	4	1
303	так и	3	1
304	на нее	1	1
305	не с	1	1
306	ясно что	7	1
307	было в	1	1
308	живет в	1	1
309	чем все	1	1
310	еще в	1	1
311	том как	2	1
312	жизнь и	3	1
313	быть может	1	1
314	и вообще	2	1
315	странности и	1	1
316	во всяком	2	1
317	приближается к	1	1
318	художественные произведения	2	1
319	из произведений	1	1
320	его жизни	2	1
321	до сих	5	1
322	полном различии	1	1
323	к нему	2	1
324	во всех	3	1
325	рассказ не	1	1
326	одном что	1	1
327	я думаю	1	1
328	из своего	1	1
329	крайней мере	1	1
330	в другой	1	1
331	вслед за	5	1
332	все в	1	1
333	творческой фантазии	1	1
334	в свете	2	1
335	если это	1	1
336	и самые	1	1
337	к которому	2	1
338	тех пор	1	1
339	этом смысле	1	1
340	людей а	1	1
341	один из	3	1
342	что только	1	1
343	которым он	1	1
344	ли он	2	1
345	во всем	3	1
346	в качестве	1	1
347	же он	1	1
348	тем чтобы	1	1
349	и разнообразны	1	1
350	хотя в	1	1
351	сходятся в	1	1
352	между обоими	1	1
353	что для	7	1
354	говорит о	2	1
355	искать в	1	1
356	осталась без	1	1
357	мы находим	2	1
358	в одном	2	1
359	своих собственных	1	1
360	ее не	1	1
361	каждый из	2	1
362	и никогда	2	1
363	не просто	1	1
364	от того	4	1
365	в особенности	2	1
366	из двух	1	1
367	нужно было	1	1
368	художником в	1	1
369	и из	6	1
370	с другой	3	1
371	цель которой	1	1
372	именно в	1	1
373	что тот	3	1
374	такое же	2	1
375	прежде всего	1	1
376	в соответствии	1	1
377	что им	1	1
378	на этот	2	1
379	целым рядом	1	1
380	до конца	3	1
381	и считает	1	1
382	с конца	1	1
383	из героев	1	1
384	что из	1	1
385	не об	1	1
386	с помощью	1	1
387	нет ничего	1	1
388	в частности	3	1
389	материал и	2	1
390	время с	1	1
391	годам его	1	1
392	и читателю	1	1
393	из которых	2	1
394	предположить что	1	1
395	своей души	1	1
396	что за	1	1
397	не дают	1	1
398	и довольно	1	1
399	того что	8	1
400	указанием на	1	1
401	в свое	2	1
402	еще раз	1	1
403	с любовью	1	1
404	сих пор	5	1
405	под влиянием	1	1
406	и от	2	1
407	это можно	2	1
408	и другими	1	1
409	бы в	1	1
410	писателя не	1	1
411	еще более	3	1
412	конце концов	3	1
413	только что	1	1
414	отношении к	3	1
415	нам не	1	1
416	а о	1	1
417	только как	3	1
418	другой стороны	2	1
419	далее он	1	1
420	следует искать	1	1
421	из этого	4	1
422	только о	1	1
423	жизни и	4	1
424	помощью которых	1	1
425	который не	3	1
426	во сне	2	1
427	как на	5	1
428	в таком	2	1
429	точно так	3	1
430	все что	2	1
431	они не	1	1
