N	2gram	Bakhtin_Fr_4	Komedia
127	одной стороны	2	3
128	не мог	2	3
129	здесь в	6	3
130	в более	1	3
131	и все	13	3
132	все остальные	3	3
133	г и	1	3
134	как известно	2	2
135	того же	5	2
136	здесь и	3	2
137	можем судить	1	2
138	ту же	1	2
139	видеть в	1	2
140	в доме	3	2
141	и людей	1	2
142	хронологическом порядке	1	2
143	в сущности	6	2
144	принадлежит к	1	2
145	это время	1	2
146	он был	2	2
147	отличие от	1	2
148	за пределы	1	2
149	к сожалению	1	2
150	относится к	1	2
151	независимо от	1	2
152	что по	1	2
153	в противоположность	1	2
154	в самом	1	2
155	право на	1	2
156	раз в	2	2
157	в себе	3	2
158	только один	1	2
159	время и	2	2
160	в первой	1	2
161	в силу	1	2
162	на этом	2	2
163	для характеристики	1	2
164	связанные с	4	2
165	в уже	1	2
166	были в	4	2
167	мы видели	7	2
168	такой же	3	2
169	или менее	3	2
170	которую он	4	2
171	и без	1	2
172	но он	6	2
173	правда в	1	2
174	и внутренней	1	2
175	при всем	1	2
176	по своей	3	2
177	ему и	1	2
178	как будто	2	2
179	в хронологическом	1	2
180	в городе	1	2
181	одному из	2	2
182	же самое	1	2
183	с ее	3	2
184	на нем	2	2
185	всего этого	1	2
186	как по	1	2
187	в себя	2	2
188	что у	3	2
189	времени и	2	2
190	в споре	2	2
191	собой и	1	2
192	образом в	3	2
193	находится в	1	2
194	и здесь	3	2
195	нас в	1	2
196	и во	1	2
197	от них	1	2
198	выступает с	2	2
199	в форме	1	2
200	также в	2	2
201	еще не	4	2
202	именно на	1	2
203	для всех	1	2
204	мы знаем	1	2
205	вовсе не	9	2
206	в других	2	2
207	со стороны	2	2
208	до сих	1	2
209	еще и	7	2
210	до конца	5	2
211	у других	1	2
212	этой же	3	2
213	не может	2	2
214	но не	2	2
215	их было	2	2
216	к нему	3	2
217	сих пор	1	2
218	но это	4	2
219	между прочим	2	2
220	или в	2	2
221	широких кругах	1	2
222	будто бы	1	2
223	только что	1	2
224	то что	4	2
225	в свою	1	2
226	в действительности	1	2
227	где он	2	2
228	в своих	2	2
229	все что	1	2
230	изобилия и	1	1
231	них он	1	1
232	женщины и	3	1
233	также и	4	1
234	обычно в	1	1
235	в этот	1	1
236	на самом	4	1
237	так уже	1	1
238	из самых	1	1
239	мировоззрения и	1	1
240	поэтому он	1	1
241	и за	3	1
242	же образ	1	1
243	мы уже	10	1
244	той же	3	1
245	со всех	1	1
246	с традиционными	1	1
247	самых замечательных	1	1
248	это отношение	1	1
249	после первого	1	1
250	ему в	1	1
251	повлек за	1	1
252	по замыслу	1	1
253	мы здесь	2	1
254	всю вторую	1	1
255	в мире	1	1
256	и он	1	1
257	всех сторон	1	1
258	в ней	3	1
259	собой в	1	1
260	пристрастие к	1	1
261	с двумя	1	1
262	но конечно	3	1
263	его современники	1	1
264	слишком много	1	1
265	же она	1	1
266	не все	1	1
267	в наиболее	1	1
268	а всего	1	1
269	нам право	1	1
270	и вовсе	1	1
271	государства и	1	1
272	с этим	1	1
273	мира в	1	1
274	дает нам	2	1
275	в своем	3	1
276	всей этой	1	1
277	власть и	3	1
278	смысле этого	1	1
279	целый ряд	1	1
280	развенчания в	1	1
281	его к	2	1
282	сторон этой	1	1
283	нового и	1	1
284	и к	2	1
285	самом начале	1	1
286	более или	3	1
287	то в	3	1
288	за собой	1	1
289	и этим	2	1
290	удар по	1	1
291	не приходится	1	1
292	что это	5	1
293	он в	1	1
294	бы не	2	1
295	то теперь	1	1
296	только на	1	1
297	и тот	2	1
298	роль в	3	1
299	ее как	1	1
300	как он	2	1
301	спустя после	1	1
302	что эти	1	1
303	роль троянского	1	1
304	к одному	1	1
305	подобно тому	3	1
306	и независимо	1	1
307	людей и	1	1
308	что она	1	1
309	но все	1	1
310	них почти	1	1
311	что все	1	1
312	же не	2	1
313	в обычае	2	1
314	они должны	1	1
315	конечно в	1	1
316	об этом	1	1
317	почти до	1	1
318	то есть	21	1
319	на этой	2	1
320	зрения на	1	1
321	это было	1	1
322	и под	2	1
323	обычно к	1	1
324	еще две	1	1
325	уже знаем	1	1
326	перед нами	4	1
327	начала и	3	1
328	после этого	2	1
329	между отдельными	1	1
330	в жизни	2	1
331	все границы	1	1
332	особенно показательны	1	1
333	а с	1	1
334	соответствии с	2	1
335	в самую	1	1
336	пророчеств и	1	1
337	сложившихся в	1	1
338	года и	2	1
339	пародия на	2	1
340	слова и	1	1
341	в эту	3	1
342	в этих	2	1
343	расстановка сил	1	1
344	женщин и	4	1
345	нас не	1	1
346	а как	2	1
347	наших дней	2	1
348	он понимал	1	1
349	эпизоде с	2	1
350	его современников	2	1
351	от времени	1	1
352	он дает	1	1
353	в отличие	1	1
354	обвиняет в	1	1
355	из области	1	1
356	которые в	1	1
357	в первое	1	1
358	друг другу	1	1
359	того типа	1	1
360	с меньшим	1	1
361	том же	2	1
362	времени а	1	1
363	пока в	1	1
364	и почти	1	1
365	не была	1	1
366	и государственного	1	1
367	и очень	1	1
368	между людьми	1	1
369	на три	1	1
370	вплоть до	1	1
371	но они	4	1
372	в обоих	1	1
373	самого начала	3	1
374	заимствует у	1	1
375	если в	2	1
376	своего героя	1	1
377	не по	1	1
378	которого он	1	1
379	в самых	1	1
380	того чтобы	3	1
381	чем не	1	1
382	следовательно и	1	1
383	связанное с	1	1
384	в какой-то	1	1
385	играли в	2	1
386	во всем	1	1
387	так например	1	1
388	не столь	1	1
389	женщины в	3	1
390	что на	1	1
391	за ними	1	1
392	с комической	1	1
393	вот в	1	1
394	и для	2	1
395	часть в	1	1
396	это конечно	2	1
397	с полной	2	1
398	о браке	2	1
399	даже и	2	1
400	в безопасности	1	1
401	и это	2	1
402	которые шли	1	1
403	данном случае	1	1
404	особенно в	3	1
405	что против	1	1
406	жителей всех	1	1
407	с самого	3	1
408	во главе	1	1
409	говорить о	1	1
410	в дальнейшем	3	1
411	лучшие времена	1	1
412	можно было	1	1
413	те же	1	1
414	в борьбе	1	1
415	подойти к	1	1
416	в изображении	1	1
417	мира и	4	1
418	жизнь и	4	1
419	с ним	2	1
420	в каждой	1	1
421	эпизод в	1	1
422	них не	1	1
423	именно с	1	1
424	и что	1	1
425	все его	1	1
426	людьми и	1	1
427	v с	1	1
428	существенное место	1	1
429	как было	1	1
430	это была	1	1
431	образом все	2	1
432	лет спустя	1	1
433	ее от	1	1
434	таких же	1	1
435	отметить что	3	1
436	партия в	2	1
437	и были	2	1
438	в литературе	4	1
439	того что	3	1
440	тех пор	1	1
441	год и	1	1
442	почти все	3	1
443	дело с	1	1
444	поэтому и	5	1
445	начало в	1	1
446	к природе	1	1
447	всегда с	1	1
448	до наших	2	1
449	себя в	2	1
450	в большинстве	6	1
451	ни одного	1	1
452	достаточно сказать	1	1
453	был очень	1	1
454	каким образом	1	1
455	не дает	1	1
456	на эту	3	1
457	связывается с	1	1
458	этот раз	1	1
459	к своим	1	1
460	мир в	2	1
461	о которой	1	1
462	ее не	1	1
463	друг друга	2	1
464	не случайно	3	1
465	от того	1	1
466	на том	1	1
467	конца в	1	1
468	разговоре с	1	1
469	само собой	1	1
470	не противоречит	1	1
471	для того	3	1
472	в особенности	2	1
473	возможно что	1	1
474	источника для	1	1
475	уважение к	1	1
476	литературу и	1	1
477	на этот	1	1
478	далеко не	5	1
479	в ряде	2	1
480	в год	1	1
481	и др	4	1
482	борьба за	1	1
483	на которых	1	1
484	этому времени	1	1
485	элементов и	1	1
486	защиты и	1	1
487	в соответствии	1	1
488	превращается в	3	1
489	а наоборот	1	1
490	на весь	5	1
491	было сказано	1	1
492	большую часть	2	1
493	нуждаясь в	1	1
494	о чем	2	1
495	большинстве случаев	5	1
496	из многочисленных	1	1
497	что из	2	1
498	ближе к	1	1
499	имеет свои	1	1
500	против нее	1	1
501	стороны в	2	1
502	не осталось	1	1
503	знаем и	1	1
504	и она	1	1
505	эти слова	1	1
506	в кости	5	1
507	по дошедшим	1	1
508	и потому	1	1
509	отрывок из	1	1
510	так мы	1	1
511	в разговоре	1	1
512	и столь	1	1
513	в самый	1	1
514	в данном	1	1
515	в той	2	1
516	он становится	2	1
517	времени с	1	1
518	тому как	3	1
519	с тех	1	1
520	как бы	8	1
521	в это	1	1
522	этого слова	1	1
523	с этой	1	1
524	чтобы я	1	1
525	в условиях	1	1
526	о его	2	1
527	не знаем	1	1
528	которые были	1	1
529	протеста против	1	1
530	катастрофы и	1	1
531	сцены в	1	1
532	со всей	1	1
533	в книге	1	1
534	этого рода	2	1
535	в сопровождении	1	1
536	формы и	2	1
537	эпохи возрождения	2	1
538	брань по	1	1
539	чтобы понять	1	1
540	же дело	1	1
541	к одной	1	1
542	от него	1	1
543	у них	3	1
544	в духе	1	1
545	в третьем	1	1
546	были конечно	1	1
547	еще более	1	1
548	ее основных	1	1
549	известные нам	1	1
550	временем с	1	1
551	бы на	2	1
552	в общем	1	1
553	были для	1	1
554	сказать что	5	1
555	к его	1	1
556	ко всему	1	1
557	культуры в	1	1
558	в трех	2	1
559	на это	1	1
560	жизни и	4	1
561	вполне понятно	1	1
562	и другие	2	1
563	и эта	2	1
564	это в	2	1
565	как на	2	1
566	в таком	1	1
567	том числе	3	1
568	они не	2	1
