N	2gram	Voloshinov_1	Problemy
403	монологическое высказывание	3	1
404	его можно	1	1
405	все явления	2	1
406	а лишь	1	1
407	почти никогда	1	1
408	связи с	1	1
409	в сознании	4	1
410	для осуществления	1	1
411	только с	1	1
412	чисто языковых	1	1
413	их по	1	1
414	в области	2	1
415	среди них	1	1
416	интонации и	1	1
417	стиль и	1	1
418	когда мы	1	1
419	и голос	1	1
420	типа который	1	1
421	лежит в	1	1
422	должны быть	1	1
423	всего в	1	1
424	к речи	1	1
425	уже на	1	1
426	особенности и	1	1
427	поэтического языка	2	1
428	стиля но	1	1
429	что при	1	1
430	данную эпоху	1	1
431	того чтобы	1	1
432	вне этого	1	1
433	данном случае	2	1
434	мышкин и	1	1
435	с самого	2	1
436	сознания с	1	1
437	роль в	2	1
438	некоторых других	1	1
439	отсюда и	1	1
440	произведения не	1	1
441	еще в	2	1
442	и внутренняя	2	1
443	в эпоху	1	1
444	разговорного языка	1	1
445	художественного образа	1	1
446	форме в	1	1
447	но может	1	1
448	связанная с	1	1
449	часто и	1	1
450	произведения как	4	1
451	при наличии	1	1
452	или на	1	1
453	в значительной	1	1
454	от него	1	1
455	воздействия на	1	1
456	о влиянии	1	1
457	а у	1	1
458	голосом в	1	1
459	лишь путем	2	1
460	он все	1	1
461	на одном	1	1
462	отметить что	1	1
463	наконец в	2	1
464	в художественной	1	1
465	эту плоскость	1	1
466	быть и	1	1
467	но так	2	1
468	лишь часть	1	1
469	один из	1	1
470	князь мышкин	1	1
471	явления как	1	1
472	в двух	4	1
473	мы видим	2	1
474	стиль в	1	1
475	для себя	2	1
476	в интонации	2	1
477	с одной	2	1
478	со всеми	1	1
479	переходит в	1	1
480	и у	1	1
481	вопроса о	4	1
482	и типов	1	1
483	языка как	3	1
484	учитывает и	1	1
485	высказывание на	1	1
486	и социально	2	1
487	его и	1	1
488	никто не	1	1
489	как их	1	1
490	только одного	1	1
491	каждом элементе	1	1
492	характер носит	1	1
493	даже и	1	1
494	некоторые исследователи	1	1
495	одной стороны	2	1
496	этой проблемы	2	1
497	мы это	1	1
498	осмысления и	1	1
499	его себе	1	1
500	к которому	1	1
501	ориентируется на	1	1
502	художественного слова	1	1
503	и др	2	1
504	в живом	1	1
505	в некоторых	1	1
506	и самый	1	1
507	не на	2	1
508	него не	1	1
509	в связи	2	1
510	как ни	1	1
511	между собою	2	1
512	может иметь	2	1
513	контекста и	1	1
514	и особенно	1	1
515	но там	1	1
516	звучит уже	1	1
517	как это	1	1
518	подхода к	1	1
519	о возможности	1	1
520	перейти в	1	1
521	в поэтику	4	1
522	коллектива к	1	1
523	в тех	2	1
524	и там	1	1
525	отношения не	1	1
526	относятся все	1	1
527	оценки должны	1	1
528	все произведение	1	1
529	является для	1	1
530	слово для	1	1
531	его первым	1	1
532	все вопросы	3	1
533	хуже для	1	1
534	лексикология в	1	1
535	в книге	2	1
536	которых он	1	1
537	не знаем	1	1
538	хотя они	1	1
539	исключительно как	1	1
540	отношений и	1	1
541	в другой	1	1
542	языковые особенности	1	1
543	нет ничего	2	1
544	которая уже	1	1
545	и порядок	1	1
546	из существеннейших	1	1
547	сводятся к	1	1
548	важное значение	1	1
549	да она	1	1
550	по поводу	1	1
551	от первого	1	1
552	это все	1	1
553	ведь именно	1	1
554	от всех	2	1
555	речи здесь	1	1
556	типа и	1	1
557	в последнем	1	1
558	прозаической речи	1	1
559	и вместе	1	1
560	только они	1	1
561	т.д как	1	1
562	в данную	1	1
563	в своих	2	1
564	и эта	5	1
565	каждое слово	2	1
566	к этому	1	1
567	стилистика должна	1	1
568	им и	1	1
