N	2gram	Trubetskoy_1	Dialekti
130	отнюдь не	2	4
131	результате которой	1	4
132	так же	8	4
133	один из	1	4
134	бы в	3	4
135	или не	1	4
136	жизни и	2	4
137	но и	9	4
138	должны быть	3	4
139	и то	4	3
140	что если	3	3
141	и тут	1	3
142	так чтобы	2	3
143	же что	2	3
144	а если	1	3
145	со стороны	1	3
146	надо было	1	3
147	в истории	3	3
148	общего с	2	3
149	как в	1	3
150	с этим	11	3
151	и наконец	3	3
152	но в	4	3
153	от этого	1	3
154	та же	3	3
155	все эти	19	3
156	и если	6	3
157	одной и	2	3
158	на этом	2	3
159	от нее	2	3
160	в одну	4	3
161	мы уже	4	3
162	в данном	3	3
163	в один	2	3
164	смысл и	1	3
165	можно только	1	3
166	в своей	1	3
167	в их	4	3
168	и той	1	3
169	чтобы это	1	3
170	есть всегда	1	3
171	и истории	5	3
172	и притом	1	3
173	мы можем	6	3
174	та или	1	3
175	без веры	1	3
176	есть только	1	3
177	могут быть	1	3
178	говоря уже	1	3
179	к жизни	1	3
180	и та	1	3
181	и следовательно	1	3
182	быть и	5	3
183	для всех	1	3
184	без того	4	3
185	в виде	4	3
186	при помощи	3	3
187	даже и	1	3
188	в области	4	3
189	эти две	1	3
190	себя и	2	3
191	у нас	3	3
192	на основании	1	3
193	когда она	1	3
194	и потому	3	3
195	из которых	4	3
196	от него	3	3
197	или нет	1	3
198	с ним	6	3
199	в свою	2	3
200	не говоря	1	3
201	совершенно не	3	3
202	будет ли	1	3
203	только не	2	3
204	тем самым	3	3
205	к этому	5	3
206	можно назвать	3	3
207	и без	5	2
208	тех же	2	2
209	очень много	3	2
210	ведь и	1	2
211	вопрос о	3	2
212	бы ни	1	2
213	произведение и	1	2
214	стороны но	1	2
215	двух или	3	2
216	на нем	1	2
217	во всех	10	2
218	только после	1	2
219	бы не	1	2
220	мы будем	3	2
221	но как	2	2
222	себе и	1	2
223	и будет	2	2
224	нет и	1	2
225	если она	1	2
226	данный момент	4	2
227	все же	13	2
228	кроме того	1	2
229	что по	3	2
230	в этот	1	2
231	в самом	8	2
232	в которой	5	2
233	ни один	3	2
234	мы получаем	1	2
235	чем больше	4	2
236	из этих	8	2
237	ни одна	1	2
238	при этом	9	2
239	тем не	4	2
240	тут не	1	2
241	с этой	3	2
242	а это	2	2
243	но все	5	2
244	не будет	5	2
245	в каком-нибудь	1	2
246	на все	5	2
247	лишь в	5	2
248	это было	1	2
249	заключается в	2	2
250	истории и	1	2
251	но именно	1	2
252	в них	2	2
253	во внимание	2	2
254	между собою	5	2
255	если так	1	2
256	должно быть	4	2
257	в котором	2	2
258	по сравнению	5	2
259	представление о	3	2
260	далее в	1	2
261	от себя	2	2
262	при условии	2	2
263	однако в	1	2
264	необходимо чтобы	1	2
265	что с	5	2
266	в отношении	1	2
267	не менее	7	2
268	что эта	4	2
269	и другое	1	2
270	как о	1	2
271	того как	1	2
272	может только	1	2
273	случае не	1	2
274	иметь в	1	2
275	никогда не	4	2
276	или иная	1	2
277	и по	3	2
278	во всем	3	2
279	как не	2	2
280	не по	1	2
281	как будто	5	2
282	что на	1	2
283	не могут	4	2
284	свою очередь	2	2
285	без всякого	1	2
286	совершенно ясно	2	2
287	представим себе	1	2
288	своей истории	1	2
289	и может	3	2
290	именно этот	1	2
291	жизнь и	3	2
292	для этого	7	2
293	в разных	3	2
294	находится в	1	2
295	мы всегда	1	2
296	ее в	1	2
297	но мы	1	2
298	никак не	1	2
299	в пользу	5	2
300	во всей	1	2
301	и только	2	2
302	от этих	1	2
303	выше в	1	2
304	как нечто	1	2
305	сказали что	3	2
306	и так	2	2
307	в качестве	1	2
308	же и	1	2
309	конечно не	3	2
310	то и	2	2
311	в нашей	1	2
312	из них	5	2
313	и их	5	2
314	никто не	2	2
315	мы находим	1	2
316	для меня	4	2
317	отличие от	3	2
318	тем что	1	2
319	в совершенстве	1	2
320	от того	3	2
321	в целях	1	2
322	не было	2	2
323	в данный	1	2
324	и из	2	2
325	свою историю	1	2
326	или иначе	5	2
327	другой стороны	5	2
328	когда же	1	2
329	в частности	2	2
330	вместе с	6	2
331	и жизни	1	2
332	в человеке	1	2
333	к своему	1	2
334	сравнению с	5	2
335	что же	2	2
336	да и	1	2
337	этой точки	1	2
338	быть не	1	2
339	художественное произведение	1	2
340	но для	2	2
341	только мы	2	2
342	и часто	1	2
343	будет иметь	2	2
344	при таком	2	2
345	мы только	1	2
346	главным образом	1	2
347	только что	3	2
348	а как	1	2
349	что этот	1	2
350	это все	1	2
351	возможно лишь	2	2
352	и при	6	2
353	самое что	1	2
354	точно так	1	2
355	во всяком	2	2
356	все что	9	2
357	второй из	1	1
358	а между	8	1
359	смысле слова	1	1
360	говоря о	1	1
361	же как	3	1
362	потом и	1	1
363	предполагает что	1	1
364	все остальное	1	1
365	а из	1	1
366	но тогда	3	1
367	на самом	7	1
368	он может	1	1
369	сил и	2	1
370	этого последнего	2	1
371	и должны	1	1
372	же будет	1	1
373	который можно	1	1
374	исходит из	1	1
375	все те	1	1
376	в зависимости	1	1
377	из своих	1	1
378	имеет свою	1	1
379	только благодаря	1	1
380	такое положение	1	1
381	в каждый	6	1
382	сложнее и	1	1
383	от друга	6	1
384	из того	4	1
385	то это	1	1
386	надо иметь	1	1
387	собою и	1	1
388	и говорить	3	1
389	и этого	1	1
390	может не	3	1
391	он сам	1	1
392	знаем что	8	1
393	без которого	1	1
394	только вполне	1	1
395	не требует	1	1
396	необходим в	1	1
397	видели что	1	1
398	не то	3	1
399	и развития	1	1
400	в общем	6	1
401	очевидно что	3	1
402	более как	2	1
403	отношение к	4	1
404	друг от	6	1
405	друга и	1	1
406	и я	1	1
407	зрения в	1	1
408	исторически и	1	1
409	как к	5	1
410	этому надо	1	1
411	помнить что	1	1
412	целый ряд	4	1
413	тот же	3	1
414	этой цели	1	1
415	не приходится	1	1
416	в нашем	3	1
417	что так	1	1
418	она-то и	1	1
419	есть как	1	1
420	дать картину	1	1
421	возможен только	1	1
422	роль в	1	1
423	только один	2	1
424	если он	2	1
425	лет тому	1	1
426	видит и	1	1
427	принять ее	1	1
428	он не	3	1
429	раз навсегда	1	1
430	о которой	2	1
431	когда все	1	1
432	всех этих	4	1
433	и еще	1	1
434	нее и	1	1
435	в смеси	1	1
436	a и	1	1
437	только такой	1	1
438	конечно такое	1	1
439	и более	2	1
440	только те	2	1
441	сделать и	1	1
442	которое дальше	1	1
443	людей и	1	1
444	v но	1	1
445	одно и	1	1
446	и заключается	1	1
447	как оно	1	1
448	этом последнем	1	1
449	же не	3	1
450	они должны	3	1
451	конечно в	2	1
452	том случае	4	1
453	а его	1	1
454	нашем случае	2	1
455	его в	5	1
456	входит в	1	1
457	как тот	2	1
458	с другими	1	1
459	или просто	1	1
460	этот человек	1	1
461	выше на	1	1
462	данном случае	3	1
463	чаще всего	1	1
464	только одно	2	1
465	только лишь	1	1
466	это оказывается	1	1
467	само собою	1	1
468	не понимают	2	1
469	о которых	6	1
470	к своим	1	1
471	признавать что	1	1
472	мы видели	2	1
473	будет не	1	1
474	можно считать	1	1
475	потому и	2	1
476	такой же	2	1
477	же я	1	1
478	одного и	3	1
479	бы на	1	1
480	что такая	1	1
481	можно найти	1	1
482	этого необходимо	1	1
483	как все	1	1
484	он должен	2	1
485	и третий	1	1
486	на месте	2	1
487	в который	1	1
488	бы к	1	1
489	в которых	2	1
490	не от	1	1
491	и другого	1	1
492	почему мы	1	1
493	простое и	1	1
494	друг другу	1	1
495	их в	2	1
496	том же	4	1
497	того кто	1	1
498	и общей	2	1
499	даже в	3	1
500	народов и	6	1
501	сам он	1	1
502	этого всего	1	1
503	вещи не	1	1
504	с которой	1	1
505	кто так	1	1
506	ее с	1	1
507	и сама	1	1
508	в процессе	2	1
509	другое ни	1	1
510	из предыдущего	2	1
511	не вызывает	1	1
512	можно ли	2	1
513	его всегда	1	1
514	следовательно и	1	1
515	этого явления	2	1
516	одна из	2	1
517	именно с	1	1
518	с детства	1	1
519	и весь	1	1
520	ее тоже	1	1
521	всех своих	1	1
522	его можно	1	1
523	связи с	4	1
524	доказать что	2	1
525	однако это	2	1
526	если только	1	1
527	ясно как	2	1
528	или бессознательно	1	1
529	а в	3	1
530	когда их	1	1
531	обстоятельство что	1	1
532	а во-вторых	1	1
533	с и	1	1
534	сомневаться не	1	1
535	зависимости от	1	1
536	всего в	1	1
537	всего что	1	1
538	они и	1	1
539	и возникает	1	1
540	всегда будет	3	1
541	некоторой степени	1	1
542	изложении мы	1	1
543	приходит к	1	1
544	из всего	1	1
545	как мы	2	1
546	данный субъект	1	1
547	не могу	1	1
548	только при	2	1
549	в голову	1	1
550	нами выше	1	1
551	чтобы быть	2	1
552	и логически	1	1
553	только то	2	1
554	они почти	1	1
555	в дальнейшем	2	1
556	на том	2	1
557	можно было	1	1
558	те же	2	1
559	самого понятия	1	1
560	к тем	2	1
561	лишь о	2	1
562	всех возможных	1	1
563	быть может	1	1
564	о котором	7	1
565	и берет	1	1
566	образом в	3	1
567	и нужно	1	1
568	как предсказывают	1	1
569	на их	1	1
570	представления об	2	1
571	с одной	3	1
572	были бы	1	1
573	все его	2	1
574	поставить и	1	1
575	но когда	1	1
576	этим понятием	1	1
577	жизни он	1	1
578	к нему	2	1
579	должны знать	1	1
580	и всю	1	1
581	нем не	1	1
582	от них	1	1
583	такого что	1	1
584	во втором	2	1
585	с нами	1	1
586	когда оно	1	1
587	в другой	1	1
588	встречаются два	1	1
589	них в	2	1
590	все в	2	1
591	не будучи	1	1
592	и всякое	1	1
593	в лучшем	1	1
594	но почти	1	1
595	войдя в	2	1
596	эти последние	2	1
597	наконец и	1	1
598	но так	2	1
599	но с	2	1
600	почти все	2	1
601	что только	2	1
602	большею частью	5	1
603	этот вопрос	2	1
604	отличаются друг	3	1
605	уже одно	1	1
606	веры в	2	1
607	то для	1	1
608	будто бы	1	1
609	с другим	1	1
610	даже если	2	1
611	а настоящее	1	1
612	непрерывно и	1	1
613	принадлежит именно	1	1
614	внимание что	1	1
615	с нею	1	1
616	на всем	1	1
617	и у	4	1
618	уже в	1	1
619	на такой	1	1
620	положение что	1	1
621	ее из	1	1
622	рано или	1	1
623	а то	1	1
624	речь в	1	1
625	и других	2	1
626	за ним	1	1
627	одно из	3	1
628	не так	4	1
629	в конце	4	1
630	свой смысл	1	1
631	от тех	3	1
632	сознательно или	1	1
633	себя от	1	1
634	ее не	1	1
635	до некоторой	1	1
636	не похоже	1	1
637	которые могут	2	1
638	поэтому и	1	1
639	и вдруг	1	1
640	она имеет	1	1
641	заметить что	1	1
642	этот общий	2	1
643	гораздо сложнее	1	1
644	и оставаться	1	1
645	науки в	1	1
646	смотря по	1	1
647	именно как	1	1
648	или поздно	1	1
649	не были	1	1
650	возможно что	1	1
651	ней и	1	1
652	она и	1	1
653	или иной	1	1
654	и постепенно	1	1
655	с другой	6	1
656	догадаться что	1	1
657	дело в	1	1
658	и между	1	1
659	на которые	1	1
660	исторического развития	2	1
661	всем вообще	1	1
662	только к	1	1
663	что для	4	1
664	одинаковой мере	1	1
665	те кто	1	1
666	естественно что	1	1
667	только по	1	1
668	их взаимоотношения	1	1
669	до конца	1	1
670	выше и	4	1
671	и оно	1	1
672	но знаем	1	1
673	совершилось не	1	1
674	или с	1	1
675	мира в	1	1
676	в связи	3	1
677	на родину	1	1
678	которые будут	2	1
679	если это	2	1
680	отличается от	6	1
681	эта идея	1	1
682	ко всем	3	1
683	чтобы и	1	1
684	веру и	1	1
685	бы это	1	1
686	некоторые из	1	1
687	поэтому если	1	1
688	то обстоятельство	1	1
689	на каком-нибудь	1	1
690	еще нет	1	1
691	наряду с	1	1
692	быть если	1	1
693	в чистом	1	1
694	близости к	1	1
695	а потом	1	1
696	ни то	1	1
697	ни другое	1	1
698	по условиям	1	1
699	по существу	6	1
700	на вид	1	1
701	сам не	1	1
702	в состоянии	4	1
703	том кто	1	1
704	мы сказали	3	1
705	этом случае	4	1
706	однако чтобы	1	1
707	одну общую	1	1
708	лучшем случае	1	1
709	ни третье	1	1
710	поэтому что	4	1
711	к двум	2	1
712	ближе к	3	1
713	похоже на	1	1
714	вопрос в	1	1
715	является ли	3	1
716	не знаем	1	1
717	не имея	1	1
718	которых каждый	1	1
719	много но	1	1
720	потому не	1	1
721	и от	5	1
722	так или	5	1
723	на первый	2	1
724	ее и	3	1
725	из себя	10	1
726	у них	6	1
727	не более	2	1
728	за эту	1	1
729	конце концов	4	1
730	ибо в	4	1
731	в одинаковой	1	1
732	все они	5	1
733	но принципиально	1	1
734	давно уже	2	1
735	даже при	1	1
736	гораздо больше	3	1
737	жизни в	1	1
738	лишь те	1	1
739	не знает	2	1
740	не быть	1	1
741	всякому ясно	1	1
742	знаем и	2	1
743	это сознание	1	1
744	что под	2	1
745	из этого	6	1
746	я и	1	1
747	всем этом	1	1
748	в современной	1	1
749	как на	4	1
750	вполне понятно	1	1
751	кто выше	1	1
752	случае если	5	1
753	в своих	2	1
754	гораздо ближе	1	1
755	вполне реальной	1	1
756	гораздо более	2	1
