N	2gram	Vinokur_Ku_3	FransuaR
185	относится к	2	2
186	независимо от	5	2
187	все же	5	2
188	когда он	2	2
189	не будем	5	2
190	что это	3	2
191	он в	2	2
192	раз в	1	2
193	им в	1	2
194	и если	2	2
195	при этом	6	2
196	в начале	1	2
197	но дело	1	2
198	так например	1	2
199	конечно в	1	2
200	этих форм	2	2
201	лишь в	8	2
202	было бы	16	2
203	рядом с	1	2
204	с тем	6	2
205	несмотря на	1	2
206	когда в	2	2
207	в г	1	2
208	и без	2	2
209	известной мере	1	2
210	не столько	4	2
211	нельзя было	1	2
212	точку зрения	2	2
213	во времени	1	2
214	даже в	1	2
215	в отношении	3	2
216	из разговоров	1	2
217	первая часть	1	2
218	на него	3	2
219	конечно и	1	2
220	начиная с	1	2
221	не могут	5	2
222	что все	2	2
223	к тому	3	2
224	в каждом	1	2
225	если мы	7	2
226	чем не	1	2
227	нам о	2	2
228	данном случае	4	2
229	так в	2	2
230	и что	7	2
231	на том	2	2
232	по тому	2	2
233	же самое	1	2
234	особенности в	1	2
235	вот это	1	2
236	другом месте	1	2
237	но мы	2	2
238	можно сказать	2	2
239	нас в	3	2
240	к нему	1	2
241	между тем	4	2
242	этих слов	3	2
243	в свете	2	2
244	всякого рода	5	2
245	в качестве	2	2
246	значение и	1	2
247	языка но	3	2
248	в известной	1	2
249	может быть	14	2
250	заметить что	1	2
251	не сходятся	1	2
252	тут же	1	2
253	и только	3	2
254	в особенности	2	2
255	а именно	3	2
256	в отличие	2	2
257	превращается в	1	2
258	один из	4	2
259	и выражений	2	2
260	на эту	1	2
261	и слово	1	2
262	эти особенности	1	2
263	труд и	1	2
264	эти последние	2	2
265	в пределах	2	2
266	конечно не	2	2
267	слова и	7	2
268	в условиях	2	2
269	только для	2	2
270	становится возможным	1	2
271	это явление	1	2
272	пор еще	3	2
273	в эту	1	2
274	хотя бы	9	2
275	есть здесь	1	2
276	на фоне	7	2
277	то что	4	2
278	в период	1	2
279	и специфическую	1	2
280	одновременно и	1	2
281	это в	2	2
282	к этому	1	2
283	вряд ли	1	1
284	то на	1	1
285	также что	2	1
286	и через	2	1
287	связана с	1	1
288	далее и	1	1
289	то в	3	1
290	особо нужно	1	1
291	тем же	2	1
292	из самых	1	1
293	не имеют	1	1
294	все те	2	1
295	случае нельзя	1	1
296	поэзии и	1	1
297	в несколько	1	1
298	есть не	3	1
299	нуждаются в	1	1
300	этого нет	1	1
301	как внешний	1	1
302	нам в	1	1
303	что многие	1	1
304	в возможности	1	1
305	в большом	1	1
306	как я	2	1
307	то это	3	1
308	не совсем	1	1
309	на основные	1	1
310	в числе	4	1
311	в прямой	1	1
312	это действительно	1	1
313	столь же	4	1
314	время в	3	1
315	иногда бывает	1	1
316	тем как	1	1
317	то мы	3	1
318	коем случае	1	1
319	но как	3	1
320	же на	1	1
321	но язык	2	1
322	не все	2	1
323	конечном счете	1	1
324	по отношению	3	1
325	не просто	2	1
326	друг от	1	1
327	значение имеет	1	1
328	за пределы	2	1
329	что они	2	1
330	конечно совершенно	1	1
331	мы обязаны	1	1
332	это самое	2	1
333	характер и	1	1
334	более чем	2	1
335	что во	1	1
336	поэтому-то и	1	1
337	это был	1	1
338	и где	1	1
339	что дело	2	1
340	от января	1	1
341	целый ряд	4	1
342	имеет в	2	1
343	лет а	1	1
344	бы и	3	1
345	формы в	1	1
346	бы не	3	1
347	одном случае	1	1
348	нами в	1	1
349	в себе	1	1
350	какую роль	1	1
351	так сказать	2	1
352	и таких	1	1
353	а скорее	1	1
354	он все	1	1
355	где изображается	1	1
356	эту задачу	1	1
357	формы но	2	1
358	стиль хотя	1	1
359	xix века	3	1
360	в понимании	1	1
361	же это	2	1
362	чем у	1	1
363	не как	2	1
364	дело именно	1	1
365	искаженном виде	1	1
366	одной и	1	1
367	смысле как	1	1
368	находит себе	1	1
369	в основу	1	1
370	но все	2	1
371	как оно	1	1
372	в одну	1	1
373	имеют в	1	1
374	значение в	2	1
375	и неизбежно	1	1
376	как особой	1	1
377	на этой	1	1
378	ко второму	1	1
379	и мы	1	1
380	известно что	1	1
381	отца и	1	1
382	чаще всего	1	1
383	поэтому можно	1	1
384	вводит в	1	1
385	о которых	1	1
386	какое же	2	1
387	далеко не	5	1
388	в главе	1	1
389	он действительно	1	1
390	что не	4	1
391	и формы	1	1
392	строгом смысле	1	1
393	принадлежит в	1	1
394	как таковой	2	1
395	обратимся к	1	1
396	и того	2	1
397	смысл и	2	1
398	между ними	1	1
399	она сама	1	1
400	дела но	1	1
401	в котором	2	1
402	бы к	1	1
403	высокой ступени	1	1
404	с концами	1	1
405	концы с	1	1
406	он дает	1	1
407	что я	1	1
408	признать что	1	1
409	и той	1	1
410	которые в	4	1
411	тем не	9	1
412	совершенно иной	2	1
413	и более	3	1
414	не должно	1	1
415	для нее	1	1
416	формами и	1	1
417	нас к	2	1
418	здесь следовательно	1	1
419	тому что	4	1
420	раз и	2	1
421	точно и	1	1
422	что с	1	1
423	граница между	1	1
424	тогда когда	4	1
425	того как	7	1
426	ее с	1	1
427	к этим	1	1
428	в процессе	3	1
429	есть еще	1	1
430	но здесь	1	1
431	этого конечно	1	1
432	для всего	1	1
433	следовательно и	1	1
434	никогда не	1	1
435	казалось бы	1	1
436	правда в	1	1
437	в коем	1	1
438	в полной	1	1
439	к определенному	1	1
440	ровно ничего	1	1
441	связанное с	1	1
442	это слово	1	1
443	не по	3	1
444	посмотреть что	1	1
445	как будто	1	1
446	в области	14	1
447	идет здесь	1	1
448	у нас	10	1
449	составная часть	1	1
450	тогда и	1	1
451	и такие	2	1
452	это конечно	2	1
453	себе целью	2	1
454	еще яснее	1	1
455	с проблемой	1	1
456	той или	5	1
457	целом в	1	1
458	в наши	1	1
459	и потому	1	1
460	и со	1	1
461	но вряд	1	1
462	благополучно и	1	1
463	значение это	1	1
464	от друга	1	1
465	собою и	1	1
466	свою очередь	1	1
467	город и	1	1
468	это только	1	1
469	без всякого	1	1
470	формы и	3	1
471	кровь и	1	1
472	никак не	2	1
473	приводит к	1	1
474	в дальнейшем	2	1
475	к жизни	1	1
476	этого явления	1	1
477	о преимуществах	1	1
478	эти факты	1	1
479	те же	7	1
480	это вовсе	1	1
481	отсюда и	1	1
482	еще не	9	1
483	она была	1	1
484	понятно что	1	1
485	с этого	1	1
486	если бы	8	1
487	для этого	6	1
488	остановимся на	1	1
489	после того	6	1
490	будет уже	3	1
491	о нем	1	1
492	в каком-то	1	1
493	именно потому	1	1
494	вот почему	1	1
495	тех кто	1	1
496	на вопрос	3	1
497	что каждый	1	1
498	то не	2	1
499	в конечном	1	1
500	связь между	3	1
501	на протяжении	2	1
502	которой мы	1	1
503	от них	1	1
504	этому поводу	1	1
505	в языке	7	1
506	никаких сомнений	1	1
507	которые сделали	1	1
508	и содержания	2	1
509	вопреки всем	1	1
510	тем более	5	1
511	слов и	5	1
512	своему содержанию	1	1
513	сохраняется в	1	1
514	переплетаются с	1	1
515	быть и	1	1
516	с вопросом	2	1
517	но с	1	1
518	в двух	2	1
519	выше и	1	1
520	тот же	6	1
521	время когда	1	1
522	речи о	1	1
523	с ними	1	1
524	в стороне	1	1
525	которое мы	1	1
526	и ее	1	1
527	же при	1	1
528	по этому	1	1
529	для самых	1	1
530	не будет	1	1
531	именно на	2	1
532	однако гораздо	1	1
533	оказывается в	1	1
534	не можем	1	1
535	и политической	1	1
536	иной форме	1	1
537	второму из	1	1
538	только тогда	4	1
539	свидетельствует о	1	1
540	является не	1	1
541	не дает	2	1
542	же объясняется	1	1
543	мы знаем	1	1
544	времени на	1	1
545	в особых	1	1
546	главе о	1	1
547	в современном	1	1
548	с этими	1	1
549	для меня	2	1
550	не о	2	1
551	противоречии с	1	1
552	не случайно	4	1
553	он пишет	2	1
554	много и	1	1
555	и будет	1	1
556	тем что	5	1
557	к одной	1	1
558	в целях	1	1
559	когда во	1	1
560	а потому	2	1
561	правды и	1	1
562	нами не	1	1
563	со всем	1	1
564	или иной	7	1
565	за ними	1	1
566	и тех	1	1
567	жаловаться на	1	1
568	во внешней	1	1
569	на ней	1	1
570	в искаженном	1	1
571	что для	1	1
572	без особых	1	1
573	положений и	1	1
574	более того	1	1
575	связано с	1	1
576	и пр	3	1
577	стихи и	1	1
578	об изучении	1	1
579	не знает	2	1
580	на которых	5	1
581	подчеркнул что	1	1
582	мы говорим	4	1
583	ни о	1	1
584	если эти	1	1
585	если не	1	1
586	для этой	1	1
587	культуры он	1	1
588	законов и	1	1
589	именно поэтому	2	1
590	в частности	2	1
591	ни на	2	1
592	до этого	1	1
593	в рамках	5	1
594	в строгом	1	1
595	несколько раз	1	1
596	но сам	2	1
597	в той	4	1
598	границ между	1	1
599	мы сразу	1	1
600	себе место	1	1
601	этого слова	4	1
602	еще раз	2	1
603	мысль а	1	1
604	о его	1	1
605	говорить что	3	1
606	же значение	1	1
607	находящиеся в	1	1
608	это уже	3	1
609	одного и	2	1
610	о совершенно	1	1
611	было еще	1	1
612	замкнуты в	1	1
613	этого рода	3	1
614	котором он	1	1
615	которая в	1	1
616	от него	1	1
617	еще более	2	1
618	вопросом о	4	1
619	вообще в	1	1
620	дана в	1	1
621	вслед за	1	1
622	но вот	1	1
623	свое значение	1	1
624	в народной	1	1
625	слово в	3	1
626	в свою	1	1
627	и эта	1	1
628	и при	2	1
629	речи и	1	1
630	существенное в	1	1
631	отношению к	2	1
632	культуры в	1	1
633	что под	1	1
634	только о	2	1
635	в свое	2	1
636	на своем	1	1
637	в виде	1	1
638	такое значение	1	1
639	именно здесь	1	1
640	все содержание	1	1
641	в таком	4	1
642	этой цели	1	1
643	во всяком	2	1
644	они не	3	1
