N	2gram	Vinokur_Vv_1	FransuaR
118	все то	1	3
119	свою очередь	1	3
120	можно было	7	3
121	что у	1	3
122	так много	1	3
123	в форме	2	3
124	в свете	1	3
125	что он	4	3
126	по этому	2	3
127	из них	3	3
128	в одном	4	3
129	так как	13	3
130	в ряде	2	3
131	не на	1	3
132	не было	1	3
133	но есть	1	3
134	для этой	1	3
135	в руках	1	3
136	не может	13	3
137	в область	1	3
138	в той	7	3
139	но это	1	3
140	с ними	1	3
141	в свою	1	3
142	того же	3	3
143	есть и	4	3
144	жизни и	2	3
145	и другие	1	3
146	и эта	1	3
147	это в	2	3
148	как нечто	8	2
149	также и	16	2
150	и то	5	2
151	на самом	1	2
152	и так	1	2
153	оно было	1	2
154	есть не	3	2
155	мы не	2	2
156	развития человечества	1	2
157	что между	1	2
158	в которой	1	2
159	и новые	1	2
160	по адресу	1	2
161	еще не	4	2
162	в которых	6	2
163	время в	2	2
164	в чем	4	2
165	а только	8	2
166	по отношению	4	2
167	отношение к	3	2
168	не просто	4	2
169	в течение	5	2
170	в одной	1	2
171	говорит что	1	2
172	имеем в	1	2
173	учение о	2	2
174	как он	6	2
175	и вот	3	2
176	свое время	2	2
177	одно и	1	2
178	значительной степени	1	2
179	что все	1	2
180	это было	1	2
181	с этим	2	2
182	в реальном	1	2
183	и совершается	1	2
184	мы имеем	3	2
185	не мог	2	2
186	в этих	3	2
187	во второй	3	2
188	том как	1	2
189	в следующем	1	2
190	своего рода	3	2
191	в историческом	1	2
192	находит свое	1	2
193	дело не	3	2
194	дело в	3	2
195	и сама	1	2
196	следовательно и	1	2
197	и всегда	1	2
198	этом отношении	3	2
199	в области	4	2
200	к тому	4	2
201	не есть	4	2
202	оно не	1	2
203	в каждой	2	2
204	должен быть	4	2
205	в себя	1	2
206	с самого	1	2
207	на том	3	2
208	никогда не	3	2
209	отсюда и	2	2
210	здесь нет	4	2
211	жизнь и	1	2
212	в разных	5	2
213	в построении	1	2
214	этой традиции	2	2
215	а также	3	2
216	и т.д	4	2
217	другими словами	1	2
218	одного из	1	2
219	в значительной	2	2
220	вся эта	1	2
221	бы в	1	2
222	во всей	1	2
223	еще более	1	2
224	все время	1	2
225	в литературе	1	2
226	того что	12	2
227	на которой	1	2
228	тот же	1	2
229	одной из	3	2
230	и ее	4	2
231	уже не	5	2
232	только на	3	2
233	же в	1	2
234	и обратно	4	2
235	и других	3	2
236	дает ему	1	2
237	и со	1	2
238	входят в	1	2
239	к человеку	1	2
240	связано с	1	2
241	отношению к	4	2
242	них и	2	2
243	нужно сказать	1	2
244	в особенности	4	2
245	именно в	8	2
246	и др	2	2
247	те кто	2	2
248	он только	1	2
249	был в	2	2
250	до конца	3	2
251	что находится	1	2
252	а не	3	2
253	человеческой культуры	2	2
254	в связи	2	2
255	формах и	1	2
256	из которых	2	2
257	направление в	2	2
258	не осталось	1	2
259	по своему	5	2
260	в изображении	1	2
261	в данном	11	2
262	в первой	1	2
263	своего времени	1	2
264	которые были	2	2
265	например у	1	2
266	этот образ	1	2
267	которое он	1	2
268	или в	1	2
269	имеет дело	5	2
270	в результате	3	2
271	о котором	8	2
272	у них	1	2
273	интерес к	1	2
274	и как	9	2
275	с ним	1	2
276	ни было	1	2
277	для нашего	1	2
278	одновременно и	1	2
279	бы оно	1	2
280	в свое	2	2
281	есть то	1	2
282	во всяком	3	2
283	от этой	1	1
284	обращена к	1	1
285	отношения к	1	1
286	одним из	5	1
287	до него	1	1
288	человека и	1	1
289	в такой	1	1
290	сам по	1	1
291	самом деле	6	1
292	тех же	1	1
293	это и	1	1
294	вряд ли	2	1
295	в первом	5	1
296	всем что	1	1
297	ведь и	1	1
298	должна быть	2	1
299	был и	1	1
300	по его	2	1
301	жизни для	1	1
302	зрения совершенно	1	1
303	а как	3	1
304	есть нечто	1	1
305	представлением о	1	1
306	так чтобы	3	1
307	что иное	4	1
308	все здесь	1	1
309	а во-вторых	2	1
310	есть совершенно	1	1
311	не остается	1	1
312	нем все	1	1
313	заключенных в	1	1
314	он сам	3	1
315	этот текст	1	1
316	иное как	5	1
317	быть в	4	1
318	целое так	1	1
319	к целому	1	1
320	этим не	1	1
321	эти вещи	1	1
322	только после	2	1
323	то мы	1	1
324	в ее	11	1
325	при жизни	2	1
326	но не	7	1
327	также часто	1	1
328	значение и	2	1
329	в новом	1	1
330	тогда как	2	1
331	себе и	2	1
332	трудно видеть	6	1
333	отличие от	3	1
334	легче и	1	1
335	до наших	1	1
336	в настоящем	1	1
337	в истории	9	1
338	в центре	4	1
339	что именно	2	1
340	и языки	1	1
341	к данному	1	1
342	необходимо несколько	1	1
343	все же	8	1
344	однако не	4	1
345	увидим что	1	1
346	и этим	1	1
347	в самом	12	1
348	бы сказать	1	1
349	тому же	1	1
350	тем лучше	1	1
351	то обстоятельство	1	1
352	всего к	2	1
353	с их	5	1
354	слова было	1	1
355	человеке и	1	1
356	от простого	1	1
357	говорят о	1	1
358	античности в	1	1
359	не могла	1	1
360	вследствие этого	1	1
361	явления современности	1	1
362	по словам	1	1
363	время и	1	1
364	после этого	2	1
365	о которой	2	1
366	у древних	1	1
367	момента в	2	1
368	не как	3	1
369	здесь говорится	1	1
370	том чтобы	6	1
371	и которые	1	1
372	новое и	1	1
373	утварь и	1	1
374	его от	1	1
375	даже прямо	1	1
376	именно это	1	1
377	в основу	2	1
378	жить в	1	1
379	том же	2	1
380	в каждом	4	1
381	материала и	1	1
382	традиции и	4	1
383	есть тот	1	1
384	как к	1	1
385	уже знаем	1	1
386	он есть	1	1
387	известно что	1	1
388	этом смысле	11	1
389	и тем	5	1
390	данном случае	5	1
391	видеть и	1	1
392	против этой	1	1
393	ведь в	1	1
394	в жизни	1	1
395	для них	1	1
396	но уже	2	1
397	как об	9	1
398	этого не	2	1
399	с тем	6	1
400	более слабой	1	1
401	и уже	3	1
402	говорится о	1	1
403	оно имеет	1	1
404	образом нет	1	1
405	знать и	2	1
406	чем в	3	1
407	наконец с	1	1
408	ряде других	1	1
409	автора и	1	1
410	понятия и	1	1
411	народа и	1	1
412	и становится	1	1
413	об особом	2	1
414	или вообще	5	1
415	и при	2	1
416	половине xix	2	1
417	наших дней	1	1
418	и без	2	1
419	же это	2	1
420	всяком случае	3	1
421	почти не	1	1
422	еще сильнее	1	1
423	в котором	4	1
424	самого слова	1	1
425	из которой	1	1
426	мы называем	2	1
427	его современников	1	1
428	представление о	1	1
429	большей степени	2	1
430	мысли и	2	1
431	должны были	1	1
432	культура и	1	1
433	и каждая	1	1
434	в силу	3	1
435	нельзя было	1	1
436	в прямом	2	1
437	и наоборот	2	1
438	нет вообще	1	1
439	по себе	9	1
440	не была	1	1
441	же мы	1	1
442	при помощи	2	1
443	культуры это	1	1
444	иной раз	2	1
445	природа и	1	1
446	самого начала	1	1
447	мысли в	1	1
448	на котором	2	1
449	ее с	1	1
450	к новым	1	1
451	возлагает на	1	1
452	и искусство	1	1
453	о природе	7	1
454	преимущественно в	2	1
455	правда в	1	1
456	он избирает	1	1
457	или как	3	1
458	таким путем	1	1
459	показывает как	1	1
460	к концу	1	1
461	своей природе	3	1
462	за исключением	1	1
463	так например	6	1
464	связи с	3	1
465	не принадлежит	1	1
466	ее можно	1	1
467	не по	1	1
468	чем ближе	1	1
469	уже и	7	1
470	которой состоит	1	1
471	что на	1	1
472	нечто замкнутое	1	1
473	ему не	1	1
474	у нас	2	1
475	у меня	1	1
476	среди них	1	1
477	на соответствующие	2	1
478	в остальных	1	1
479	не могут	5	1
480	он и	2	1
481	встречается в	1	1
482	есть только	2	1
483	слове но	1	1
484	возрождения и	2	1
485	что его	1	1
486	с полной	1	1
487	для такого	1	1
488	от той	1	1
489	и о	1	1
490	значения и	1	1
491	здесь не	2	1
492	на той	1	1
493	во главе	1	1
494	в дальнейшем	2	1
495	на свой	1	1
496	различие между	1	1
497	котором мы	1	1
498	не трудно	7	1
499	времени и	4	1
500	не с	2	1
501	больше в	1	1
502	которым в	1	1
503	что идея	1	1
504	и глубины	1	1
505	включают в	1	1
506	по ее	1	1
507	известной мере	2	1
508	эпоху возрождения	1	1
509	об этом	5	1
510	в глубине	1	1
511	образом в	1	1
512	но здесь	1	1
513	большую или	1	1
514	было не	1	1
515	в применении	6	1
516	вот почему	3	1
517	в другом	3	1
518	и та	1	1
519	язык и	3	1
520	второй половине	2	1
521	и что	4	1
522	от своего	1	1
523	в различных	2	1
524	времени в	3	1
525	по их	2	1
526	или меньшую	1	1
527	нас от	1	1
528	все в	1	1
529	том или	1	1
530	этому поводу	2	1
531	природы и	1	1
532	замкнутое и	1	1
533	времени было	1	1
534	них в	1	1
535	наконец в	1	1
536	также в	1	1
537	действительности в	2	1
538	и об	1	1
539	в лучшем	1	1
540	стать предметом	1	1
541	по содержанию	2	1
542	к которому	1	1
543	оказалось что	2	1
544	культурного развития	3	1
545	этот вопрос	4	1
546	явления в	1	1
547	во всем	2	1
548	целого и	2	1
549	еще и	3	1
550	очень много	1	1
551	помощи которого	1	1
552	между тем	8	1
553	на которые	1	1
554	обращенная к	2	1
555	с которыми	1	1
556	по другим	1	1
557	себя в	2	1
558	так что	5	1
559	всех ее	1	1
560	времени становится	1	1
561	в чисто	4	1
562	чем они	1	1
563	в виде	4	1
564	античного мира	1	1
565	кризиса и	1	1
566	что по	1	1
567	во втором	2	1
568	или даже	1	1
569	но от	1	1
570	участие в	1	1
571	его и	1	1
572	роль и	1	1
573	который как	1	1
574	одно из	5	1
575	теснейшим образом	1	1
576	характер но	1	1
577	руки и	1	1
578	ведь это	1	1
579	по греческому	1	1
580	в известной	3	1
581	слова в	1	1
582	гораздо большей	1	1
583	к ним	1	1
584	свое выражение	3	1
585	или ином	1	1
586	дошедших до	1	1
587	само собой	2	1
588	даже и	3	1
589	дошедшие до	1	1
590	этот последний	1	1
591	и даже	5	1
592	отрицательный характер	1	1
593	и из	1	1
594	как только	1	1
595	на этот	4	1
596	здесь в	1	1
597	и прежде	1	1
598	связи не	1	1
599	виде и	1	1
600	обратиться к	1	1
601	иногда это	1	1
602	говорит о	3	1
603	по тем	1	1
604	превращается в	1	1
605	в подлинном	2	1
606	более того	1	1
607	однако и	1	1
608	и объединяет	1	1
609	один из	6	1
610	обстоятельство что	1	1
611	обращенной к	1	1
612	о чем	4	1
613	литература в	1	1
614	человек которого	1	1
615	в подобных	1	1
616	этим и	1	1
617	ближе к	2	1
618	мы находим	1	1
619	в частности	3	1
620	него в	2	1
621	ближе всего	1	1
622	и особенно	1	1
623	с идеями	1	1
624	эта идея	1	1
625	как это	5	1
626	мы говорим	2	1
627	или по	1	1
628	общего с	1	1
629	чем на	1	1
630	автора в	1	1
631	так называемая	2	1
632	видит в	4	1
633	этого типа	1	1
634	это были	1	1
635	знать что	1	1
636	лицом к	1	1
637	такого рода	2	1
638	тесно связан	1	1
639	применении к	6	1
640	история этой	1	1
641	в тех	2	1
642	первом случае	2	1
643	как целое	3	1
644	с этой	4	1
645	слова и	1	1
646	самом же	1	1
647	еще раз	1	1
648	в гораздо	1	1
649	части своего	1	1
650	связь истории	1	1
651	оба они	1	1
652	имел в	1	1
653	в начале	3	1
654	же самое	2	1
655	свою роль	1	1
656	в достаточной	1	1
657	и собственно	1	1
658	в одно	1	1
659	это уже	1	1
660	связь в	1	1
661	культуры и	1	1
662	котором он	2	1
663	форм только	1	1
664	человека на	1	1
665	лишь как	2	1
666	тем более	2	1
667	не должен	1	1
668	на языке	2	1
669	них были	1	1
670	в системе	1	1
671	чем же	3	1
672	может и	1	1
673	свое значение	2	1
674	между ними	2	1
675	с ней	2	1
676	сказать что	5	1
677	в простейшем	1	1
678	дело с	6	1
679	от целого	1	1
680	не что	4	1
681	ко всему	1	1
682	ней то	1	1
683	через них	1	1
684	слова таким	1	1
685	момента хотя	1	1
686	в каком	1	1
687	заметить что	1	1
688	также не	1	1
689	ее в	1	1
690	того времени	1	1
691	в своих	2	1
692	как на	11	1
693	они не	1	1
694	которая не	1	1
