N	2gram	Trubetskoy_1	Psycholo
107	знаем что	3	4
108	с точки	9	4
109	одна из	3	4
110	ее с	1	4
111	на него	1	4
112	а в	5	4
113	с другом	14	4
114	так например	1	4
115	как мы	1	4
116	и о	2	4
117	что у	1	4
118	можно было	4	4
119	об этом	1	4
120	в порядке	2	4
121	не просто	2	4
122	того что	3	4
123	этот вопрос	2	4
124	только в	5	4
125	себя в	4	4
126	в жизни	1	4
127	и других	1	4
128	но совершенно	2	4
129	из них	3	4
130	от этих	1	4
131	что не	1	4
132	в частности	2	4
133	друг с	14	4
134	с этой	1	4
135	совершенно не	2	4
136	жизни и	4	4
137	ее в	2	4
138	это в	2	4
139	к этому	1	4
140	в таком	2	4
141	речь идет	2	3
142	же как	1	3
143	к своей	1	3
144	идет о	1	3
145	и этот	3	3
146	и за	1	3
147	говорить о	3	3
148	событий и	1	3
149	то это	3	3
150	что его	1	3
151	но не	4	3
152	к которой	6	3
153	в сторону	1	3
154	сама по	2	3
155	конце концов	3	3
156	от этого	1	3
157	не можем	2	3
158	что может	3	3
159	здесь мы	1	3
160	его в	4	3
161	уже знаем	1	3
162	ни в	2	3
163	этого слова	1	3
164	должно быть	3	3
165	всех этих	3	3
166	но если	3	3
167	и сейчас	3	3
168	мы в	1	3
169	в которых	1	3
170	их в	2	3
171	тому чтобы	4	3
172	тем самым	2	3
173	она не	2	3
174	в то	10	3
175	в основе	1	3
176	ли это	4	3
177	и для	6	3
178	нет ни	1	3
179	нас от	1	3
180	с ее	1	3
181	в мире	4	3
182	так и	1	3
183	за то	2	3
184	это то	1	3
185	что и	3	3
186	сделать это	2	3
187	конечно не	5	3
188	в виде	3	3
189	тому же	1	3
190	всяком случае	6	3
191	могло бы	1	3
192	не для	1	3
193	из нее	1	3
194	тем что	3	3
195	бы это	1	3
196	до сих	5	3
197	но и	10	3
198	на этот	1	3
199	не было	3	3
200	означало бы	1	3
201	из которых	5	3
202	смысле этого	1	3
203	да и	3	3
204	сих пор	5	3
205	при таком	1	3
206	что оно	3	3
207	указывает на	2	3
208	бы его	2	3
209	к этой	4	3
210	в своих	6	3
211	точно так	2	3
212	во всяком	9	3
213	также и	1	2
214	и то	4	2
215	он может	1	2
216	силы и	1	2
217	что эти	1	2
218	с таким	1	2
219	так чтобы	3	2
220	когда речь	1	2
221	не был	1	2
222	столь же	1	2
223	бы то	4	2
224	во всех	5	2
225	точка зрения	1	2
226	себе и	4	2
227	со стороны	4	2
228	оно является	1	2
229	в одной	1	2
230	что ее	1	2
231	что касается	1	2
232	и наконец	2	2
233	не в	4	2
234	и к	6	2
235	но в	2	2
236	бы не	1	2
237	из этих	3	2
238	если он	1	2
239	при этом	5	2
240	что ни	1	2
241	никому не	1	2
242	на все	1	2
243	о которых	3	2
244	но вся	1	2
245	иначе говоря	1	2
246	такой же	1	2
247	в такой	1	2
248	в котором	2	2
249	в их	4	2
250	место в	2	2
251	оказывается что	1	2
252	вопрос о	5	2
253	другом и	2	2
254	с совершенной	1	2
255	и эти	1	2
256	быть не	1	2
257	ним в	1	2
258	даже в	1	2
259	же мы	1	2
260	с необычайной	1	2
261	надо было	1	2
262	и другое	1	2
263	не по	1	2
264	только не	1	2
265	больше чем	2	2
266	же время	10	2
267	и является	2	2
268	во всем	4	2
269	свидетельствуют о	1	2
270	только с	2	2
271	можно формулировать	1	2
272	есть только	1	2
273	но все	1	2
274	чтобы сделать	1	2
275	как только	1	2
276	и конечно	1	2
277	что при	1	2
278	к такому	2	2
279	без всякого	1	2
280	в ее	1	2
281	что такой	4	2
282	до самого	1	2
283	и когда	1	2
284	совершенно различных	1	2
285	те же	1	2
286	в какое-то	1	2
287	и с	7	2
288	можно сказать	1	2
289	образом в	1	2
290	сводится к	3	2
291	но мы	3	2
292	должно было	1	2
293	один из	1	2
294	никак нельзя	1	2
295	связи с	3	2
296	чтобы он	1	2
297	его и	2	2
298	мы знаем	1	2
299	двух противоположных	1	2
300	к самому	1	2
301	даже не	2	2
302	с другой	1	2
303	на ее	1	2
304	именно в	3	2
305	а с	2	2
306	прежде всего	8	2
307	а на	1	2
308	создания и	1	2
309	ничем не	1	2
310	не на	1	2
311	в руках	1	2
312	была бы	1	2
313	ни на	1	2
314	и потому	3	2
315	по существу	5	2
316	стоит только	2	2
317	не является	1	2
318	и от	2	2
319	в результате	2	2
320	ее и	1	2
321	хотя бы	5	2
322	все они	3	2
323	этой цели	1	2
324	себя как	2	1
325	от этой	2	1
326	говоря о	2	1
327	он считает	1	1
328	зависимость от	2	1
329	того же	1	1
330	часто совершенно	1	1
331	на деле	1	1
332	ему что	1	1
333	тем же	1	1
334	не хочет	1	1
335	он всегда	1	1
336	от которых	1	1
337	к созданию	1	1
338	есть не	1	1
339	смотреть на	4	1
340	из всего	1	1
341	таком взгляде	1	1
342	зрения житейской	1	1
343	а где	1	1
344	к новой	1	1
345	наша мысль	1	1
346	имеет свою	1	1
347	не была	1	1
348	он как	1	1
349	в деле	1	1
350	свою особую	1	1
351	но даже	2	1
352	которое в	1	1
353	себе что	1	1
354	еще не	3	1
355	иное как	1	1
356	в создании	1	1
357	природы и	1	1
358	друг к	1	1
359	ее к	1	1
360	признать что	6	1
361	но как	1	1
362	или мы	1	1
363	значение и	1	1
364	если в	6	1
365	по отношению	2	1
366	в общем	1	1
367	который мы	1	1
368	очевидно что	1	1
369	и будет	1	1
370	несмотря на	3	1
371	которые не	1	1
372	в истории	1	1
373	первый взгляд	1	1
374	что во	1	1
375	стороны и	1	1
376	нельзя было	1	1
377	необычайной ясностью	1	1
378	в полном	1	1
379	имеет в	1	1
380	к отрицанию	2	1
381	со своей	1	1
382	точку зрения	4	1
383	встает перед	1	1
384	нее он	1	1
385	нее так	1	1
386	формы в	1	1
387	другим способом	1	1
388	ни одна	3	1
389	что ничего	2	1
390	только один	1	1
391	и те	2	1
392	но ведь	1	1
393	двух других	1	1
394	не могла	1	1
395	эту мысль	1	1
396	на его	1	1
397	и заранее	1	1
398	главным образом	3	1
399	он должен	5	1
400	есть та	1	1
401	это делалось	1	1
402	борьбе против	1	1
403	в корне	4	1
404	вообще не	1	1
405	такого же	1	1
406	это конечно	1	1
407	в одну	1	1
408	то ни	4	1
409	факт что	2	1
410	тем в	1	1
411	в совершенно	4	1
412	в другом	3	1
413	смотреть как	1	1
414	к другу	1	1
415	это вдруг	1	1
416	жизнь а	1	1
417	те или	1	1
418	то совершенно	1	1
419	нечего и	1	1
420	это противоречие	1	1
421	за ним	1	1
422	явствует что	1	1
423	она и	1	1
424	со своими	1	1
425	обозначить как	1	1
426	и некоторые	1	1
427	народа и	2	1
428	перед собой	1	1
429	сделать эти	1	1
430	на первый	1	1
431	в этих	2	1
432	нее все	1	1
433	для него	6	1
434	привело к	1	1
435	нет для	1	1
436	что такая	1	1
437	другим и	1	1
438	что такое	2	1
439	согласно этому	1	1
440	и без	1	1
441	где мы	1	1
442	что вся	1	1
443	не столько	1	1
444	собой все	2	1
445	сделано в	1	1
446	с уверенностью	2	1
447	необходимых для	1	1
448	для всякого	1	1
449	ее он	2	1
450	нельзя отрицать	1	1
451	весь ход	1	1
452	его жизнь	1	1
453	из области	1	1
454	по сторонам	2	1
455	силу и	1	1
456	и более	2	1
457	том и	2	1
458	необходимо чтобы	1	1
459	и вся	1	1
460	он непременно	1	1
461	задачи и	1	1
462	любви и	1	1
463	все три	1	1
464	что с	2	1
465	тогда когда	4	1
466	он еще	1	1
467	но только	1	1
468	ярко и	1	1
469	мы указали	2	1
470	найти в	1	1
471	и всегда	1	1
472	дело в	1	1
473	в противоречие	2	1
474	всего на	1	1
475	с одним	1	1
476	суть дела	1	1
477	к ней	1	1
478	вызывать в	1	1
479	связь и	1	1
480	в сознании	3	1
481	здесь же	1	1
482	что на	1	1
483	однако это	1	1
484	вот в	1	1
485	исходить из	1	1
486	факт для	1	1
487	и заключается	1	1
488	бы показать	1	1
489	одну и	1	1
490	на это	2	1
491	если же	2	1
492	и материал	1	1
493	должен быть	1	1
494	оно может	1	1
495	но по	1	1
496	как не	1	1
497	свою очередь	1	1
498	всего этого	1	1
499	такому же	1	1
500	личности и	1	1
501	начал с	1	1
502	людей или	2	1
503	мысль о	1	1
504	и логически	1	1
505	только то	1	1
506	и видеть	1	1
507	не трудно	1	1
508	об этой	1	1
509	цели мы	1	1
510	остается только	1	1
511	ничего подобного	1	1
512	это только	2	1
513	он сам	3	1
514	речи быть	1	1
515	стремление к	7	1
516	движения и	1	1
517	то они	1	1
518	и просто	1	1
519	может не	3	1
520	этой действительности	1	1
521	ее новой	2	1
522	согласиться с	2	1
523	и во	3	1
524	к нему	2	1
525	если с	1	1
526	вся эта	2	1
527	в житейских	1	1
528	следить за	1	1
529	мы хотим	1	1
530	следовало бы	1	1
531	в лице	1	1
532	совершенной ясностью	1	1
533	которая сама	1	1
534	что только	2	1
535	одной из	3	1
536	на другие	1	1
537	в согласии	1	1
538	и действительно	1	1
539	между тем	5	1
540	в обществе	1	1
541	бы ни	2	1
542	именно на	2	1
543	же и	1	1
544	и у	1	1
545	видеть что	1	1
546	только на	2	1
547	ни было	1	1
548	а то	1	1
549	он принадлежит	1	1
550	которые служат	1	1
551	роль и	1	1
552	не так	2	1
553	и их	1	1
554	он весь	1	1
555	от тех	1	1
556	ее не	1	1
557	в обстановке	1	1
558	и вместе	2	1
559	в любви	1	1
560	это будет	1	1
561	были бы	2	1
562	к его	1	1
563	и даже	2	1
564	всякой новой	1	1
565	о своей	1	1
566	не следует	1	1
567	связаны с	1	1
568	если только	2	1
569	по своим	1	1
570	к которому	1	1
571	дело при	1	1
572	самое страшное	1	1
573	себя и	5	1
574	виде и	1	1
575	в некоторых	2	1
576	превращается в	1	1
577	здесь дело	1	1
578	которых мы	1	1
579	на которых	1	1
580	хоть сколько-нибудь	1	1
581	однако и	1	1
582	делу и	1	1
583	с которым	1	1
584	только от	1	1
585	совершенно очевидно	2	1
586	не об	1	1
587	душевной жизни	1	1
588	ближе к	1	1
589	и пути	1	1
590	которые будут	1	1
591	противоречие с	2	1
592	согласии с	1	1
593	чтобы мы	1	1
594	тот факт	2	1
595	чем то	1	1
596	в течение	2	1
597	на эту	2	1
598	это есть	2	1
599	самого себя	7	1
600	отношению к	1	1
601	это его	1	1
602	только чтобы	1	1
603	понимать как	1	1
604	или хотя	1	1
605	бы такой	1	1
606	они видят	1	1
607	есть много	1	1
608	только для	2	1
609	но это	2	1
610	и таким	1	1
611	отличается от	2	1
612	им в	1	1
613	в один	1	1
614	но для	2	1
615	к другим	1	1
616	это как	1	1
617	и надо	1	1
618	которых он	1	1
619	объединить все	1	1
620	образом по	1	1
621	в связи	1	1
622	и состоит	2	1
623	этого и	1	1
624	что кроме	1	1
625	или в	3	1
626	которая в	1	1
627	чтобы понять	2	1
628	человек и	1	1
629	в какой-нибудь	1	1
630	которые на	1	1
631	можно согласиться	1	1
632	внутреннее противоречие	1	1
633	от него	2	1
634	вот это	1	1
635	и однако	2	1
636	бы в	1	1
637	и ни	3	1
638	не должен	2	1
639	или не	1	1
640	этой общей	1	1
641	от всякого	1	1
642	к ее	1	1
643	жизни в	5	1
644	не замечают	1	1
645	а о	1	1
646	в свою	1	1
647	с ней	1	1
648	из тех	1	1
649	не быть	1	1
650	эти элементы	1	1
651	другом случае	2	1
652	причем эти	1	1
653	от которой	1	1
