N	2gram	Bakhtin_Pr_2	Narrotol
440	тому что	1	1
441	раз и	1	1
442	любви и	1	1
443	так как	5	1
444	не раз	2	1
445	его личности	2	1
446	как можно	1	1
447	того как	3	1
448	в единство	3	1
449	и автор	2	1
450	не слышат	1	1
451	жизни не	1	1
452	они являются	1	1
453	во всем	1	1
454	людей не	1	1
455	как не	5	1
456	сознанием и	1	1
457	мы бы	1	1
458	только с	1	1
459	с другом	2	1
460	и со	2	1
461	всей полнотой	1	1
462	в момент	3	1
463	не давая	1	1
464	могут быть	4	1
465	тех событий	1	1
466	далеко за	1	1
467	к смысловой	1	1
468	понимает и	2	1
469	отличается от	1	1
470	для развития	1	1
471	для такого	1	1
472	и второго	1	1
473	того о	1	1
474	для его	1	1
475	не предполагает	1	1
476	пор еще	1	1
477	подчеркнуть что	3	1
478	если же	1	1
479	от друга	2	1
480	в виду	2	1
481	между сознаниями	3	1
482	говорили что	1	1
483	в более	1	1
484	слова а	1	1
485	и совершенно	1	1
486	и когда	1	1
487	и сам	3	1
488	в другом	1	1
489	в образе	3	1
490	на нее	1	1
491	не за	3	1
492	не с	1	1
493	ясно что	1	1
494	это вовсе	2	1
495	живет в	1	1
496	в последующих	2	1
497	и каждый	1	1
498	вопрос не	1	1
499	но у	3	1
500	с героем	2	1
501	не исчерпывается	2	1
502	кругозор и	3	1
503	был не	1	1
504	из одного	2	1
505	остановимся на	2	1
506	литературе такова	1	1
507	и смерть	1	1
508	произведения как	1	1
509	и здесь	2	1
510	это происходит	1	1
511	и та	1	1
512	ее и	1	1
513	или наконец	3	1
514	к слову	1	1
515	и авторской	1	1
516	не умеет	1	1
517	замечает а	1	1
518	во всех	4	1
519	русской литературе	2	1
520	творчества в	2	1
521	а потому	2	1
522	на одном	1	1
523	что и	5	1
524	крайней мере	2	1
525	в художественной	2	1
526	он его	1	1
527	все время	3	1
528	не тот	1	1
529	человека как	2	1
530	в него	1	1
531	в жизнь	1	1
532	люблю я	1	1
533	но тут	1	1
534	к различным	1	1
535	тот же	2	1
536	одной из	2	1
537	него вдруг	1	1
538	одного сознания	6	1
539	бы из	1	1
540	становления в	1	1
541	никогда ранее	1	1
542	в разные	1	1
543	бытия в	2	1
544	до нас	1	1
545	смерти как	1	1
546	иной степени	2	1
547	бы ни	1	1
548	на мир	2	1
549	с одной	1	1
550	с которыми	2	1
551	которые мы	1	1
552	впечатления производимого	1	1
553	прямо не	1	1
554	того же	1	1
555	и у	2	1
556	уже в	4	1
557	ни одного	3	1
558	героя с	2	1
559	с женой	1	1
560	от других	1	1
561	не из	1	1
562	другими людьми	1	1
563	в данной	1	1
564	в душе	1	1
565	плана в	1	1
566	что сама	1	1
567	их как	1	1
568	встретиться с	1	1
569	автор как	2	1
570	произведения и	1	1
571	живет не	1	1
572	рассказа от	1	1
573	само по	2	1
574	не понимал	1	1
575	тоже особый	1	1
576	человек как	1	1
577	тем что	2	1
578	на том	1	1
579	протяжении всего	2	1
580	смерти и	1	1
581	и строго	1	1
582	носителя этой	1	1
583	друг от	2	1
584	не оказывается	1	1
585	на уровне	1	1
586	он живет	1	1
587	для героев	1	1
588	не поддается	2	1
589	который не	1	1
590	и ему	1	1
591	не обязательно	1	1
592	до этого	1	1
593	а именно	3	1
594	сам себя	1	1
595	для этого	3	1
596	или меньшей	1	1
597	в меньшей	1	1
598	случаев в	1	1
599	наконец в	1	1
600	а с	3	1
601	мы еще	1	1
602	человеческого мышления	1	1
603	и знает	1	1
604	нового времени	3	1
605	что для	2	1
606	на этот	1	1
607	на которых	1	1
608	не на	4	1
609	его как	1	1
610	а так	1	1
611	между голосами	1	1
612	его сознании	1	1
613	там где	6	1
614	со своими	6	1
615	которой он	1	1
616	и слово	6	1
617	с помощью	1	1
618	проникновения в	3	1
619	именно поэтому	1	1
620	связь с	2	1
621	в творчестве	1	1
622	о себе	3	1
623	в лесу	1	1
624	так же	5	1
625	его внутренней	1	1
626	и потому	6	1
627	опирается на	2	1
628	со словом	1	1
629	и наказание	2	1
630	в человеке	10	1
631	смысловую значимость	1	1
632	его слово	1	1
633	она есть	1	1
634	наряду с	1	1
635	и мировой	1	1
636	же их	1	1
637	в ответ	1	1
638	о человеке	1	1
639	образ и	1	1
640	человеке в	1	1
641	ней не	1	1
642	рассказ в	1	1
643	проникновению в	1	1
644	и смерти	7	1
645	в контексте	2	1
646	и завершающее	1	1
647	слова и	1	1
648	думает о	2	1
649	чужой голос	1	1
650	приблизиться к	1	1
651	установки и	1	1
652	как один	1	1
653	голоса и	1	1
654	своей жизни	3	1
655	но это	2	1
656	все это	5	1
657	числе и	2	1
658	в книге	1	1
659	одного и	2	1
660	он видел	1	1
661	мышления в	1	1
662	не он	1	1
663	сознания и	6	1
664	ранее не	1	1
665	о котором	1	1
666	как для	1	1
667	утрачивает свою	2	1
668	это позволяет	1	1
669	еще более	1	1
670	тем более	1	1
671	и позицией	1	1
672	все они	4	1
673	я за	1	1
674	отношении к	1	1
675	его произведениях	1	1
676	не утрачивая	1	1
677	друга но	2	1
678	это все	1	1
679	не знает	4	1
680	а со	1	1
681	на более	1	1
682	была бы	3	1
683	впервые в	1	1
684	совершенно не	1	1
685	него нет	3	1
686	самой своей	1	1
687	рассказа это	1	1
688	им не	1	1
689	в свое	2	1
690	более или	1	1
691	себе но	1	1
692	смерти каждого	1	1
693	к этой	2	1
694	художественной литературе	1	1
695	утрачивая своей	1	1
696	случае если	1	1
697	вся эта	1	1
698	по поводу	1	1
699	к этому	4	1
700	том числе	2	1
701	они не	2	1
702	которая не	2	1
