N	2gram	Potebnia_M_4	FransuaR
536	что даже	2	1
537	не имеет	5	1
538	в вопросе	1	1
539	к нашему	1	1
540	есть место	1	1
541	ее от	1	1
542	между этими	1	1
543	вопрос об	1	1
544	этот способ	1	1
545	самое содержание	1	1
546	с одной	1	1
547	в качестве	1	1
548	лишь бы	1	1
549	так что	5	1
550	предвещает мне	1	1
551	его восприятия	1	1
552	чтобы он	1	1
553	этом оно	1	1
554	в виде	2	1
555	слова не	3	1
556	входящие в	1	1
557	и обратно	1	1
558	как выражение	1	1
559	участие в	1	1
560	следует что	1	1
561	же свойствами	1	1
562	всяком случае	3	1
563	понимания мира	1	1
564	бы совершенно	1	1
565	и сюда	1	1
566	это место	1	1
567	понято и	1	1
568	к первой	1	1
569	ту сторону	1	1
570	но что	2	1
571	само по	5	1
572	бы все	1	1
573	и вместе	3	1
574	ее на	1	1
575	лишь один	2	1
576	но из	1	1
577	одном слове	1	1
578	были бы	1	1
579	к двум	1	1
580	и из	3	1
581	с другим	1	1
582	а именно	4	1
583	самом языке	1	1
584	сказать несколько	2	1
585	большой важности	1	1
586	с той	1	1
587	как же	4	1
588	на чем	1	1
589	такое же	2	1
590	показывает что	1	1
591	а нет	1	1
592	а они	1	1
593	что не	6	1
594	только к	1	1
595	по нескольку	1	1
596	превращается в	2	1
597	ей не	1	1
598	этой части	1	1
599	здесь дело	1	1
600	так это	1	1
601	значение слов	1	1
602	не всегда	3	1
603	под влиянием	1	1
604	так же	4	1
605	до этого	3	1
606	как это	1	1
607	относятся к	2	1
608	его на	1	1
609	из которых	2	1
610	в человеке	1	1
611	к своему	1	1
612	не могут	2	1
613	которые как	1	1
614	влияния на	1	1
615	строгом смысле	1	1
616	для обозначения	1	1
617	веселья а	1	1
618	эти образы	2	1
619	времени с	1	1
620	тому как	2	1
621	быть только	1	1
622	да и	4	1
623	с здесь	1	1
624	в это	2	1
625	в свое	1	1
626	что между	3	1
627	несколько слов	2	1
628	как предмет	1	1
629	но так	2	1
630	он слышит	1	1
631	от нас	1	1
632	но для	1	1
633	в смысле	3	1
634	же значение	1	1
635	потому не	1	1
636	или в	1	1
637	мира и	1	1
638	о котором	1	1
639	в настоящее	1	1
640	ее и	1	1
641	значение его	1	1
642	но когда	1	1
643	нем был	1	1
644	ни к	2	1
645	на языке	1	1
646	его жизнь	1	1
647	же в	1	1
648	как человек	3	1
649	им только	1	1
650	внешнему виду	1	1
651	к самому	1	1
652	пор не	3	1
653	с ними	3	1
654	в свою	2	1
655	не отделяет	2	1
656	не знает	1	1
657	другой стороны	1	1
658	нетрудно заметить	2	1
659	их с	1	1
660	этим образом	1	1
661	имели и	1	1
662	не что	2	1
663	из своей	1	1
664	и состоит	3	1
665	в голову	2	1
666	заметить что	6	1
667	ее в	1	1
668	как на	1	1
669	в таком	4	1
670	во всяком	5	1
671	образ этот	1	1
672	случае его	1	1
