N	2gram	Losev_Prob_4	Istorich
387	при анализе	1	1
388	значение как	1	1
389	бы на	1	1
390	в своей	4	1
391	религии но	1	1
392	для уяснения	1	1
393	не подлежит	1	1
394	из которой	1	1
395	здесь говорится	1	1
396	мы теперь	1	1
397	но эта	2	1
398	которые в	1	1
399	времен и	1	1
400	над ними	1	1
401	тем не	10	1
402	на разные	1	1
403	бы быть	2	1
404	жены или	1	1
405	или это	1	1
406	по себе	11	1
407	даже в	1	1
408	и очень	5	1
409	не менее	10	1
410	вплоть до	3	1
411	огня как	1	1
412	или что	1	1
413	от нас	2	1
414	своим видом	1	1
415	как о	3	1
416	в обоих	2	1
417	в то	4	1
418	к этим	1	1
419	которого он	1	1
420	в самых	3	1
421	связанными с	1	1
422	только не	4	1
423	этот тип	1	1
424	казалось бы	3	1
425	правда в	3	1
426	в припадке	1	1
427	из другой	1	1
428	при наличии	1	1
429	его об	1	1
430	этих двух	1	1
431	во всем	2	1
432	ему и	1	1
433	и после	1	1
434	до того	2	1
435	так то	1	1
436	не вполне	2	1
437	именно потому	1	1
438	с огромными	1	1
439	в каком	6	1
440	у нас	14	1
441	у меня	2	1
442	разнообразны и	1	1
443	если его	1	1
444	если он	2	1
445	не могут	1	1
446	во все	2	1
447	вошли в	1	1
448	но едва	1	1
449	в эти	1	1
450	указывает на	4	1
451	они и	2	1
452	всегда есть	4	1
453	наконец что	1	1
454	если же	1	1
455	он прежде	1	1
456	этот миф	1	1
457	приходит к	2	1
458	сама же	1	1
459	как мы	3	1
460	матери в	1	1
461	отношения и	1	1
462	всего этого	1	1
463	без всякого	4	1
464	будем здесь	2	1
465	к нам	1	1
466	чтобы быть	1	1
467	в пределах	2	1
468	идет речь	2	1
469	и совершенно	2	1
470	особенно в	1	1
471	одного из	1	1
472	примеров мы	1	1
473	том как	2	1
474	мира и	1	1
475	можно спросить	1	1
476	думает что	1	1
477	о котором	1	1
478	с ним	4	1
479	образе или	1	1
480	под этим	1	1
481	это происходит	1	1
482	настолько что	2	1
483	время в	1	1
484	и пестрая	1	1
485	и остался	1	1
486	в которое	1	1
487	там же	2	1
488	и во	4	1
489	все в	3	1
490	говорится но	1	1
491	вся эта	2	1
492	высокой и	1	1
493	которые мы	1	1
494	очень близко	1	1
495	этому поводу	1	1
496	там и	1	1
497	нуждается в	1	1
498	хотя по	1	1
499	быть даже	1	1
500	уже потому	1	1
501	спросим себя	1	1
502	значит что	8	1
503	бросается в	1	1
504	ней на	1	1
505	в частности	2	1
506	быть и	1	1
507	но так	2	1
508	себе еще	1	1
509	здесь совершенно	1	1
510	всякого рода	3	1
511	идет по	1	1
512	тот же	2	1
513	в какой	4	1
514	имеем например	1	1
515	он теперь	1	1
516	здесь с	1	1
517	который в	1	1
518	по этому	2	1
519	для всех	3	1
520	уже не	5	1
521	если мы	5	1
522	только на	2	1
523	свидетельствует о	2	1
524	какая сила	1	1
525	за ним	2	1
526	ни с	4	1
527	себе в	3	1
528	никто не	2	1
529	представлений о	1	1
530	и один	1	1
531	даже к	1	1
532	в прошлом	1	1
533	вовсе не	21	1
534	уже нет	1	1
535	с переходом	1	1
536	друг друга	2	1
537	входят в	1	1
538	но что	1	1
539	ее на	1	1
540	такие которые	1	1
541	которые как	3	1
542	со всем	1	1
543	есть то	1	1
544	ней и	1	1
545	себе представить	1	1
546	подлежит никакому	1	1
547	и можно	5	1
548	связаны с	1	1
549	нельзя сказать	1	1
550	и прежде	2	1
551	и между	1	1
552	такое же	1	1
553	мы еще	1	1
554	что не	4	1
555	показывает исследование	2	1
556	но все-таки	1	1
557	только по	1	1
558	она вполне	1	1
559	здесь дело	1	1
560	она является	2	1
561	до конца	1	1
562	и непосредственно	2	1
563	подобного рода	11	1
564	о чем	1	1
565	мифы в	1	1
566	она указывает	1	1
567	это дело	1	1
568	в одно	6	1
569	она говорит	1	1
570	входить в	1	1
571	говорится о	1	1
572	и потому	7	1
573	человека к	1	1
574	поскольку они	3	1
575	требует от	1	1
576	под эту	1	1
577	xix века	2	1
578	начала до	1	1
579	по своему	6	1
580	данного рода	1	1
581	к жизни	1	1
582	а если	3	1
583	с кем-нибудь	1	1
584	чем в	1	1
585	в той	8	1
586	что же	1	1
587	отдельности и	1	1
588	исходя из	1	1
589	это значит	10	1
590	в это	2	1
591	с этой	1	1
592	в какую-нибудь	1	1
593	дошло до	1	1
594	только для	3	1
595	культа в	1	1
596	можно назвать	2	1
597	совершенно то	1	1
598	могут сказать	1	1
599	на одной	1	1
600	кто не	1	1
601	этот образ	1	1
602	не знаем	1	1
603	ли в	1	1
604	хотя они	2	1
605	тот не	1	1
606	и представления	1	1
607	в результате	8	1
608	за что	1	1
609	бы ему	1	1
610	который является	2	1
611	бы он	1	1
612	указания на	1	1
613	еще более	2	1
614	ни к	2	1
615	еще по	1	1
616	был связан	1	1
617	все они	3	1
618	на более	1	1
619	же в	4	1
620	из огромного	1	1
621	помощи этого	1	1
622	и вдруг	2	1
623	друга но	1	1
624	к самому	1	1
625	вопрос как	1	1
626	только можно	1	1
627	к какому	1	1
628	станет яснее	1	1
629	в свою	1	1
630	из тех	1	1
631	количество но	1	1
632	но можно	1	1
633	при его	1	1
634	по одному	2	1
635	является и	3	1
636	в отдельности	1	1
637	бы его	1	1
638	из этого	3	1
639	в самом	2	1
640	только о	1	1
641	это свидетельствует	1	1
642	а может	2	1
643	очень редко	1	1
644	то оно	1	1
645	в таком	6	1
646	социального положения	1	1
