N	2gram	Bakhtin_Fr_8	Analitik
201	и во	2	2
202	на всех	1	2
203	том или	1	2
204	между тем	3	2
205	в его	18	2
206	того что	1	2
207	один из	5	2
208	грань между	2	2
209	времени как	1	2
210	себя в	1	2
211	этой системе	1	2
212	для всех	1	2
213	ни с	5	2
214	одно из	1	2
215	и их	8	2
216	или даже	1	2
217	в одном	2	2
218	вовсе не	6	2
219	или ином	1	2
220	здесь в	3	2
221	превращается в	1	2
222	на этот	1	2
223	его как	2	2
224	должна была	1	2
225	вместе с	2	2
226	так же	2	2
227	к его	3	2
228	и иной	1	2
229	к своему	1	2
230	в столь	1	2
231	персонажей в	2	2
232	и для	2	2
233	при описании	1	2
234	еще более	1	2
235	сказать что	3	2
236	другой стороны	2	2
237	речи и	3	2
238	частности в	1	2
239	к этому	2	2
240	как известно	1	1
241	этого в	1	1
242	слова которые	1	1
243	также и	2	1
244	с жизнью	1	1
245	самом деле	2	1
246	идет о	1	1
247	между всеми	1	1
248	можно лишь	1	1
249	вне своего	1	1
250	действительности и	2	1
251	мы уже	10	1
252	их и	2	1
253	с более	1	1
254	сущности это	1	1
255	почти все	2	1
256	в полной	1	1
257	они были	4	1
258	связь этих	2	1
259	то его	1	1
260	сознания отсутствие	1	1
261	и самого	1	1
262	и сами	1	1
263	как один	1	1
264	взгляде на	2	1
265	в чем	1	1
266	и мира	1	1
267	там и	1	1
268	сказать и	1	1
269	и всего	1	1
270	совсем не	2	1
271	то он	1	1
272	о смерти	1	1
273	сил и	1	1
274	почти до	2	1
275	независимо от	1	1
276	из уст	1	1
277	он взял	2	1
278	в приведенном	1	1
279	на человека	1	1
280	когда он	2	1
281	и наконец	3	1
282	его к	3	1
283	тем же	1	1
284	мертвых душ	6	1
285	более или	2	1
286	есть на	1	1
287	и ограниченного	1	1
288	в которой	4	1
289	бы и	2	1
290	всего романа	1	1
291	все эти	15	1
292	из этих	1	1
293	которые в	1	1
294	и действительное	1	1
295	в главе	4	1
296	еще один	2	1
297	в известном	2	1
298	исключение составляют	1	1
299	смеха в	2	1
300	что даже	1	1
301	говорит не	1	1
302	сливаются в	3	1
303	и те	2	1
304	но ведь	1	1
305	лица и	1	1
306	как он	1	1
307	но на	1	1
308	так сказать	5	1
309	быть только	1	1
310	по словам	1	1
311	по-видимому не	1	1
312	в нем	8	1
313	всех остальных	1	1
314	а скорее	1	1
315	всех этих	3	1
316	первой части	3	1
317	к одному	1	1
318	не к	1	1
319	не как	2	1
320	одном лице	1	1
321	характер в	3	1
322	свое время	1	1
323	настоящего времени	3	1
324	его до	1	1
325	о таком	1	1
326	как речь	1	1
327	деталей в	1	1
328	этого глубинного	1	1
329	самого автора	1	1
330	из самой	1	1
331	в глубине	1	1
332	по смыслу	1	1
333	времени и	4	1
334	заключается в	1	1
335	это не	2	1
336	извне то	1	1
337	реалистического романа	1	1
338	только одно	1	1
339	ни в	2	1
340	в них	11	1
341	далеко не	2	1
342	место и	1	1
343	словами в	1	1
344	со своими	1	1
345	которой он	1	1
346	и некоторых	1	1
347	и себя	1	1
348	такой же	5	1
349	обратимся к	1	1
350	являются наиболее	1	1
351	и частей	1	1
352	но если	1	1
353	и при	2	1
354	самого героя	1	1
355	стилизации и	1	1
356	и собственными	1	1
357	и эти	2	1
358	и более	4	1
359	том же	1	1
360	и вся	1	1
361	тому что	1	1
362	таких случаях	1	1
363	до известной	1	1
364	тогда когда	1	1
365	одна из	4	1
366	и эпизод	3	1
367	было не	1	1
368	он с	1	1
369	каждый из	1	1
370	смысл его	1	1
371	что ни	1	1
372	только и	1	1
373	слова как	1	1
374	и такой	1	1
375	рассуждение об	1	1
376	с одним	2	1
377	эпизода с	1	1
378	по своей	4	1
379	на левом	1	1
380	это слово	1	1
381	потому что	6	1
382	связи с	6	1
383	только с	1	1
384	конечно и	3	1
385	с другом	1	1
386	и несколько	4	1
387	языка в	2	1
388	и далее	1	1
389	которых он	2	1
390	начиная с	2	1
391	во все	3	1
392	и такие	2	1
393	далеко за	2	1
394	похож на	2	1
395	его за	1	1
396	же самое	1	1
397	выросший на	1	1
398	части романа	1	1
399	одной пятой	1	1
400	если же	1	1
401	о них	2	1
402	не одного	1	1
403	например он	1	1
404	синтаксической конструкции	1	1
405	образы и	4	1
406	и о	3	1
407	и тогда	1	1
408	существенное значение	2	1
409	в виду	1	1
410	но при	1	1
411	в ее	6	1
412	на последнем	1	1
413	таит в	1	1
414	характер и	3	1
415	только то	1	1
416	в совершенно	4	1
417	в образе	3	1
418	с собой	2	1
419	в отношении	5	1
420	с иными	1	1
421	связан с	2	1
422	к анализу	1	1
423	начала и	4	1
424	неразрывное единство	1	1
425	речи как	1	1
426	она была	1	1
427	две части	2	1
428	автора к	1	1
429	даже из	1	1
430	был поражен	1	1
431	и здесь	3	1
432	в другом	3	1
433	но к	1	1
434	на вопрос	1	1
435	но мы	1	1
436	и что	1	1
437	близки к	1	1
438	что его	1	1
439	все его	3	1
440	но когда	1	1
441	это была	3	1
442	в которую	1	1
443	места и	1	1
444	к нему	2	1
445	с его	5	1
446	от них	1	1
447	при взгляде	2	1
448	это лишь	1	1
449	непосредственно в	1	1
450	этом ряду	1	1
451	даже для	1	1
452	и писать	1	1
453	появляется и	2	1
454	слов и	3	1
455	не тот	2	1
456	в литературе	3	1
457	мог найти	1	1
458	известном смысле	1	1
459	оно и	1	1
460	явления как	1	1
461	свидетелем которой	1	1
462	мы видим	6	1
463	тот же	1	1
464	дело с	1	1
465	между этими	1	1
466	и ее	4	1
467	отмечали что	1	1
468	все они	6	1
469	носит в	1	1
470	уже в	2	1
471	вопроса о	1	1
472	в начале	1	1
473	смысл этой	1	1
474	и повсюду	1	1
475	центре событий	1	1
476	у того	1	1
477	как вы	1	1
478	его и	1	1
479	за ним	1	1
480	слова в	1	1
481	так как	4	1
482	к ним	2	1
483	себе и	2	1
484	как его	1	1
485	на меня	1	1
486	характерны для	1	1
487	это первый	1	1
488	где в	1	1
489	рост и	1	1
490	и речи	1	1
491	и из	1	1
492	как у	1	1
493	характерно для	1	1
494	еще и	3	1
495	нового времени	2	1
496	своего рассказа	1	1
497	более того	3	1
498	в третьей	4	1
499	идет уже	1	1
500	в ряду	1	1
501	хотя он	2	1
502	мира в	1	1
503	в связи	3	1
504	оно ни	1	1
505	мире в	2	1
506	было в	1	1
507	эти слова	1	1
508	границы между	6	1
509	и потому	4	1
510	наконец особое	1	1
511	и временных	1	1
512	однако эти	2	1
513	первой строфе	1	1
514	в тех	1	1
515	т.д в	1	1
516	и всей	3	1
517	или менее	2	1
518	стороны и	1	1
519	культуре и	1	1
520	указание на	1	1
521	друг с	1	1
522	с тремя	1	1
523	и там	1	1
524	с этой	2	1
525	слова и	3	1
526	еще раз	1	1
527	мы привыкли	1	1
528	и действия	1	1
529	перед нами	3	1
530	к другим	1	1
531	и конца	1	1
532	но одновременно	1	1
533	это явление	1	1
534	известной степени	1	1
535	и сама	1	1
536	лицо и	1	1
537	как на	1	1
538	для нас	1	1
539	от него	1	1
540	романного диалога	1	1
541	за исключением	1	1
542	почти вовсе	1	1
543	тем более	1	1
544	и как	2	1
545	другая в	1	1
546	но это	2	1
547	все остальные	2	1
548	же в	1	1
549	себя на	2	1
550	формы нос	1	1
551	в системе	1	1
552	может и	1	1
553	слово в	1	1
554	в романе	21	1
555	из тех	1	1
556	из этого	1	1
557	ее нет	1	1
558	в свое	1	1
559	без исключения	1	1
560	ее в	1	1
561	это в	2	1
