N	2gram	Tiupa_Narr_2	Problema
222	или иного	3	3
223	из этого	1	3
224	точно так	2	3
225	к тому	9	3
226	к их	1	2
227	относится и	1	2
228	того же	1	2
229	говорилось выше	3	2
230	его не	1	2
231	однако для	1	2
232	мы имеем	3	2
233	только благодаря	1	2
234	этом их	1	2
235	том виде	1	2
236	в некотором	1	2
237	мы и	1	2
238	а еще	1	2
239	быть в	1	2
240	во всех	1	2
241	бы она	1	2
242	мы будем	1	2
243	него с	1	2
244	в известном	3	2
245	первый взгляд	1	2
246	и нет	1	2
247	когда он	1	2
248	не являются	2	2
249	тем же	1	2
250	мертвых душ	2	2
251	себе не	1	2
252	с нею	2	2
253	бесконечное число	1	2
254	в которой	1	2
255	с их	1	2
256	всей его	1	2
257	например как	1	2
258	сравнению с	1	2
259	вернуться к	1	2
260	из него	1	2
261	что является	1	2
262	что все	1	2
263	в другом	4	2
264	зрения на	2	2
265	а как	3	2
266	в слове	3	2
267	жизни но	1	2
268	в этих	1	2
269	в котором	5	2
270	с точки	2	2
271	по сравнению	1	2
272	еще нет	1	2
273	не столько	5	2
274	в отличие	5	2
275	от себя	1	2
276	от его	2	2
277	и более	2	2
278	однако в	2	2
279	для нее	1	2
280	об ее	1	2
281	в отношении	1	2
282	с которой	1	2
283	дело не	1	2
284	на котором	1	2
285	в процессе	2	2
286	в основе	1	2
287	но что	1	2
288	не имели	1	2
289	возможно и	1	2
290	в самой	1	2
291	и по	3	2
292	и после	1	2
293	со своим	2	2
294	ничто не	1	2
295	она обладает	1	2
296	а мы	1	2
297	свое собственное	1	2
298	но также	2	2
299	что при	1	2
300	для себя	3	2
301	с ее	1	2
302	и образ	1	2
303	и сами	1	2
304	том как	2	2
305	жизнь и	1	2
306	о ней	3	2
307	себя не	2	2
308	и многих	1	2
309	это было	1	2
310	и во	1	2
311	человеческую жизнь	1	2
312	но с	1	2
313	даже если	1	2
314	по мнению	1	2
315	i и	1	2
316	с одной	5	2
317	себя в	2	2
318	и у	4	2
319	в нашей	1	2
320	в начале	2	2
321	является не	1	2
322	не будут	1	2
323	никто не	1	2
324	только одного	1	2
325	от тех	1	2
326	или ином	1	2
327	даже не	1	2
328	нам не	1	2
329	до сих	1	2
330	от другой	1	2
331	не обязательно	2	2
332	именно в	2	2
333	чем он	1	2
334	а с	2	2
335	только к	3	2
336	и своего	1	2
337	ничем не	1	2
338	у человека	1	2
339	человеческой жизни	1	2
340	о чем	2	2
341	когда она	1	2
342	в частности	11	2
343	вместе с	1	2
344	и особенно	1	2
345	происходит в	1	2
346	как это	4	2
347	по своему	2	2
348	многих других	1	2
349	сих пор	1	2
350	о его	1	2
351	ни для	2	2
352	пока еще	3	2
353	и для	3	2
354	котором он	1	2
355	в результате	2	2
356	другое дело	1	2
357	своей собственной	2	2
358	а к	3	2
359	к одной	1	2
360	бы в	2	2
361	своих героев	2	2
362	только что	2	2
363	героя в	6	2
364	и состоит	2	2
365	это так	1	2
366	по поводу	2	2
367	как на	2	2
368	этой точки	1	2
369	между художественным	1	1
370	и шире	1	1
371	чем было	1	1
372	не должны	1	1
373	одним из	1	1
374	рассматривается как	1	1
375	он может	2	1
376	словами и	1	1
377	чего не	1	1
378	от самого	1	1
379	но чего	1	1
380	должна быть	2	1
381	одним и	1	1
382	живой речи	1	1
383	которая при	1	1
384	жизни для	1	1
385	той же	2	1
386	например в	1	1
387	и ничего	1	1
388	вопрос о	1	1
389	нам в	3	1
390	именно к	1	1
391	а для	1	1
392	не вполне	2	1
393	моря и	1	1
394	которое не	2	1
395	похожи на	1	1
396	он вовсе	1	1
397	реальным и	1	1
398	подчеркнуть что	2	1
399	и он	2	1
400	характером и	1	1
401	когда перед	1	1
402	между собой	3	1
403	мысли и	1	1
404	со словами	1	1
405	бы не	1	1
406	своего рода	9	1
407	в юности	1	1
408	система не	1	1
409	он говорит	1	1
410	в сторону	1	1
411	непосредственно но	1	1
412	с присущей	1	1
413	не все	2	1
414	ответ на	5	1
415	себе и	2	1
416	произведение не	1	1
417	относится к	1	1
418	в произведениях	3	1
419	если она	1	1
420	что именно	1	1
421	до его	1	1
422	перехода от	1	1
423	однако не	2	1
424	и понимаем	1	1
425	в футляре	2	1
426	по пути	1	1
427	имеет в	1	1
428	более или	1	1
429	о самом	1	1
430	этого человека	1	1
431	говорит не	1	1
432	в литературном	1	1
433	как то	1	1
434	так или	1	1
435	из этих	2	1
436	поскольку в	1	1
437	собой в	1	1
438	рассказ о	1	1
439	тому же	4	1
440	как он	2	1
441	еще одна	1	1
442	соотнесенность с	2	1
443	бы от	1	1
444	сейчас и	1	1
445	все те	2	1
446	от которого	3	1
447	о которой	3	1
448	поведение в	1	1
449	и когда	3	1
450	и читателя	2	1
451	не к	4	1
452	читателя но	1	1
453	новое и	1	1
454	нашего времени	1	1
455	чем те	1	1
456	чтобы в	2	1
457	очевидным что	1	1
458	какой бы	1	1
459	что ни	1	1
460	и говорить	1	1
461	может существовать	1	1
462	что она	2	1
463	здесь мы	1	1
464	конечно в	1	1
465	определенное и	1	1
466	входит в	1	1
467	в него	2	1
468	отца и	1	1
469	время у	1	1
470	делает его	1	1
471	в жизни	6	1
472	роли и	1	1
473	на второй	2	1
474	далеко не	5	1
475	как об	1	1
476	со своими	2	1
477	не всегда	1	1
478	в своих	2	1
479	которой он	3	1
480	строгом смысле	1	1
481	о принципе	1	1
482	после этого	1	1
483	автора и	1	1
484	и того	3	1
485	в саду	1	1
486	только тем	1	1
487	или менее	1	1
488	во время	2	1
489	она сама	1	1
490	первой главы	1	1
491	но поскольку	1	1
492	в такой	1	1
493	это делает	1	1
494	она в	1	1
495	то его	1	1
496	как символ	1	1
497	и другого	2	1
498	а есть	1	1
499	точку зрения	3	1
500	но он	2	1
501	но они	1	1
502	вместе со	1	1
503	что с	2	1
504	каждого отдельного	1	1
505	вплоть до	1	1
506	он остается	1	1
507	из нас	1	1
508	что превращает	1	1
509	слова но	1	1
510	например что	1	1
511	о них	2	1
512	иметь в	1	1
513	того чтобы	3	1
514	только не	2	1
515	того и	1	1
516	подобно тому	2	1
517	а поскольку	1	1
518	до их	1	1
519	к ней	3	1
520	такая же	1	1
521	не говорит	1	1
522	на него	5	1
523	вполне определенным	1	1
524	в нее	1	1
525	художественной литературы	1	1
526	от их	1	1
527	если у	1	1
528	разным причинам	1	1
529	данности и	1	1
530	не могут	1	1
531	образом что	1	1
532	анализа в	1	1
533	оно не	2	1
534	где этот	1	1
535	мы его	2	1
536	поскольку всякая	1	1
537	говорит сам	1	1
538	более не	1	1
539	быть может	2	1
540	внимание на	3	1
541	но при	4	1
542	обстоятельств жизни	1	1
543	по сути	1	1
544	реальной действительности	1	1
545	то чтобы	2	1
546	и самого	1	1
547	на том	3	1
548	если они	1	1
549	на нее	1	1
550	особенно в	1	1
551	начала и	2	1
552	которого у	1	1
553	глубоко и	1	1
554	а все	1	1
555	строго говоря	3	1
556	все необходимые	1	1
557	означает что	1	1
558	и смерть	1	1
559	вполне закономерно	1	1
560	произведения как	1	1
561	уже никто	1	1
562	каждой из	1	1
563	читателя уже	1	1
564	говорит об	1	1
565	но мы	1	1
566	все его	4	1
567	миф но	1	1
568	я на	1	1
569	мы делаем	1	1
570	собственного отца	1	1
571	рассуждения о	1	1
572	в евгении	1	1
573	истории в	4	1
574	нем не	1	1
575	возникает и	1	1
576	который и	1	1
577	себя но	2	1
578	по разным	1	1
579	бы и	1	1
580	видно что	2	1
581	все время	1	1
582	о предмете	1	1
583	и она	1	1
584	второй план	2	1
585	в литературе	4	1
586	проглядывает в	1	1
587	что только	1	1
588	дело с	2	1
589	всю ее	1	1
590	о художественном	1	1
591	он уже	1	1
592	их жизни	1	1
593	это означает	1	1
594	только художественная	1	1
595	со всеми	2	1
596	не можем	1	1
597	или не	1	1
598	свидетельствует о	4	1
599	время является	2	1
600	предполагает наличие	1	1
601	в душе	2	1
602	этом в	1	1
603	от читателя	1	1
604	представлялось ему	1	1
605	его коммуникативной	1	1
606	в одном	1	1
607	этих героев	1	1
608	у него	6	1
609	и бесконечно	1	1
610	которые могут	1	1
611	только по	2	1
612	заметить что	1	1
613	не хотел	1	1
614	к той	1	1
615	не обладает	1	1
616	подходом к	1	1
617	для того	1	1
618	из множества	1	1
619	а потому	1	1
620	а потом	2	1
621	построена так	1	1
622	является их	1	1
623	вовсе и	1	1
624	или иначе	2	1
625	а всякая	1	1
626	от этих	1	1
627	может показаться	1	1
628	же о	1	1
629	к ее	1	1
630	или о	1	1
631	однако чтобы	1	1
632	что не	1	1
633	поскольку она	1	1
634	не исключает	1	1
635	не на	1	1
636	не означает	1	1
637	зависит от	2	1
638	с которым	1	1
639	однако и	1	1
640	что обычно	1	1
641	и достаточно	1	1
642	благодаря которым	2	1
643	уже давно	1	1
644	некоторые из	1	1
645	функционирует в	1	1
646	сути дела	1	1
647	к своему	2	1
648	же она	2	1
649	смысловом отношении	1	1
650	содержащий в	1	1
651	одной стороны	5	1
652	есть на	1	1
653	для первого	1	1
654	говоря об	1	1
655	во все	1	1
656	быть только	1	1
657	поскольку он	1	1
658	в первой	1	1
659	характеры но	1	1
660	евгении онегине	1	1
661	главного героя	2	1
662	еще раз	1	1
663	благодаря этому	1	1
664	не рассматривается	1	1
665	в смысловом	1	1
666	ведь и	1	1
667	но для	2	1
668	тому или	1	1
669	случае он	1	1
670	одного и	1	1
671	ли в	1	1
672	не существует	1	1
673	или иному	1	1
674	о котором	3	1
675	не с	1	1
676	себя самого	1	1
677	но эти	1	1
678	здесь именно	1	1
679	иначе он	1	1
680	не должен	2	1
681	ведь есть	1	1
682	от всего	2	1
683	исключительно в	2	1
684	несмотря на	2	1
685	хотя в	1	1
686	кроме самого	1	1
687	речь но	1	1
688	и прочих	1	1
689	а во	2	1
690	мере в	2	1
691	одновременно и	1	1
692	бы его	1	1
693	себе но	1	1
694	к другим	1	1
695	ее в	1	1
696	от которой	1	1
697	к этому	1	1
698	можно назвать	2	1
699	они не	2	1
