N	2gram	Ircho_Kome_1	FransuaR
194	на все	2	2
195	большинстве случаев	1	2
196	это было	1	2
197	были в	2	2
198	всегда и	1	2
199	жизни но	1	2
200	в этих	1	2
201	и без	2	2
202	и почти	1	2
203	и очень	1	2
204	при всех	1	2
205	на него	4	2
206	образом в	2	2
207	они являются	1	2
208	во всем	1	2
209	к себе	1	2
210	его обычно	1	2
211	за маской	1	2
212	могут быть	3	2
213	к тому	6	2
214	и это	1	2
215	но при	1	2
216	и этим	1	2
217	говорили что	1	2
218	приводит к	1	2
219	роль в	1	2
220	особенно в	1	2
221	во второй	3	2
222	о том	8	2
223	второй половине	2	2
224	в отрыве	1	2
225	отметить что	1	2
226	с одной	3	2
227	в большинстве	1	2
228	только на	1	2
229	в наиболее	1	2
230	от того	1	2
231	протяжении всего	2	2
232	в особенности	1	2
233	у других	2	2
234	дошедших до	3	2
235	одной стороны	3	2
236	на этот	1	2
237	до конца	2	2
238	несмотря на	4	2
239	людьми и	1	2
240	и особенно	4	2
241	в разной	1	2
242	в изображении	1	2
243	к жизни	1	2
244	наряду с	2	2
245	да и	3	2
246	в это	1	2
247	того что	1	2
248	в основном	1	2
249	в целом	3	2
250	между прочим	2	2
251	в книге	1	2
252	и для	1	2
253	мы найдем	2	2
254	или в	2	2
255	которого они	1	2
256	хотя и	3	2
257	от него	1	2
258	вполне понятно	1	2
259	же в	4	2
260	в противоположность	2	2
261	в таком	1	2
262	а между	1	1
263	народ в	1	1
264	к индивидуальным	1	1
265	к людям	2	1
266	речь идет	3	1
267	тех же	2	1
268	все его	1	1
269	между двумя	1	1
270	из самых	1	1
271	и основательно	1	1
272	по которым	4	1
273	на две	2	1
274	в какой-то	1	1
275	и больше	1	1
276	объясняется и	1	1
277	то же	6	1
278	же образ	1	1
279	а как	1	1
280	современном смысле	1	1
281	и была	1	1
282	мы не	3	1
283	остается почти	1	1
284	эпизоде с	1	1
285	именно к	1	1
286	из дошедших	1	1
287	свое завершение	1	1
288	совпадает с	1	1
289	говорить о	1	1
290	принадлежит к	2	1
291	и осознание	1	1
292	и заставляет	1	1
293	вопросы о	1	1
294	и необычный	1	1
295	на кого	2	1
296	но конечно	1	1
297	от них	2	1
298	же она	1	1
299	по отношению	3	1
300	есть по	1	1
301	а и	1	1
302	друг от	1	1
303	это были	2	1
304	в свои	3	1
305	в настоящем	2	1
306	где бы	1	1
307	сначала в	1	1
308	чем же	2	1
309	это вовсе	1	1
310	и мелкие	2	1
311	с этим	1	1
312	так называемая	1	1
313	с горечью	1	1
314	из уст	1	1
315	искусстве и	1	1
316	все остальные	3	1
317	в полном	1	1
318	далекой от	1	1
319	не остается	1	1
320	и как	3	1
321	говорит что	1	1
322	что по	2	1
323	и чувством	1	1
324	самом начале	1	1
325	в этот	1	1
326	своего выражения	1	1
327	поэтому он	1	1
328	в которой	6	1
329	он в	1	1
330	чуть ли	1	1
331	более широкие	1	1
332	близости к	1	1
333	в известном	2	1
334	раз в	2	1
335	остановиться на	1	1
336	тому же	6	1
337	как он	1	1
338	на то	3	1
339	не могла	1	1
340	но прежде	1	1
341	в v	2	1
342	в античном	1	1
343	не получили	1	1
344	о которой	1	1
345	для того	1	1
346	систему его	1	1
347	и более	1	1
348	и сам	3	1
349	нашего времени	1	1
350	не могли	1	1
351	в городах	1	1
352	из него	1	1
353	на этом	2	1
354	людей и	1	1
355	конца и	1	1
356	последнее слово	1	1
357	это конечно	1	1
358	до эпохи	1	1
359	здесь мы	3	1
360	его временным	1	1
361	связанные с	2	1
362	они должны	1	1
363	в совершенно	1	1
364	об этом	1	1
365	них не	1	1
366	зрения на	1	1
367	от земли	1	1
368	и иногда	1	1
369	было бы	2	1
370	к миру	1	1
371	отражение в	1	1
372	на сцене	3	1
373	научная литература	1	1
374	стариков и	1	1
375	нет в	1	1
376	о которых	5	1
377	как об	1	1
378	в храме	1	1
379	и уже	1	1
380	менее известных	1	1
381	предисловии к	1	1
382	которую он	2	1
383	место в	3	1
384	двадцатых годов	2	1
385	места в	1	1
386	работы в	1	1
387	можно найти	1	1
388	уже несколько	1	1
389	наших дней	1	1
390	почти не	2	1
391	жизнь и	1	1
392	представление о	1	1
393	в которых	1	1
394	не представляется	1	1
395	одном из	4	1
396	как это	3	1
397	которые в	1	1
398	свет на	1	1
399	но он	2	1
400	в современном	1	1
401	и дидро	1	1
402	во времени	1	1
403	намека на	1	1
404	это особенно	1	1
405	и государственного	1	1
406	почти все	1	1
407	с развитием	1	1
408	на три	1	1
409	не менее	3	1
410	вплоть до	1	1
411	но они	1	1
412	в то	10	1
413	в науке	1	1
414	которого он	1	1
415	в самых	1	1
416	которые были	1	1
417	представления и	1	1
418	следовательно и	1	1
419	не стремится	1	1
420	же время	4	1
421	природы в	1	1
422	для постановки	1	1
423	в дни	1	1
424	на те	2	1
425	другой стороны	5	1
426	аттическая комедия	3	1
427	конце xv	1	1
428	убедиться в	1	1
429	со своим	5	1
430	не находим	1	1
431	заново открыты	1	1
432	до того	1	1
433	с участием	3	1
434	что на	1	1
435	ему не	1	1
436	у нас	3	1
437	зрителей то	1	1
438	мы встречаем	5	1
439	объектом осмеяния	1	1
440	он еще	1	1
441	иногда даже	1	1
442	человека в	1	1
443	становится возможным	1	1
444	влияния в	1	1
445	и произведениях	1	1
446	заключение что	1	1
447	например на	1	1
448	на это	1	1
449	где он	2	1
450	времени их	1	1
451	того чтобы	1	1
452	от друга	1	1
453	что все	1	1
454	того времени	1	1
455	в комедиях	9	1
456	театральных представлений	1	1
457	представляется возможным	1	1
458	действия и	1	1
459	так в	4	1
460	начала ее	1	1
461	были по-видимому	1	1
462	даже самых	2	1
463	с собой	1	1
464	можно было	1	1
465	почти каждый	1	1
466	те же	1	1
467	существующего строя	1	1
468	отсюда и	1	1
469	к совершенно	1	1
470	оно все	1	1
471	иногда в	1	1
472	еще в	5	1
473	подойти к	1	1
474	это только	1	1
475	древняя аттическая	2	1
476	отрицать что	1	1
477	с человеком	1	1
478	других менее	1	1
479	находится в	2	1
480	именно потому	2	1
481	по себе	1	1
482	и являются	1	1
483	в глаза	1	1
484	утверждает что	1	1
485	затем в	2	1
486	и были	1	1
487	нас в	2	1
488	жизни он	1	1
489	на ее	1	1
490	бы в	1	1
491	и только	1	1
492	наконец в	1	1
493	именно в	4	1
494	иначе в	2	1
495	и следовательно	1	1
496	него либо	1	1
497	и она	1	1
498	начала с	1	1
499	дома в	1	1
500	и мир	2	1
501	один из	5	1
502	одной из	3	1
503	два основных	1	1
504	ли он	1	1
505	который в	2	1
506	всяком случае	2	1
507	и ее	3	1
508	общественного строя	1	1
509	сюда и	1	1
510	для всех	2	1
511	завершение в	1	1
512	до трех	1	1
513	к земле	1	1
514	можно выразить	1	1
515	уже в	5	1
516	этом что	2	1
517	то и	2	1
518	комедии к	5	1
519	получили в	1	1
520	внешней и	2	1
521	за ним	1	1
522	в комедии	22	1
523	в комическом	1	1
524	в конце	6	1
525	что и	4	1
526	части и	1	1
527	если оно	1	1
528	у него	3	1
529	и никакой	1	1
530	тем что	4	1
531	и пока	1	1
532	ее на	1	1
533	до наших	1	1
534	из комедий	2	1
535	со стороны	2	1
536	точек зрения	2	1
537	часть этих	1	1
538	объяснение в	1	1
539	действа или	1	1
540	к которому	3	1
541	пародии на	1	1
542	к человеку	1	1
543	что им	1	1
544	чтобы убедиться	1	1
545	которых мы	2	1
546	были заново	1	1
547	был применен	1	1
548	и своим	1	1
549	его как	1	1
550	о чем	1	1
551	одна из	2	1
552	пародии в	2	1
553	него не	1	1
554	для этой	1	1
555	наиболее известных	1	1
556	именно поэтому	1	1
557	все более	3	1
558	порождает и	1	1
559	из которых	2	1
560	не осталось	1	1
561	государственного строя	1	1
562	в течение	3	1
563	выходят за	1	1
564	пародией на	3	1
565	с комедией	2	1
566	сам не	1	1
567	среди этих	1	1
568	бросается в	1	1
569	или хотя	1	1
570	ли не	4	1
571	в римских	1	1
572	его творчество	2	1
573	еще к	1	1
574	и формы	2	1
575	слова и	1	1
576	со времени	1	1
577	в начале	3	1
578	что касается	2	1
579	при всем	2	1
580	очень интересный	1	1
581	уже на	1	1
582	в результате	4	1
583	древнеаттической комедии	4	1
584	развития и	1	1
585	две причины	1	1
586	и писатели	1	1
587	в эту	1	1
588	но зато	1	1
589	хотя бы	1	1
590	вещей от	1	1
591	популярных в	1	1
592	этих элементов	1	1
593	отношении к	1	1
594	этой же	2	1
595	с ней	1	1
596	обычно не	1	1
597	этот же	1	1
598	отношению к	3	1
599	из лучших	1	1
600	то оно	1	1
601	к этому	4	1
602	как на	1	1
603	во всяком	2	1
604	все что	2	1
605	такой же	2	1
606	они не	1	1
