N	2gram	Losev_Dial_2	FransuaR
166	вместе с	2	3
167	но этот	1	3
168	по существу	1	3
169	сих пор	2	3
170	и ни	1	3
171	находим в	1	3
172	чтобы не	6	2
173	и есть	4	2
174	почти не	1	2
175	с точки	8	2
176	и до	1	2
177	самому существу	1	2
178	уже более	1	2
179	говорить о	5	2
180	в целом	1	2
181	это время	3	2
182	в различных	1	2
183	в чем	3	2
184	в данном	3	2
185	в наиболее	1	2
186	отличие от	1	2
187	нет и	1	2
188	в истории	2	2
189	независимо от	4	2
190	все же	4	2
191	когда он	1	2
192	от этого	3	2
193	и отчасти	1	2
194	духа в	1	2
195	не будем	1	2
196	что это	10	2
197	он в	1	2
198	раз в	2	2
199	и если	4	2
200	при этом	4	2
201	оно было	1	2
202	но дело	1	2
203	на все	2	2
204	от земли	2	2
205	было бы	3	2
206	делает его	1	2
207	и смерти	1	2
208	она и	2	2
209	с тем	2	2
210	несмотря на	2	2
211	когда в	1	2
212	одно из	4	2
213	но эта	1	2
214	во времени	4	2
215	даже в	3	2
216	что эта	1	2
217	если в	2	2
218	на него	2	2
219	не нуждается	4	2
220	взглянуть на	1	2
221	больше чем	1	2
222	у этого	1	2
223	и притом	7	2
224	они и	1	2
225	уже и	2	2
226	с другом	1	2
227	начиная с	1	2
228	не могут	4	2
229	что все	1	2
230	и слова	3	2
231	к тому	2	2
232	в каждом	2	2
233	должен быть	1	2
234	они вовсе	1	2
235	если мы	2	2
236	чем не	1	2
237	данном случае	2	2
238	и что	5	2
239	еще в	1	2
240	том как	2	2
241	по тому	1	2
242	жизнь и	5	2
243	и вообще	6	2
244	же самое	2	2
245	и та	6	2
246	но мы	2	2
247	можно сказать	5	2
248	нас в	1	2
249	на всех	1	2
250	к нему	4	2
251	между тем	2	2
252	и она	2	2
253	происходит в	1	2
254	жизни она	1	2
255	ли он	1	2
256	уже говорили	1	2
257	в эти	1	2
258	ведь это	3	2
259	у нее	1	2
260	мы можем	1	2
261	может быть	20	2
262	тут же	4	2
263	и только	4	2
264	жизнью здесь	1	2
265	в особенности	1	2
266	а именно	5	2
267	внешнее и	1	2
268	мы еще	1	2
269	себя и	1	2
270	превращается в	1	2
271	здесь только	1	2
272	в одно	5	2
273	эти последние	1	2
274	нет ни	3	2
275	конечно не	6	2
276	во все	2	2
277	друг с	1	2
278	слова и	1	2
279	несколько слов	1	2
280	отречение от	1	2
281	своей жизни	1	2
282	только для	1	2
283	в другое	2	2
284	в эту	1	2
285	хотя бы	4	2
286	в системе	2	2
287	всеми его	1	2
288	то что	14	2
289	становления и	3	2
290	ко всему	1	2
291	это в	1	2
292	частности к	1	1
293	как существенное	1	1
294	также что	2	1
295	неотделима от	1	1
296	он также	1	1
297	связана с	2	1
298	не остается	1	1
299	выражения в	1	1
300	он может	2	1
301	далее и	1	1
302	то в	1	1
303	тем же	2	1
304	в какой-то	1	1
305	все те	1	1
306	по его	1	1
307	поэзии и	4	1
308	даже сама	1	1
309	есть не	7	1
310	этого нет	3	1
311	которую мы	1	1
312	та же	4	1
313	что уже	2	1
314	нам в	1	1
315	на эти	1	1
316	не была	1	1
317	только благодаря	1	1
318	и сроки	1	1
319	в большом	1	1
320	как я	2	1
321	то это	2	1
322	непосредственная и	1	1
323	в обычной	1	1
324	проявляется в	1	1
325	чем больше	1	1
326	в покое	1	1
327	и нигде	4	1
328	это действительно	1	1
329	время в	1	1
330	различия между	2	1
331	но как	5	1
332	свою жизнь	1	1
333	не все	1	1
334	не просто	12	1
335	за пределы	4	1
336	что они	6	1
337	они действительно	1	1
338	тем больше	1	1
339	если она	2	1
340	его на	1	1
341	общего с	1	1
342	чем мы	1	1
343	все остальные	1	1
344	и где	3	1
345	вне их	1	1
346	что по	2	1
347	ведь оно	1	1
348	тут нет	2	1
349	почти весь	1	1
350	где все	1	1
351	бы и	2	1
352	за это	1	1
353	всей своей	1	1
354	переходит на	1	1
355	в себе	15	1
356	другом случае	1	1
357	сливаются в	2	1
358	потому она	1	1
359	окружающих нас	1	1
360	на то	1	1
361	так сказать	1	1
362	времена и	1	1
363	время и	2	1
364	а скорее	1	1
365	он все	1	1
366	для преодоления	1	1
367	и еще	1	1
368	его тела	1	1
369	не нуждаются	1	1
370	же это	4	1
371	никакому сомнению	1	1
372	не как	2	1
373	котором мы	1	1
374	на земле	1	1
375	и оформлению	1	1
376	смысле как	1	1
377	и по	4	1
378	именно это	1	1
379	в основу	1	1
380	но все	2	1
381	как оно	1	1
382	жить в	1	1
383	в одну	5	1
384	в вечности	6	1
385	на всю	2	1
386	и характер	1	1
387	значение в	1	1
388	в мире	2	1
389	и неизбежно	1	1
390	и мы	3	1
391	известно что	1	1
392	форму и	1	1
393	на сцене	2	1
394	в жизни	2	1
395	солнце и	2	1
396	этом мы	1	1
397	но уже	1	1
398	ни одной	1	1
399	далеко не	1	1
400	он действительно	1	1
401	что не	6	1
402	одна и	4	1
403	нигде не	1	1
404	и говорили	1	1
405	потому и	1	1
406	как таковой	4	1
407	смысл и	2	1
408	на еду	1	1
409	сосредоточиться на	1	1
410	главное это	1	1
411	но до	1	1
412	и сейчас	1	1
413	она сама	3	1
414	и тут	3	1
415	в котором	1	1
416	телом и	1	1
417	что всякий	1	1
418	понять в	1	1
419	не от	1	1
420	жизни с	2	1
421	что я	2	1
422	своему существу	1	1
423	вот эта	1	1
424	ему голову	1	1
425	веселой и	1	1
426	тем не	2	1
427	совершенно иной	1	1
428	и более	3	1
429	их в	2	1
430	на его	2	1
431	уже сказали	1	1
432	она тут	1	1
433	не должно	2	1
434	что этот	3	1
435	нас к	1	1
436	тому что	2	1
437	что с	2	1
438	что ему	1	1
439	наконец и	1	1
440	тогда когда	6	1
441	того как	2	1
442	одна из	1	1
443	ее с	1	1
444	это нисколько	1	1
445	не вызывает	1	1
446	из него	1	1
447	никогда не	9	1
448	всегда имеют	1	1
449	и всегда	1	1
450	слово и	1	1
451	нами раньше	1	1
452	это то	1	1
453	на землю	1	1
454	целую жизнь	3	1
455	при всем	1	1
456	и по-видимому	1	1
457	они вообще	1	1
458	все стороны	1	1
459	конец но	1	1
460	правда это	1	1
461	от внутреннего	1	1
462	на природу	1	1
463	и любовь	1	1
464	это слово	1	1
465	мире и	2	1
466	не по	2	1
467	да вот	1	1
468	как будто	7	1
469	в области	2	1
470	больше того	1	1
471	все то	1	1
472	встречается в	1	1
473	тогда и	1	1
474	и такие	1	1
475	это конечно	4	1
476	сама жизнь	2	1
477	как только	3	1
478	еще яснее	1	1
479	той или	4	1
480	всегда есть	2	1
481	и важен	1	1
482	и потому	5	1
483	из ее	1	1
484	из нее	1	1
485	и самое	1	1
486	вы не	2	1
487	даже самые	1	1
488	более не	1	1
489	это только	3	1
490	вечности и	1	1
491	без всякого	4	1
492	ногами и	1	1
493	чтобы быть	1	1
494	приводит к	1	1
495	в дальнейшем	1	1
496	к жизни	1	1
497	и когда	4	1
498	то как	3	1
499	что у	2	1
500	в образе	1	1
501	он именно	1	1
502	будущим и	1	1
503	тело на	1	1
504	те же	1	1
505	времени и	9	1
506	это вовсе	2	1
507	раз он	1	1
508	реальностью и	1	1
509	еще не	4	1
510	она была	1	1
511	жизнь это	1	1
512	понятно что	2	1
513	дается такое	1	1
514	смысле и	1	1
515	образом в	1	1
516	говорят что	4	1
517	в каком-то	4	1
518	еду на	1	1
519	же необходимо	1	1
520	в состав	1	1
521	вот почему	1	1
522	и поэтому	1	1
523	то не	3	1
524	или на	2	1
525	нашей жизни	1	1
526	в новую	2	1
527	его тело	1	1
528	имеет значения	1	1
529	все его	3	1
530	ее и	1	1
531	времени в	2	1
532	по их	1	1
533	и единый	1	1
534	которой мы	1	1
535	от них	1	1
536	время дело	1	1
537	я думаю	1	1
538	никаких сомнений	1	1
539	во всей	1	1
540	и содержания	1	1
541	и можно	2	1
542	тем более	1	1
543	и окончательно	1	1
544	и всякое	1	1
545	быть и	4	1
546	этом моменте	1	1
547	но с	1	1
548	тот же	1	1
549	речи о	1	1
550	с ними	2	1
551	от всего	2	1
552	пор не	1	1
553	и ее	1	1
554	но то	1	1
555	еще будем	1	1
556	и из	3	1
557	не будет	2	1
558	именно на	1	1
559	себя в	2	1
560	он очень	1	1
561	и они	2	1
562	только тогда	7	1
563	может проникнуть	1	1
564	является не	1	1
565	на этих	1	1
566	в душе	7	1
567	когда весь	1	1
568	из них	3	1
569	его и	1	1
570	мы знаем	1	1
571	своей роли	1	1
572	этому именно	1	1
573	говорит о	1	1
574	и также	1	1
575	и символом	1	1
576	для меня	1	1
577	к ним	1	1
578	при всей	1	1
579	не о	1	1
580	друг друга	1	1
581	случае не	1	1
582	точнее говоря	1	1
583	тем что	2	1
584	к одной	1	1
585	в других	1	1
586	в целях	3	1
587	ее особенности	1	1
588	а потому	2	1
589	иное как	3	1
590	со всем	2	1
591	или иной	1	1
592	дают в	1	1
593	живой и	2	1
594	как у	1	1
595	был в	2	1
596	нельзя сказать	4	1
597	и тех	1	1
598	к которому	1	1
599	слов об	1	1
600	что иное	3	1
601	была и	1	1
602	наконец в	1	1
603	было и	1	1
604	души и	2	1
605	месте в	1	1
606	на ней	1	1
607	связано с	1	1
608	и пр	5	1
609	самом же	1	1
610	моментов и	1	1
611	в любой	2	1
612	не знает	1	1
613	человеческой жизни	2	1
614	тела если	1	1
615	мы говорим	3	1
616	ни о	2	1
617	этом основании	1	1
618	со своими	1	1
619	сейчас же	3	1
620	время оно	1	1
621	смысле на	1	1
622	наизнанку и	1	1
623	как ни	2	1
624	в это	3	1
625	была уже	1	1
626	в частности	2	1
627	ни на	2	1
628	из трех	1	1
629	его содержание	1	1
630	надо было	1	1
631	поэтому если	2	1
632	от второй	1	1
633	над ним	1	1
634	ибо оно	2	1
635	что за	1	1
636	в церковь	1	1
637	не дают	1	1
638	в той	3	1
639	тело и	3	1
640	мы сразу	1	1
641	которые по	1	1
642	в античном	2	1
643	да и	6	1
644	она вся	1	1
645	понимать как	3	1
646	ему в	1	1
647	еще раз	1	1
648	обычной жизни	1	1
649	голову и	1	1
650	видно что	1	1
651	это выражение	1	1
652	которые были	2	1
653	о мире	1	1
654	оно по	1	1
655	например у	1	1
656	на одной	1	1
657	это уже	2	1
658	в сферу	2	1
659	одного и	1	1
660	и времени	5	1
661	всегда будет	1	1
662	и другим	1	1
663	не существует	1	1
664	сходство между	1	1
665	развития и	1	1
666	себя самого	1	1
667	но эти	1	1
668	из себя	1	1
669	вполне понятно	1	1
670	сказать несколько	1	1
671	но зато	1	1
672	дана в	1	1
673	же деле	1	1
674	но вот	2	1
675	условий и	1	1
676	выражение это	1	1
677	причем они	1	1
678	от обычной	1	1
679	и начинается	1	1
680	которая на	1	1
681	и эта	1	1
682	и при	2	1
683	больше всего	1	1
684	и чистота	1	1
685	и никому	1	1
686	они имеют	1	1
687	не что	3	1
688	что под	1	1
689	из этого	1	1
690	только о	2	1
691	в свое	1	1
692	другое время	2	1
693	на своем	1	1
694	в виде	2	1
695	ее в	2	1
696	можно назвать	1	1
697	в таком	4	1
698	во всяком	2	1
699	спасение в	1	1
700	они не	3	1
