N	2gram	Voloshinov_1	Istorich
247	ступени развития	1	1
248	выходит из	1	1
249	нам в	1	1
250	к матери	8	1
251	оно есть	1	1
252	не совсем	1	1
253	что можно	2	1
254	же что	1	1
255	всех сторон	1	1
256	имеет по	1	1
257	а другие	1	1
258	на них	2	1
259	как один	1	1
260	чего оно	1	1
261	думая что	1	1
262	что его	1	1
263	во всех	3	1
264	основано на	1	1
265	заметим что	1	1
266	друг на	2	1
267	он будет	1	1
268	вступают в	1	1
269	иногда и	1	1
270	мы сейчас	1	1
271	еще совершенно	2	1
272	нашего сознания	1	1
273	же с	1	1
274	некоторое время	1	1
275	как нам	1	1
276	однако не	1	1
277	в полном	1	1
278	хотя и	1	1
279	его к	1	1
280	и к	6	1
281	этой цели	1	1
282	есть ли	1	1
283	в этот	2	1
284	на противоположном	1	1
285	выше мы	1	1
286	и чрезвычайно	1	1
287	ни один	1	1
288	а во-вторых	1	1
289	сказать о	1	1
290	до меня	1	1
291	учение о	3	1
292	видим и	1	1
293	он является	1	1
294	сказал я	1	1
295	мотив и	1	1
296	не имеют	1	1
297	есть та	1	1
298	свое время	1	1
299	подобно тому	1	1
300	оно само	1	1
301	на этом	3	1
302	как они	1	1
303	связанные с	2	1
304	и может	4	1
305	в мире	1	1
306	что никакого	1	1
307	на все	1	1
308	месте и	1	1
309	свою противоположность	1	1
310	в свой	1	1
311	в жизни	2	1
312	одна и	1	1
313	уже у	1	1
314	в один	4	1
315	их на	1	1
316	сейчас же	1	1
317	искать в	1	1
318	точки зрения	8	1
319	но если	1	1
320	от своего	1	1
321	на первых	1	1
322	что я	1	1
323	нами до	1	1
324	который всегда	1	1
325	на языке	1	1
326	все это	4	1
327	по ту	4	1
328	борьбу с	1	1
329	только те	1	1
330	и вся	2	1
331	на один	1	1
332	что есть	1	1
333	можно ли	1	1
334	не менее	2	1
335	к такой	1	1
336	а иногда	1	1
337	к этим	1	1
338	в основе	3	1
339	каждый день	1	1
340	к изучению	1	1
341	но вместе	1	1
342	не случайно	1	1
343	того чтобы	1	1
344	не попасть	1	1
345	а во	1	1
346	пути и	1	1
347	но даже	1	1
348	потом в	1	1
349	что на	2	1
350	в области	3	1
351	и социального	1	1
352	предположение о	1	1
353	и оно	3	1
354	не могут	2	1
355	похож на	1	1
356	тех же	3	1
357	жизни индивида	1	1
358	бы он	1	1
359	все попытки	1	1
360	бы ни	1	1
361	он прежде	1	1
362	и о	2	1
363	этом нет	1	1
364	с ее	4	1
365	только при	1	1
366	приводит к	1	1
367	по аналогии	2	1
368	те же	3	1
369	отсюда и	1	1
370	которая была	1	1
371	это только	1	1
372	для этого	2	1
373	с чего	1	1
374	находится в	2	1
375	иное как	1	1
376	и здесь	1	1
377	в другом	1	1
378	на вопрос	1	1
379	и желаний	4	1
380	аналогии с	2	1
381	этих двух	1	1
382	к нему	1	1
383	на одном	1	1
384	и можно	1	1
385	наконец в	1	1
386	в свете	1	1
387	от окружающей	1	1
388	это приводит	1	1
389	мифах и	1	1
390	он что	1	1
391	на другие	1	1
392	дело с	1	1
393	уже и	1	1
394	может оказаться	1	1
395	на большой	1	1
396	через некоторое	1	1
397	поэтому и	2	1
398	мире и	1	1
399	же и	1	1
400	есть в	2	1
401	уже в	1	1
402	если мы	2	1
403	оно в	1	1
404	о ней	1	1
405	а это	1	1
406	его и	1	1
407	мир в	1	1
408	для него	6	1
409	поздно в	1	1
410	этого на	1	1
411	в землю	1	1
412	отношение к	5	1
413	к ним	2	1
414	при всей	2	1
415	ту сторону	5	1
416	как его	1	1
417	случае не	1	1
418	и пр	12	1
419	для того	1	1
420	уже совершенно	1	1
421	и даже	4	1
422	даже не	3	1
423	а на	2	1
424	именно тех	1	1
425	государство и	1	1
426	в лодке	1	1
427	в море	1	1
428	эта работа	1	1
429	заметить что	1	1
430	с другом	1	1
431	на неудачу	1	1
432	в самую	1	1
433	не знает	2	1
434	своем месте	1	1
435	мужчин и	1	1
436	половой голод	1	1
437	план выдвигается	1	1
438	чем на	1	1
439	такие представления	1	1
440	на друга	2	1
441	несмотря на	1	1
442	этой же	1	1
443	имеет очень	1	1
444	что такие	1	1
445	первый взгляд	1	1
446	связанных с	2	1
447	не удается	2	1
448	но никогда	1	1
449	как кажется	1	1
450	тому как	1	1
451	пути в	1	1
452	в мир	2	1
453	друг с	1	1
454	и такие	1	1
455	том смысле	1	1
456	несколько слов	1	1
457	быть именно	1	1
458	самым важным	1	1
459	своей жизни	2	1
460	о его	1	1
461	сон есть	1	1
462	становится ясным	1	1
463	и для	2	1
464	и часто	1	1
465	нет также	1	1
466	не существует	2	1
467	мы только	1	1
468	этих трех	2	1
469	знакомых нам	1	1
470	это может	1	1
471	но зато	2	1
472	же в	1	1
473	слаб и	1	1
474	здесь только	1	1
475	в свою	1	1
476	между ними	3	1
477	в точности	1	1
478	этап в	1	1
479	он сохраняет	1	1
480	на этот	1	1
481	ii у	1	1
482	не что	1	1
483	оно не	2	1
484	на свет	1	1
485	это в	1	1
486	этой точки	1	1
