N	2gram	Potebnia_M_1	Problemy
103	и это	3	5
104	и о	2	5
105	еще не	6	5
106	с ним	3	5
107	ничего не	1	5
108	между тем	5	5
109	именно в	1	5
110	более того	1	5
111	в творчестве	1	5
112	сознания и	1	5
113	во всяком	3	5
114	и т	6	4
115	поэтому и	1	4
116	и самого	1	4
117	тем как	3	4
118	в этой	3	4
119	так сказать	2	4
120	перестает быть	1	4
121	должно быть	7	4
122	их в	1	4
123	даже в	1	4
124	как мы	2	4
125	от того	4	4
126	все то	2	4
127	в произведении	1	4
128	и с	3	4
129	из одного	3	4
130	в построении	1	4
131	и следовательно	2	4
132	как объект	2	4
133	он есть	2	4
134	тем что	9	4
135	были бы	3	4
136	что и	6	4
137	как же	1	4
138	превращается в	1	4
139	не было	4	4
140	не на	1	4
141	его как	1	4
142	что же	2	4
143	как предмет	2	4
144	но это	5	4
145	и для	5	4
146	в результате	1	4
147	они не	1	4
148	отношения к	1	3
149	он может	1	3
150	и самое	2	3
151	например в	1	3
152	не во	1	3
153	он в	1	3
154	себе и	1	3
155	и понимания	9	3
156	как другой	1	3
157	уже в	1	3
158	дано в	1	3
159	подобно тому	3	3
160	далеко не	1	3
161	в их	2	3
162	они уже	1	3
163	этот мир	1	3
164	тому что	3	3
165	на него	3	3
166	никогда не	4	3
167	как будто	2	3
168	этом отношении	1	3
169	точке зрения	2	3
170	в духе	1	3
171	оно не	3	3
172	если же	5	3
173	только то	2	3
174	приводит к	1	3
175	мысль не	1	3
176	все его	1	3
177	с другой	7	3
178	все в	2	3
179	в них	3	3
180	в другой	3	3
181	мы должны	3	3
182	но с	2	3
183	особенности его	1	3
184	но как	3	3
185	не из	3	3
186	за ним	2	3
187	мир в	1	3
188	всяком случае	1	3
189	ни в	1	3
190	сами по	1	3
191	т п	4	3
192	друг друга	5	3
193	само по	4	3
194	в человеке	10	3
195	тому как	4	3
196	в мир	1	3
197	и слово	1	3
198	бы в	4	3
199	сказать что	3	3
200	другой стороны	5	3
201	была бы	2	3
202	время не	1	3
203	таким же	2	3
204	в своих	4	3
205	как на	3	3
206	все что	2	3
207	если б	2	2
208	переходит к	1	2
209	и есть	2	2
210	нам кажется	1	2
211	в чисто	1	2
212	из его	1	2
213	и могут	1	2
214	в которой	2	2
215	вопрос о	4	2
216	совпадает с	1	2
217	на себя	1	2
218	в ней	7	2
219	искать для	1	2
220	бы то	2	2
221	определяет все	1	2
222	то он	2	2
223	для других	1	2
224	тоже не	1	2
225	во что	1	2
226	так что	16	2
227	в истории	7	2
228	его на	2	2
229	с этим	7	2
230	для создания	1	2
231	и нет	1	2
232	могли бы	2	2
233	его к	2	2
234	в противоположность	1	2
235	свои мысли	1	2
236	нами в	1	2
237	мира но	1	2
238	вследствие этого	1	2
239	на его	1	2
240	ни были	3	2
241	то ни	3	2
242	же не	1	2
243	при этом	6	2
244	а его	3	2
245	за собою	1	2
246	в жизни	3	2
247	со своими	1	2
248	и уже	1	2
249	чем в	2	2
250	в один	2	2
251	в отношении	1	2
252	в котором	1	2
253	в которых	1	2
254	но он	2	2
255	друг другу	3	2
256	однако в	4	2
257	человека но	1	2
258	основная ошибка	1	2
259	и самостоятельность	1	2
260	как можно	1	2
261	мысли в	9	2
262	самого начала	3	2
263	на себе	2	2
264	к этим	1	2
265	следовательно и	2	2
266	связи с	3	2
267	в сознании	3	2
268	уже и	1	2
269	не потому	2	2
270	из самого	3	2
271	и вполне	1	2
272	что оно	2	2
273	для себя	3	2
274	они ни	2	2
275	и что	10	2
276	слова а	1	2
277	те же	1	2
278	вне его	1	2
279	на вопрос	1	2
280	никак не	2	2
281	и во	3	2
282	от них	1	2
283	какие мы	1	2
284	а потому	10	2
285	во всей	1	2
286	наконец в	1	2
287	к сознанию	2	2
288	для самого	1	2
289	как например	2	2
290	один из	1	2
291	себе еще	1	2
292	мы видим	4	2
293	хотя бы	2	2
294	или же	3	2
295	и ее	1	2
296	лежащие в	1	2
297	к идее	1	2
298	то и	7	2
299	ни было	2	2
300	человеческого духа	6	2
301	или даже	3	2
302	него нет	1	2
303	одно из	3	2
304	произведения и	1	2
305	и даже	4	2
306	до сих	1	2
307	рядом и	1	2
308	себя и	1	2
309	к более	1	2
310	на этот	2	2
311	что из	1	2
312	поэтому не	1	2
313	в данном	1	2
314	с этой	2	2
315	сих пор	1	2
316	в смысле	4	2
317	можно было	1	2
318	нисколько не	2	2
319	слова но	2	2
320	и от	3	2
321	находит свое	1	2
322	же в	2	2
323	не есть	10	2
324	слово в	1	2
325	этот вопрос	2	2
326	между ними	1	2
327	жизни а	1	2
328	жизни и	2	2
329	но эти	2	2
330	заметить что	2	2
331	то оно	2	2
332	же нам	1	1
333	от этой	1	1
334	ясно и	1	1
335	этого в	2	1
336	не должны	1	1
337	же как	1	1
338	до него	1	1
339	совершенно справедливо	2	1
340	выражения в	1	1
341	органическое единство	1	1
342	воля но	1	1
343	индивидуальности и	1	1
344	тем же	2	1
345	в первом	5	1
346	противном случае	3	1
347	видеть в	2	1
348	едва ли	1	1
349	с таким	1	1
350	его не	1	1
351	их и	2	1
352	связь на	1	1
353	формальное и	1	1
354	мы не	10	1
355	именно к	1	1
356	этом не	1	1
357	на эти	1	1
358	не была	1	1
359	есть нечто	4	1
360	как во	2	1
361	в полной	1	1
362	жизни как	1	1
363	бы ни	4	1
364	становится объектом	2	1
365	формы в	1	1
366	и самостоятелен	1	1
367	себе а	1	1
368	слов не	2	1
369	которые он	1	1
370	на их	1	1
371	начала все	1	1
372	во всех	5	1
373	в создании	3	1
374	а следовательно	1	1
375	как если	1	1
376	он говорит	1	1
377	нею в	1	1
378	а только	4	1
379	явлений и	3	1
380	к слову	1	1
381	его индивидуальности	1	1
382	ответ на	1	1
383	а и	1	1
384	тогда как	2	1
385	ни стало	1	1
386	что они	1	1
387	сама по	3	1
388	давая ему	1	1
389	к сожалению	1	1
390	относится к	3	1
391	внутренние противоречия	1	1
392	которые не	2	1
393	становится одним	1	1
394	независимо от	6	1
395	что именно	2	1
396	каждая из	1	1
397	стороны и	2	1
398	что как	3	1
399	и одни	1	1
400	что касается	1	1
401	в противном	3	1
402	хотя и	3	1
403	может получить	1	1
404	более или	1	1
405	в действительности	4	1
406	от этого	1	1
407	убеждение что	2	1
408	в логике	1	1
409	та же	1	1
410	отказывается от	1	1
411	развивается не	1	1
412	что это	3	1
413	бы сказать	1	1
414	бы с	1	1
415	в нашем	1	1
416	из этих	4	1
417	думаем что	2	1
418	одно время	1	1
419	ни одна	2	1
420	в известном	1	1
421	как он	1	1
422	но на	2	1
423	и если	2	1
424	что каждая	1	1
425	не следует	5	1
426	соприкасается с	1	1
427	высшей степени	1	1
428	и совершенно	1	1
429	мыслит и	1	1
430	он должен	2	1
431	к одному	2	1
432	в начале	2	1
433	кажется нам	1	1
434	мысли как	1	1
435	и по	6	1
436	и независимо	1	1
437	он старается	2	1
438	прежде чем	3	1
439	переход к	1	1
440	противоречит себе	1	1
441	от нее	6	1
442	могла бы	2	1
443	не будет	2	1
444	что все	3	1
445	из них	1	1
446	них не	2	1
447	лишь в	1	1
448	заключается в	3	1
449	а без	1	1
450	может стать	1	1
451	и мы	1	1
452	то все	2	1
453	не совпадает	1	1
454	роль в	1	1
455	быть не	4	1
456	истории и	1	1
457	весь мир	1	1
458	здесь нет	1	1
459	к области	1	1
460	на свои	2	1
461	для них	2	1
462	тех которые	1	1
463	и глубине	1	1
464	начинается там	1	1
465	но уже	2	1
466	не нашла	2	1
467	быть только	5	1
468	все равно	1	1
469	другу как	1	1
470	мы имеем	1	1
471	словам в	1	1
472	т д	4	1
473	не всегда	1	1
474	между собою	6	1
475	ведет к	1	1
476	вопроса а	2	1
477	остается в	1	1
478	себе все	1	1
479	что всякое	1	1
480	одного и	2	1
481	или менее	1	1
482	от своего	1	1
483	взгляд на	2	1
484	не столько	1	1
485	на свою	1	1
486	он принимает	1	1
487	почва для	1	1
488	народного духа	2	1
489	признать что	1	1
490	должны были	1	1
491	природы но	2	1
492	как одна	1	1
493	его действия	1	1
494	что имеет	2	1
495	одном из	1	1
496	только такой	1	1
497	есть его	1	1
498	образом и	2	1
499	такой способ	1	1
500	не его	1	1
501	по крайней	2	1
502	том и	2	1
503	времени а	1	1
504	и необходимость	2	1
505	если и	2	1
506	нас самих	1	1
507	между людьми	1	1
508	природа и	2	1
509	и другое	3	1
510	и отсюда	1	1
511	например не	1	1
512	не имеет	5	1
513	дело в	2	1
514	только из	3	1
515	и притом	4	1
516	ее с	2	1
517	которого он	1	1
518	значение только	1	1
519	того чтобы	2	1
520	человека по	1	1
521	не могло	3	1
522	словом но	3	1
523	может только	1	1
524	только не	2	1
525	не то	1	1
526	из него	2	1
527	и всегда	2	1
528	самой жизни	1	1
529	и весь	1	1
530	соответствия между	1	1
531	на этом	1	1
532	на те	1	1
533	это слово	1	1
534	убедиться в	1	1
535	сознанием и	1	1
536	то это	5	1
537	в области	1	1
538	в каком	6	1
539	у нас	2	1
540	предположение о	1	1
541	одно и	1	1
542	сравнительно с	2	1
543	лежит в	1	1
544	про себя	1	1
545	единства в	1	1
546	должны быть	7	1
547	к тому	4	1
548	высшее единство	1	1
549	мысли о	4	1
550	свое значение	1	1
551	быть совершенно	1	1
552	быть назван	1	1
553	в нас	7	1
554	может показаться	1	1
555	в каждой	1	1
556	не могли	2	1
557	должен быть	1	1
558	особенности этого	1	1
559	он ищет	1	1
560	но только	1	1
561	то она	2	1
562	не существует	2	1
563	свою очередь	4	1
564	но при	3	1
565	людей в	1	1
566	здесь не	1	1
567	в ее	1	1
568	только при	2	1
569	мы думаем	2	1
570	воля не	2	1
571	восприятия и	3	1
572	и говорит	1	1
573	вся природа	2	1
574	с самого	3	1
575	лучше сказать	1	1
576	то время	1	1
577	только такую	1	1
578	что у	1	1
579	в другом	1	1
580	в нескольких	1	1
581	времени и	2	1
582	оно как	1	1
583	этой мысли	1	1
584	он по	1	1
585	остается только	4	1
586	что дело	1	1
587	мыслью и	2	1
588	не исчерпывается	1	1
589	понятно что	1	1
590	является в	1	1
591	для этого	2	1
592	со стороны	8	1
593	которому принадлежит	1	1
594	образом в	1	1
595	как формы	1	1
596	ist ein	1	1
597	в виду	2	1
598	как идея	1	1
599	познания и	2	1
600	к каждому	1	1
601	первом случае	1	1
602	о том	2	1
603	к одной	3	1
604	и миром	2	1
605	утверждает что	2	1
606	и сделать	1	1
607	души в	1	1
608	того как	6	1
609	духа как	1	1
610	во втором	5	1
611	как его	1	1
612	или напротив	1	1
613	выведенных из	1	1
614	и только	2	1
615	крайней мере	2	1
616	внешнее и	1	1
617	сложное и	1	1
618	есть что	3	1
619	которая как	1	1
620	она может	3	1
621	мир такой	1	1
622	того что	8	1
623	к которому	3	1
624	действительности не	1	1
625	на которой	1	1
626	образом как	1	1
627	оно и	3	1
628	мысли не	1	1
629	субъекта а	1	1
630	мы увидим	3	1
631	что даже	2	1
632	явления в	1	1
633	проникнуть в	1	1
634	в какой	1	1
635	словом и	2	1
636	то в	5	1
637	и свобода	1	1
638	духа а	1	1
639	по этому	2	1
640	воспринять и	1	1
641	себя в	1	1
642	с нею	4	1
643	друг за	1	1
644	есть действительно	1	1
645	не все	2	1
646	они могли	1	1
647	но самое	1	1
648	слова не	2	1
649	и других	4	1
650	произведения не	1	1
651	из чужих	1	1
652	следует что	1	1
653	нее в	1	1
654	возможна и	1	1
655	не так	3	1
656	и их	3	1
657	не находит	1	1
658	могло бы	3	1
659	иначе как	2	1
660	чтобы она	1	1
661	не для	1	1
662	к ним	2	1
663	может служить	1	1
664	но что	1	1
665	бытия и	3	1
666	из нее	1	1
667	случае не	1	1
668	как художник	1	1
669	того или	1	1
670	это было	1	1
671	ее на	1	1
672	в других	2	1
673	следовательно только	1	1
674	перейти к	2	1
675	для того	3	1
676	эти противоречия	2	1
677	чтобы убедиться	1	1
678	и стремление	2	1
679	развития в	1	1
680	одно не	1	1
681	каждом отдельном	1	1
682	случаев в	1	1
683	если мы	3	1
684	что не	10	1
685	но есть	1	1
686	только к	1	1
687	что для	3	1
688	притом не	4	1
689	это стремление	1	1
690	не создает	2	1
691	а на	1	1
692	ничем не	1	1
693	зависит от	5	1
694	дух и	1	1
695	в органическое	1	1
696	и оно	1	1
697	индивидуальности то	1	1
698	а так	4	1
699	него только	1	1
700	что мы	4	1
701	под влиянием	2	1
702	переходим к	2	1
703	в одно	2	1
704	если не	2	1
705	где есть	1	1
706	или другого	1	1
707	как одно	1	1
708	только его	1	1
709	за другом	1	1
710	перейти в	1	1
711	над ним	1	1
712	что за	1	1
713	есть если	2	1
714	такого рода	1	1
715	что бы	2	1
716	все логические	1	1
717	в тех	1	1
718	и там	1	1
719	человеке а	1	1
720	в человеческом	2	1
721	в состоянии	3	1
722	и грубый	1	1
723	всего придется	1	1
724	этого слова	1	1
725	он от	1	1
726	слова и	4	1
727	воли но	1	1
728	и другом	2	1
729	и дух	4	1
730	ничего кроме	1	1
731	это последнее	2	1
732	слова так	1	1
733	в более	4	1
734	слово то	1	1
735	бы рядом	1	1
736	не достигает	1	1
737	его собственными	1	1
738	объектом для	1	1
739	потому не	1	1
740	что я	1	1
741	мы только	1	1
742	его с	2	1
743	сознания в	2	1
744	ее и	1	1
745	сознания что	1	1
746	и все	3	1
747	как теперь	1	1
748	такого единства	1	1
749	случае и	1	1
750	будто бы	1	1
751	речи как	1	1
752	только что	2	1
753	все они	2	1
754	или совершенно	1	1
755	мы видели	4	1
756	какою она	1	1
757	произведение а	1	1
758	в свою	4	1
759	в какие	2	1
760	но если	2	1
761	лишь по	1	1
762	прежде и	1	1
763	котором я	1	1
764	совершенно не	1	1
765	идея в	1	1
766	бы быть	4	1
767	которые сами	1	1
768	на ней	1	1
769	групп не	1	1
770	себе не	1	1
771	где он	1	1
772	к этой	3	1
773	внутри одного	1	1
774	действительности или	1	1
775	и другие	1	1
776	к этому	1	1
777	в таком	5	1
778	точно так	11	1
779	этой точки	1	1
780	событий в	1	1
781	или наоборот	1	1
