N	2gram	Propp_Isto_6	KulturaY
117	с этим	2	4
118	в тех	3	4
119	по существу	1	4
120	сих пор	4	4
121	один из	3	4
122	указать на	1	4
123	же в	1	4
124	в этих	2	4
125	так же	2	4
126	и то	3	3
127	в котором	1	3
128	то это	5	3
129	и он	4	3
130	то мы	1	3
131	только тогда	1	3
132	в истории	1	3
133	в связи	1	3
134	в своем	2	3
135	хотя и	1	3
136	когда он	3	3
137	его к	1	3
138	более или	1	3
139	в этой	2	3
140	в себе	3	3
141	и если	1	3
142	на его	4	3
143	не имеют	1	3
144	должна быть	3	3
145	на том	8	3
146	что она	3	3
147	и может	1	3
148	он есть	1	3
149	а это	1	3
150	соответствии с	1	3
151	несмотря на	1	3
152	или менее	1	3
153	представление о	9	3
154	и эти	5	3
155	даже в	2	3
156	тому что	1	3
157	казалось бы	1	3
158	мере того	1	3
159	что оно	4	3
160	оно не	1	3
161	здесь не	2	3
162	сводится к	2	3
163	не с	1	3
164	ясно что	1	3
165	том как	3	3
166	это только	1	3
167	для этого	1	3
168	по мере	1	3
169	и здесь	1	3
170	можно сказать	2	3
171	меня и	3	3
172	уже в	1	3
173	себе в	4	3
174	в одном	3	3
175	связано с	4	3
176	уже и	1	3
177	не было	3	3
178	в особенности	1	3
179	и даже	1	3
180	в свою	1	3
181	а с	2	3
182	под влиянием	1	3
183	как это	5	3
184	а если	1	3
185	смысле этого	1	3
186	этого слова	1	3
187	несколько слов	1	3
188	как на	3	3
189	но еще	1	3
190	в таком	1	3
191	они не	3	3
192	речь идет	1	2
193	одним из	1	2
194	также и	1	2
195	эти случаи	2	2
196	и есть	1	2
197	на месте	1	2
198	очень много	1	2
199	все те	1	2
200	что если	1	2
201	как то	1	2
202	что можно	1	2
203	не знают	1	2
204	иное как	1	2
205	что его	1	2
206	такая замена	1	2
207	не все	1	2
208	тогда как	2	2
209	относится к	2	2
210	идет о	1	2
211	так называемая	1	2
212	что касается	2	2
213	тех случаях	3	2
214	и как	2	2
215	увидим что	2	2
216	но в	7	2
217	от этого	3	2
218	а во-вторых	1	2
219	формы в	1	2
220	так или	1	2
221	он не	2	2
222	что нужно	1	2
223	свое время	1	2
224	так например	3	2
225	но все	2	2
226	так называемым	1	2
227	как они	1	2
228	образом если	1	2
229	здесь только	1	2
230	и тем	4	2
231	слов на	1	2
232	ни в	2	2
233	как и	5	2
234	же есть	1	2
235	и становится	1	2
236	но если	1	2
237	и при	1	2
238	в своей	3	2
239	не столько	1	2
240	что я	1	2
241	вопрос о	3	2
242	и более	1	2
243	и под	3	2
244	можно ли	1	2
245	что с	1	2
246	в то	5	2
247	как о	1	2
248	не имеет	2	2
249	ничего не	2	2
250	чтобы в	1	2
251	никогда не	13	2
252	он иногда	3	2
253	ли это	1	2
254	не является	1	2
255	не могут	1	2
256	когда мы	2	2
257	если мы	1	2
258	что все	1	2
259	и сами	1	2
260	чтобы быть	1	2
261	мы наблюдаем	1	2
262	когда в	2	2
263	о котором	2	2
264	одно из	1	2
265	ними и	1	2
266	на примере	1	2
267	никак не	1	2
268	в греческой	3	2
269	должны быть	2	2
270	а именно	9	2
271	в современной	1	2
272	но с	1	2
273	чтобы получить	2	2
274	же и	1	2
275	то и	2	2
276	был бы	1	2
277	может служить	1	2
278	здесь как	1	2
279	были бы	1	2
280	объяснение в	1	2
281	или иначе	1	2
282	на этот	1	2
283	социальной жизни	1	2
284	в определенных	1	2
285	превращается в	7	2
286	а на	1	2
287	без применения	1	2
288	о чем	2	2
289	не всегда	4	2
290	в это	4	2
291	может иметь	2	2
292	к своему	3	2
293	на эту	1	2
294	это есть	1	2
295	с этой	2	2
296	этом случае	6	2
297	видно что	2	2
298	между прочим	1	2
299	в более	6	2
300	и для	1	2
301	этих случаях	1	2
302	случаях когда	3	2
303	живет и	1	2
304	или в	3	2
305	для нас	2	2
306	тем более	1	2
307	на более	3	2
308	но вот	2	2
309	то оно	1	2
310	е в	2	2
311	между ними	1	2
312	в последнем	2	2
313	в свое	2	2
314	ее в	6	2
315	этой точки	1	2
316	после чего	6	2
317	вряд ли	1	1
318	говорящих на	1	1
319	он также	1	1
320	же как	3	1
321	так я	1	1
322	связана с	3	1
323	и сейчас	2	1
324	не имел	1	1
325	тех же	1	1
326	что когда	2	1
327	ту же	2	1
328	нас на	1	1
329	из его	2	1
330	почти всегда	3	1
331	и больше	2	1
332	и этот	1	1
333	его не	2	1
334	есть не	1	1
335	происходит по	1	1
336	бы что	1	1
337	большую роль	1	1
338	ответить на	1	1
339	на место	3	1
340	именно к	1	1
341	приводят к	3	1
342	это всегда	1	1
343	представлением о	2	1
344	что иное	2	1
345	есть какая-то	1	1
346	его пути	2	1
347	считая что	1	1
348	но даже	1	1
349	похожи на	1	1
350	частный случай	1	1
351	на первых	1	1
352	когда речь	1	1
353	как правило	1	1
354	все больше	2	1
355	но тогда	1	1
356	то он	2	1
357	сказки и	1	1
358	к ним	1	1
359	отношение к	1	1
360	а через	2	1
361	отличие от	1	1
362	из таких	1	1
363	которые не	1	1
364	как говорит	1	1
365	в одной	2	1
366	или вообще	2	1
367	же с	1	1
368	помнить что	1	1
369	перед нами	2	1
370	и где	1	1
371	которое и	1	1
372	следующим образом	1	1
373	ни один	1	1
374	все так	1	1
375	по имени	1	1
376	имеем в	4	1
377	и те	2	1
378	как он	6	1
379	но на	1	1
380	в такую	1	1
381	в случае	1	1
382	чтобы овладеть	1	1
383	все другие	1	1
384	действительно дает	1	1
385	не значит	1	1
386	к одному	1	1
387	и вот	3	1
388	вообще не	3	1
389	так часто	2	1
390	д все	1	1
391	из него	2	1
392	и по	4	1
393	на этом	1	1
394	о таком	1	1
395	одно и	1	1
396	от нее	2	1
397	тому чтобы	1	1
398	же не	2	1
399	где нет	2	1
400	связанные с	1	1
401	об этом	1	1
402	связанных с	1	1
403	них не	1	1
404	на все	1	1
405	на этой	2	1
406	который уже	1	1
407	которого не	1	1
408	том смысле	1	1
409	чтобы все	1	1
410	всего есть	1	1
411	это когда	1	1
412	они по	1	1
413	чаще всего	5	1
414	стоит на	2	1
415	в жизни	1	1
416	нет в	3	1
417	она и	1	1
418	далеко не	3	1
419	показывает что	3	1
420	мы видели	11	1
421	здесь можно	7	1
422	смысле что	1	1
423	уже раньше	1	1
424	мы с	1	1
425	об особом	1	1
426	на первый	3	1
427	которую мы	1	1
428	эта черта	1	1
429	оказывается что	1	1
430	об ином	1	1
431	своего рода	2	1
432	должны были	2	1
433	когда она	1	1
434	русской сказки	1	1
435	но это	4	1
436	но он	2	1
437	в прямом	1	1
438	делает их	1	1
439	однако в	2	1
440	что этот	2	1
441	что например	1	1
442	от более	1	1
443	сам он	1	1
444	также что	1	1
445	по образцу	1	1
446	угрожает не	1	1
447	каждый день	1	1
448	что представление	1	1
449	подошел к	1	1
450	это еще	3	1
451	не могло	2	1
452	недостаточно для	1	1
453	правда в	1	1
454	с перенесением	1	1
455	одна из	2	1
456	как она	1	1
457	она имеет	2	1
458	и вышел	1	1
459	но дело	1	1
460	на самых	1	1
461	нужна была	1	1
462	как будто	3	1
463	может и	1	1
464	своем месте	1	1
465	что на	1	1
466	пропасть и	1	1
467	и социального	1	1
468	и далее	2	1
469	выход из	1	1
470	есть только	1	1
471	могут быть	3	1
472	здесь совершенно	2	1
473	просто на	1	1
474	как только	3	1
475	наоборот в	1	1
476	в наши	1	1
477	когда они	1	1
478	где он	2	1
479	вот и	1	1
480	как мы	4	1
481	на нем	1	1
482	в ее	1	1
483	совершенно ясно	4	1
484	и от	3	1
485	языка так	1	1
486	только то	2	1
487	ее но	1	1
488	на той	2	1
489	в индии	3	1
490	собственно не	1	1
491	и когда	1	1
492	если они	3	1
493	и сам	2	1
494	что у	2	1
495	только через	3	1
496	по аналогии	1	1
497	в борьбе	1	1
498	идти дальше	1	1
499	которая была	1	1
500	имеется в	3	1
501	даже не	1	1
502	образом в	1	1
503	находится в	1	1
504	с полным	1	1
505	и живой	1	1
506	тех кто	1	1
507	и эту	1	1
508	язык и	1	1
509	одного из	1	1
510	после того	2	1
511	а также	4	1
512	аналогии с	1	1
513	самый процесс	1	1
514	во всех	1	1
515	первых порах	1	1
516	переходит в	1	1
517	должно было	1	1
518	как его	1	1
519	не видел	2	1
520	говорит он	2	1
521	в форме	2	1
522	и только	3	1
523	кто в	1	1
524	с неба	1	1
525	все время	2	1
526	в него	3	1
527	в лице	2	1
528	никакого другого	1	1
529	чтобы ответить	1	1
530	что здесь	3	1
531	этот вопрос	1	1
532	дело с	1	1
533	не сказано	1	1
534	что даже	1	1
535	поэтому и	1	1
536	или же	2	1
537	случаи когда	2	1
538	тот или	1	1
539	с одной	7	1
540	отделено от	1	1
541	с которыми	1	1
542	можно установить	1	1
543	народов не	2	1
544	борьбы с	3	1
545	обстоит дело	1	1
546	еще одну	2	1
547	или даже	1	1
548	и других	3	1
549	его и	1	1
550	из моих	1	1
551	на своего	1	1
552	которые в	2	1
553	совсем другое	2	1
554	к мысли	1	1
555	не так	2	1
556	для него	1	1
557	мы находим	2	1
558	если таким	1	1
559	и один	1	1
560	мы можем	7	1
561	но что	1	1
562	не составляет	1	1
563	образом не	1	1
564	он является	1	1
565	от того	3	1
566	и вместе	1	1
567	в других	4	1
568	другой и	1	1
569	то два	1	1
570	именно как	1	1
571	связан с	6	1
572	же роль	1	1
573	одной стороны	7	1
574	это указание	2	1
575	уже при	1	1
576	и стоит	1	1
577	после смерти	2	1
578	случаев в	2	1
579	перед ним	1	1
580	народа или	1	1
581	однако что	1	1
582	от другого	1	1
583	в некоторых	2	1
584	зависит от	4	1
585	однако и	1	1
586	процесс образования	1	1
587	его как	1	1
588	и принимает	1	1
589	долгое время	1	1
590	но никогда	1	1
591	в подобных	1	1
592	в одно	2	1
593	но как	4	1
594	так называемых	1	1
595	к лицу	1	1
596	к другой	1	1
597	вопрос этот	2	1
598	что именно	1	1
599	предположить что	3	1
600	он говорит	1	1
601	это делается	1	1
602	на тот	2	1
603	лицом к	1	1
604	наряду с	3	1
605	но тут	1	1
606	чем к	1	1
607	самого себя	2	1
608	быть только	2	1
609	же сохраняют	1	1
610	где это	1	1
611	с представлением	2	1
612	действительно ли	1	1
613	это значит	1	1
614	и там	6	1
615	или другого	1	1
616	ней на	1	1
617	этот не	1	1
618	еще раз	1	1
619	сейчас же	1	1
620	его в	5	1
621	что мы	2	1
622	н на	1	1
623	своей жизни	1	1
624	о его	1	1
625	но для	2	1
626	кроме того	3	1
627	эта настолько	1	1
628	с большой	1	1
629	и надо	1	1
630	только одна	3	1
631	только мы	1	1
632	отношение между	1	1
633	который на	1	1
634	он предупреждает	1	1
635	мы сразу	1	1
636	такое понимание	2	1
637	может но	1	1
638	а все	1	1
639	он за	1	1
640	бы он	1	1
641	чтобы его	1	1
642	главным образом	3	1
643	содержание этой	1	1
644	будто бы	1	1
645	только что	2	1
646	есть уже	1	1
647	давно уже	1	1
648	например на	2	1
649	чтобы убедить	1	1
650	в моем	1	1
651	не знает	1	1
652	сказать что	3	1
653	ведь он	1	1
654	в точности	1	1
655	это на	1	1
656	также в	1	1
657	с такой	1	1
658	не что	1	1
659	перед нею	1	1
660	есть и	4	1
661	та же	3	1
662	на своем	4	1
663	человеческого общежития	1	1
664	жизни и	2	1
665	но эти	2	1
666	также не	2	1
667	случае если	1	1
668	в своих	3	1
669	я могу	2	1
670	к этому	3	1
671	точно так	2	1
672	все что	4	1
