N	2gram	Vygotskiy__6	formyVre
140	что и	4	3
141	во всей	1	3
142	один из	3	3
143	мы видим	7	3
144	и ее	1	3
145	с одной	1	3
146	в качестве	4	3
147	только на	2	3
148	в начале	1	3
149	в одном	2	3
150	до сих	3	3
151	именно в	4	3
152	только к	3	3
153	более того	2	3
154	с тем	5	3
155	а не	3	3
156	на фоне	3	3
157	вместе с	7	3
158	сих пор	3	3
159	ряд в	1	3
160	этого ряда	1	3
161	своей собственной	1	3
162	совершенно иной	1	3
163	а в	2	3
164	не знает	3	3
165	сказать что	13	3
166	имеет место	2	3
167	они не	4	3
168	к этому	1	3
169	смысле слова	1	2
170	же как	6	2
171	тех же	1	2
172	к другому	4	2
173	которыми он	2	2
174	той же	4	2
175	вопрос о	5	2
176	принадлежит к	2	2
177	в широком	1	2
178	в различных	1	2
179	в чем	6	2
180	только два	1	2
181	на другой	1	2
182	друг к	3	2
183	оно уже	1	2
184	а только	2	2
185	происходит в	1	2
186	нет и	1	2
187	в истории	1	2
188	в центре	1	2
189	для всех	2	2
190	стороны и	1	2
191	с их	1	2
192	не являются	2	2
193	и к	6	2
194	имеет в	1	2
195	от этого	3	2
196	в этот	1	2
197	в целом	3	2
198	в нашем	4	2
199	как бы	11	2
200	как он	1	2
201	широком смысле	1	2
202	как оно	3	2
203	по самому	2	2
204	и еще	1	2
205	не как	1	2
206	новое и	1	2
207	характер в	1	2
208	уже не	1	2
209	и по	3	2
210	что все	5	2
211	об этом	1	2
212	к другу	4	2
213	ясно что	4	2
214	было бы	9	2
215	бы совершенно	2	2
216	рядом с	1	2
217	чем в	2	2
218	и всей	1	2
219	места в	1	2
220	для него	6	2
221	в своей	2	2
222	лежат в	2	2
223	он должен	4	2
224	с точки	10	2
225	начиная от	1	2
226	оказывается что	1	2
227	в отличие	1	2
228	в которых	2	2
229	точку зрения	2	2
230	но он	2	2
231	друг другу	2	2
232	том же	5	2
233	необходимо чтобы	2	2
234	по себе	3	2
235	раз и	2	2
236	самого начала	7	2
237	стадии развития	1	2
238	тогда когда	6	2
239	дело в	1	2
240	никогда не	8	2
241	была сделана	1	2
242	с большой	1	2
243	и является	2	2
244	во всем	1	2
245	в каком	1	2
246	мы встречаем	1	2
247	есть только	1	2
248	числе и	1	2
249	той или	1	2
250	оно не	4	2
251	как по	4	2
252	с самого	7	2
253	те же	3	2
254	можно только	2	2
255	ту же	3	2
256	по сравнению	15	2
257	и вообще	2	2
258	с ним	2	2
259	или иной	1	2
260	в глаза	1	2
261	в значительной	2	2
262	на основе	4	2
263	связь между	4	2
264	во втором	3	2
265	полноту и	1	2
266	на развитие	5	2
267	там где	7	2
268	того что	24	2
269	явления в	1	2
270	жизнь с	1	2
271	есть в	3	2
272	если мы	2	2
273	речи в	2	2
274	в данной	1	2
275	его и	1	2
276	не для	1	2
277	с этими	1	2
278	отношение к	7	2
279	отличие от	1	2
280	тем что	8	2
281	само собой	2	2
282	и даже	1	2
283	и характер	1	2
284	с другой	2	2
285	далеко не	1	2
286	еще и	1	2
287	одних и	1	2
288	процесс в	1	2
289	одной стороны	1	2
290	он только	1	2
291	что мы	11	2
292	с помощью	13	2
293	его на	1	2
294	к своему	1	2
295	влияния на	1	2
296	в данном	2	2
297	к жизни	4	2
298	сравнению с	14	2
299	в это	1	2
300	здесь в	1	2
301	в более	1	2
302	одна из	1	2
303	и может	1	2
304	как она	1	2
305	для нас	2	2
306	у них	2	2
307	эти особенности	1	2
308	мы должны	3	2
309	ее в	2	2
310	была бы	2	2
311	совершенно не	1	2
312	в свою	1	2
313	на один	1	2
314	в которой	7	2
315	нет поэтому	1	1
316	одним из	2	1
317	так резко	1	1
318	начинается с	3	1
319	функции в	1	1
320	и через	1	1
321	он произносит	1	1
322	и вызывает	2	1
323	он может	2	1
324	далее и	1	1
325	которое мы	2	1
326	тем же	1	1
327	его же	1	1
328	в зависимости	5	1
329	и за	1	1
330	для своего	1	1
331	мы имеем	4	1
332	и само	1	1
333	бы в	3	1
334	при анализе	1	1
335	с более	2	1
336	где проявляется	1	1
337	этого нет	1	1
338	моментах в	1	1
339	совершенно так	1	1
340	нам в	1	1
341	роль во	1	1
342	его только	1	1
343	более общего	1	1
344	то новое	1	1
345	это отношение	1	1
346	я не	4	1
347	из того	5	1
348	что можно	1	1
349	зависимости от	5	1
350	и он	1	1
351	он сам	2	1
352	именно этого	1	1
353	первый план	1	1
354	без которой	1	1
355	самом деле	2	1
356	данном случае	1	1
357	но как	3	1
358	мы нашли	3	1
359	явлений и	1	1
360	мышление как	2	1
361	его развития	3	1
362	нет как	1	1
363	независимо от	3	1
364	пути в	1	1
365	не определяется	1	1
366	и различные	1	1
367	здесь раскрывается	1	1
368	однако не	1	1
369	перед нами	1	1
370	в полном	1	1
371	могли бы	9	1
372	нами в	2	1
373	и наконец	2	1
374	всей цепи	1	1
375	самом начале	4	1
376	развития это	1	1
377	психологии и	1	1
378	сливается с	1	1
379	животных и	2	1
380	не приходится	1	1
381	возрасте в	1	1
382	что это	1	1
383	применительно к	1	1
384	из этих	3	1
385	которые в	4	1
386	этих типов	1	1
387	в этой	5	1
388	и тот	1	1
389	движение и	3	1
390	на то	4	1
391	место по	1	1
392	к выводу	1	1
393	и реальной	1	1
394	связанные с	3	1
395	он ни	1	1
396	которая является	2	1
397	нее и	1	1
398	в понимании	1	1
399	что еще	1	1
400	их положение	1	1
401	осуществляется путем	1	1
402	в плане	3	1
403	но вместе	1	1
404	встречаются в	1	1
405	как они	2	1
406	факт что	1	1
407	главным образом	1	1
408	в совершенно	2	1
409	особенности в	1	1
410	должен сделать	1	1
411	это было	1	1
412	ко второму	1	1
413	на данной	4	1
414	что лежит	2	1
415	ясным и	2	1
416	это противоречие	2	1
417	к определенным	2	1
418	ближе к	1	1
419	в ином	3	1
420	как высшая	1	1
421	в высшей	2	1
422	соединение в	1	1
423	интереса для	1	1
424	и определяет	1	1
425	которой он	1	1
426	закономерности этого	1	1
427	движется в	1	1
428	и тогда	1	1
429	в научной	1	1
430	определяется только	1	1
431	не абсолютно	1	1
432	во время	1	1
433	этом случае	2	1
434	и при	1	1
435	таким же	1	1
436	осознания и	1	1
437	не столько	1	1
438	в первый	1	1
439	не путем	1	1
440	значение для	3	1
441	как их	1	1
442	основе ее	1	1
443	совершенно новое	1	1
444	оно должно	1	1
445	надо сказать	1	1
446	и более	2	1
447	специфические особенности	1	1
448	не должно	1	1
449	и очень	1	1
450	более общим	2	1
451	и научные	3	1
452	из которых	1	1
453	случае в	1	1
454	что происходит	1	1
455	играть в	1	1
456	этого же	1	1
457	до известной	3	1
458	ничего нового	2	1
459	и функции	2	1
460	она не	2	1
461	то специфическое	1	1
462	дело не	1	1
463	к типу	1	1
464	путь развития	7	1
465	например что	1	1
466	когда они	1	1
467	и отношений	6	1
468	это с	1	1
469	находится в	1	1
470	необходимо предполагает	1	1
471	что их	3	1
472	своей природе	4	1
473	по своей	3	1
474	связанными между	1	1
475	самому своему	1	1
476	нам важно	1	1
477	входят в	2	1
478	случайное совпадение	1	1
479	для нашей	2	1
480	эта проблема	1	1
481	с другом	5	1
482	у нас	2	1
483	в момент	1	1
484	к восполнению	1	1
485	я сам	1	1
486	как только	2	1
487	отличается от	3	1
488	должны быть	1	1
489	два момента	1	1
490	что оно	7	1
491	бы он	1	1
492	для его	1	1
493	они и	1	1
494	в каждом	3	1
495	опыта и	3	1
496	особый тип	1	1
497	имеет более	1	1
498	и самое	1	1
499	и стали	1	1
500	приходит к	2	1
501	основе этого	2	1
502	свою очередь	1	1
503	значительной мере	2	1
504	и сами	1	1
505	были бы	2	1
506	от отношения	1	1
507	в себя	3	1
508	приводит к	6	1
509	увидим далее	1	1
510	существовать и	1	1
511	как с	2	1
512	на том	2	1
513	он правда	1	1
514	с возвращением	1	1
515	в другом	2	1
516	и ту	1	1
517	одном и	3	1
518	оно как	1	1
519	в новом	2	1
520	следовательно по	1	1
521	положения но	1	1
522	в самые	1	1
523	выводу что	1	1
524	образом в	3	1
525	тем чем	1	1
526	и здесь	3	1
527	и т.д	3	1
528	о том	1	1
529	внимание на	2	1
530	находятся в	1	1
531	них совершенно	1	1
532	существенного влияния	1	1
533	он его	1	1
534	новое что	1	1
535	всего на	1	1
536	в родном	6	1
537	когда оно	2	1
538	на одном	2	1
539	и только	3	1
540	необходимых для	2	1
541	наконец в	1	1
542	и тождества	1	1
543	на всю	1	1
544	может иметь	1	1
545	которую играют	1	1
546	эти последние	2	1
547	тот же	1	1
548	время когда	1	1
549	ее лежит	1	1
550	что он	18	1
551	мы увидим	1	1
552	его жизнь	1	1
553	должен быть	1	1
554	не имеющих	1	1
555	когда нам	1	1
556	мы определили	1	1
557	жить и	1	1
558	свой путь	1	1
559	вопрос об	1	1
560	точка зрения	1	1
561	иметь какую-то	1	1
562	в эти	1	1
563	так что	6	1
564	ведь в	1	1
565	обратимся в	1	1
566	ни одного	1	1
567	этого понятия	3	1
568	что во	1	1
569	по глубине	1	1
570	этот момент	1	1
571	является не	2	1
572	или даже	1	1
573	из них	2	1
574	он имеет	2	1
575	цели и	1	1
576	существуют в	1	1
577	сами по	1	1
578	моментов в	2	1
579	привела к	1	1
580	к первой	1	1
581	и конкретности	1	1
582	мы можем	9	1
583	противоречии с	1	1
584	широты и	1	1
585	но уже	1	1
586	которые могут	1	1
587	дальше в	1	1
588	и абстрактного	2	1
589	глубине и	1	1
590	и обратно	4	1
591	с другим	1	1
592	имеет свой	1	1
593	эта работа	1	1
594	это своеобразное	1	1
595	относящихся к	3	1
596	тот момент	1	1
597	на отдельные	1	1
598	говорит о	1	1
599	к более	2	1
600	противоречие между	1	1
601	то и	1	1
602	к третьему	1	1
603	и своего	2	1
604	а на	1	1
605	которых мы	2	1
606	и составляет	3	1
607	не на	2	1
608	на весь	1	1
609	одну из	1	1
610	о чем	1	1
611	всякой связи	1	1
612	своей структуре	1	1
613	и том	2	1
614	соответствует и	1	1
615	этим и	1	1
616	становится ясным	1	1
617	если не	1	1
618	вообще мог	1	1
619	все более	2	1
620	начиная с	1	1
621	роли которую	1	1
622	мы говорим	2	1
623	тот факт	1	1
624	рода и	1	1
625	по своему	2	1
626	она есть	1	1
627	когда мы	6	1
628	смысле этого	1	1
629	в тех	1	1
630	самого себя	1	1
631	ряда и	1	1
632	происхождения и	1	1
633	в ряду	2	1
634	друг с	5	1
635	который он	1	1
636	мы сказали	1	1
637	нам еще	1	1
638	этого слова	2	1
639	действительность в	2	1
640	этом и	1	1
641	здесь прежде	1	1
642	к другим	11	1
643	которые были	1	1
644	на одной	1	1
645	которой совершается	1	1
646	вопрос в	1	1
647	этих положений	1	1
648	известной степени	2	1
649	тем и	3	1
650	два существенных	1	1
651	не существует	1	1
652	и от	2	1
653	новый характер	1	1
654	но отнюдь	1	1
655	на первый	1	1
656	но эти	1	1
657	от него	2	1
658	отношений с	2	1
659	тем более	1	1
660	видим в	2	1
661	но всегда	1	1
662	его к	1	1
663	с ними	2	1
664	слово в	1	1
665	этот вопрос	3	1
666	первый раз	1	1
667	с ней	3	1
668	это делает	1	1
669	связей и	2	1
670	но когда	2	1
671	того на	1	1
672	всех других	1	1
673	на ней	2	1
674	строится на	1	1
675	включает в	1	1
676	внутри каждой	1	1
677	в своих	3	1
678	все основные	2	1
679	конкретного и	2	1
680	им и	1	1
