N	2gram	Vygotskiy__2	Komedia
189	в принципе	1	2
190	в силу	1	2
191	других авторов	1	2
192	что ни	1	2
193	на этом	3	2
194	то ни	2	2
195	же не	1	2
196	об этом	3	2
197	в глазах	1	2
198	это не	2	2
199	этом смысле	1	2
200	чем в	1	2
201	когда в	1	2
202	не более	1	2
203	всяком случае	2	2
204	бы к	1	2
205	представление о	3	2
206	в отличие	1	2
207	которые в	4	2
208	не в	8	2
209	в конце	3	2
210	однако в	1	2
211	вовсе не	2	2
212	начинает с	2	2
213	одна из	1	2
214	в одном	2	2
215	что их	1	2
216	с достаточной	1	2
217	с другом	1	2
218	и почему	1	2
219	на это	3	2
220	и это	4	2
221	как не	2	2
222	с самого	1	2
223	так в	2	2
224	и что	22	2
225	похож на	1	2
226	с собой	1	2
227	на что	1	2
228	после того	2	2
229	в пользу	1	2
230	и во	1	2
231	и все	4	2
232	под именем	1	2
233	достаточно назвать	1	2
234	в другой	1	2
235	вслед за	5	2
236	представления о	1	2
237	все время	6	2
238	все больше	1	2
239	же можно	1	2
240	этой целью	1	2
241	и дает	1	2
242	философии и	2	2
243	тот же	6	2
244	с ними	1	2
245	в какой	2	2
246	и ее	3	2
247	в уста	1	2
248	с одной	1	2
249	и у	2	2
250	у того	2	2
251	т п	8	2
252	у нее	1	2
253	отношение к	2	2
254	от того	4	2
255	в любви	1	2
256	в других	2	2
257	со стороны	1	2
258	и к	3	2
259	до сих	5	2
260	с другой	3	2
261	одной стороны	1	2
262	а на	4	2
263	с которым	1	2
264	что из	1	2
265	должна была	1	2
266	мы находим	2	2
267	чем на	1	2
268	по своему	3	2
269	в той	1	2
270	как бы	6	2
271	кто из	1	2
272	друг с	1	2
273	сих пор	5	2
274	скрывать от	1	2
275	бы в	1	2
276	еще более	3	2
277	хотя бы	3	2
278	ни было	1	2
279	из этого	4	2
280	во всяком	2	2
281	говоря о	1	1
282	отношения к	1	1
283	нет другой	2	1
284	самом деле	16	1
285	или к	1	1
286	мере в	1	1
287	мы имели	1	1
288	и чрезвычайно	1	1
289	самому существу	1	1
290	и этот	2	1
291	работах по	1	1
292	обойтись без	1	1
293	то для	1	1
294	в и	1	1
295	сравнению с	2	1
296	женщин с	1	1
297	это что	1	1
298	та же	3	1
299	в сущности	7	1
300	а для	1	1
301	вместо того	1	1
302	нетрудно увидеть	1	1
303	же что	2	1
304	откажется от	1	1
305	о роли	1	1
306	чтобы у	1	1
307	в каждой	1	1
308	них по	2	1
309	большей частью	1	1
310	вывод что	2	1
311	история с	1	1
312	в а	1	1
313	все эти	7	1
314	чтобы по	1	1
315	что нас	1	1
316	время в	1	1
317	в чем	4	1
318	что люди	1	1
319	другой пример	1	1
320	в область	1	1
321	значение и	2	1
322	с отцом	1	1
323	конечном счете	3	1
324	в общем	3	1
325	с совершенно	1	1
326	не просто	1	1
327	друг от	1	1
328	его творчество	1	1
329	для содержания	1	1
330	менее важно	1	1
331	составить себе	1	1
332	отношениям с	1	1
333	чем же	1	1
334	если она	2	1
335	общего с	1	1
336	в художественном	6	1
337	как к	3	1
338	и нет	1	1
339	однако не	2	1
340	в полном	2	1
341	собственное чувство	1	1
342	на нас	3	1
343	тем же	1	1
344	более или	1	1
345	следующим образом	1	1
346	этой цели	1	1
347	с на	3	1
348	себе как	1	1
349	не приходится	1	1
350	она занимает	1	1
351	действительности но	1	1
352	если мы	12	1
353	удалось установить	1	1
354	остановиться на	1	1
355	в себе	2	1
356	не могла	1	1
357	на его	2	1
358	не имеют	2	1
359	главным образом	3	1
360	по месту	1	1
361	до самого	1	1
362	и более	4	1
363	евгения онегина	3	1
364	средством для	1	1
365	не могли	3	1
366	его от	2	1
367	впечатление от	1	1
368	к выводу	1	1
369	в основу	1	1
370	совпадают с	1	1
371	считается что	1	1
372	в другом	1	1
373	его не	1	1
374	в ход	2	1
375	а по	1	1
376	на все	5	1
377	с целью	1	1
378	в соответствии	1	1
379	служит средством	1	1
380	и мы	6	1
381	всю свою	1	1
382	по себе	12	1
383	в жизни	4	1
384	люди не	1	1
385	он же	1	1
386	которое имеет	1	1
387	и определяет	1	1
388	и уже	1	1
389	которой он	1	1
390	он и	1	1
391	на две	1	1
392	мы видели	1	1
393	с такой	1	1
394	это сходство	1	1
395	элемента в	1	1
396	и тогда	1	1
397	не дошло	1	1
398	или менее	1	1
399	достаточной степени	1	1
400	в эту	1	1
401	которую он	1	1
402	от своего	1	1
403	и при	2	1
404	поэтического творчества	4	1
405	таким же	1	1
406	ни у	2	1
407	нас не	1	1
408	и без	2	1
409	за которым	1	1
410	из которой	1	1
411	не столько	1	1
412	его лежит	1	1
413	от его	1	1
414	этого сюжета	1	1
415	должны были	1	1
416	стало быть	1	1
417	из области	1	1
418	сам же	1	1
419	образом и	4	1
420	это произошло	2	1
421	другом и	1	1
422	тем не	4	1
423	их в	2	1
424	вещей и	2	1
425	том же	2	1
426	в устах	1	1
427	для нее	2	1
428	любовь к	1	1
429	и очень	1	1
430	направлена в	1	1
431	с точки	10	1
432	слов то	1	1
433	тем самым	1	1
434	что эта	1	1
435	лиц и	2	1
436	чувства в	1	1
437	здесь на	1	1
438	в основе	11	1
439	было у	1	1
440	из их	2	1
441	никогда не	9	1
442	ничего не	4	1
443	благодаря тому	1	1
444	в разных	1	1
445	имеем дело	1	1
446	таким путем	4	1
447	и является	1	1
448	с новой	1	1
449	сводится к	2	1
450	так называемый	1	1
451	из того	2	1
452	эти три	1	1
453	и оказывается	1	1
454	тогда в	1	1
455	в области	1	1
456	в каком	3	1
457	обстоятельство что	1	1
458	и другой	3	1
459	чтобы сделать	1	1
460	отличается от	2	1
461	его с	2	1
462	они и	1	1
463	поэт не	1	1
464	отказаться от	3	1
465	из себя	2	1
466	должен быть	1	1
467	для себя	1	1
468	приходит к	3	1
469	от друга	1	1
470	поймет что	1	1
471	происходит и	1	1
472	и служит	1	1
473	только при	1	1
474	в собственном	1	1
475	или еще	1	1
476	в себя	1	1
477	действия и	2	1
478	приводит к	1	1
479	обращаясь к	1	1
480	произведения и	1	1
481	чтобы дать	1	1
482	времени и	1	1
483	том случае	4	1
484	было в	1	1
485	которые он	1	1
486	образы в	1	1
487	по сравнению	2	1
488	разного рода	1	1
489	жизнь и	3	1
490	является в	1	1
491	изображение в	1	1
492	на самые	1	1
493	их образы	1	1
494	означает что	1	1
495	выводу что	1	1
496	игре не	1	1
497	бесспорно что	1	1
498	тому и	1	1
499	мы убеждаемся	1	1
500	узнать в	1	1
501	такого толкования	1	1
502	и та	1	1
503	но мы	1	1
504	никак не	4	1
505	его жизни	2	1
506	все его	1	1
507	пор пока	1	1
508	этих двух	2	1
509	различие в	1	1
510	согласии с	3	1
511	материал для	4	1
512	той социальной	1	1
513	за основу	2	1
514	я думаю	1	1
515	случай не	1	1
516	что же	3	1
517	самого конца	1	1
518	сюжетная схема	1	1
519	быть даже	1	1
520	даже для	2	1
521	на действительность	1	1
522	и следовательно	2	1
523	если это	1	1
524	раз на	1	1
525	идея а	1	1
526	людей с	2	1
527	к которому	2	1
528	понимать не	1	1
529	обе эти	1	1
530	мы видим	4	1
531	взывает к	1	1
532	что даже	1	1
533	трагедии и	1	1
534	правда и	1	1
535	по этому	1	1
536	место из	2	1
537	человеком который	1	1
538	считает себя	1	1
539	внимание что	1	1
540	конечно не	1	1
541	в большинстве	1	1
542	только на	5	1
543	отношений к	1	1
544	ни одного	1	1
545	этого понятия	1	1
546	существу своему	3	1
547	свидетельствует о	1	1
548	в сознании	4	1
549	основе его	1	1
550	от других	1	1
551	не так	2	1
552	для него	1	1
553	земли и	1	1
554	могло бы	2	1
555	содержания и	2	1
556	не о	1	1
557	одну лишь	1	1
558	как раз	5	1
559	связи в	1	1
560	к той	1	1
561	ее на	1	1
562	само собой	3	1
563	в очень	2	1
564	были бы	3	1
565	имели бы	1	1
566	из двух	1	1
567	и даже	5	1
568	не ведая	1	1
569	и из	6	1
570	на примере	2	1
571	однако что	1	1
572	не один	1	1
573	собой разумеется	1	1
574	человеческую жизнь	1	1
575	убеждаемся в	2	1
576	основанный на	1	1
577	а с	2	1
578	относящихся к	1	1
579	и затем	1	1
580	что не	3	1
581	говорит о	2	1
582	как можно	2	1
583	к более	1	1
584	что таким	1	1
585	она является	2	1
586	же для	1	1
587	до конца	3	1
588	не на	2	1
589	а не	7	1
590	себе представление	1	1
591	другой стороны	2	1
592	его по	1	1
593	исходил из	1	1
594	из героев	1	1
595	если эти	1	1
596	там где	2	1
597	самого начала	1	1
598	речи и	1	1
599	одна и	1	1
600	оснований для	1	1
601	жизнь в	1	1
602	несмотря на	4	1
603	с помощью	1	1
604	свою очередь	2	1
605	этой же	1	1
606	в творчестве	4	1
607	который видит	2	1
608	то обстоятельство	1	1
609	власть над	1	1
610	к своему	2	1
611	предположить что	1	1
612	он говорит	5	1
613	такого рода	1	1
614	и там	1	1
615	именно в	1	1
616	поскольку он	1	1
617	по существу	3	1
618	исходя из	1	1
619	в состоянии	2	1
620	быть не	1	1
621	еще раз	1	1
622	на дорогу	1	1
623	которую надо	1	1
624	нам приходится	1	1
625	но даже	2	1
626	человека который	1	1
627	показывают что	2	1
628	больше к	1	1
629	а то	1	1
630	стоит только	2	1
631	за ним	1	1
632	в достаточной	1	1
633	в более	1	1
634	может служить	3	1
635	сюжета и	1	1
636	случае если	4	1
637	при таком	4	1
638	его творчества	1	1
639	в новой	2	1
640	само по	3	1
641	в результате	1	1
642	когда он	10	1
643	не с	1	1
644	тем более	2	1
645	своих героев	1	1
646	и как	7	1
647	основанное на	1	1
648	против того	1	1
649	будто бы	1	1
650	том чтобы	3	1
651	находим в	1	1
652	вот этот	2	1
653	хотя в	1	1
654	в искусстве	21	1
655	утверждал что	1	1
656	все более	2	1
657	с он	2	1
658	встречается в	1	1
659	за этим	1	1
660	в стихах	1	1
661	этой области	2	1
662	нам не	1	1
663	нет ничего	1	1
664	сообщения о	1	1
665	в общих	1	1
666	между ними	1	1
667	сказать что	7	1
668	только как	3	1
669	была бы	2	1
670	лишь тогда	1	1
671	в свою	3	1
672	или иного	2	1
673	первом случае	1	1
674	его творчестве	1	1
675	точно так	3	1
676	того или	3	1
677	авторов в	1	1
678	и эта	1	1
679	думать что	3	1
680	так же	18	1
681	как на	5	1
682	они опять	1	1
683	тех случаев	1	1
684	все что	2	1
