N	2gram	Propp_Isto_4	StatiiOP
266	а у	2	2
267	но не	5	2
268	не сразу	3	2
269	это за	1	2
270	сюда относится	1	2
271	в это	1	2
272	этого слова	2	2
273	сих пор	5	2
274	один из	1	2
275	в результате	1	2
276	которое можно	1	2
277	и ни	1	2
278	года в	1	2
279	только что	3	2
280	здесь только	1	2
281	одной из	1	2
282	в общих	1	2
283	к этой	3	2
284	близок к	1	2
285	вряд ли	1	1
286	одним из	1	1
287	начинается с	2	1
288	они представляют	1	1
289	е как	1	1
290	и то	6	1
291	переход от	1	1
292	говорилось выше	1	1
293	и так	1	1
294	не хочет	2	1
295	которые очень	1	1
296	должна быть	2	1
297	видеть в	2	1
298	был и	1	1
299	редких случаях	1	1
300	есть не	1	1
301	им самим	1	1
302	на материале	1	1
303	это совершенно	1	1
304	при анализе	1	1
305	вопрос о	4	1
306	ответить на	1	1
307	изловить и	1	1
308	и холм	1	1
309	он действует	1	1
310	представлением о	2	1
311	совпадает с	1	1
312	на себя	4	1
313	но уже	1	1
314	ему в	2	1
315	в некотором	2	1
316	мы и	1	1
317	и он	3	1
318	пребывания в	1	1
319	с тремя	1	1
320	по линии	1	1
321	между собой	1	1
322	то мы	2	1
323	имеем здесь	1	1
324	понятно почему	2	1
325	или иначе	1	1
326	мы будем	1	1
327	и другие	3	1
328	к жизни	1	1
329	тех же	2	1
330	не все	1	1
331	культуру и	1	1
332	очевидно что	1	1
333	а и	1	1
334	из таких	2	1
335	его развития	1	1
336	которые не	1	1
337	анализ этого	1	1
338	и я	1	1
339	тебе и	1	1
340	в истории	2	1
341	показать что	1	1
342	что как	1	1
343	в своем	2	1
344	он часто	1	1
345	что нет	1	1
346	однако не	1	1
347	когда он	6	1
348	целый ряд	1	1
349	вопросом о	1	1
350	и как	5	1
351	но эта	4	1
352	нет здесь	1	1
353	еще на	1	1
354	представляет собой	2	1
355	за это	2	1
356	большей части	1	1
357	его же	1	1
358	думать что	1	1
359	еще один	2	1
360	в дальнейшем	6	1
361	а потом	1	1
362	другом случае	2	1
363	не годится	4	1
364	говорят о	1	1
365	как он	6	1
366	но на	1	1
367	что она	3	1
368	в нем	2	1
369	в свет	1	1
370	связанные с	3	1
371	в плен	6	1
372	от которого	2	1
373	и почему	1	1
374	и социальной	1	1
375	он должен	3	1
376	же это	2	1
377	не к	2	1
378	прочим и	1	1
379	работе о	3	1
380	источник и	1	1
381	что ни	3	1
382	него было	1	1
383	в нее	1	1
384	совпадают с	1	1
385	а затем	3	1
386	указывали на	1	1
387	на этой	1	1
388	встречается сравнительно	1	1
389	что эту	2	1
390	ты мне	1	1
391	чаще всего	1	1
392	еще одно	1	1
393	этом мы	1	1
394	он является	1	1
395	и предлагает	1	1
396	к которым	5	1
397	очень интересно	2	1
398	русском фольклоре	1	1
399	в наследство	1	1
400	фольклорный материал	1	1
401	этого не	2	1
402	мы видели	6	1
403	здесь можно	2	1
404	мы знаем	8	1
405	можно считать	2	1
406	здесь все	1	1
407	представлением об	1	1
408	но я	1	1
409	бы на	1	1
410	и при	3	1
411	их он	1	1
412	но сила	1	1
413	почти не	1	1
414	могло бы	2	1
415	друг другу	1	1
416	и один	1	1
417	и эти	1	1
418	чтобы иметь	2	1
419	того кто	1	1
420	он испытывал	1	1
421	по себе	2	1
422	даже в	4	1
423	связь этого	1	1
424	и очень	1	1
425	действуют как	1	1
426	фольклоре это	1	1
427	что есть	2	1
428	некоторых случаях	4	1
429	место занимает	1	1
430	вплоть до	1	1
431	о значении	1	1
432	того как	4	1
433	на него	3	1
434	которого он	1	1
435	см в	1	1
436	который при	2	1
437	чтобы стать	1	1
438	не могло	2	1
439	так много	2	1
440	его от	2	1
441	преимущественно в	1	1
442	явление в	1	1
443	с этих	1	1
444	ее с	1	1
445	по своей	2	1
446	друг друга	1	1
447	со своим	1	1
448	своей цели	1	1
449	до того	1	1
450	том отношении	1	1
451	становится понятным	2	1
452	вот в	1	1
453	очень часто	1	1
454	когда мы	1	1
455	и другой	1	1
456	ему все	1	1
457	в сказках	1	1
458	же самое	2	1
459	в числе	4	1
460	не случайно	2	1
461	а что	1	1
462	его с	2	1
463	здесь же	1	1
464	своего отца	3	1
465	никакого сомнения	2	1
466	как новое	1	1
467	здесь еще	1	1
468	можно и	1	1
469	на нем	5	1
470	здесь не	4	1
471	только при	1	1
472	формы и	2	1
473	совершенно ясно	2	1
474	можно сопоставить	1	1
475	если попытаться	1	1
476	и этим	2	1
477	во главе	1	1
478	в пределах	1	1
479	так в	4	1
480	приводит к	1	1
481	как с	1	1
482	на том	2	1
483	в образе	3	1
484	чтобы дать	1	1
485	не за	1	1
486	те же	3	1
487	ясно что	1	1
488	особенно в	1	1
489	которых нельзя	1	1
490	к первому	1	1
491	том как	2	1
492	часто в	1	1
493	является в	1	1
494	основана на	2	1
495	в эпоху	1	1
496	по мере	1	1
497	с ним	1	1
498	но здесь	1	1
499	все его	1	1
500	случаях это	2	1
501	уже были	1	1
502	вот почему	1	1
503	то они	1	1
504	со словами	1	1
505	женится на	1	1
506	как у	1	1
507	знает что	1	1
508	связь между	2	1
509	интересно в	1	1
510	эту форму	1	1
511	за эту	1	1
512	примеры показывают	1	1
513	ним и	1	1
514	что и	9	1
515	в древнем	1	1
516	именно в	1	1
517	отказался от	1	1
518	в свете	3	1
519	и она	1	1
520	а она	1	1
521	это приводит	3	1
522	по содержанию	1	1
523	связь которых	1	1
524	указывает что	2	1
525	показывают что	2	1
526	но так	1	1
527	его в	9	1
528	о двух	2	1
529	как нечто	3	1
530	зрения эти	1	1
531	эти отдельные	1	1
532	он уже	2	1
533	идет к	1	1
534	сказки в	1	1
535	но то	1	1
536	или сам	1	1
537	это же	2	1
538	говорит у	1	1
539	же он	4	1
540	с двумя	1	1
541	конечно не	2	1
542	можно установить	1	1
543	не можем	1	1
544	и они	2	1
545	вернуться к	1	1
546	которых можно	4	1
547	не из	1	1
548	не дает	2	1
549	на пути	1	1
550	как вы	1	1
551	из них	2	1
552	основная функция	1	1
553	и их	2	1
554	тогда он	2	1
555	силы это	1	1
556	холм и	1	1
557	в одном	5	1
558	только одного	1	1
559	иногда и	2	1
560	он о	1	1
561	отношении что	1	1
562	к той	1	1
563	в других	2	1
564	смерти и	1	1
565	даже и	2	1
566	разработан в	1	1
567	в очень	1	1
568	представляют собой	4	1
569	здесь находим	1	1
570	возможно что	2	1
571	его чтобы	1	1
572	то это	5	1
573	по своим	1	1
574	а именно	3	1
575	лица в	1	1
576	по большей	1	1
577	этой форме	1	1
578	объясняется тем	1	1
579	иногда это	2	1
580	говорит о	2	1
581	изображено как	1	1
582	материал в	1	1
583	же функции	1	1
584	ниже в	2	1
585	он просит	2	1
586	именно так	1	1
587	человек в	1	1
588	долгое время	1	1
589	эти сказки	1	1
590	о чем	3	1
591	он находит	1	1
592	он становится	2	1
593	сила но	1	1
594	там где	3	1
595	как говорит	1	1
596	виде в	1	1
597	с помощью	2	1
598	уже давно	1	1
599	вступает в	1	1
600	в частности	2	1
601	из трех	3	1
602	теперь к	1	1
603	то можно	1	1
604	не знал	1	1
605	в данном	3	1
606	что за	1	1
607	наряду с	3	1
608	смысле этого	2	1
609	тому как	1	1
610	что же	1	1
611	к образу	1	1
612	когда она	1	1
613	это его	1	1
614	иметь при	1	1
615	доходят до	1	1
616	по существу	3	1
617	плен и	3	1
618	которое однако	2	1
619	действительно как	1	1
620	или другого	1	1
621	эти указания	1	1
622	бога и	1	1
623	но для	2	1
624	следует в	1	1
625	это уже	2	1
626	ведет его	1	1
627	много но	1	1
628	основаны на	1	1
629	на новый	1	1
630	это он	2	1
631	показать как	1	1
632	а к	1	1
633	для нас	3	1
634	и все	2	1
635	у них	1	1
636	или нет	1	1
637	бы в	1	1
638	собой лишь	1	1
639	иную форму	1	1
640	на языке	2	1
641	хотя бы	2	1
642	и попадает	1	1
643	в связь	3	1
644	гораздо больше	1	1
645	не знает	1	1
646	понимать как	1	1
647	мы здесь	2	1
648	но этот	2	1
649	является и	3	1
650	одновременно и	1	1
651	перейти к	1	1
652	есть и	2	1
653	жизни и	1	1
654	пути к	1	1
655	этому месту	1	1
656	но эти	1	1
657	стоит человек	1	1
658	из головы	1	1
659	так же	18	1
660	все что	4	1
661	они не	1	1
662	в желании	1	1
