N	2gram	Losev_Vesc_1	FransuaR
233	в это	1	2
234	того что	8	2
235	что мы	14	2
236	между прочим	3	2
237	кроме того	4	2
238	и для	9	2
239	и от	3	2
240	это можно	2	2
241	или в	2	2
242	хотя и	4	2
243	от всего	12	2
244	же в	1	2
245	от всякого	4	2
246	в свое	2	2
247	человека и	1	1
248	это и	6	1
249	жизни мы	2	1
250	же по	1	1
251	между двумя	1	1
252	из самых	2	1
253	вещь не	9	1
254	нем нет	1	1
255	бы к	1	1
256	собственном смысле	3	1
257	и больше	9	1
258	действительности и	5	1
259	то же	6	1
260	же образ	1	1
261	не свет	1	1
262	если я	6	1
263	мы не	6	1
264	и ничего	1	1
265	и сущность	1	1
266	и новые	1	1
267	к новой	1	1
268	именно к	1	1
269	на эти	1	1
270	оба эти	3	1
271	говорить о	6	1
272	и самой	1	1
273	полное и	1	1
274	и заставляет	2	1
275	же она	1	1
276	а и	9	1
277	общении в	1	1
278	действительности а	1	1
279	и чем	3	1
280	в настоящем	2	1
281	чем же	3	1
282	это вовсе	2	1
283	в постоянном	1	1
284	с этим	3	1
285	чем мы	3	1
286	как к	4	1
287	как нам	1	1
288	просто как	1	1
289	форм по	1	1
290	и понимания	2	1
291	и как	8	1
292	говорит что	1	1
293	о понимании	3	1
294	самом начале	1	1
295	вокруг себя	1	1
296	силе и	1	1
297	есть ли	6	1
298	от этого	2	1
299	в которой	1	1
300	по преимуществу	2	1
301	раз в	1	1
302	остановиться на	1	1
303	тому же	1	1
304	на то	4	1
305	не воспринимается	1	1
306	не могла	1	1
307	и если	2	1
308	вообще не	2	1
309	но именно	2	1
310	главное в	1	1
311	о которой	2	1
312	это лицо	1	1
313	момента в	1	1
314	для того	2	1
315	же это	4	1
316	этой стадии	1	1
317	и более	1	1
318	из него	1	1
319	на этом	2	1
320	в основу	1	1
321	это конечно	1	1
322	здесь мы	1	1
323	могла бы	3	1
324	и может	2	1
325	они должны	1	1
326	об этом	3	1
327	язык по-разному	1	1
328	момент и	1	1
329	наш анализ	1	1
330	формами которые	1	1
331	действительности в	2	1
332	было бы	14	1
333	и дает	1	1
334	но уже	3	1
335	о которых	1	1
336	сам он	1	1
337	мы имеем	7	1
338	новые формы	1	1
339	и уже	1	1
340	переходим к	1	1
341	к самой	1	1
342	исторической действительности	1	1
343	оно происходит	1	1
344	с вещами	3	1
345	что такое	12	1
346	почти не	1	1
347	жизнь и	1	1
348	мы говорили	2	1
349	не столько	1	1
350	представление о	1	1
351	себе самой	3	1
352	для всякого	2	1
353	как это	2	1
354	смысле а	1	1
355	основе ее	1	1
356	где она	2	1
357	но он	2	1
358	сами по	3	1
359	есть именно	6	1
360	без всяких	1	1
361	есть еще	3	1
362	оно само	1	1
363	реальной но	2	1
364	и вся	1	1
365	слово для	1	1
366	почти все	2	1
367	можно ли	7	1
368	чистом виде	1	1
369	не менее	3	1
370	тем самым	1	1
371	с которой	1	1
372	она не	4	1
373	в то	3	1
374	мышления и	1	1
375	в науке	1	1
376	своего существования	2	1
377	проник и	1	1
378	в самых	1	1
379	для всего	1	1
380	следовательно и	1	1
381	остро и	1	1
382	в разных	4	1
383	фантазии но	1	1
384	ибо не	1	1
385	и весь	1	1
386	своей природе	1	1
387	видим что	1	1
388	другой стороны	2	1
389	тех или	5	1
390	со своим	7	1
391	вопрос в	1	1
392	эти три	1	1
393	до того	1	1
394	что на	2	1
395	или иных	1	1
396	того это	1	1
397	ему не	1	1
398	не потому	6	1
399	с другом	1	1
400	у нас	7	1
401	мы встречаем	1	1
402	все то	1	1
403	лежит в	1	1
404	человека в	1	1
405	понимает и	1	1
406	они и	1	1
407	оно не	3	1
408	на это	4	1
409	и которая	1	1
410	того чтобы	3	1
411	что все	2	1
412	и образ	3	1
413	без всякого	4	1
414	в собственном	2	1
415	то или	2	1
416	в пределах	1	1
417	так в	1	1
418	дано в	1	1
419	как с	4	1
420	с собой	2	1
421	можно было	2	1
422	было в	1	1
423	здесь как	1	1
424	которые с	1	1
425	и реальное	1	1
426	подойти к	1	1
427	именно этот	1	1
428	это только	1	1
429	мы в	1	1
430	они как	2	1
431	строго говоря	1	1
432	нас и	1	1
433	с человеком	1	1
434	эта сторона	1	1
435	находится в	3	1
436	только и	2	1
437	сводится к	2	1
438	по себе	13	1
439	и возможно	2	1
440	вот почему	3	1
441	кого не	1	1
442	но необходимо	1	1
443	и имени	2	1
444	все вещи	2	1
445	свое внимание	1	1
446	и объяснить	1	1
447	пр но	1	1
448	нас в	3	1
449	мы понимаем	1	1
450	и существенную	1	1
451	которой мы	1	1
452	на ее	3	1
453	и всякая	1	1
454	в языке	1	1
455	бы в	5	1
456	и только	3	1
457	них в	1	1
458	именно в	1	1
459	резко отличается	1	1
460	она еще	2	1
461	и вещь	2	1
462	мы хотим	1	1
463	и следовательно	7	1
464	где происходит	1	1
465	когда человек	1	1
466	и она	1	1
467	природы эта	1	1
468	как ее	2	1
469	это приводит	1	1
470	один из	3	1
471	и неосмысленным	1	1
472	и воспринимать	1	1
473	с ними	3	1
474	говорили выше	1	1
475	ли он	1	1
476	в вопросе	1	1
477	всяком случае	2	1
478	никак нельзя	1	1
479	и ее	18	1
480	не было	1	1
481	этого достаточно	1	1
482	еще имеет	1	1
483	же и	1	1
484	для всех	1	1
485	с нею	18	1
486	можно выразить	1	1
487	уже в	1	1
488	то и	4	1
489	ряду других	1	1
490	получили в	1	1
491	по законам	2	1
492	но самое	2	1
493	на этих	1	1
494	от других	1	1
495	не из	2	1
496	оно всегда	1	1
497	его и	2	1
498	сущность и	1	1
499	других вещей	3	1
500	понимает что	1	1
501	на части	1	1
502	просто вещью	1	1
503	в конце	2	1
504	моментов в	2	1
505	что и	3	1
506	части и	1	1
507	не о	1	1
508	ту сторону	1	1
509	без этого	2	1
510	если оно	4	1
511	у него	2	1
512	случае не	1	1
513	и никакой	1	1
514	тем что	2	1
515	существовать в	1	1
516	и пока	1	1
517	ее на	1	1
518	момент в	6	1
519	же сущность	1	1
520	со стороны	5	1
521	к которому	1	1
522	она и	1	1
523	и неразрывно	1	1
524	очень сильно	1	1
525	себя и	4	1
526	только к	2	1
527	к словесным	1	1
528	частями и	1	1
529	говорит о	1	1
530	к человеку	1	1
531	что им	1	1
532	вместо имени	1	1
533	не на	1	1
534	а не	19	1
535	однако и	1	1
536	к таким	1	1
537	его как	1	1
538	внутренний смысл	1	1
539	о чем	1	1
540	человеческой жизни	1	1
541	одна из	5	1
542	и исторической	1	1
543	него не	1	1
544	имени иван	2	1
545	как именно	1	1
546	но оно	1	1
547	хотим понять	1	1
548	порождает и	1	1
549	все основные	1	1
550	границы между	1	1
551	совершенно в	1	1
552	мало и	1	1
553	перейти в	1	1
554	из которых	1	1
555	себя из	2	1
556	может стать	1	1
557	именно для	1	1
558	конечно не	1	1
559	для обозначения	1	1
560	в течение	1	1
561	форму своего	1	1
562	подлинном смысле	1	1
563	образ и	3	1
564	наконец и	1	1
565	отдельности и	2	1
566	друг с	1	1
567	что как	1	1
568	социальное и	1	1
569	есть и	4	1
570	или хотя	1	1
571	ли не	1	1
572	и формы	2	1
573	слова и	5	1
574	отличается от	7	1
575	ведь и	5	1
576	сила и	1	1
577	от нас	1	1
578	даже больше	4	1
579	есть она	2	1
580	этот образ	1	1
581	уже на	1	1
582	самое главное	2	1
583	самого бытия	1	1
584	ее но	1	1
585	в результате	3	1
586	себя самого	2	1
587	хотя бы	6	1
588	вещей от	1	1
589	они находятся	1	1
590	от ее	6	1
591	с ней	2	1
592	другое все	1	1
593	же самой	3	1
594	но этот	1	1
595	и культуры	1	1
596	это так	3	1
597	но еще	3	1
598	также не	1	1
599	передо мною	1	1
600	к этому	1	1
601	во всяком	3	1
602	все что	1	1
603	с самим	4	1
