N	2gram	Nazirov_Tv_2	Istorich
141	героя и	2	3
142	ту же	1	2
143	о герое	1	2
144	самом деле	2	2
145	одним из	3	2
146	человека и	3	2
147	мы и	1	2
148	в различных	1	2
149	во всех	1	2
150	по отношению	3	2
151	перед нами	1	2
152	когда он	4	2
153	уже в	2	2
154	на то	1	2
155	после этого	1	2
156	том чтобы	1	2
157	и по	2	2
158	так например	3	2
159	не считать	2	2
160	и других	2	2
161	и мы	3	2
162	это одна	1	2
163	из нее	1	2
164	он же	2	2
165	к которым	1	2
166	которой он	2	2
167	несмотря на	1	2
168	такой же	2	2
169	их на	1	2
170	в своей	6	2
171	таким же	1	2
172	выше мы	1	2
173	но он	1	2
174	что этот	2	2
175	по себе	1	2
176	даже в	1	2
177	героем и	2	2
178	по мере	1	2
179	она не	1	2
180	соответственно этому	1	2
181	одна из	3	2
182	мы узнаем	2	2
183	заметил что	1	2
184	это происходит	1	2
185	должен быть	1	2
186	меня в	1	2
187	так в	2	2
188	роль в	2	2
189	и сам	5	2
190	здесь он	1	2
191	особенно в	2	2
192	об этом	4	2
193	еще в	1	2
194	вошел в	1	2
195	что от	1	2
196	если бы	4	2
197	ничего не	4	2
198	означает что	1	2
199	приближается к	1	2
200	образом в	1	2
201	в которую	2	2
202	значит что	1	2
203	в формах	1	2
204	том как	1	2
205	ли он	1	2
206	то в	1	2
207	так что	2	2
208	на ней	2	2
209	из них	2	2
210	его и	2	2
211	ином мире	1	2
212	вовсе не	2	2
213	у него	6	2
214	связан с	1	2
215	во власти	1	2
216	со стороны	1	2
217	до сих	3	2
218	как у	3	2
219	такое же	1	2
220	а сам	1	2
221	а не	6	2
222	один из	3	2
223	со своими	2	2
224	под влиянием	1	2
225	и потому	4	2
226	эти примеры	1	2
227	не знал	2	2
228	что за	1	2
229	в течение	1	2
230	как бы	11	2
231	понял что	1	2
232	с этой	3	2
233	сих пор	3	2
234	с большой	1	2
235	в наше	2	2
236	и для	1	2
237	это уже	2	2
238	с ней	1	2
239	сказать что	1	2
240	совершенно не	1	2
241	к формам	1	2
242	отношению к	3	2
243	у которых	1	2
244	сам в	2	2
245	к этому	3	2
246	уже после	2	2
247	и вновь	1	2
248	дальнейшем когда	1	1
249	вряд ли	1	1
250	относится и	2	1
251	перед ним	1	1
252	переход от	1	1
253	на наших	1	1
254	и есть	2	1
255	свою жену	1	1
256	нас на	1	1
257	из его	1	1
258	почти всегда	1	1
259	проникает в	2	1
260	едва ли	2	1
261	он дал	1	1
262	той же	1	1
263	что уже	1	1
264	большую роль	1	1
265	на место	1	1
266	место в	3	1
267	герой его	1	1
268	не вполне	1	1
269	я не	2	1
270	же что	1	1
271	в сердце	1	1
272	быть в	1	1
273	не был	1	1
274	не без	1	1
275	то мы	1	1
276	нас интересует	1	1
277	этого героя	1	1
278	о смерти	1	1
279	но как	1	1
280	не то	1	1
281	мы же	1	1
282	ответ на	1	1
283	должны были	1	1
284	нужно быть	1	1
285	него с	1	1
286	отношение к	1	1
287	отличие от	2	1
288	что они	4	1
289	думать что	1	1
290	далее следует	1	1
291	отнюдь не	4	1
292	и я	1	1
293	чем же	1	1
294	в гости	1	1
295	другой день	1	1
296	в одной	3	1
297	дает нам	1	1
298	стороны и	1	1
299	встрече с	1	1
300	как уже	1	1
301	говорит что	1	1
302	и наконец	2	1
303	и к	1	1
304	интересны но	1	1
305	себе не	1	1
306	но в	4	1
307	в противоположность	1	1
308	более глубокую	1	1
309	и отчасти	3	1
310	очень рано	1	1
311	за собой	4	1
312	можно в	1	1
313	сливается с	1	1
314	мы получаем	1	1
315	за это	1	1
316	или во	1	1
317	его а	1	1
318	и и	1	1
319	такую же	1	1
320	частности с	1	1
321	нами в	1	1
322	в себе	3	1
323	во многих	2	1
324	если он	5	1
325	и если	2	1
326	что она	4	1
327	его но	1	1
328	при этом	8	1
329	уже тогда	1	1
330	он ни	1	1
331	начал выходить	1	1
332	еще раньше	1	1
333	у древних	1	1
334	и еще	2	1
335	в силу	1	1
336	сердце и	2	1
337	и вот	1	1
338	уже говорилось	1	1
339	из древнейших	1	1
340	наших глазах	1	1
341	не теряет	1	1
342	д все	1	1
343	него в	2	1
344	в комнату	1	1
345	и побежал	1	1
346	главным образом	1	1
347	это явление	1	1
348	в глубине	1	1
349	их присутствие	1	1
350	ценности и	1	1
351	было бы	1	1
352	в жизни	1	1
353	это положение	1	1
354	соответствии с	4	1
355	его все	1	1
356	как видно	1	1
357	в развитии	1	1
358	зато в	2	1
359	перед своим	1	1
360	и тогда	2	1
361	в саду	1	1
362	в ходе	1	1
363	общества и	1	1
364	приведенные выше	1	1
365	от боли	1	1
366	не хватает	1	1
367	в их	3	1
368	еще нет	1	1
369	в отличие	2	1
370	в поэме	1	1
371	в одном	2	1
372	пока еще	1	1
373	и эти	1	1
374	вариантов и	1	1
375	и более	1	1
376	в конце	6	1
377	одновременно в	1	1
378	тем самым	4	1
379	что с	1	1
380	у этих	1	1
381	виду что	1	1
382	самого начала	1	1
383	меня не	1	1
384	как о	2	1
385	не имеет	1	1
386	поднялась на	1	1
387	я буду	2	1
388	он еще	2	1
389	он с	1	1
390	через него	1	1
391	он пытается	1	1
392	у этого	1	1
393	эти традиции	1	1
394	же время	7	1
395	эти связи	1	1
396	к ней	1	1
397	или его	1	1
398	за которой	1	1
399	уже говорили	1	1
400	мире и	1	1
401	же он	1	1
402	чтобы спасти	1	1
403	в сознании	1	1
404	здесь же	1	1
405	должны иметь	1	1
406	в процессе	2	1
407	тогда в	1	1
408	ли это	1	1
409	однако это	2	1
410	в момент	1	1
411	к себе	1	1
412	мифа не	1	1
413	истории не	1	1
414	как только	1	1
415	числе и	1	1
416	к тому	1	1
417	его с	1	1
418	указывает на	1	1
419	на это	1	1
420	приходит к	1	1
421	и о	1	1
422	мифа в	3	1
423	в виду	1	1
424	свою очередь	1	1
425	на другой	1	1
426	смерти в	1	1
427	на той	1	1
428	с самого	1	1
429	то время	1	1
430	приводит к	2	1
431	с собой	1	1
432	чего он	1	1
433	каждого из	1	1
434	мог бы	1	1
435	во многом	2	1
436	но нет	1	1
437	утверждает что	1	1
438	отца или	1	1
439	он сам	3	1
440	с женщиной	1	1
441	с человеком	1	1
442	даже не	1	1
443	говорят что	1	1
444	очень важен	1	1
445	же после	1	1
446	сводится к	2	1
447	с полным	2	1
448	и соответственно	1	1
449	же необходимо	1	1
450	характер этого	1	1
451	на вопрос	1	1
452	в память	1	1
453	за пределами	1	1
454	одного из	1	1
455	брак с	2	1
456	важно не	1	1
457	восходит к	2	1
458	на основе	1	1
459	этот момент	1	1
460	но очень	1	1
461	и только	2	1
462	с матерью	1	1
463	в античной	3	1
464	в ту	2	1
465	в русском	1	1
466	как правило	2	1
467	в литературе	2	1
468	известно что	2	1
469	уходит в	1	1
470	то он	1	1
471	тот же	1	1
472	одной из	3	1
473	даже если	1	1
474	по мнению	3	1
475	всяком случае	2	1
476	и ее	2	1
477	не мешает	2	1
478	это основная	1	1
479	положение что	1	1
480	прямо не	1	1
481	со своим	1	1
482	и у	2	1
483	он начинает	1	1
484	героя с	2	1
485	не знать	1	1
486	что не	3	1
487	не дает	1	1
488	или даже	2	1
489	не так	2	1
490	для него	3	1
491	руки и	1	1
492	в котором	3	1
493	в современном	3	1
494	перед собой	1	1
495	дальше в	1	1
496	в руки	2	1
497	и всякий	1	1
498	нет в	1	1
499	смерти и	1	1
500	играют большую	1	1
501	еще ничего	1	1
502	что на	2	1
503	же роль	1	1
504	возможно что	1	1
505	и даже	5	1
506	или иной	1	1
507	а с	3	1
508	др мы	1	1
509	что для	1	1
510	и приносит	1	1
511	д такое	1	1
512	в соответствии	4	1
513	не было	2	1
514	мир а	1	1
515	не знает	1	1
516	человек в	1	1
517	уже давно	1	1
518	нет никаких	1	1
519	нет ничего	3	1
520	нее как	1	1
521	глава vi	1	1
522	как это	1	1
523	из форм	1	1
524	к другой	1	1
525	одну из	1	1
526	власть над	1	1
527	себя из	1	1
528	xix века	7	1
529	только как	1	1
530	в изображении	1	1
531	такого рода	1	1
532	считал что	1	1
533	сквозь нее	1	1
534	на свете	1	1
535	в современной	1	1
536	как будто	1	1
537	том смысле	1	1
538	случилось с	1	1
539	жизни или	1	1
540	только для	2	1
541	заставляет нас	3	1
542	не видно	1	1
543	к другим	1	1
544	происходит не	1	1
545	д и	2	1
546	и от	4	1
547	что оно	1	1
548	а все	1	1
549	от него	1	1
550	в основе	2	1
551	не говорит	1	1
552	или нет	1	1
553	он следует	1	1
554	и начинается	1	1
555	но если	2	1
556	из этого	2	1
557	в самом	3	1
558	внешнего облика	1	1
559	а я	2	1
560	развития сюжета	1	1
561	видим в	2	1
562	в искусстве	2	1
563	и другие	1	1
564	это тем	1	1
565	в своих	3	1
566	как на	1	1
567	в таком	3	1
568	точно так	1	1
569	во всяком	2	1
570	том числе	1	1
