N	2gram	Losev_Dial_2	StatiiOP
138	из нее	1	3
139	что на	2	3
140	и даже	14	3
141	еще и	1	3
142	так же	2	3
143	другой стороны	4	3
144	во всяком	2	3
145	как известно	2	2
146	также и	2	2
147	того же	1	2
148	только потому	2	2
149	тем же	2	2
150	то же	12	2
151	поэзии и	4	2
152	для своего	1	2
153	это время	3	2
154	далее в	2	2
155	бы то	1	2
156	отличие от	1	2
157	нет и	1	2
158	что они	6	2
159	на то	1	2
160	к сожалению	2	2
161	и я	2	2
162	там где	1	2
163	в истории	2	2
164	мере в	2	2
165	в одной	4	2
166	и как	10	2
167	на тот	1	2
168	более или	2	2
169	все эти	2	2
170	в этой	3	2
171	в себе	15	2
172	как он	4	2
173	на его	2	2
174	больше всего	1	2
175	при этом	4	2
176	тем не	2	2
177	не к	1	2
178	и более	3	2
179	о мире	1	2
180	то ни	1	2
181	его в	3	2
182	это было	3	2
183	на почве	1	2
184	истории и	1	2
185	в это	3	2
186	как и	10	2
187	во внимание	3	2
188	несмотря на	2	2
189	нигде не	1	2
190	в москве	1	2
191	действительно не	1	2
192	в один	3	2
193	или менее	2	2
194	что такое	3	2
195	с точки	8	2
196	что я	2	2
197	от его	1	2
198	не раз	2	2
199	времени не	1	2
200	что этот	3	2
201	даже в	3	2
202	нет никакого	2	2
203	что с	2	2
204	в то	6	2
205	дело не	2	2
206	не имеет	1	2
207	это еще	2	2
208	только не	2	2
209	и всегда	1	2
210	и теперь	1	2
211	не может	9	2
212	не по	2	2
213	в области	2	2
214	в каком	4	2
215	не потому	6	2
216	или лучше	1	2
217	искусства и	1	2
218	взглянуть на	1	2
219	и это	5	2
220	в ее	4	2
221	принять во	3	2
222	во многом	1	2
223	еще в	1	2
224	он был	1	2
225	даны в	3	2
226	своей фактической	1	2
227	говорят что	4	2
228	что оба	1	2
229	по их	1	2
230	в которую	1	2
231	если принять	2	2
232	что и	5	2
233	в какой	2	2
234	только в	5	2
235	бы ни	2	2
236	раз в	2	2
237	очевидно что	2	2
238	ни с	4	2
239	сами по	3	2
240	в конце	2	2
241	так как	14	2
242	случае не	1	2
243	на меня	1	2
244	может быть	20	2
245	в них	1	2
246	в особенности	1	2
247	ему не	1	2
248	и др	1	2
249	только к	2	2
250	говорит о	1	2
251	в некоторых	2	2
252	только по	1	2
253	не на	2	2
254	его как	1	2
255	на какие	1	2
256	и вообще	6	2
257	и потому	5	2
258	как это	7	2
259	что именно	1	2
260	по своему	5	2
261	в данном	3	2
262	что за	1	2
263	в тех	2	2
264	по существу	1	2
265	том смысле	4	2
266	только о	2	2
267	с этой	1	2
268	ее в	2	2
269	всегда будет	1	2
270	в результате	2	2
271	а к	1	2
272	не должен	1	2
273	находим в	1	2
274	только что	5	2
275	во время	2	2
276	сказать что	10	2
277	совершенно не	7	2
278	уже после	1	2
279	они не	3	2
280	я ни	1	1
281	сам по	3	1
282	и то	7	1
283	вторую половину	1	1
284	это и	3	1
285	всего это	1	1
286	по преимуществу	1	1
287	и до	1	1
288	но важно	1	1
289	в какой-то	1	1
290	действительности и	1	1
291	в зависимости	2	1
292	века в	1	1
293	их и	1	1
294	и значение	1	1
295	им самим	1	1
296	бы уже	1	1
297	мы не	1	1
298	ответить на	1	1
299	сыну и	1	1
300	есть нечто	8	1
301	в сущности	2	1
302	говорить о	5	1
303	на тему	1	1
304	этого термина	1	1
305	их не	1	1
306	как не	2	1
307	думаю что	3	1
308	литературы и	1	1
309	еще не	4	1
310	на них	1	1
311	он сам	1	1
312	сам а	1	1
313	в чем	3	1
314	временной последовательности	1	1
315	считаю что	1	1
316	совсем не	1	1
317	но как	5	1
318	в голове	2	1
319	от характера	1	1
320	обязана создавать	1	1
321	себе и	3	1
322	тут же	4	1
323	не просто	12	1
324	евгений онегин	1	1
325	отличаются от	1	1
326	не хотел	1	1
327	если она	2	1
328	независимо от	4	1
329	понимать в	1	1
330	что касается	1	1
331	когда он	1	1
332	реальности но	1	1
333	и отличаются	1	1
334	это просто	1	1
335	не очень	2	1
336	них как	1	1
337	так или	2	1
338	из этих	1	1
339	одно время	3	1
340	с тех	2	1
341	с их	1	1
342	зависимости от	2	1
343	бы только	2	1
344	только один	1	1
345	иначе и	2	1
346	вообще то	1	1
347	и если	4	1
348	к выводу	1	1
349	что она	14	1
350	в определенном	2	1
351	где все	1	1
352	одному из	1	1
353	и еще	1	1
354	свою собственную	1	1
355	не нуждаются	1	1
356	в принципе	1	1
357	них нет	1	1
358	этого вопроса	1	1
359	не как	2	1
360	ни была	1	1
361	мало того	1	1
362	свое время	1	1
363	на этом	2	1
364	одно и	4	1
365	в основу	1	1
366	тут не	3	1
367	и характер	1	1
368	значение в	1	1
369	об этой	2	1
370	определенном направлении	1	1
371	те же	1	1
372	говорил что	2	1
373	разница между	2	1
374	заключается в	4	1
375	обоих случаях	1	1
376	не умеет	2	1
377	действительности в	1	1
378	известно что	1	1
379	этом смысле	1	1
380	не стану	2	1
381	что один	1	1
382	я слышу	1	1
383	и тем	1	1
384	не выше	1	1
385	увеселения и	1	1
386	на первую	1	1
387	но уже	1	1
388	и уже	3	1
389	еще раз	1	1
390	но я	3	1
391	но если	1	1
392	и их	3	1
393	чтобы эта	1	1
394	но сами	1	1
395	говорил о	1	1
396	сам же	1	1
397	не будем	1	1
398	и эти	1	1
399	это дело	1	1
400	и почти	3	1
401	нас к	1	1
402	и очень	1	1
403	иной раз	5	1
404	что есть	2	1
405	можно ли	3	1
406	она не	8	1
407	виду что	2	1
408	с теми	1	1
409	и проч	1	1
410	одна из	1	1
411	на него	2	1
412	тех пор	3	1
413	в основе	1	1
414	о них	1	1
415	нельзя ли	2	1
416	но только	3	1
417	чем не	1	1
418	он с	1	1
419	больше чем	1	1
420	же время	5	1
421	предполагать что	1	1
422	как будто	7	1
423	на все	2	1
424	в стиле	1	1
425	и далее	1	1
426	свое собственное	1	1
427	ни о	2	1
428	уже о	2	1
429	нам что	1	1
430	годунов и	1	1
431	и вместе	1	1
432	нет ни	3	1
433	не могут	4	1
434	на границе	1	1
435	похож на	1	1
436	ему все	1	1
437	заметил что	1	1
438	отличается от	1	1
439	же только	1	1
440	в поле	1	1
441	остановиться на	1	1
442	они и	1	1
443	наконец что	1	1
444	быть конечно	1	1
445	как мы	3	1
446	в свое	1	1
447	что все	1	1
448	может совершенно	1	1
449	здесь не	1	1
450	не могу	6	1
451	без всякого	4	1
452	данном случае	2	1
453	сферу ее	1	1
454	лица не	1	1
455	последнего слова	1	1
456	были бы	1	1
457	воплощен в	1	1
458	можно сомневаться	1	1
459	мысль о	1	1
460	то время	4	1
461	быть еще	1	1
462	слова а	1	1
463	и совершенно	2	1
464	котором мы	1	1
465	и которые	1	1
466	здесь нет	1	1
467	на которую	1	1
468	которые он	1	1
469	она была	1	1
470	по тому	1	1
471	заметить как	1	1
472	по сравнению	1	1
473	хотя это	1	1
474	выводу что	1	1
475	образом в	1	1
476	со всех	1	1
477	быть ни	1	1
478	и живой	1	1
479	вот почему	1	1
480	и ему	1	1
481	пушкина а	1	1
482	входя в	1	1
483	одного из	1	1
484	его тело	1	1
485	можно сказать	5	1
486	и во	1	1
487	осторожным в	1	1
488	на всех	1	1
489	смысле не	2	1
490	или иначе	2	1
491	от них	1	1
492	судить о	1	1
493	эти два	2	1
494	нуждается в	3	1
495	никаких сомнений	1	1
496	целиком в	1	1
497	тему о	1	1
498	но нельзя	2	1
499	у обоих	1	1
500	все время	3	1
501	стихии в	1	1
502	говорит в	1	1
503	конце концов	1	1
504	я был	2	1
505	баратынского и	1	1
506	тот же	1	1
507	речи о	1	1
508	с ними	2	1
509	лишь на	1	1
510	отцу и	1	1
511	будто бы	3	1
512	и действительно	1	1
513	поэтому и	1	1
514	это же	1	1
515	и прочие	1	1
516	но между	1	1
517	не будет	2	1
518	вы хотите	2	1
519	с какой	1	1
520	и литературоведы	1	1
521	внимание что	1	1
522	конечно не	6	1
523	уже в	4	1
524	только на	1	1
525	в поэзии	7	1
526	а это	1	1
527	но совершенно	1	1
528	одно из	4	1
529	свете и	1	1
530	ведь это	3	1
531	и также	1	1
532	точка зрения	1	1
533	у нее	1	1
534	а в	4	1
535	не о	1	1
536	мы можем	1	1
537	как его	1	1
538	но что	7	1
539	у него	1	1
540	было самым	1	1
541	принципиально не	1	1
542	суждения об	1	1
543	смысле слова	1	1
544	в каждом	2	1
545	форму и	1	1
546	он почти	1	1
547	в очень	2	1
548	е в	3	1
549	таком виде	1	1
550	даже не	1	1
551	однако что	1	1
552	за пределы	4	1
553	не входя	1	1
554	очень много	1	1
555	в каких	2	1
556	к которому	1	1
557	несколько примеров	1	1
558	представляет собою	1	1
559	конца как	1	1
560	себя и	1	1
561	в живых	1	1
562	в живом	1	1
563	каком смысле	1	1
564	но точно	1	1
565	месте и	1	1
566	связано с	1	1
567	них и	1	1
568	то и	1	1
569	его голову	1	1
570	ничем не	1	1
571	сомнений ни	1	1
572	мы и	1	1
573	с которым	1	1
574	в руках	1	1
575	этом основании	1	1
576	и тут	3	1
577	жизнь в	2	1
578	в связи	4	1
579	все наиболее	2	1
580	долго и	1	1
581	имея в	1	1
582	приведу несколько	1	1
583	на который	2	1
584	не содержать	1	1
585	ни на	2	1
586	время т	2	1
587	наедине с	1	1
588	общего с	1	1
589	над ним	1	1
590	вас в	1	1
591	у себя	1	1
592	что первая	1	1
593	в изображении	2	1
594	сравнению с	1	1
595	не дают	1	1
596	которые являются	1	1
597	а другое	1	1
598	что же	2	1
599	целый год	1	1
600	да и	6	1
601	скорее наоборот	1	1
602	говоря уже	2	1
603	наконец и	1	1
604	на свете	5	1
605	выйти за	1	1
606	и такие	1	1
607	нам еще	1	1
608	говорить по	1	1
609	нечто совершенно	2	1
610	заставляя его	1	1
611	по дороге	1	1
612	внимания на	1	1
613	на своем	1	1
614	вокруг него	1	1
615	силу и	1	1
616	но для	1	1
617	нисколько не	4	1
618	должны быть	3	1
619	которые были	2	1
620	несомненно не	1	1
621	при всем	1	1
622	на одной	1	1
623	вопрос в	1	1
624	в идеале	1	1
625	не существует	1	1
626	и от	3	1
627	или в	2	1
628	что оно	4	1
629	а все	1	1
630	невозможна без	1	1
631	к одной	1	1
632	пр в	1	1
633	то не	3	1
634	и все	12	1
635	у которого	1	1
636	все они	1	1
637	же в	2	1
638	особый смысл	1	1
639	входить в	1	1
640	к самому	1	1
641	от обычной	1	1
642	которой все	1	1
643	неотделим от	3	1
644	не говоря	2	1
645	но разве	2	1
646	к его	1	1
647	по одному	4	1
648	но этот	1	1
649	в характере	1	1
650	е по	1	1
651	из этого	1	1
652	мифологией и	6	1
653	в голову	1	1
654	жизни и	6	1
655	но эти	1	1
656	а я	2	1
657	в своих	2	1
658	который не	1	1
659	можно назвать	1	1
660	в таком	4	1
661	точно так	1	1
662	все что	1	1
663	гораздо более	1	1
664	смысле что	3	1
