N	2gram	Propp_Isto_6	Problema
243	так или	1	2
244	он в	1	2
245	из этих	4	2
246	вообще не	3	2
247	на его	4	2
248	все другие	1	2
249	не значит	1	2
250	которая является	1	2
251	пор мы	2	2
252	тоже нет	1	2
253	что ни	1	2
254	ним на	1	2
255	а это	1	2
256	как они	1	2
257	не будет	5	2
258	и может	1	2
259	и с	6	2
260	и чтобы	1	2
261	на первый	3	2
262	в эту	2	2
263	но если	1	2
264	и при	1	2
265	оказывается что	1	2
266	не как	1	2
267	знаем что	2	2
268	образом и	2	2
269	которые в	2	2
270	без всяких	2	2
271	однако в	2	2
272	что этот	2	2
273	из числа	1	2
274	же мы	5	2
275	и очень	1	2
276	на один	1	2
277	еще очень	2	2
278	в таких	1	2
279	она не	3	2
280	и другое	2	2
281	не имеет	2	2
282	мы находим	2	2
283	это мы	2	2
284	следовательно и	1	2
285	больше чем	1	2
286	представление об	1	2
287	в области	1	2
288	не потому	3	2
289	вот в	1	2
290	других случаях	1	2
291	не могут	1	2
292	могут быть	3	2
293	и надо	1	2
294	для такого	1	2
295	например на	2	2
296	подобно тому	1	2
297	мы наблюдаем	1	2
298	с собой	2	2
299	здесь нет	2	2
300	это только	1	2
301	того или	1	2
302	между тем	1	2
303	и эту	1	2
304	стоит и	1	2
305	на одном	1	2
306	все время	2	2
307	может иметь	2	2
308	в него	3	2
309	предмета и	1	2
310	том как	3	2
311	мы видим	5	2
312	поэтому и	1	2
313	в качестве	3	2
314	на этой	2	2
315	в ряд	1	2
316	одно из	1	2
317	для него	1	2
318	есть та	1	2
319	как его	1	2
320	но что	1	2
321	есть выражение	1	2
322	мы возьмем	1	2
323	или иначе	1	2
324	но есть	3	2
325	от другого	1	2
326	его как	1	2
327	уже давно	2	2
328	вместе с	8	2
329	он будет	1	2
330	на тот	2	2
331	тому как	1	2
332	а потом	2	2
333	по существу	1	2
334	все наше	1	2
335	не хватает	1	2
336	в это	4	2
337	этом случае	6	2
338	не будем	2	2
339	о его	1	2
340	между прочим	1	2
341	становится ясным	1	2
342	и часто	1	2
343	который является	1	2
344	но еще	1	2
345	чтобы его	1	2
346	или вообще	2	2
347	только что	2	2
348	ли сказать	1	2
349	в нечто	1	2
350	здесь только	1	2
351	о своем	1	2
352	не что	1	2
353	ее в	6	2
354	ту же	2	1
355	одним из	1	1
356	потом и	1	1
357	будем приводить	1	1
358	он за	1	1
359	но тогда	1	1
360	часто так	1	1
361	не через	1	1
362	делится на	1	1
363	которое мы	1	1
364	что эти	2	1
365	имеем и	3	1
366	оно было	1	1
367	и больше	2	1
368	был и	1	1
369	отношения к	1	1
370	и этот	1	1
371	что изучение	1	1
372	что наиболее	1	1
373	которую мы	1	1
374	момент который	1	1
375	в представлениях	1	1
376	бы что	1	1
377	говоря и	1	1
378	нам в	1	1
379	именно к	1	1
380	этом не	1	1
381	со смертью	1	1
382	представлением о	2	1
383	время как	3	1
384	оно есть	1	1
385	эта функция	1	1
386	все указанные	1	1
387	но даже	1	1
388	но то	1	1
389	то это	5	1
390	кто же	1	1
391	может дать	1	1
392	об ином	1	1
393	первый план	2	1
394	изучаться в	1	1
395	то мы	1	1
396	всего является	2	1
397	о смерти	9	1
398	заметим что	1	1
399	друг на	1	1
400	другие предметы	1	1
401	только тогда	1	1
402	а если	1	1
403	тут же	1	1
404	мы сейчас	1	1
405	есть просто	1	1
406	или иное	3	1
407	верили в	1	1
408	и свои	2	1
409	относится к	2	1
410	нашего сознания	1	1
411	и поэтому	1	1
412	первый взгляд	1	1
413	место где	1	1
414	дает нам	2	1
415	необходимо несколько	1	1
416	и нет	1	1
417	все же	8	1
418	эта настолько	1	1
419	встрече с	1	1
420	которое и	1	1
421	его к	1	1
422	случае уже	1	1
423	имеется указание	1	1
424	случае даже	1	1
425	здесь и	2	1
426	есть ли	1	1
427	от этого	3	1
428	не знает	1	1
429	как то	1	1
430	многих из	1	1
431	мы сразу	1	1
432	ни один	1	1
433	за это	1	1
434	ее как	1	1
435	может считаться	1	1
436	вы меня	1	1
437	им в	1	1
438	видим и	1	1
439	бросить его	1	1
440	к единству	1	1
441	и те	2	1
442	если он	3	1
443	но на	1	1
444	широкое и	1	1
445	связанные с	1	1
446	в какой-то	1	1
447	мире по	1	1
448	должна быть	3	1
449	этого он	1	1
450	предмет а	1	1
451	чтобы они	2	1
452	уже видели	3	1
453	в первую	1	1
454	не связан	1	1
455	этого вопроса	1	1
456	должно изучаться	1	1
457	в силу	1	1
458	или другое	2	1
459	еще мало	1	1
460	с представлением	2	1
461	чтобы в	1	1
462	д все	1	1
463	на этом	1	1
464	встречаются в	1	1
465	одно и	1	1
466	человека в	2	1
467	ясна и	1	1
468	в одну	1	1
469	связан с	6	1
470	них не	1	1
471	а по	1	1
472	потусторонний мир	2	1
473	и других	3	1
474	при встрече	1	1
475	в уже	2	1
476	знаем как	1	1
477	известно что	2	1
478	даже в	2	1
479	или другой	2	1
480	здесь у	1	1
481	кажется что	2	1
482	солнце и	2	1
483	он является	1	1
484	нет в	3	1
485	показывает что	3	1
486	и вся	1	1
487	на друга	1	1
488	или наоборот	1	1
489	мы видели	11	1
490	и некоторые	2	1
491	это очевидно	2	1
492	их на	1	1
493	же есть	1	1
494	и становится	1	1
495	сердце на	1	1
496	совсем другое	2	1
497	не так	2	1
498	именно он	1	1
499	на первом	1	1
500	что между	4	1
501	знают только	1	1
502	часто в	1	1
503	она сама	1	1
504	эта черта	1	1
505	прийти к	1	1
506	представление о	9	1
507	миф о	2	1
508	из земли	2	1
509	вопрос о	3	1
510	я есть	1	1
511	на небо	8	1
512	миф и	2	1
513	природу и	1	1
514	что сам	1	1
515	тому чтобы	1	1
516	в потусторонний	1	1
517	в картину	1	1
518	вообще на	1	1
519	наше изучение	1	1
520	сам он	1	1
521	если и	1	1
522	некоторых случаях	2	1
523	чистом виде	1	1
524	как о	1	1
525	на котором	3	1
526	случаях мы	1	1
527	это всегда	1	1
528	в основе	1	1
529	образом в	1	1
530	из него	2	1
531	недостаточно для	1	1
532	правда в	1	1
533	выхода из	1	1
534	одна из	2	1
535	это то	2	1
536	этих двух	1	1
537	к ней	1	1
538	так например	3	1
539	этого предмета	1	1
540	только с	1	1
541	что на	1	1
542	если кто-нибудь	1	1
543	очень часто	5	1
544	начиная с	1	1
545	сравнении с	1	1
546	просто на	1	1
547	указать на	1	1
548	должны быть	2	1
549	его с	3	1
550	бы он	1	1
551	мысли о	1	1
552	все еще	1	1
553	утверждать что	2	1
554	время он	1	1
555	где он	2	1
556	здесь еще	4	1
557	должен быть	1	1
558	элементы в	1	1
559	с ее	1	1
560	сама природа	1	1
561	он вообще	1	1
562	нами выше	1	1
563	чтобы быть	1	1
564	меняет и	1	1
565	то время	3	1
566	огромное количество	1	1
567	человека с	1	1
568	если они	3	1
569	и сам	2	1
570	только через	3	1
571	не с	1	1
572	здесь как	1	1
573	вопрос этот	2	1
574	нам уже	1	1
575	связанных с	1	1
576	о природе	1	1
577	наше внимание	1	1
578	имеется в	3	1
579	он был	2	1
580	по мере	1	1
581	не случайна	1	1
582	нас и	1	1
583	и смерть	1	1
584	находится в	1	1
585	это нужно	1	1
586	сводится к	2	1
587	же было	1	1
588	в другое	1	1
589	каждый раз	1	1
590	огромные трудности	1	1
591	слова из	1	1
592	это происходит	1	1
593	в другом	1	1
594	одного из	1	1
595	есть так	1	1
596	ее и	1	1
597	по адресу	1	1
598	он его	1	1
599	это в	1	1
600	переходит в	1	1
601	эти два	2	1
602	и можно	1	1
603	в античной	2	1
604	выше в	1	1
605	представления о	10	1
606	переносится на	1	1
607	по содержанию	1	1
608	по своей	1	1
609	не случайно	1	1
610	но с	1	1
611	в греческом	2	1
612	же все	1	1
613	видели что	3	1
614	этот вопрос	1	1
615	не сказано	1	1
616	что даже	1	1
617	не свойственно	1	1
618	может оказаться	1	1
619	уже содержит	1	1
620	и полетел	1	1
621	находим в	1	1
622	в голове	1	1
623	которая была	1	1
624	тот или	1	1
625	видели выше	1	1
626	раз в	1	1
627	стоит на	2	1
628	чтобы он	1	1
629	не стал	1	1
630	его и	1	1
631	уже нет	1	1
632	он имеет	4	1
633	выражена в	1	1
634	мы знаем	2	1
635	мир в	1	1
636	мы рассматривали	1	1
637	ее не	3	1
638	при всей	1	1
639	с переходом	3	1
640	друг друга	1	1
641	них даже	1	1
642	образом не	1	1
643	от того	3	1
644	этой цели	1	1
645	смерти и	2	1
646	в живописи	1	1
647	в свои	2	1
648	со стороны	3	1
649	даже не	1	1
650	на примере	1	1
651	уже при	1	1
652	них в	1	1
653	на ней	1	1
654	больше и	3	1
655	в некоторых	2	1
656	или выражаясь	1	1
657	в стиле	1	1
658	он только	1	1
659	потом в	1	1
660	в картине	1	1
661	и возможно	1	1
662	со мной	1	1
663	он становится	2	1
664	существу и	1	1
665	что из	2	1
666	под влиянием	1	1
667	есть одно	1	1
668	форме мы	1	1
669	к лицу	1	1
670	вступает в	1	1
671	другое место	1	1
672	но кто	1	1
673	в одной	2	1
674	потустороннего мира	1	1
675	к другой	1	1
676	этого момента	1	1
677	его совсем	1	1
678	из которых	3	1
679	к своему	3	1
680	и к	1	1
681	он говорит	1	1
682	наряду с	3	1
683	последнем случае	1	1
684	языке и	1	1
685	страны и	2	1
686	это значит	1	1
687	с этой	2	1
688	несколько слов	1	1
689	имеет много	1	1
690	черта то	1	1
691	видно что	2	1
692	силу и	2	1
693	остается в	1	1
694	с большой	1	1
695	картин это	1	1
696	но такой	1	1
697	для этой	1	1
698	что я	1	1
699	и от	3	1
700	идти дальше	1	1
701	а все	1	1
702	представлениях о	1	1
703	о котором	2	1
704	своей собственной	1	1
705	не представляет	2	1
706	от него	3	1
707	из себя	1	1
708	на свою	1	1
709	д здесь	1	1
710	но зато	1	1
711	будто бы	1	1
712	в свете	1	1
713	глаз и	1	1
714	есть уже	1	1
715	когда речь	1	1
716	но вот	2	1
717	чтобы обеспечить	1	1
718	еще ничего	1	1
719	хотели бы	1	1
720	они все	1	1
721	в сравнении	1	1
722	т е	22	1
723	что под	1	1
724	здесь кроется	2	1
725	нами как	2	1
726	жизни и	2	1
727	но эти	2	1
728	к этой	1	1
729	полетел в	1	1
730	тот его	1	1
731	и эта	3	1
732	в противоположность	1	1
733	к этому	3	1
734	как на	3	1
