N	2gram	Vygotskiy__4	Marksizm
115	действительности и	1	3
116	а как	2	3
117	имеет свою	1	3
118	в сущности	6	3
119	по отношению	1	3
120	в истории	1	3
121	общего с	1	3
122	целый ряд	5	3
123	и как	5	3
124	и к	2	3
125	в первом	1	3
126	в которой	4	3
127	к другому	1	3
128	понимания и	1	3
129	в корне	1	3
130	но все	2	3
131	его в	3	3
132	от одного	1	3
133	он не	11	3
134	переходим к	1	3
135	том что	22	3
136	в своей	4	3
137	и ее	2	3
138	в котором	2	3
139	место в	2	3
140	является в	1	3
141	в то	3	3
142	к этим	1	3
143	не имеет	2	3
144	на язык	1	3
145	же время	2	3
146	же самое	6	3
147	и это	5	3
148	в дальнейшем	1	3
149	понятно что	3	3
150	сводится к	2	3
151	можно сказать	2	3
152	здесь в	3	3
153	конце концов	3	3
154	того что	4	3
155	одной из	1	3
156	в какой	5	3
157	и действительно	1	3
158	между тем	1	3
159	по законам	1	3
160	из них	4	3
161	в каком	8	3
162	не было	3	3
163	на этот	3	3
164	все это	13	3
165	к другой	2	3
166	смысле этого	3	3
167	и формы	2	3
168	слова и	4	3
169	и от	2	3
170	нет ничего	1	3
171	знак в	1	3
172	слово в	2	3
173	речи и	1	3
174	совершенно не	4	3
175	мы должны	6	3
176	это и	5	3
177	нем нет	2	2
178	же как	3	2
179	связана с	1	2
180	не остается	1	2
181	все остальное	2	2
182	по которым	2	2
183	в какой-то	1	2
184	мы уже	5	2
185	той же	4	2
186	со всех	1	2
187	таком случае	1	2
188	для нашей	2	2
189	и он	3	2
190	всех сторон	1	2
191	свою очередь	1	2
192	именно эти	1	2
193	быть в	1	2
194	в чем	1	2
195	то мы	1	2
196	два основных	1	2
197	не все	2	2
198	себе и	2	2
199	не просто	4	2
200	и речи	1	2
201	свои мысли	1	2
202	сама по	3	2
203	что во	1	2
204	в одной	2	2
205	как к	1	2
206	в своем	7	2
207	все остальные	1	2
208	однако не	2	2
209	мы тем	1	2
210	в действительности	2	2
211	от этого	3	2
212	бы и	2	2
213	формы в	1	2
214	в нашем	1	2
215	из этих	2	2
216	в себе	6	2
217	как он	5	2
218	если он	2	2
219	одной и	2	2
220	из него	1	2
221	может существовать	1	2
222	можно было	4	2
223	от нее	1	2
224	могла бы	4	2
225	что все	11	2
226	в другом	1	2
227	и с	2	2
228	до тех	2	2
229	бы в	1	2
230	этом смысле	1	2
231	ни в	3	2
232	ни одной	3	2
233	творческий акт	2	2
234	от него	1	2
235	должно быть	3	2
236	на первый	1	2
237	мысль и	1	2
238	это делает	2	2
239	и той	2	2
240	точку зрения	1	2
241	другом и	2	2
242	и более	1	2
243	тому что	6	2
244	в русской	2	2
245	мысли в	1	2
246	что такое	1	2
247	в основе	3	2
248	одна из	4	2
249	как она	10	2
250	связь и	1	2
251	и является	2	2
252	в сознании	1	2
253	у нас	4	2
254	ни о	1	2
255	нет ни	3	2
256	во все	3	2
257	к тому	12	2
258	она не	3	2
259	с ее	3	2
260	в виду	2	2
261	и та	2	2
262	другими словами	1	2
263	нет никакой	2	2
264	самое это	2	2
265	дано в	1	2
266	как с	1	2
267	никогда не	5	2
268	то как	2	2
269	если бы	10	2
270	и вообще	1	2
271	и даже	1	2
272	пор пока	2	2
273	о том	20	2
274	все в	1	2
275	и во	1	2
276	что и	3	2
277	и только	7	2
278	и другую	3	2
279	в двух	4	2
280	что он	20	2
281	целом ряде	1	2
282	именно на	1	2
283	и др	1	2
284	и других	4	2
285	менее всего	1	2
286	и их	1	2
287	всяком случае	3	2
288	допустим что	2	2
289	так как	12	2
290	мы можем	5	2
291	как раз	9	2
292	тем что	3	2
293	в данный	1	2
294	или иначе	1	2
295	связаны с	1	2
296	что не	4	2
297	деле если	1	2
298	вот в	1	2
299	там где	1	2
300	не об	1	2
301	в частности	4	2
302	независимо от	1	2
303	из которых	3	2
304	ко всякому	1	2
305	и этот	3	2
306	тех пор	2	2
307	или хотя	1	2
308	этого слова	3	2
309	с этой	4	2
310	но для	1	2
311	или в	1	2
312	этой действительности	1	2
313	нам придется	3	2
314	этого материала	1	2
315	в свою	1	2
316	но если	3	2
317	к его	1	2
318	отношению к	1	2
319	из этого	5	2
320	же и	1	2
321	вся история	1	2
322	жизни и	4	2
323	это так	1	2
324	к этой	3	2
325	в своих	3	2
326	в таком	4	2
327	но наоборот	1	1
328	от этой	1	1
329	также и	2	1
330	например в	3	1
331	необходимо показать	1	1
332	разрешения этой	1	1
333	отделен от	1	1
334	должен быть	1	1
335	и то	2	1
336	и без	1	1
337	не что	1	1
338	тем же	1	1
339	конечно с	1	1
340	не хочет	1	1
341	и чрезвычайно	1	1
342	и до	3	1
343	этого в	1	1
344	его что	1	1
345	века в	1	1
346	его не	2	1
347	что вся	1	1
348	правильного понимания	1	1
349	при анализе	2	1
350	которую мы	1	1
351	превратилась в	1	1
352	бы что	1	1
353	на внешние	1	1
354	почти все	2	1
355	так чтобы	2	1
356	говорить о	3	1
357	принадлежит к	2	1
358	в деле	1	1
359	и другая	1	1
360	вместо того	2	1
361	же нелепо	1	1
362	в целом	5	1
363	и ни	1	1
364	сложная и	1	1
365	и истолковывать	1	1
366	он сам	1	1
367	композиция его	1	1
368	столь же	2	1
369	которое он	1	1
370	с его	2	1
371	только после	5	1
372	его так	1	1
373	ее к	1	1
374	совсем не	1	1
375	но как	1	1
376	в общем	1	1
377	и будет	1	1
378	значение имеет	3	1
379	относится к	1	1
380	анализ этого	1	1
381	как говорит	2	1
382	быть отделен	1	1
383	согласия и	1	1
384	материалом для	1	1
385	того не	2	1
386	всей этой	2	1
387	такой который	1	1
388	могли бы	2	1
389	и всецело	1	1
390	и наконец	2	1
391	все являются	1	1
392	этой цели	2	1
393	со своей	1	1
394	и конечно	2	1
395	значение если	1	1
396	та же	3	1
397	что это	13	1
398	так или	1	1
399	или во	1	1
400	к самому	2	1
401	в этой	9	1
402	прямой и	1	1
403	нами в	2	1
404	другом случае	1	1
405	значение например	1	1
406	но ведь	1	1
407	не могла	1	1
408	если содержание	1	1
409	деле всякий	1	1
410	и если	9	1
411	мы совершенно	4	1
412	не следует	1	1
413	главным образом	1	1
414	чтобы он	2	1
415	поскольку он	1	1
416	именно то	1	1
417	всех этих	3	1
418	есть та	1	1
419	нашла свое	1	1
420	и вот	6	1
421	вообще не	1	1
422	их в	3	1
423	в плане	1	1
424	и верно	1	1
425	какой бы	3	1
426	подобно тому	1	1
427	будем говорить	1	1
428	так например	4	1
429	наконец его	1	1
430	в нее	2	1
431	его до	1	1
432	именно это	1	1
433	которое как	1	1
434	как они	1	1
435	как автор	2	1
436	в совершенно	1	1
437	об этой	1	1
438	о какой	1	1
439	на все	2	1
440	для своей	1	1
441	зрения на	1	1
442	потому как	1	1
443	это не	6	1
444	к анализу	3	1
445	та и	1	1
446	уже знаем	3	1
447	истории и	1	1
448	после этого	6	1
449	за ней	2	1
450	как трагедию	2	1
451	же дана	1	1
452	останавливаться на	1	1
453	но уже	1	1
454	она и	1	1
455	материал этот	1	1
456	с тем	4	1
457	и вся	1	1
458	со своими	1	1
459	одна и	2	1
460	включить в	1	1
461	легче всего	1	1
462	то с	1	1
463	в один	1	1
464	нет согласия	1	1
465	нисколько не	5	1
466	мы вместо	1	1
467	мы как	1	1
468	во время	6	1
469	художественный смысл	1	1
470	нет для	1	1
471	можно найти	2	1
472	почти не	1	1
473	или вернее	2	1
474	от его	1	1
475	для всякого	1	1
476	является только	1	1
477	есть его	1	1
478	совершенно разные	1	1
479	образом и	1	1
480	которые в	1	1
481	начнем с	1	1
482	тесно связаны	1	1
483	бы быть	1	1
484	и общей	1	1
485	и очень	1	1
486	что есть	1	1
487	с необычайной	2	1
488	тем самым	3	1
489	тогда когда	1	1
490	того как	1	1
491	лежат на	1	1
492	на него	4	1
493	не по	2	1
494	последующий момент	1	1
495	взглянуть на	2	1
496	о них	2	1
497	ярко и	1	1
498	хочет и	1	1
499	его от	1	1
500	и всегда	1	1
501	в самой	6	1
502	или как	1	1
503	что самое	5	1
504	действительность а	1	1
505	к ней	1	1
506	такая же	1	1
507	исследования мы	1	1
508	лишается всякой	1	1
509	потому что	24	1
510	бы по	2	1
511	для анализа	2	1
512	здесь же	1	1
513	свет и	1	1
514	самой этой	1	1
515	точном смысле	2	1
516	с другом	4	1
517	перед ним	2	1
518	исходить из	1	1
519	стороны и	1	1
520	взятое в	1	1
521	во внешних	1	1
522	как только	2	1
523	отличается от	1	1
524	содержание в	1	1
525	одну и	1	1
526	мы могли	2	1
527	бы это	3	1
528	если же	1	1
529	деле в	1	1
530	возникает как	1	1
531	из всего	1	1
532	что данное	1	1
533	характер и	1	1
534	в особенности	1	1
535	только не	2	1
536	уже с	2	1
537	только то	1	1
538	действия и	2	1
539	и совершенно	5	1
540	критики второго	1	1
541	на нее	2	1
542	времени и	2	1
543	найти в	1	1
544	мы пытаемся	1	1
545	и всюду	1	1
546	для этого	8	1
547	образом в	2	1
548	воли и	2	1
549	о нем	4	1
550	совершенно иной	1	1
551	и что	25	1
552	находятся в	1	1
553	идет о	3	1
554	как наиболее	1	1
555	ее и	2	1
556	как форма	1	1
557	должно было	2	1
558	в которую	1	1
559	к нему	1	1
560	но нет	1	1
561	во всей	3	1
562	действительно в	2	1
563	для различных	1	1
564	в ту	1	1
565	так для	1	1
566	условия для	1	1
567	в каких	2	1
568	следует ли	1	1
569	в точном	1	1
570	части его	1	1
571	мы видим	6	1
572	мы увидим	2	1
573	но ни	1	1
574	очень много	1	1
575	поэтому и	1	1
576	случае необходимо	1	1
577	независим от	1	1
578	во времени	1	1
579	бы ни	1	1
580	это та	1	1
581	с одной	3	1
582	вся эта	1	1
583	так что	7	1
584	от одной	2	1
585	факт как	1	1
586	можно выразить	1	1
587	уже в	2	1
588	мы получим	3	1
589	значение и	1	1
590	мы прибавим	1	1
591	при помощи	4	1
592	от значения	1	1
593	или просто	1	1
594	было показать	1	1
595	вводится в	1	1
596	слова в	1	1
597	содержания и	1	1
598	в одном	3	1
599	сами по	3	1
600	техники и	1	1
601	значении которое	2	1
602	но что	1	1
603	он один	1	1
604	очень тесно	1	1
605	были бы	1	1
606	к двум	1	1
607	литературе нет	1	1
608	одной стороны	3	1
609	со стороны	2	1
610	на ее	2	1
611	этом как	1	1
612	эти две	1	1
613	и самая	1	1
614	тому как	2	1
615	на которые	1	1
616	в природе	1	1
617	мы еще	1	1
618	романа в	1	1
619	себя и	1	1
620	ли отсюда	1	1
621	что для	5	1
622	и самый	1	1
623	нелепо как	1	1
624	превращается в	1	1
625	как ни	1	1
626	него не	1	1
627	что мы	6	1
628	формы которые	1	1
629	на слово	1	1
630	которого она	1	1
631	является совершенно	1	1
632	уже давно	1	1
633	роль и	1	1
634	указали только	1	1
635	этой же	1	1
636	он произносит	1	1
637	материал и	2	1
638	все основные	1	1
639	ответить на	1	1
640	как это	14	1
641	но не	3	1
642	требует от	1	1
643	она есть	2	1
644	в той	3	1
645	не оправдывается	2	1
646	по существу	2	1
647	для понимания	2	1
648	друг с	4	1
649	это значит	1	1
650	принять и	1	1
651	чтобы сделать	2	1
652	лежит в	2	1
653	исходным пунктом	1	1
654	дело здесь	1	1
655	быть не	2	1
656	эти два	1	1
657	на пути	2	1
658	дело во	1	1
659	в гораздо	1	1
660	все одинаково	1	1
661	эти элементы	1	1
662	народа и	1	1
663	к другим	1	1
664	неба и	1	1
665	отсюда что	1	1
666	всего они	1	1
667	другую в	1	1
668	образом по	1	1
669	при таком	3	1
670	и может	5	1
671	бы сколько-нибудь	1	1
672	времени мы	1	1
673	такого рода	1	1
674	дело и	2	1
675	такое понимание	2	1
676	чтобы понять	1	1
677	человек и	1	1
678	так поступает	1	1
679	не должен	1	1
680	только с	2	1
681	здесь на	1	1
682	скажем что	1	1
683	идет об	1	1
684	лежащая в	1	1
685	и другие	1	1
686	мы переходим	2	1
687	человека не	1	1
688	он же	1	1
689	в моем	1	1
690	с ней	1	1
691	была бы	2	1
692	равно как	1	1
693	их с	1	1
694	и так	4	1
695	в соответствующей	1	1
696	же мы	2	1
697	в трагедию	2	1
698	допустить что	1	1
699	ее в	4	1
700	однако мы	2	1
701	этой точки	1	1
702	гораздо более	1	1
