N	2gram	Vinokur_Ku_1	Dialekti
490	случае все	1	1
491	наших глазах	1	1
492	из живой	1	1
493	из него	1	1
494	приходим к	1	1
495	или иных	1	1
496	о таком	1	1
497	именно это	1	1
498	и стало	1	1
499	от нее	1	1
500	раз из	1	1
501	то ни	1	1
502	и может	3	1
503	в совершенно	1	1
504	есть все	1	1
505	что мне	1	1
506	же сколько	1	1
507	на ту	1	1
508	его в	1	1
509	оно выражает	1	1
510	в него	1	1
511	чтобы все	1	1
512	на почве	1	1
513	есть вещь	1	1
514	о характере	1	1
515	нет в	1	1
516	далеко не	1	1
517	оно действительно	1	1
518	как об	2	1
519	мы имеем	6	1
520	его все	1	1
521	не всегда	2	1
522	между собою	2	1
523	о чем	2	1
524	с такой	1	1
525	действительно не	1	1
526	о свете	1	1
527	нисколько не	3	1
528	школы и	2	1
529	и становится	2	1
530	или менее	3	1
531	или вообще	1	1
532	не выдерживает	1	1
533	мы приходим	1	1
534	взгляд на	1	1
535	целом и	2	1
536	в такой	1	1
537	необходимо должен	1	1
538	в котором	3	1
539	что вся	1	1
540	представление о	3	1
541	оказывается что	1	1
542	вовсе еще	1	1
543	с историческим	1	1
544	точку зрения	1	1
545	если угодно	1	1
546	но он	1	1
547	друг другу	1	1
548	что было	2	1
549	и более	2	1
550	тому чтобы	1	1
551	у читателя	1	1
552	в устах	1	1
553	что говоря	1	1
554	что например	1	1
555	без особой	1	1
556	даже в	3	1
557	в историческом	1	1
558	фактов но	1	1
559	человека но	1	1
560	что с	2	1
561	еще до	1	1
562	относительно которых	1	1
563	дело не	2	1
564	того как	4	1
565	что ему	1	1
566	в центр	1	1
567	самого и	1	1
568	когда они	1	1
569	совершенно правильно	1	1
570	отдельные его	1	1
571	зависит прежде	1	1
572	казалось бы	3	1
573	возможно и	1	1
574	естественное и	1	1
575	отнестись к	1	1
576	в самой	4	1
577	в науке	4	1
578	своего существования	1	1
579	связи с	7	1
580	должен решаться	1	1
581	и при	2	1
582	не столь	1	1
583	что на	1	1
584	ли это	2	1
585	позволило бы	1	1
586	факта что	1	1
587	перед ним	1	1
588	этот закон	1	1
589	только мы	1	1
590	если его	2	1
591	все то	1	1
592	приведу еще	1	1
593	но все	2	1
594	есть признак	1	1
595	как только	1	1
596	тех кто	1	1
597	как свой	1	1
598	различных типов	1	1
599	и историей	1	1
600	как некое	1	1
601	просто указать	1	1
602	всегда в	1	1
603	в каждой	1	1
604	должен быть	4	1
605	на наших	1	1
606	где нет	1	1
607	которого мы	1	1
608	нужно однако	1	1
609	на нем	1	1
610	без всякого	1	1
611	в ее	1	1
612	свидетельствует только	1	1
613	были бы	2	1
614	совершенно ясно	1	1
615	и говорит	2	1
616	только то	1	1
617	в себя	1	1
618	когда знаешь	1	1
619	материи и	1	1
620	с головой	1	1
621	и сам	1	1
622	слово есть	1	1
623	только через	1	1
624	не с	3	1
625	было в	2	1
626	мог бы	1	1
627	во многом	1	1
628	связанных с	1	1
629	для самой	2	1
630	связанных между	1	1
631	с этого	1	1
632	не будучи	1	1
633	в словах	1	1
634	с ним	5	1
635	возможна только	1	1
636	свое изложение	1	1
637	внимание на	4	1
638	это история	1	1
639	это потому	1	1
640	по типу	1	1
641	можно сказать	3	1
642	в конечном	1	1
643	две категории	1	1
644	всегда предполагает	1	1
645	мало охотников	1	1
646	и хорошо	1	1
647	а потому	5	1
648	тотчас же	1	1
649	бы и	2	1
650	разумно и	1	1
651	у всех	1	1
652	если это	1	1
653	раз на	2	1
654	нет он	1	1
655	в лице	1	1
656	но тут	1	1
657	наконец и	1	1
658	возможно лишь	1	1
659	сюда же	1	1
660	но с	2	1
661	что только	1	1
662	здесь не	3	1
663	тот же	2	1
664	нас есть	2	1
665	абсолютном и	1	1
666	этот вопрос	1	1
667	очень много	2	1
668	то он	1	1
669	чтобы получить	2	1
670	все той	1	1
671	этот факт	1	1
672	брать на	1	1
673	в общий	1	1
674	в качестве	7	1
675	и хочу	1	1
676	в сторону	2	1
677	вот что	1	1
678	каждый из	1	1
679	вопроса о	1	1
680	ни одного	2	1
681	мы получим	1	1
682	хочу сказать	2	1
683	д не	1	1
684	а это	3	1
685	а то	2	1
686	д словом	1	1
687	был бы	2	1
688	не так	1	1
689	содержания и	1	1
690	мы находим	1	1
691	в одном	3	1
692	к ним	1	1
693	пусть даже	1	1
694	в систему	1	1
695	тогда в	1	1
696	и делает	1	1
697	явно не	1	1
698	в других	1	1
699	понятие а	1	1
700	науки в	1	1
701	момент в	1	1
702	до сих	4	1
703	в соответствующих	1	1
704	в каких	1	1
705	к которому	3	1
706	мысли с	1	1
707	между ними	2	1
708	не нужна	1	1
709	от другого	1	1
710	в некоторых	1	1
711	всегда должна	1	1
712	как механизм	1	1
713	а главное	1	1
714	что обычно	1	1
715	когда она	1	1
716	если эти	1	1
717	пр и	1	1
718	в подобных	1	1
719	в связи	3	1
720	этого одного	1	1
721	в такие	1	1
722	науку и	1	1
723	живой и	1	1
724	вместе с	7	1
725	когда говорят	1	1
726	для самого	1	1
727	своей точки	1	1
728	поскольку речь	1	1
729	в историю	1	1
730	по своему	1	1
731	в область	1	1
732	этим мы	1	1
733	применении к	1	1
734	себя то	1	1
735	я хочу	1	1
736	мы сразу	1	1
737	говоря об	2	1
738	самого себя	1	1
739	да и	1	1
740	перед нею	1	1
741	том смысле	1	1
742	или другого	1	1
743	в это	2	1
744	время есть	1	1
745	слова и	4	1
746	их абсолютно	1	1
747	сих пор	4	1
748	видно что	2	1
749	и таким	1	1
750	в научной	1	1
751	понятий и	1	1
752	не мог	2	1
753	здесь в	1	1
754	тут уже	1	1
755	указать на	4	1
756	живет и	2	1
757	бы говорить	1	1
758	объекта и	1	1
759	с научным	1	1
760	выражена и	1	1
761	имеют для	1	1
762	об отношении	1	1
763	в результате	5	1
764	а все	1	1
765	о котором	2	1
766	которая в	1	1
767	в силах	2	1
768	это часто	1	1
769	из своего	1	1
770	в этих	4	1
771	я хотел	1	1
772	чтобы его	1	1
773	вовсе нет	1	1
774	не хотят	1	1
775	с таким	1	1
776	есть уже	1	1
777	например сказать	1	1
778	тезис о	1	1
779	к ее	1	1
780	поскольку не	1	1
781	нам не	3	1
782	это все	1	1
783	же будет	1	1
784	а ведь	1	1
785	для каждой	1	1
786	лишь тогда	1	1
787	это на	1	1
788	а может	1	1
789	то оно	2	1
790	в процессе	1	1
791	это понятие	1	1
792	я могу	1	1
793	как результат	1	1
794	смысле что	1	1
