N	2gram	Propp_Isto_1	Tvorches
261	не делает	1	1
262	что уже	1	1
263	большую роль	2	1
264	если герой	1	1
265	не вполне	2	1
266	под редакцией	1	1
267	на себя	1	1
268	эпохи в	1	1
269	мы получаем	1	1
270	то это	3	1
271	же что	1	1
272	это наблюдение	1	1
273	материальной жизни	1	1
274	типы в	1	1
275	он был	1	1
276	между собой	4	1
277	к целому	1	1
278	во всех	2	1
279	отказ от	2	1
280	о смерти	6	1
281	но как	1	1
282	а только	2	1
283	к которой	1	1
284	не все	4	1
285	ответ на	2	1
286	в жизни	1	1
287	или иное	1	1
288	тесно связан	2	1
289	далее следует	1	1
290	но тоже	1	1
291	в рамках	2	1
292	первый этап	1	1
293	с этим	4	1
294	не хватает	1	1
295	однако не	2	1
296	перед нами	3	1
297	по внешним	1	1
298	как уже	2	1
299	и как	2	1
300	том где	1	1
301	и к	1	1
302	их жен	1	1
303	в противоположность	1	1
304	и детей	1	1
305	сюжета не	1	1
306	с детьми	1	1
307	он дал	1	1
308	еще на	1	1
309	выше мы	3	1
310	что это	8	1
311	живет в	2	1
312	говорили что	1	1
313	бы с	1	1
314	представляет собой	4	1
315	за это	1	1
316	из этих	1	1
317	связанного с	1	1
318	смысл этого	1	1
319	он начинает	1	1
320	выше было	1	1
321	вообще а	1	1
322	но его	1	1
323	всегда на	1	1
324	в жертву	2	1
325	после чего	1	1
326	на то	4	1
327	его но	2	1
328	явления духовной	1	1
329	в прямом	1	1
330	главным образом	1	1
331	после этого	1	1
332	от которого	1	1
333	о которой	1	1
334	и эти	3	1
335	не значит	1	1
336	этого вопроса	3	1
337	что нужно	2	1
338	переходит от	1	1
339	в силу	5	1
340	и вот	2	1
341	за тысячи	1	1
342	же самая	1	1
343	я с	1	1
344	черту он	1	1
345	можно было	5	1
346	начала действия	1	1
347	вполне возможен	1	1
348	в работе	1	1
349	об этой	2	1
350	в глубине	2	1
351	а по	2	1
352	дело но	1	1
353	того или	1	1
354	подходит к	1	1
355	было бы	7	1
356	должен был	3	1
357	по себе	3	1
358	я считаю	1	1
359	вводит в	1	1
360	в них	1	1
361	нет в	2	1
362	непосредственно или	1	1
363	несмотря на	1	1
364	мы видели	2	1
365	мы знаем	4	1
366	ведет к	2	1
367	восходят к	5	1
368	социальной и	1	1
369	должно быть	2	1
370	в один	1	1
371	не мог	1	1
372	перед собой	1	1
373	в саду	1	1
374	вошел в	1	1
375	в эту	1	1
376	в этих	7	1
377	во время	3	1
378	таким же	1	1
379	этой связи	1	1
380	еще менее	1	1
381	не зависит	1	1
382	это делает	1	1
383	в глубь	1	1
384	деталь из	1	1
385	знаем что	1	1
386	всякий раз	1	1
387	должны были	2	1
388	приблизительно так	1	1
389	быта и	1	1
390	из области	1	1
391	образом и	1	1
392	но он	1	1
393	и более	1	1
394	однако в	2	1
395	в таких	2	1
396	даже в	4	1
397	нас к	1	1
398	тому что	1	1
399	содержит в	1	1
400	по мере	2	1
401	нечто вроде	1	1
402	вплоть до	1	1
403	вариантов и	1	1
404	был высокий	1	1
405	она не	1	1
406	дело в	3	1
407	на себе	1	1
408	д все	3	1
409	точно так	3	1
410	это еще	1	1
411	он с	1	1
412	мышления и	1	1
413	вопрос не	1	1
414	через него	1	1
415	с большой	1	1
416	дает нам	1	1
417	это сделать	1	1
418	к ней	1	1
419	окна и	2	1
420	как будто	4	1
421	героя а	1	1
422	именно потому	1	1
423	в области	2	1
424	ему не	1	1
425	и несколько	1	1
426	и со	1	1
427	у меня	3	1
428	от их	1	1
429	стороны и	1	1
430	не могут	2	1
431	истории не	1	1
432	лежит в	1	1
433	одно только	1	1
434	к тому	6	1
435	что оно	1	1
436	всего что	1	1
437	бы он	1	1
438	в поле	1	1
439	указывает на	2	1
440	он видит	1	1
441	день и	1	1
442	многих и	1	1
443	на это	2	1
444	быть назван	2	1
445	должен быть	3	1
446	представляют собой	6	1
447	дети это	1	1
448	принцип который	1	1
449	как мы	3	1
450	у себя	2	1
451	здесь необходимо	1	1
452	меня в	1	1
453	событий в	1	1
454	на основе	5	1
455	мысль о	2	1
456	смерти в	1	1
457	только то	1	1
458	в себя	1	1
459	с самого	2	1
460	скромное место	1	1
461	то время	3	1
462	в пределах	4	1
463	это для	2	1
464	второй этап	1	1
465	здесь он	1	1
466	не с	3	1
467	ясно что	2	1
468	связан с	1	1
469	притом к	1	1
470	с собой	1	1
471	еще в	2	1
472	стороне от	1	1
473	том как	2	1
474	что от	2	1
475	с героем	2	1
476	поэтому в	2	1
477	содержатся в	1	1
478	означает что	4	1
479	образом в	1	1
480	в виду	1	1
481	о нем	2	1
482	в описаниях	1	1
483	и здесь	7	1
484	другом месте	1	1
485	это происходит	2	1
486	в другом	3	1
487	своей форме	1	1
488	на вопрос	2	1
489	столь же	2	1
490	с одной	4	1
491	может не	1	1
492	происходит не	1	1
493	на точку	1	1
494	в конечном	2	1
495	он окончил	1	1
496	от описания	1	1
497	а у	1	1
498	и требует	1	1
499	же о	1	1
500	этот момент	2	1
501	раньше чем	4	1
502	и хорошо	1	1
503	то мы	4	1
504	непосредственно в	2	1
505	от этих	2	1
506	в середине	2	1
507	века и	1	1
508	нем и	1	1
509	ли здесь	1	1
510	у окна	1	1
511	при котором	1	1
512	значит что	1	1
513	в современной	3	1
514	эти детали	1	1
515	в формах	1	1
516	образов и	2	1
517	в тексте	1	1
518	ли он	3	1
519	то в	1	1
520	даже если	1	1
521	может оказаться	3	1
522	то он	2	1
523	который в	1	1
524	он действует	1	1
525	или же	1	1
526	основная форма	1	1
527	том чтобы	2	1
528	не то	4	1
529	прямо не	1	1
530	связи с	4	1
531	не можем	3	1
532	видеть что	2	1
533	в большинстве	4	1
534	когда герой	1	1
535	и вновь	1	1
536	внешним формам	1	1
537	еще одну	2	1
538	является не	1	1
539	же у	1	1
540	здесь же	2	1
541	не из	1	1
542	не дает	2	1
543	предположение что	2	1
544	был бы	2	1
545	и их	3	1
546	и мотивов	1	1
547	сами по	1	1
548	у этих	1	1
549	о характере	1	1
550	как раз	2	1
551	явно не	1	1
552	не просто	3	1
553	это положение	2	1
554	еще ничего	1	1
555	совершенно бесспорно	1	1
556	до начала	1	1
557	для исследователя	2	1
558	возможно что	1	1
559	что и	6	1
560	со стороны	2	1
561	даже не	2	1
562	и точно	1	1
563	он живет	1	1
564	а одна	1	1
565	уходит в	1	1
566	в предисловии	1	1
567	и между	2	1
568	показано в	1	1
569	что для	1	1
570	связано с	2	1
571	в любой	1	1
572	а сам	2	1
573	с большей	1	1
574	так это	1	1
575	и я	1	1
576	в ущерб	1	1
577	самого начала	2	1
578	говоря что	1	1
579	в психологическом	1	1
580	в связи	4	1
581	уже давно	1	1
582	подняв взор	1	1
583	и она	2	1
584	эти слова	1	1
585	не видно	1	1
586	как это	3	1
587	ничего нет	1	1
588	эти примеры	1	1
589	с каким-то	1	1
590	власть над	1	1
591	это своего	1	1
592	он будет	1	1
593	не дают	1	1
594	встречается у	1	1
595	такого рода	1	1
596	что же	3	1
597	из названных	1	1
598	тогда часто	1	1
599	герой в	1	1
600	в художественную	1	1
601	этого слова	1	1
602	ссылки на	4	1
603	ней в	1	1
604	пока еще	1	1
605	литературе в	1	1
606	это явление	2	1
607	при всем	1	1
608	в книге	3	1
609	из вариантов	1	1
610	и для	4	1
611	об отношении	1	1
612	нее вырастают	1	1
613	в результате	1	1
614	а все	1	1
615	об этих	1	1
616	этой главе	1	1
617	для нас	13	1
618	или нет	1	1
619	а может	1	1
620	держится на	1	1
621	не должен	5	1
622	будто бы	3	1
623	тот же	2	1
624	привести одну	1	1
625	за этим	1	1
626	не есть	2	1
627	в новый	1	1
628	в целях	3	1
629	между ними	2	1
630	с ней	2	1
631	и мотивы	1	1
632	не знает	5	1
633	сказать что	5	1
634	только как	1	1
635	далее он	1	1
636	была бы	2	1
637	но можно	1	1
638	совершенно не	1	1
639	или иного	1	1
640	огромное значение	1	1
641	себе не	1	1
642	к другим	1	1
643	и другие	4	1
644	очень редко	1	1
645	это понятие	1	1
646	нас не	3	1
