N	2gram	Tiupa_Hudo_1	Istorich
133	из его	1	2
134	и больше	2	2
135	что иное	1	2
136	представляет собой	10	2
137	но не	11	2
138	могло быть	2	2
139	по отношению	9	2
140	тогда как	13	2
141	а через	1	2
142	на то	1	2
143	в одной	1	2
144	в своем	2	2
145	то или	1	2
146	такова же	1	2
147	перед нами	1	2
148	и как	3	2
149	и конечно	1	2
150	что это	1	2
151	в этой	2	2
152	но он	3	2
153	и те	1	2
154	он не	4	2
155	с этой	1	2
156	было бы	1	2
157	ни в	5	2
158	вовсе не	2	2
159	и некоторые	2	2
160	связь со	1	2
161	своего рода	5	2
162	всегда остается	1	2
163	образом и	2	2
164	которые в	1	2
165	однако в	4	2
166	даже в	3	2
167	связей с	2	2
168	тем самым	4	2
169	не имеет	1	2
170	одна из	2	2
171	не могло	2	2
172	не вполне	2	2
173	отличается от	2	2
174	к тому	4	2
175	здесь не	2	2
176	только то	1	2
177	и сам	1	2
178	о котором	1	2
179	эта сторона	1	2
180	сводится к	7	2
181	но мы	1	2
182	после того	1	2
183	можно сказать	5	2
184	как у	1	2
185	эти два	1	2
186	в форме	4	2
187	того что	4	2
188	или же	1	2
189	никто не	2	2
190	мы находим	1	2
191	что они	1	2
192	а с	2	2
193	и др	2	2
194	что не	1	2
195	не означает	1	2
196	а не	9	2
197	о чем	2	2
198	что из	1	2
199	он и	1	2
200	в одно	2	2
201	так же	2	2
202	когда мы	1	2
203	отношению к	9	2
204	и формы	1	2
205	но для	1	2
206	мира и	2	2
207	обращается к	1	2
208	в этих	3	2
209	смерти в	1	2
210	не есть	1	2
211	с ними	1	2
212	героя в	1	2
213	жизни и	1	2
214	точно так	1	2
215	соответствии с	1	1
216	отношения к	2	1
217	одним из	1	1
218	также и	1	1
219	но кто	1	1
220	таком случае	1	1
221	он показывает	1	1
222	в связи	1	1
223	мере в	1	1
224	и есть	1	1
225	этого мира	1	1
226	между двумя	2	1
227	и четвертая	1	1
228	нас на	1	1
229	несколько иной	1	1
230	а как	1	1
231	есть не	1	1
232	именно к	1	1
233	этом не	1	1
234	со смертью	1	1
235	совпадает с	2	1
236	но она	2	1
237	в полной	1	1
238	что можно	3	1
239	пребывания в	1	1
240	который может	1	1
241	так или	3	1
242	по этому	1	1
243	на них	1	1
244	как один	1	1
245	за это	1	1
246	что его	1	1
247	во всех	3	1
248	как правило	2	1
249	одном случае	1	1
250	не все	2	1
251	вступают в	1	1
252	отличие от	7	1
253	в истории	1	1
254	как говорит	3	1
255	идет о	1	1
256	более чем	1	1
257	можно предположить	1	1
258	и где	1	1
259	встрече с	1	1
260	ними и	1	1
261	хотя и	3	1
262	как уже	2	1
263	я есть	5	1
264	и к	3	1
265	более или	5	1
266	в героической	1	1
267	общение с	1	1
268	и чрезвычайно	1	1
269	в целом	3	1
270	он состоит	1	1
271	прослеживается в	1	1
272	раз в	1	1
273	отношение между	1	1
274	ее как	1	1
275	но на	1	1
276	в случае	1	1
277	одно и	3	1
278	жизнью и	1	1
279	тем не	3	1
280	эта деталь	1	1
281	мире по	1	1
282	в силу	1	1
283	не друг	1	1
284	чтобы в	1	1
285	смертью в	1	1
286	подобно тому	1	1
287	на этом	1	1
288	однако все	2	1
289	по содержанию	1	1
290	а затем	1	1
291	что все	1	1
292	и может	1	1
293	в мире	21	1
294	то есть	18	1
295	того или	3	1
296	с героем	1	1
297	в жизни	2	1
298	он же	1	1
299	перейдем к	1	1
300	человек имеет	1	1
301	ключ к	1	1
302	обратимся к	1	1
303	перед собой	1	1
304	и становится	1	1
305	одно из	2	1
306	словами из	1	1
307	или менее	5	1
308	точки зрения	10	1
309	но если	1	1
310	от своего	2	1
311	их сознания	1	1
312	в котором	1	1
313	не столько	3	1
314	на свою	1	1
315	говоря и	2	1
316	от его	1	1
317	который всегда	1	1
318	на языке	2	1
319	все это	2	1
320	по ту	1	1
321	и более	2	1
322	и наоборот	1	1
323	на один	1	1
324	не менее	3	1
325	к такой	2	1
326	в таких	1	1
327	принадлежат к	1	1
328	это всегда	1	1
329	в основе	4	1
330	к изучению	1	1
331	не составляет	1	1
332	не случайно	3	1
333	в уме	1	1
334	того чтобы	2	1
335	казалось бы	1	1
336	этом мире	2	1
337	по своей	7	1
338	в области	6	1
339	перед ним	1	1
340	человека с	3	1
341	начиная с	2	1
342	места для	1	1
343	не могут	1	1
344	не знают	1	1
345	сравнении с	1	1
346	заметил что	1	1
347	числе и	1	1
348	для такого	2	1
349	к пониманию	1	1
350	для героя	1	1
351	бы ни	1	1
352	должен быть	1	1
353	на помощь	1	1
354	и о	3	1
355	подобных случаях	2	1
356	тому что	2	1
357	с ее	5	1
358	в ее	5	1
359	только при	1	1
360	приводит к	5	1
361	те же	1	1
362	не с	2	1
363	здесь как	1	1
364	нам уже	1	1
365	что от	1	1
366	для этого	1	1
367	не случайна	1	1
368	означает что	1	1
369	другом а	1	1
370	об этом	2	1
371	с человеком	1	1
372	а по	1	1
373	на весьма	1	1
374	иное как	1	1
375	и здесь	1	1
376	тех кто	1	1
377	это происходит	1	1
378	в другом	3	1
379	и поэтому	1	1
380	др в	1	1
381	собой всю	1	1
382	этих двух	2	1
383	это была	1	1
384	восходит к	1	1
385	к нему	3	1
386	всегда может	1	1
387	между тем	4	1
388	новая форма	1	1
389	выступает как	1	1
390	наконец в	1	1
391	также в	1	1
392	с которыми	1	1
393	из видов	1	1
394	быть и	2	1
395	с той	1	1
396	но с	1	1
397	не как	2	1
398	разница в	1	1
399	дело с	1	1
400	что даже	1	1
401	может оказаться	2	1
402	между этими	1	1
403	мире и	2	1
404	тот или	2	1
405	из которого	4	1
406	же и	1	1
407	есть в	2	1
408	одной из	2	1
409	если мы	2	1
410	или даже	3	1
411	говорится и	1	1
412	языка но	1	1
413	для него	4	1
414	у нее	1	1
415	отношение к	5	1
416	к ним	1	1
417	при всей	1	1
418	ту сторону	1	1
419	может служить	2	1
420	случае не	2	1
421	и пр	1	1
422	для того	2	1
423	в особенности	1	1
424	процесс превращения	2	1
425	и даже	1	1
426	а на	5	1
427	между которыми	1	1
428	или иначе	4	1
429	именно в	2	1
430	о своем	1	1
431	текст в	3	1
432	еще и	1	1
433	такое же	1	1
434	не знает	3	1
435	мы легко	2	1
436	его как	1	1
437	могут служить	2	1
438	как ни	1	1
439	вступает в	1	1
440	нее как	1	1
441	в лесу	1	1
442	первый взгляд	1	1
443	этих случаях	1	1
444	к другому	1	1
445	он говорит	1	1
446	на колени	1	1
447	тому как	1	1
448	в мир	1	1
449	и такие	1	1
450	никем не	1	1
451	мыслится как	1	1
452	этого слова	2	1
453	единства в	1	1
454	на время	2	1
455	своей жизни	2	1
456	всегда имеются	1	1
457	о его	1	1
458	над его	1	1
459	не является	4	1
460	только мы	1	1
461	и для	2	1
462	еще одна	1	1
463	однако и	1	1
464	случае если	1	1
465	не существует	1	1
466	на которой	1	1
467	делает их	1	1
468	это может	1	1
469	бы в	1	1
470	русском языке	1	1
471	тем более	1	1
472	в сравнении	1	1
473	же в	1	1
474	имея в	1	1
475	в свою	3	1
476	между ними	4	1
477	со мной	1	1
478	это на	1	1
479	не что	1	1
480	оно не	1	1
481	частности в	1	1
482	видим в	2	1
483	в противоположность	3	1
484	в таком	1	1
485	этой точки	1	1
486	том числе	2	1
487	встречаются в	2	1
