N	2gram	Vinokur_St_3	Komedia
415	известно что	2	1
416	перед своей	2	1
417	ни разу	2	1
418	и тем	4	1
419	чаще всего	1	1
420	на сцене	1	1
421	в это	2	1
422	во многом	2	1
423	от которого	1	1
424	он является	1	1
425	нет в	3	1
426	соответствии с	1	1
427	по названию	1	1
428	для своего	1	1
429	этого не	1	1
430	мы располагаем	1	1
431	или из	3	1
432	а потом	1	1
433	можно считать	1	1
434	бога и	1	1
435	такой же	2	1
436	одно из	2	1
437	себя внимание	1	1
438	нас теперь	1	1
439	место в	6	1
440	его современников	1	1
441	не столько	2	1
442	то его	1	1
443	его отношение	2	1
444	что я	3	1
445	сам же	1	1
446	точку зрения	2	1
447	которые в	2	1
448	но он	3	1
449	друг другу	1	1
450	что после	1	1
451	том же	1	1
452	стиха но	1	1
453	в устах	4	1
454	его пребывания	1	1
455	этого мало	1	1
456	некоторых случаях	1	1
457	случае в	2	1
458	время из	1	1
459	на три	1	1
460	на рубеже	1	1
461	как можно	2	1
462	свое время	1	1
463	того как	1	1
464	к новым	1	1
465	на себе	2	1
466	к этим	2	1
467	за своего	1	1
468	которого и	1	1
469	не могло	1	1
470	он с	1	1
471	заслуживает внимания	1	1
472	на котором	2	1
473	три стиха	2	1
474	смысл его	1	1
475	бы между	2	1
476	так много	1	1
477	найти в	2	1
478	на тему	3	1
479	и по	2	1
480	но очень	1	1
481	он хочет	2	1
482	по своей	1	1
483	мы подходим	1	1
484	годов в	1	1
485	вот что	3	1
486	же он	1	1
487	свидетельствуют о	1	1
488	со своим	1	1
489	похожи на	1	1
490	свое собственное	1	1
491	мы встречаем	1	1
492	в трагедии	6	1
493	уже о	1	1
494	все то	1	1
495	могут быть	2	1
496	сталкиваемся с	1	1
497	ставит в	2	1
498	всего в	4	1
499	слова с	1	1
500	мой взгляд	1	1
501	сцены из	3	1
502	находясь в	2	1
503	приходит к	1	1
504	был для	1	1
505	время его	1	1
506	важно только	1	1
507	нет никакой	1	1
508	и может	2	1
509	как с	1	1
510	и когда	1	1
511	что у	2	1
512	состояли из	1	1
513	чтобы дать	1	1
514	те же	1	1
515	времени и	2	1
516	особенно в	1	1
517	на которую	1	1
518	бы кончиться	1	1
519	к первому	1	1
520	мы в	1	1
521	них есть	1	1
522	для этого	2	1
523	из одного	1	1
524	своего отца	1	1
525	стремление к	1	1
526	чувствует что	1	1
527	тем чем	1	1
528	на опыт	1	1
529	из рук	1	1
530	то они	1	1
531	в раннем	1	1
532	язык и	1	1
533	его жизни	1	1
534	на что	2	1
535	все его	1	1
536	может не	1	1
537	же нет	1	1
538	то в	4	1
539	которых в	1	1
540	являются в	1	1
541	от них	2	1
542	этому поводу	2	1
543	во втором	2	1
544	этом и	1	1
545	крайней мере	4	1
546	того в	1	1
547	сомнения в	1	1
548	который до	1	1
549	он его	2	1
550	в лучшем	1	1
551	и она	1	1
552	для самого	1	1
553	сначала он	1	1
554	не требует	1	1
555	что здесь	4	1
556	но так	1	1
557	мы сталкиваемся	1	1
558	мы видим	4	1
559	менее в	1	1
560	этого материала	1	1
561	ли он	1	1
562	только в	6	1
563	в угоду	1	1
564	течение всей	2	1
565	моменты в	1	1
566	признать очень	1	1
567	по этому	3	1
568	это же	1	1
569	которая была	1	1
570	на мой	1	1
571	со всеми	1	1
572	с двумя	1	1
573	шесть стихов	1	1
574	и у	2	1
575	ни одного	1	1
576	действующего лица	1	1
577	а они	1	1
578	целого ряда	1	1
579	является не	1	1
580	не из	1	1
581	для сравнения	1	1
582	в ином	1	1
583	и других	2	1
584	не стал	1	1
585	пятом акте	1	1
586	и их	1	1
587	в новом	2	1
588	в современном	1	1
589	обращает на	1	1
590	подходим к	1	1
591	может служить	1	1
592	как его	1	1
593	не случайно	1	1
594	в некоторых	3	1
595	идет в	1	1
596	следует признать	1	1
597	где в	1	1
598	чтобы показать	1	1
599	с общим	1	1
600	из двух	1	1
601	не были	1	1
602	ней и	1	1
603	женится на	1	1
604	этого человека	1	1
605	стороны он	1	1
606	а именно	1	1
607	действующих лиц	4	1
608	этому времени	1	1
609	было и	1	1
610	а с	2	1
611	показывает что	3	1
612	говорит о	1	1
613	комедии к	1	1
614	был в	1	1
615	не на	2	1
616	здесь были	1	1
617	от их	1	1
618	с которым	3	1
619	однако и	1	1
620	дело к	1	1
621	у современников	2	1
622	г где	1	1
623	на время	1	1
624	и ему	1	1
625	ярким примером	1	1
626	зрения что	1	1
627	именно поэтому	2	1
628	мы находим	2	1
629	на фоне	1	1
630	человек в	1	1
631	эти слова	1	1
632	как эти	1	1
633	он уже	1	1
634	шесть лет	1	1
635	всё же	1	1
636	стиха и	1	1
637	так мы	1	1
638	решение вопроса	1	1
639	слишком много	1	1
640	видит в	1	1
641	к жизни	1	1
642	ли ты	1	1
643	в сборнике	2	1
644	из уст	1	1
645	такого рода	5	1
646	одновременно с	1	1
647	тому как	1	1
648	нескольких стихов	1	1
649	с тремя	1	1
650	своего времени	2	1
651	который много	1	1
652	в состоянии	1	1
653	быть не	2	1
654	в поздней	1	1
655	ему все	1	1
656	какие же	1	1
657	на пути	1	1
658	что из	2	1
659	можно сказать	4	1
660	что совершается	1	1
661	а то	2	1
662	в смысле	4	1
663	эпизоды из	1	1
664	он должен	1	1
665	к вопросу	1	1
666	писал в	1	1
667	вероятно в	1	1
668	а что	1	1
669	котором он	1	1
670	или в	2	1
671	о котором	1	1
672	это как	1	1
673	своей собственной	1	1
674	чтобы понять	1	1
675	а к	1	1
676	последнего времени	1	1
677	для нас	1	1
678	или менее	1	1
679	у них	1	1
680	имел большое	1	1
681	в этих	11	1
682	все они	3	1
683	можно спорить	1	1
684	места в	1	1
685	бы на	1	1
686	отношении к	1	1
687	не говоря	1	1
688	сказать что	4	1
689	и только	2	1
690	понимать как	1	1
691	была бы	4	1
692	сравнить эти	1	1
693	прямо противоположное	1	1
694	при его	1	1
695	но этот	1	1
696	и две	1	1
697	быть назван	2	1
698	жизни и	1	1
699	пути к	1	1
700	и эта	1	1
701	я могу	1	1
702	можно назвать	4	1
703	как на	6	1
704	этой точки	1	1
705	они не	1	1
