N	2gram	Bakhtin_Pr_1	Marksizm
479	же не	1	1
480	те новые	1	1
481	также является	2	1
482	в совершенно	2	1
483	сознание и	3	1
484	самого автора	6	1
485	своей отдельности	1	1
486	со всеми	1	1
487	сознание не	1	1
488	ее нельзя	1	1
489	входит в	2	1
490	заключается в	2	1
491	воспринимается как	1	1
492	форм их	1	1
493	он есть	3	1
494	не совпадает	1	1
495	и соответствующие	1	1
496	определяются тем	1	1
497	к миру	1	1
498	приходит в	1	1
499	он является	1	1
500	в них	3	1
501	нет в	1	1
502	их взаимоотношения	1	1
503	и вне	1	1
504	несмотря на	6	1
505	совершенно особый	1	1
506	выйти за	2	1
507	поэтому с	1	1
508	все это	7	1
509	остается в	2	1
510	другом как	1	1
511	места в	1	1
512	соответствующие им	1	1
513	или точнее	1	1
514	что такое	1	1
515	в авторский	1	1
516	его герои	1	1
517	к истории	1	1
518	лежат в	1	1
519	мы замечаем	1	1
520	именно и	2	1
521	с идеей	3	1
522	почти не	1	1
523	бы к	2	1
524	не столько	3	1
525	но сознание	1	1
526	себе а	1	1
527	в авторском	3	1
528	впервые дает	1	1
529	нельзя и	1	1
530	значение для	1	1
531	не менее	1	1
532	его действия	1	1
533	что имеет	2	1
534	с чужою	1	1
535	и последнее	1	1
536	его целом	5	1
537	но он	2	1
538	но во	1	1
539	друг другу	2	1
540	что было	3	1
541	войти в	1	1
542	не могли	2	1
543	произведения в	1	1
544	возможно только	1	1
545	позиции по	1	1
546	времени а	1	1
547	быть сделан	1	1
548	же мы	1	1
549	основная ошибка	2	1
550	растворяет в	1	1
551	быть лишь	1	1
552	он как	1	1
553	слова до	1	1
554	ее разрешения	1	1
555	при всех	1	1
556	далее что	1	1
557	до известной	1	1
558	из авторского	2	1
559	деле это	1	1
560	организующий и	1	1
561	кругозор в	1	1
562	в русской	1	1
563	мысли в	2	1
564	нет прямого	1	1
565	тогда когда	1	1
566	она ни	1	1
567	одной плоскости	3	1
568	точнее его	1	1
569	и притом	2	1
570	чужие слова	1	1
571	было не	1	1
572	сознания как	1	1
573	особый характер	1	1
574	но только	1	1
575	принадлежит к	1	1
576	в структуре	1	1
577	не могло	1	1
578	находится в	1	1
579	вообще нет	1	1
580	коллектива в	1	1
581	самой жизни	1	1
582	в самой	7	1
583	и весь	1	1
584	на себя	3	1
585	всего на	1	1
586	эти связи	1	1
587	уже говорили	1	1
588	это слово	1	1
589	убедиться в	1	1
590	достоевский в	7	1
591	сущности только	2	1
592	не столь	1	1
593	так то	1	1
594	этом отношении	5	1
595	и делает	1	1
596	и социального	1	1
597	с другом	3	1
598	в действительности	1	1
599	полемизирует с	1	1
600	ведь при	1	1
601	механическая необходимость	1	1
602	представляется нам	2	1
603	по нашему	5	1
604	не давая	1	1
605	в духе	3	1
606	и определений	1	1
607	ответ как	1	1
608	поэтому не	2	1
609	искусства и	1	1
610	не могут	6	1
611	есть только	1	1
612	нашу точку	2	1
613	что все	3	1
614	почва для	1	1
615	проблемы или	1	1
616	его с	1	1
617	среды в	1	1
618	они и	1	1
619	и свое	2	1
620	процессе постепенного	1	1
621	оно не	2	1
622	особый тип	1	1
623	него как	1	1
624	от той	1	1
625	в некоторых	1	1
626	здесь не	1	1
627	идеологии как	1	1
628	они ни	1	1
629	чтобы быть	1	1
630	не разрушая	2	1
631	в себя	3	1
632	и хоть	1	1
633	роль в	2	1
634	определение его	1	1
635	и исторически	1	1
636	диалога это	1	1
637	наибольший интерес	1	1
638	слова а	2	1
639	собственно не	1	1
640	и сам	2	1
641	в плоскости	4	1
642	отсюда и	1	1
643	здесь нет	1	1
644	которые он	2	1
645	остается только	1	1
646	по сравнению	1	1
647	всех возможных	1	1
648	понятно что	1	1
649	приводит его	2	1
650	с ним	6	1
651	на ряд	2	1
652	анализа не	1	1
653	не существовало	1	1
654	один миг	1	1
655	этих условиях	2	1
656	в работе	1	1
657	и что	1	1
658	той степени	1	1
659	его жизни	1	1
660	притом в	1	1
661	можно сказать	2	1
662	является здесь	1	1
663	где делаются	1	1
664	стилем и	1	1
665	тем или	1	1
666	оно перестает	1	1
667	по типу	1	1
668	на границах	1	1
669	какие мы	2	1
670	находит свое	1	1
671	ним и	4	1
672	в чужих	1	1
673	во всей	2	1
674	существенную роль	1	1
675	каждый элемент	1	1
676	тем менее	1	1
677	и только	1	1
678	тенденция его	1	1
679	в другой	3	1
680	мысль он	2	1
681	нем и	1	1
682	которой в	1	1
683	с чужим	1	1
684	сознания его	1	1
685	но с	1	1
686	оно и	1	1
687	всякого рода	1	1
688	мы видим	3	1
689	тот же	2	1
690	целого и	1	1
691	для одних	1	1
692	образа с	1	1
693	особенности его	5	1
694	впрочем и	1	1
695	лишь весьма	2	1
696	или его	1	1
697	смысловая позиция	1	1
698	чужому слову	1	1
699	в окружающем	1	1
700	русском романе	1	1
701	именно на	2	1
702	так что	1	1
703	было так	1	1
704	же и	1	1
705	определенных условиях	1	1
706	есть в	3	1
707	не над	1	1
708	уже не	8	1
709	так можно	1	1
710	при этих	2	1
711	ни одного	2	1
712	же в	2	1
713	кажется что	3	1
714	здесь же	1	1
715	не из	2	1
716	и показать	2	1
717	не дает	3	1
718	или даже	2	1
719	автора в	2	1
720	и других	5	1
721	глава первая	1	1
722	из них	2	1
723	был бы	5	1
724	одно из	1	1
725	делаются попытки	1	1
726	себе в	1	1
727	ввести его	1	1
728	эти три	1	1
729	причинах и	1	1
730	не находит	1	1
731	могло бы	1	1
732	говорить об	2	1
733	в одном	9	1
734	сами по	3	1
735	не о	1	1
736	осознанной и	1	1
737	случае не	1	1
738	само по	2	1
739	свое выражение	1	1
740	и оценки	1	1
741	от того	2	1
742	диалектическое становление	1	1
743	но из	1	1
744	лишь для	1	1
745	имеет значение	2	1
746	были бы	4	1
747	со всем	1	1
748	со стороны	2	1
749	обычном смысле	1	1
750	а именно	1	1
751	ему не	2	1
752	к которому	1	1
753	нет эта	1	1
754	характерно для	1	1
755	как же	3	1
756	себя и	2	1
757	старой и	1	1
758	говорит о	1	1
759	к более	2	1
760	превращается в	1	1
761	в стиле	1	1
762	чтобы убедиться	1	1
763	а на	1	1
764	самое слово	1	1
765	другой стороны	2	1
766	его как	5	1
767	их живого	1	1
768	дело в	1	1
769	прочной и	1	1
770	что обычно	1	1
771	процессе этого	1	1
772	они особенно	1	1
773	и композиционно	1	1
774	него не	2	1
775	эта особенность	4	1
776	своей индивидуальности	1	1
777	выражения но	1	1
778	и глубоко	1	1
779	бы оно	1	1
780	слово именно	1	1
781	него в	2	1
782	ни на	2	1
783	к себе	2	1
784	только его	1	1
785	эти исследования	1	1
786	он говорит	2	1
787	если оно	1	1
788	сравнению с	1	1
789	противопоставить их	1	1
790	всею отчетливостью	1	1
791	слова он	1	1
792	разрушая и	1	1
793	статье о	1	1
794	что же	1	1
795	у самого	2	1
796	друг с	3	1
797	отношения не	1	1
798	и было	1	1
799	в состоянии	1	1
800	другого человека	4	1
801	твердого и	1	1
802	восприятие в	1	1
803	выражением духа	1	1
804	в условиях	2	1
805	в целом	4	1
806	то перед	2	1
807	здесь конечно	1	1
808	на которой	1	1
809	но это	5	1
810	оформления в	1	1
811	включено в	1	1
812	переход в	1	1
813	однако не	2	1
814	это последнее	1	1
815	находят свое	1	1
816	вне его	2	1
817	своего индивидуального	1	1
818	известной степени	1	1
819	конечно эта	1	1
820	слова но	2	1
821	это та	1	1
822	развитию ее	1	1
823	прежде чем	1	1
824	все внешнее	1	1
825	к конкретному	1	1
826	может выйти	1	1
827	это первое	1	1
828	людьми и	1	1
829	хотя и	1	1
830	к одной	1	1
831	реалистический и	1	1
832	у них	1	1
833	у достоевского	24	1
834	из своего	3	1
835	этой форме	2	1
836	мы должны	2	1
837	более всего	1	1
838	ибо в	1	1
839	с формой	1	1
840	потому что	12	1
841	правильному пониманию	1	1
842	все они	1	1
843	ибо они	1	1
844	речь о	1	1
845	характерно как	1	1
846	и сила	1	1
847	и неизменное	1	1
848	жизни в	1	1
849	для разрешения	1	1
850	психики и	1	1
851	героя и	5	1
852	слово слово	1	1
853	работы и	1	1
854	свободой и	1	1
855	одного в	1	1
856	этой проблемы	1	1
857	конструкции в	1	1
858	него нет	1	1
859	самой своей	1	1
860	это и	9	1
861	из этого	1	1
862	но самый	1	1
863	или иным	1	1
864	на своем	1	1
865	проникнуть в	1	1
866	основные особенности	1	1
867	ее в	1	1
868	как таковое	1	1
869	и другие	2	1
870	по поводу	1	1
871	каждое слово	1	1
872	для эпохи	1	1
873	гораздо более	1	1
