N	2gram	Losev_Prob_3	formyVre
180	после этого	1	2
181	перестает быть	1	2
182	лишь в	1	2
183	по себе	25	2
184	и символистов	1	2
185	далеко не	1	2
186	с тем	5	2
187	со своими	1	2
188	которой он	1	2
189	мы видели	2	2
190	автора и	1	2
191	представление о	1	2
192	строго говоря	1	2
193	дается в	1	2
194	но эта	3	2
195	но он	1	2
196	в прямом	1	2
197	и более	2	2
198	и почти	1	2
199	бы нас	2	2
200	в той	3	2
201	в отношении	2	2
202	связанного и	1	2
203	вплоть до	1	2
204	она не	3	2
205	на котором	2	2
206	все человеческие	1	2
207	и имеет	1	2
208	там где	1	2
209	и всегда	2	2
210	в самой	2	2
211	этих образов	2	2
212	могут быть	2	2
213	во все	1	2
214	и потому	7	2
215	и это	9	2
216	и о	5	2
217	от друга	2	2
218	чем не	3	2
219	здесь не	8	2
220	без всякого	3	2
221	самим собою	1	2
222	и от	9	2
223	гл iii	1	2
224	вещи и	7	2
225	особенно в	1	2
226	и та	1	2
227	можно сказать	6	2
228	это не	9	2
229	и только	6	2
230	все в	1	2
231	человеческую жизнь	2	2
232	в литературе	1	2
233	наконец и	1	2
234	значит что	7	2
235	что здесь	5	2
236	быть и	3	2
237	словом и	1	2
238	со всеми	1	2
239	и других	1	2
240	до того	1	2
241	представлений о	1	2
242	сами по	6	2
243	в конце	5	2
244	они сами	1	2
245	или иной	8	2
246	до сих	2	2
247	с другой	7	2
248	именно в	2	2
249	было бы	8	2
250	смысла и	1	2
251	у нас	10	2
252	жизни но	2	2
253	до конца	1	2
254	и мотив	1	2
255	если не	3	2
256	для чего	2	2
257	что все	2	2
258	не может	7	2
259	так же	5	2
260	как это	2	2
261	по своему	2	2
262	в данном	9	2
263	а потом	1	2
264	этом случае	5	2
265	сих пор	2	2
266	только для	1	2
267	о его	2	2
268	ни для	2	2
269	ее и	2	2
270	у них	2	2
271	такие слова	1	2
272	вовсе нет	1	2
273	но это	8	2
274	ни была	2	2
275	равно как	1	2
276	жизни а	3	2
277	в заключение	3	2
278	как на	2	2
279	во всяком	9	2
280	и шире	1	1
281	например в	1	1
282	относится и	2	1
283	и действительно	1	1
284	ни своей	1	1
285	связан с	1	1
286	и то	14	1
287	жизни поэтому	1	1
288	на самом	7	1
289	значении этого	1	1
290	это и	7	1
291	некоторой степени	1	1
292	идет о	1	1
293	времени но	1	1
294	здесь и	3	1
295	всего образ	1	1
296	не имеют	4	1
297	должна быть	1	1
298	и больше	3	1
299	действительности и	1	1
300	символов в	1	1
301	что всякий	9	1
302	а как	2	1
303	есть не	5	1
304	принадлежит только	1	1
305	что если	1	1
306	значение именно	2	1
307	вопрос о	1	1
308	и новых	1	1
309	время как	4	1
310	в старое	1	1
311	но чтобы	1	1
312	из того	3	1
313	и самой	4	1
314	конечно и	1	1
315	полное и	1	1
316	же что	1	1
317	реальным и	1	1
318	подчеркнуть что	1	1
319	в ней	5	1
320	и говорить	1	1
321	это утро	1	1
322	между собой	1	1
323	он сам	4	1
324	в чем	4	1
325	в нашем	5	1
326	самом деле	3	1
327	мы надеемся	1	1
328	и вопрос	1	1
329	эти произведения	1	1
330	а он	1	1
331	словами и	1	1
332	себе и	1	1
333	отличие от	3	1
334	как образы	1	1
335	показаться что	1	1
336	друга и	2	1
337	и речи	1	1
338	красота и	1	1
339	за пределы	5	1
340	в настоящем	3	1
341	первый взгляд	2	1
342	его на	1	1
343	природы как	1	1
344	до его	1	1
345	в него	1	1
346	однако не	1	1
347	как вполне	2	1
348	когда он	2	1
349	для которой	4	1
350	следующим образом	1	1
351	чего не	1	1
352	нашего анализа	1	1
353	человеком в	1	1
354	в самом	3	1
355	в которой	2	1
356	бы и	1	1
357	и символики	1	1
358	как то	1	1
359	если угодно	2	1
360	бы не	1	1
361	учение о	1	1
362	остановиться на	1	1
363	и тот	1	1
364	ничего и	1	1
365	в наших	2	1
366	дальше и	1	1
367	а вовсе	2	1
368	вообще не	1	1
369	с чем	2	1
370	стороны в	1	1
371	стремится к	1	1
372	мы можем	6	1
373	основных категорий	1	1
374	не значит	3	1
375	не как	1	1
376	образом и	2	1
377	гл vi	1	1
378	широком смысле	2	1
379	на его	1	1
380	и связанные	1	1
381	образов и	3	1
382	что тут	3	1
383	чтобы в	1	1
384	его от	1	1
385	так например	1	1
386	одно и	3	1
387	но все	3	1
388	от нее	1	1
389	общего и	1	1
390	в символизме	1	1
391	об этом	3	1
392	это же	3	1
393	для своей	1	1
394	это было	2	1
395	или просто	1	1
396	нечего и	1	1
397	с самим	3	1
398	бы нам	1	1
399	свой собственный	3	1
400	и тем	9	1
401	ни в	8	1
402	о которых	3	1
403	все равно	3	1
404	как об	1	1
405	он и	2	1
406	мы не	7	1
407	в один	1	1
408	и того	1	1
409	нисколько не	2	1
410	обладает своей	1	1
411	одного и	1	1
412	идей которые	1	1
413	вещи в	1	1
414	категории как	1	1
415	категории в	1	1
416	в своей	5	1
417	могут не	1	1
418	которые вечно	1	1
419	имеется и	1	1
420	не столько	2	1
421	себе вполне	1	1
422	от его	2	1
423	образы эти	1	1
424	точку зрения	1	1
425	же этого	1	1
426	и эти	1	1
427	без всяких	1	1
428	и общества	2	1
429	однако в	2	1
430	не полное	2	1
431	этих произведениях	1	1
432	случае мы	1	1
433	например и	2	1
434	тому что	4	1
435	же самого	1	1
436	очень резко	2	1
437	нет никакого	4	1
438	иной раз	3	1
439	начиная от	1	1
440	чистом виде	2	1
441	или что	1	1
442	в таких	3	1
443	с которой	2	1
444	есть прежде	1	1
445	не имеет	9	1
446	дело в	4	1
447	и сама	2	1
448	на него	1	1
449	функцию в	1	1
450	но только	6	1
451	того и	1	1
452	правда в	1	1
453	слова как	2	1
454	или как	3	1
455	человеческого общества	1	1
456	и притом	4	1
457	как она	2	1
458	и связи	1	1
459	он хочет	1	1
460	такая же	1	1
461	революции и	1	1
462	во всем	1	1
463	каждой из	1	1
464	только с	4	1
465	может показаться	1	1
466	и здесь	5	1
467	начиная с	1	1
468	не могут	1	1
469	когда мы	15	1
470	как только	3	1
471	и развития	1	1
472	бы он	1	1
473	той или	12	1
474	сказать что	16	1
475	оно не	1	1
476	если же	3	1
477	всегда в	1	1
478	есть нечто	8	1
479	она дана	1	1
480	они вовсе	1	1
481	образы и	3	1
482	себе в	1	1
483	более не	1	1
484	здесь необходимо	1	1
485	с ее	2	1
486	но при	1	1
487	в ее	4	1
488	у символистов	1	1
489	данном случае	7	1
490	утро в	1	1
491	говорили что	1	1
492	то время	4	1
493	и сам	5	1
494	не за	1	1
495	это вовсе	4	1
496	отлична от	1	1
497	античной мифологии	1	1
498	к самой	1	1
499	с собой	3	1
500	имеется в	4	1
501	по сравнению	2	1
502	что от	1	1
503	мы в	4	1
504	отдельных образов	1	1
505	если бы	3	1
506	и вообще	8	1
507	это вдруг	1	1
508	них не	1	1
509	все дело	2	1
510	часто и	1	1
511	и живой	1	1
512	в порядке	3	1
513	эта точка	1	1
514	но к	1	1
515	и поэтому	1	1
516	внимание на	1	1
517	но мы	1	1
518	никак не	9	1
519	и что	7	1
520	в глаза	1	1
521	требует для	1	1
522	этот принцип	1	1
523	там же	1	1
524	рассуждения о	1	1
525	раз и	4	1
526	доходит до	2	1
527	по типу	2	1
528	вся эта	3	1
529	имеет самодовлеющее	1	1
530	нуждается в	1	1
531	есть с	2	1
532	даже для	1	1
533	всего этого	1	1
534	и следовательно	2	1
535	и об	1	1
536	своему содержанию	2	1
537	в другую	1	1
538	что будет	1	1
539	образом когда	1	1
540	самодовлеющее значение	2	1
541	что даже	4	1
542	для себя	2	1
543	и является	4	1
544	как нечто	9	1
545	целого и	1	1
546	отличают его	1	1
547	поэтому и	2	1
548	произведения можно	1	1
549	всех его	1	1
550	и ее	3	1
551	xix и	1	1
552	больше чем	1	1
553	где они	1	1
554	взятая в	5	1
555	себя в	2	1
556	для всех	1	1
557	есть в	3	1
558	разнообразные формы	1	1
559	с нею	2	1
560	не можем	1	1
561	море и	1	1
562	то и	5	1
563	как единое	1	1
564	значение до	1	1
565	не обходится	1	1
566	вернуться к	2	1
567	в виде	6	1
568	свидетельствует о	1	1
569	точка соприкосновения	2	1
570	является не	2	1
571	а это	3	1
572	глаза и	1	1
573	ни с	4	1
574	был бы	1	1
575	мы встречаем	1	1
576	гл xii	2	1
577	до некоторой	1	1
578	как такового	1	1
579	и получить	1	1
580	которой нет	1	1
581	явления природы	1	1
582	ее на	1	1
583	в очень	1	1
584	когда во	1	1
585	момент в	1	1
586	подчеркнуть еще	1	1
587	без всякой	1	1
588	мы это	1	1
589	его сущности	1	1
590	значение которое	2	1
591	на ее	2	1
592	длинный ряд	1	1
593	близок к	1	1
594	еще и	7	1
595	такое же	1	1
596	в природе	2	1
597	в отличие	2	1
598	души и	1	1
599	что не	1	1
600	пародии на	1	1
601	образами и	1	1
602	них и	1	1
603	мы скажем	2	1
604	на этот	4	1
605	которых мы	1	1
606	ничем не	2	1
607	другой стороны	5	1
608	его как	3	1
609	для их	1	1
610	и непосредственно	1	1
611	время для	1	1
612	несмотря на	1	1
613	но как	4	1
614	но что	2	1
615	исторического развития	1	1
616	для самого	2	1
617	здесь является	1	1
618	с разными	1	1
619	частности о	1	1
620	этих случаях	1	1
621	в изображении	1	1
622	одной стороны	1	1
623	сравнению с	2	1
624	буквально и	2	1
625	необходимо подчеркнуть	2	1
626	есть на	1	1
627	это есть	3	1
628	в тех	3	1
629	быть только	1	1
630	да и	5	1
631	необходимо дать	1	1
632	в уже	1	1
633	дело здесь	4	1
634	мы коснулись	1	1
635	этого слова	5	1
636	благодаря этому	1	1
637	в условиях	3	1
638	направления в	1	1
639	видно что	1	1
640	между прочим	2	1
641	имел в	1	1
642	из него	2	1
643	умирают то	1	1
644	и тогда	3	1
645	рассматривать как	2	1
646	например у	1	1
647	самостоятельное целое	1	1
648	это уже	3	1
649	указать на	1	1
650	для такого	1	1
651	бы как	2	1
652	в стихотворении	2	1
653	формы и	3	1
654	котором он	2	1
655	в результате	2	1
656	а все	1	1
657	это как	1	1
658	в отдельных	1	1
659	но когда	2	1
660	особого рода	1	1
661	из себя	3	1
662	бы в	2	1
663	и которое	1	1
664	всякого рода	4	1
665	и ни	3	1
666	своих героев	2	1
667	иначе он	1	1
668	конце концов	3	1
669	истории литературы	1	1
670	зрения в	1	1
671	мы вернемся	1	1
672	вполне достаточно	1	1
673	в настоящее	2	1
674	на более	1	1
675	хотя в	1	1
676	жизнь все	1	1
677	не являются	2	1
678	в целях	1	1
679	к самому	2	1
680	нам не	2	1
681	состоит из	5	1
682	бы ни	1	1
683	совершенно не	4	1
684	дело с	1	1
685	же самой	4	1
686	мы считаем	1	1
687	одновременно и	1	1
688	идеи совершенно	1	1
689	по поводу	2	1
690	в таком	5	1
691	этой точки	2	1
692	они не	1	1
