N	2gram	Propp_Isto_7	Psycholo
116	к другу	1	4
117	есть не	1	4
118	в них	3	4
119	в своей	1	4
120	не могли	1	4
121	что эта	1	4
122	из которых	1	4
123	как она	1	4
124	указывает на	1	4
125	мысль о	1	4
126	в его	1	4
127	в него	1	4
128	только что	1	4
129	этот вопрос	2	4
130	не можем	2	4
131	только на	2	4
132	в конце	3	4
133	должен был	2	4
134	от того	1	4
135	дело происходит	1	4
136	говорит о	2	4
137	прежде всего	2	4
138	там где	5	4
139	в частности	1	4
140	о чем	1	4
141	от него	3	4
142	и все	6	4
143	а в	10	4
144	смысл этого	1	3
145	в их	4	3
146	по его	2	3
147	мы не	4	3
148	и о	2	3
149	что герой	12	3
150	и на	2	3
151	в ее	2	3
152	он говорит	2	3
153	как в	12	3
154	и наконец	3	3
155	в которой	2	3
156	из этих	3	3
157	на его	2	3
158	он не	6	3
159	состоит в	1	3
160	в силу	2	3
161	что ни	1	3
162	так например	2	3
163	можно было	1	3
164	в другом	1	3
165	об этом	6	3
166	это не	10	3
167	т д	16	3
168	ни в	2	3
169	показывает что	8	3
170	и уже	1	3
171	в этих	13	3
172	вопрос о	3	3
173	но он	2	3
174	вовсе не	4	3
175	одна из	7	3
176	находятся в	1	3
177	не могут	2	3
178	образом что	1	3
179	что при	2	3
180	данном случае	3	3
181	и говорит	4	3
182	так в	4	3
183	что у	4	3
184	так и	5	3
185	в состав	1	3
186	и поэтому	1	3
187	образом мы	2	3
188	что и	8	3
189	и только	1	3
190	видим что	3	3
191	что здесь	7	3
192	чем это	1	3
193	тот же	2	3
194	так что	3	3
195	т п	1	3
196	в состоянии	4	3
197	у него	10	3
198	из двух	1	3
199	со стороны	2	3
200	эти две	1	3
201	на этот	2	3
202	когда она	2	3
203	под влиянием	1	3
204	в данном	4	3
205	героя в	1	3
206	формы и	1	3
207	для нас	6	3
208	мы должны	4	3
209	хотя бы	1	3
210	этим он	2	3
211	и другие	9	3
212	это в	1	3
213	к этому	2	3
214	в таком	1	3
215	от этой	1	2
216	ту же	1	2
217	же как	4	2
218	того же	2	2
219	бы для	1	2
220	этой теории	1	2
221	из самых	2	2
222	к другому	1	2
223	она все	1	2
224	что эти	2	2
225	должна быть	1	2
226	отношения к	1	2
227	а как	1	2
228	если я	1	2
229	это совершенно	1	2
230	которую мы	1	2
231	это означает	2	2
232	время как	2	2
233	но она	1	2
234	что иное	1	2
235	и он	3	2
236	собой в	1	2
237	он был	1	2
238	между собой	1	2
239	с его	3	2
240	во всех	7	2
241	предположить что	3	2
242	совсем не	1	2
243	по отношению	1	2
244	очевидно что	1	2
245	себе и	3	2
246	в одной	2	2
247	его на	2	2
248	с этим	2	2
249	перед нами	2	2
250	нам кажется	1	2
251	что по	2	2
252	следующим образом	3	2
253	и хотя	1	2
254	ни один	1	2
255	он в	2	2
256	все эти	2	2
257	в ответ	3	2
258	к самому	1	2
259	еще один	2	2
260	как он	6	2
261	противоречие с	1	2
262	образом и	1	2
263	и вот	1	2
264	том чтобы	3	2
265	в нее	1	2
266	но все	4	2
267	в каждом	1	2
268	как они	1	2
269	же не	1	2
270	и с	1	2
271	с героем	2	2
272	из них	2	2
273	король и	1	2
274	только о	2	2
275	он является	1	2
276	о которых	1	2
277	или наоборот	1	2
278	для чего	1	2
279	должно быть	1	2
280	на первый	4	2
281	бы на	1	2
282	и при	1	2
283	как все	1	2
284	это делает	1	2
285	в котором	2	2
286	с точки	1	2
287	его мнению	1	2
288	он дает	3	2
289	в которых	1	2
290	всякий раз	1	2
291	несомненно что	1	2
292	и той	1	2
293	со смешанными	1	2
294	с несомненностью	1	2
295	от нас	1	2
296	и другое	2	2
297	в то	2	2
298	дело в	1	2
299	того как	3	2
300	что их	1	2
301	и так	2	2
302	и пытается	1	2
303	во всем	2	2
304	со своим	4	2
305	отличается от	2	2
306	если же	1	2
307	должен быть	1	2
308	знаем что	3	2
309	говорится что	1	2
310	на том	2	2
311	не с	1	2
312	мог бы	1	2
313	когда в	1	2
314	и даже	3	2
315	ничего не	5	2
316	находится в	1	2
317	и герой	3	2
318	и та	1	2
319	но мы	1	2
320	можно сказать	1	2
321	связь между	1	2
322	от одного	1	2
323	каждый элемент	1	2
324	в форме	2	2
325	которые он	1	2
326	она еще	1	2
327	самых важных	1	2
328	тех пор	1	2
329	как например	1	2
330	их не	2	2
331	два типа	1	2
332	которое существует	1	2
333	в качестве	3	2
334	связи с	3	2
335	его с	1	2
336	не дает	1	2
337	дает ему	2	2
338	мы знаем	2	2
339	героя а	2	2
340	даже и	1	2
341	представляют собой	5	2
342	это будет	1	2
343	что тот	2	2
344	и эта	2	2
345	и самый	1	2
346	борьбу и	1	2
347	это значит	2	2
348	на героя	1	2
349	что весь	1	2
350	по существу	4	2
351	с этой	6	2
352	этом случае	1	2
353	все это	8	2
354	же в	1	2
355	не знает	1	2
356	из этого	1	2
357	нас не	2	2
358	только он	1	1
359	одним из	1	1
360	например в	3	1
361	имеет характер	2	1
362	переходит к	1	1
363	связана с	1	1
364	он может	4	1
365	только потому	1	1
366	силы и	1	1
367	выражено в	2	1
368	здесь и	2	1
369	чего не	1	1
370	из его	1	1
371	этому вопросу	1	1
372	и за	1	1
373	прямо а	1	1
374	и посмотрим	1	1
375	нам понять	1	1
376	для своего	1	1
377	а совершенно	1	1
378	случае это	1	1
379	героя но	2	1
380	наблюдение что	1	1
381	ли у	1	1
382	то новое	1	1
383	мы и	1	1
384	для наших	1	1
385	при сохранении	1	1
386	частный случай	1	1
387	чаще это	1	1
388	с большим	1	1
389	большей частью	1	1
390	в чем	5	1
391	этим не	2	1
392	видим таким	1	1
393	погибнет от	1	1
394	как если	1	1
395	видели что	1	1
396	легко может	1	1
397	а только	1	1
398	к которой	2	1
399	связано с	3	1
400	очень ясно	2	1
401	не все	3	1
402	если в	2	1
403	искусство в	1	1
404	отношение к	5	1
405	тут же	1	1
406	не просто	2	1
407	важны для	1	1
408	значение имеет	1	1
409	он впадает	1	1
410	отличаются от	1	1
411	наших целей	1	1
412	один и	1	1
413	сказано только	1	1
414	которые не	2	1
415	стороны для	1	1
416	дает нам	1	1
417	а третий	1	1
418	совершенно другой	1	1
419	говорит когда	1	1
420	и нет	2	1
421	приводят к	1	1
422	куда он	1	1
423	хотя и	3	1
424	выражены в	1	1
425	которая еще	1	1
426	имеет в	1	1
427	более или	1	1
428	в действительности	2	1
429	чтобы наметить	1	1
430	можно сделать	1	1
431	от этого	1	1
432	искусство и	1	1
433	за собой	1	1
434	та же	2	1
435	не особенно	1	1
436	бы с	1	1
437	представляет собой	4	1
438	или во	1	1
439	представления не	2	1
440	в известном	1	1
441	он делает	1	1
442	нами в	2	1
443	и тот	2	1
444	герой есть	1	1
445	имеем в	5	1
446	во многих	2	1
447	в наших	1	1
448	то этим	2	1
449	именно этим	1	1
450	и обеспечивает	1	1
451	что задача	4	1
452	в поэтике	1	1
453	из авторов	1	1
454	но именно	1	1
455	наконец он	1	1
456	есть та	1	1
457	этого вопроса	1	1
458	характер в	1	1
459	по своему	1	1
460	на земле	2	1
461	так часто	1	1
462	цель к	1	1
463	его от	1	1
464	с собой	7	1
465	и наоборот	1	1
466	в одну	2	1
467	этим самым	1	1
468	могла бы	1	1
469	и может	1	1
470	они должны	2	1
471	теряет свои	1	1
472	на протяжении	1	1
473	в жизни	1	1
474	этого становится	1	1
475	и смерти	1	1
476	но уже	1	1
477	подробно описывается	1	1
478	это положение	2	1
479	ни одной	1	1
480	далеко не	1	1
481	свое начало	2	1
482	нас к	2	1
483	которой он	3	1
484	и вне	1	1
485	основывается на	1	1
486	и значения	1	1
487	здесь все	1	1
488	за ним	1	1
489	в один	2	1
490	не мог	1	1
491	или менее	1	1
492	в эту	1	1
493	именно он	1	1
494	будет в	1	1
495	что такое	2	1
496	о герое	1	1
497	именно и	1	1
498	о той	1	1
499	она в	3	1
500	представление о	3	1
501	оказывается что	2	1
502	его тем	1	1
503	от себя	1	1
504	него герой	1	1
505	для объяснения	3	1
506	не менее	5	1
507	не раз	1	1
508	но эта	2	1
509	выше мы	3	1
510	где герой	3	1
511	которые в	1	1
512	над стихией	1	1
513	доказывает что	5	1
514	надо сказать	1	1
515	есть еще	2	1
516	лежит не	1	1
517	того кто	2	1
518	же мы	1	1
519	сам он	2	1
520	не самым	1	1
521	случае в	1	1
522	вплоть до	2	1
523	но они	3	1
524	впадает в	1	1
525	она не	2	1
526	почти никогда	1	1
527	хотелось бы	1	1
528	означает что	1	1
529	тогда когда	3	1
530	ее с	1	1
531	на него	2	1
532	в русской	5	1
533	которого он	1	1
534	что ей	1	1
535	события именно	1	1
536	он мог	1	1
537	вытекает из	2	1
538	не имеет	4	1
539	не их	1	1
540	людям и	1	1
541	смысл его	1	1
542	того и	1	1
543	его герою	1	1
544	в разных	1	1
545	больше чем	1	1
546	преследуют и	1	1
547	под этим	1	1
548	действительности но	1	1
549	должен выбрать	1	1
550	в противоречие	1	1
551	которые и	1	1
552	очень мало	1	1
553	и цель	1	1
554	к ней	2	1
555	героя ниже	1	1
556	за которой	1	1
557	работу и	1	1
558	связь и	1	1
559	с достаточной	1	1
560	вот что	1	1
561	отсюда понятно	1	1
562	и свою	1	1
563	доказать что	1	1
564	имеем здесь	1	1
565	ему не	1	1
566	перед ним	1	1
567	известна в	1	1
568	и оно	2	1
569	один раз	1	1
570	к себе	3	1
571	прямо говорит	1	1
572	здесь совершенно	1	1
573	внести в	1	1
574	лежит в	2	1
575	в других	4	1
576	элемент в	1	1
577	должны быть	3	1
578	высказывается и	1	1
579	имеет еще	1	1
580	для его	1	1
581	тогда они	1	1
582	поставить вопрос	1	1
583	оно может	1	1
584	более не	1	1
585	бы что	1	1
586	но по	2	1
587	как не	1	1
588	они к	1	1
589	в некоторых	1	1
590	здесь не	2	1
591	без всякого	2	1
592	на другой	1	1
593	и от	2	1
594	и этим	3	1
595	на той	1	1
596	то время	2	1
597	если они	1	1
598	и которые	1	1
599	здесь нет	3	1
600	во многом	1	1
601	вопрос но	1	1
602	подойти к	1	1
603	по тому	1	1
604	в которое	1	1
605	основана на	1	1
606	составные части	1	1
607	с женщиной	1	1
608	мы рассмотрим	3	1
609	мы всегда	1	1
610	другом месте	1	1
611	имеем дело	1	1
612	другими словами	2	1
613	после того	4	1
614	там же	2	1
615	и во	1	1
616	этой формулы	1	1
617	новое что	1	1
618	к нему	7	1
619	делают то	1	1
620	и всю	1	1
621	существу в	1	1
622	так возникает	1	1
623	вслед за	1	1
624	выше в	3	1
625	старости и	1	1
626	который бы	1	1
627	другой и	1	1
628	не так	2	1
629	и пусть	1	1
630	и другую	2	1
631	в каких	2	1
632	чем эта	1	1
633	показывают что	6	1
634	но так	1	1
635	на которой	1	1
636	и посылает	1	1
637	не о	1	1
638	той обстановки	1	1
639	одной из	4	1
640	начало от	1	1
641	вступить в	1	1
642	в какой	1	1
643	быть признаны	2	1
644	к их	1	1
645	и действительно	1	1
646	герой все	2	1
647	который в	1	1
648	во времени	1	1
649	и ее	2	1
650	оказывается в	1	1
651	утверждают что	1	1
652	обстановки в	1	1
653	уже не	2	1
654	еще одно	1	1
655	в виде	1	1
656	в начале	1	1
657	в сознании	1	1
658	кажется что	3	1
659	него и	3	1
660	то этот	1	1
661	чтобы герой	1	1
662	вступает в	3	1
663	или даже	2	1
664	при помощи	3	1
665	описывается как	1	1
666	он имеет	1	1
667	не сам	1	1
668	и их	1	1
669	никто не	1	1
670	у нее	2	1
671	тем как	1	1
672	но что	1	1
673	как при	1	1
674	и показывают	1	1
675	в руки	1	1
676	к той	1	1
677	мы возьмем	1	1
678	деле и	1	1
679	смерти и	1	1
680	герой тоже	1	1
681	превращаться в	1	1
682	этого объяснения	1	1
683	здесь ясно	1	1
684	на ее	1	1
685	связаны с	2	1
686	сюда же	2	1
687	и скрывается	1	1
688	на которые	1	1
689	мы еще	1	1
690	и др	2	1
691	что не	2	1
692	что им	1	1
693	превращается в	3	1
694	весьма вероятно	1	1
695	в картине	1	1
696	мы легко	1	1
697	его как	1	1
698	увидим в	1	1
699	ее на	4	1
700	вероятно не	1	1
701	здесь имеет	1	1
702	мы встречаем	1	1
703	и ему	1	1
704	если не	4	1
705	мы видели	7	1
706	хотели бы	1	1
707	все более	1	1
708	с первых	1	1
709	герою с	1	1
710	в углах	1	1
711	места где	1	1
712	здесь уже	1	1
713	при которых	2	1
714	требует от	1	1
715	конечно не	2	1
716	мы условно	1	1
717	что же	1	1
718	и там	2	1
719	и всей	1	1
720	для понимания	1	1
721	можем видеть	1	1
722	останавливаться на	1	1
723	этого факта	1	1
724	но это	3	1
725	но для	2	1
726	или по	1	1
727	между супругами	2	1
728	сознании и	1	1
729	здесь в	1	1
730	что то	1	1
731	всего в	1	1
732	и часто	1	1
733	много но	2	1
734	и другим	1	1
735	не прямо	1	1
736	гораздо шире	1	1
737	не представляет	1	1
738	как эта	1	1
739	от всех	2	1
740	живые люди	1	1
741	же к	1	1
742	еще более	1	1
743	тем более	2	1
744	и смысл	1	1
745	все они	1	1
746	во время	6	1
747	по традиции	1	1
748	я в	1	1
749	нам не	1	1
750	может и	1	1
751	с ними	1	1
752	он находит	1	1
753	но этим	1	1
754	они все	1	1
755	на гибель	1	1
756	а герой	1	1
757	отношению к	1	1
758	в отдельности	2	1
759	что под	1	1
760	у которых	1	1
761	сила и	1	1
762	ниже мы	1	1
763	есть знак	2	1
764	героя как	1	1
765	можно назвать	1	1
766	все что	1	1
767	этой точки	3	1
768	достаточной ясностью	1	1
