N	2gram	Potebnia_M_4	Istorich
397	ничего и	1	1
398	образом при	1	1
399	говорят о	1	1
400	и те	1	1
401	дальше и	1	1
402	но на	1	1
403	вообще не	1	1
404	например как	1	1
405	говорит эта	1	1
406	и дошли	1	1
407	и стало	1	1
408	не следует	2	1
409	уже тогда	1	1
410	на двор	1	1
411	выражается в	1	1
412	он все	2	1
413	в нашей	1	1
414	на одну	1	1
415	не как	2	1
416	том чтобы	1	1
417	предмет и	1	1
418	но вместе	1	1
419	из него	2	1
420	подобно тому	2	1
421	лица производящего	1	1
422	чтобы их	1	1
423	образа и	3	1
424	в нее	3	1
425	исходя из	1	1
426	бы они	2	1
427	и может	4	1
428	в старину	2	1
429	вера в	1	1
430	них не	1	1
431	а его	1	1
432	на все	1	1
433	или какая-нибудь	1	1
434	может стать	1	1
435	и огня	2	1
436	и мы	5	1
437	он есть	1	1
438	войны и	1	1
439	этом мы	2	1
440	же образом	1	1
441	но уже	3	1
442	в них	3	1
443	она и	2	1
444	он из	1	1
445	перестает быть	1	1
446	и такая	1	1
447	что такого	1	1
448	в развитии	1	1
449	бога и	1	1
450	видоизменение уже	1	1
451	и тогда	1	1
452	если я	1	1
453	еще одно	1	1
454	точки зрения	4	1
455	племени и	1	1
456	этой связи	1	1
457	представить себе	2	1
458	на ступени	2	1
459	в котором	4	1
460	то для	1	1
461	других племен	1	1
462	образом и	1	1
463	друг другу	1	1
464	тому что	2	1
465	а от	1	1
466	что происходит	2	1
467	ее так	1	1
468	о значении	1	1
469	и другое	2	1
470	в то	4	1
471	тогда когда	8	1
472	на два	1	1
473	быть решен	1	1
474	что представление	2	1
475	и имеет	1	1
476	можем предположить	1	1
477	совершенно правильно	1	1
478	в общих	2	1
479	замечать что	1	1
480	находятся в	1	1
481	к ней	2	1
482	можно сказать	4	1
483	ее с	1	1
484	какой же	1	1
485	к представлению	2	1
486	это слово	4	1
487	если далее	1	1
488	со своим	4	1
489	мы бы	2	1
490	эти три	1	1
491	до того	3	1
492	доказать что	1	1
493	мы и	2	1
494	не потому	1	1
495	одним из	1	1
496	его свойства	2	1
497	у меня	1	1
498	обращается к	1	1
499	если у	1	1
500	не заставляет	1	1
501	других случаях	1	1
502	с нашими	1	1
503	когда мы	6	1
504	и другой	1	1
505	он имел	1	1
506	должны быть	3	1
507	к тому	3	1
508	а что	2	1
509	что при	1	1
510	ничего общего	1	1
511	на предмет	1	1
512	предметов а	1	1
513	с образом	1	1
514	правда не	1	1
515	и это	2	1
516	период когда	1	1
517	как не	1	1
518	меня в	1	1
519	говорит и	1	1
520	на основе	1	1
521	что делает	2	1
522	то время	1	1
523	всей своей	1	1
524	в пределах	1	1
525	имеет никакого	1	1
526	роль в	1	1
527	как с	1	1
528	в глаза	1	1
529	на нее	3	1
530	котором нет	1	1
531	ясно что	1	1
532	которых нельзя	1	1
533	к первому	2	1
534	во второй	1	1
535	это только	1	1
536	и трудно	1	1
537	является в	1	1
538	должны признать	1	1
539	всегда имеет	1	1
540	по мере	7	1
541	с ним	5	1
542	смысле и	1	1
543	все его	1	1
544	в виду	3	1
545	слова а	1	1
546	предметы для	1	1
547	о нем	1	1
548	назвать его	1	1
549	внимание на	5	1
550	на что	1	1
551	особое значение	1	1
552	другого предмета	1	1
553	не стало	2	1
554	и связь	1	1
555	этих двух	1	1
556	на следующее	1	1
557	образом мы	3	1
558	нас в	2	1
559	как нет	2	1
560	доходит до	1	1
561	которые мы	2	1
562	бы в	2	1
563	то явление	1	1
564	тем более	5	1
565	с превращением	1	1
566	сказать и	1	1
567	и следовательно	3	1
568	и об	1	1
569	религия в	1	1
570	чтобы ответить	1	1
571	быть и	2	1
572	но так	2	1
573	один из	2	1
574	но с	1	1
575	взят из	1	1
576	что только	2	1
577	можно ограничиться	1	1
578	человека в	2	1
579	тот же	2	1
580	одной из	1	1
581	что даже	2	1
582	могло быть	1	1
583	в человека	1	1
584	и так	3	1
585	чтобы на	1	1
586	по мнению	1	1
587	более древние	1	1
588	хочет есть	1	1
589	у царя	1	1
590	из которого	1	1
591	же она	1	1
592	уже существующих	1	1
593	не можем	5	1
594	своего рода	1	1
595	если животное	1	1
596	в большинстве	2	1
597	только на	4	1
598	мы получим	1	1
599	большинстве случаев	2	1
600	когда оно	2	1
601	вообще как	1	1
602	очевидно что	7	1
603	обращаем внимание	1	1
604	одно из	1	1
605	к чему-то	1	1
606	но нет	2	1
607	пока не	2	1
608	друг друга	2	1
609	речь и	1	1
610	заметить что	6	1
611	не из	5	1
612	есть выражение	1	1
613	и вместе	3	1
614	использовать его	1	1
615	перейти к	1	1
616	которые как	1	1
617	с ног	1	1
618	со стороны	3	1
619	как у	1	1
620	или иначе	2	1
621	нельзя сказать	3	1
622	именно в	3	1
623	которые свойственны	1	1
624	к которому	1	1
625	при всей	1	1
626	как же	4	1
627	ключа к	1	1
628	с небом	1	1
629	а с	1	1
630	если мы	2	1
631	и затем	1	1
632	что не	6	1
633	разумеется мы	1	1
634	прежде всего	1	1
635	что причина	1	1
636	не было	12	1
637	которые не	2	1
638	или выражаясь	1	1
639	их друг	1	1
640	человеческой жизни	1	1
641	с которым	2	1
642	именно так	1	1
643	его по	1	1
644	понятие о	1	1
645	для человека	4	1
646	сослаться на	1	1
647	под влиянием	1	1
648	несоответствие между	1	1
649	слилось с	1	1
650	виде в	2	1
651	при каждом	1	1
652	не исключительно	1	1
653	распространена и	1	1
654	на который	2	1
655	и красоты	1	1
656	до этого	3	1
657	то можно	1	1
658	конечно есть	1	1
659	этого момента	1	1
660	это делается	1	1
661	на эту	1	1
662	тому как	2	1
663	что же	5	1
664	а потом	1	1
665	такая форма	2	1
666	быть только	1	1
667	ему при	1	1
668	него есть	1	1
669	никем не	2	1
670	целое мы	1	1
671	как будто	1	1
672	в это	2	1
673	останавливаться на	1	1
674	на пути	1	1
675	как предмет	1	1
676	видно что	4	1
677	я от	1	1
678	от нас	1	1
679	мере того	4	1
680	здесь в	1	1
681	это явление	1	1
682	в более	2	1
683	поэтому совершенно	1	1
684	то будет	1	1
685	какую же	1	1
686	в самые	1	1
687	основаны на	1	1
688	которая в	1	1
689	жизни и	1	1
690	она уже	1	1
691	с действительностью	1	1
692	у них	1	1
693	или нет	1	1
694	еще более	2	1
695	и смысл	1	1
696	ни к	2	1
697	его функции	1	1
698	или не	1	1
699	бы на	1	1
700	но если	1	1
701	здесь только	1	1
702	дошли до	1	1
703	не знает	1	1
704	это в	1	1
705	только как	4	1
706	их с	1	1
707	к его	2	1
708	пришел к	1	1
709	легко заметить	1	1
710	которая будет	1	1
711	по которой	1	1
712	растения в	1	1
713	самое что	1	1
714	утверждать что	1	1
715	в голову	2	1
716	под этим	1	1
717	это так	1	1
718	ведет с	1	1
719	видим в	1	1
720	в своих	2	1
721	по поводу	4	1
722	тем самым	4	1
723	от огня	1	1
724	как на	1	1
725	том числе	1	1
