N	2gram	Tiupa_Anal_3	Literetu
182	а затем	1	2
183	и иных	1	2
184	художественного письма	1	2
185	системе ценностей	2	2
186	в жизни	2	2
187	коммуникативной стратегии	4	2
188	в них	2	2
189	нет в	1	2
190	с этой	1	2
191	с тем	2	2
192	а за	1	2
193	он и	3	2
194	в.т не	1	2
195	и еще	1	2
196	как бы	10	2
197	и без	3	2
198	мысли и	1	2
199	по преимуществу	2	2
200	одном из	1	2
201	что было	1	2
202	тем не	2	2
203	по крайней	4	2
204	то с	1	2
205	на два	2	2
206	в основе	1	2
207	жизни на	1	2
208	в бою	1	2
209	перед ним	1	2
210	уже о	1	2
211	могут быть	2	2
212	восходит к	3	2
213	все еще	1	2
214	для того	1	2
215	эстетических отношений	1	2
216	для себя	1	2
217	говоря уже	1	2
218	в ее	3	2
219	лирического мы	1	2
220	коммуникативного события	11	2
221	еще не	6	2
222	ко всему	1	2
223	для этого	1	2
224	художественного мира	1	2
225	о том	6	2
226	картина мира	4	2
227	а также	2	2
228	путь к	3	2
229	русской литературе	4	2
230	а потому	1	2
231	и только	1	2
232	крайней мере	4	2
233	не более	2	2
234	художественном мире	1	2
235	было бы	3	2
236	могло бы	1	2
237	и одновременно	1	2
238	тот же	1	2
239	одной из	1	2
240	к адресату	1	2
241	потому что	1	2
242	уже не	5	2
243	уже в	3	2
244	как писал	1	2
245	одно из	1	2
246	ведь это	1	2
247	равной степени	1	2
248	в одном	4	2
249	в конце	5	2
250	что и	5	2
251	вовсе не	1	2
252	при всей	1	2
253	у него	1	2
254	как раз	7	2
255	наконец в	1	2
256	себя и	1	2
257	что не	3	2
258	не было	3	2
259	было сказано	1	2
260	могут служить	1	2
261	не видит	1	2
262	как это	3	2
263	в дискурсе	1	2
264	и каждый	1	2
265	из которых	1	2
266	к жизни	3	2
267	а если	1	2
268	из стихотворений	1	2
269	тому как	2	2
270	это его	1	2
271	сравнении с	2	2
272	под названием	1	2
273	этом случае	1	2
274	не является	5	2
275	в результате	5	2
276	хотя бы	1	2
277	с ним	1	2
278	же в	2	2
279	не говоря	1	2
280	не знает	1	2
281	присутствия в	1	2
282	в сравнении	2	2
283	в свое	2	2
284	героя в	1	2
285	себе не	1	2
286	к этой	1	2
287	в своих	1	2
288	все что	1	2
289	надобности в	1	1
290	с новыми	3	1
291	я перед	1	1
292	ахматовой в	2	1
293	другом стихотворении	1	1
294	отношения к	2	1
295	своего и	1	1
296	начинается с	1	1
297	которого в	1	1
298	многих отношениях	1	1
299	это и	2	1
300	из ранних	1	1
301	перед лицом	1	1
302	здесь и	3	1
303	сказано что	1	1
304	от своей	2	1
305	в первом	2	1
306	из трех	1	1
307	текста как	1	1
308	мы имеем	5	1
309	все той	1	1
310	и само	1	1
311	и себя	1	1
312	как мы	1	1
313	что уже	1	1
314	следует вести	1	1
315	время от	1	1
316	в становлении	2	1
317	ни единого	1	1
318	целым рядом	1	1
319	он как	1	1
320	а для	2	1
321	ему в	1	1
322	но напротив	1	1
323	революции в	1	1
324	к общему	1	1
325	не от	2	1
326	прочтения истории	1	1
327	он был	1	1
328	он сам	1	1
329	себя а	1	1
330	и выступает	1	1
331	по воле	3	1
332	истории в	1	1
333	пути но	1	1
334	самом деле	2	1
335	стихотворения в	1	1
336	б с	1	1
337	свою жизнь	2	1
338	герой не	1	1
339	в новом	2	1
340	художественной словесности	1	1
341	отличие от	2	1
342	и место	1	1
343	за пределы	1	1
344	под покровом	1	1
345	именовал веком	1	1
346	более чем	2	1
347	соответствующего жанра	1	1
348	как в	3	1
349	от содержания	1	1
350	путь в	1	1
351	авторская позиция	3	1
352	есть в	1	1
353	году но	1	1
354	как нам	5	1
355	личностного я	2	1
356	в полном	1	1
357	когда он	2	1
358	что по	4	1
359	самом начале	1	1
360	к числу	2	1
361	а перед	1	1
362	и свою	1	1
363	от этого	1	1
364	и хотя	1	1
365	второго порядка	2	1
366	для которого	1	1
367	в самом	5	1
368	героя и	4	1
369	к художественному	1	1
370	оказывается как	1	1
371	все эти	2	1
372	во многих	1	1
373	в известном	1	1
374	в иную	1	1
375	в литературный	1	1
376	объекта в	1	1
377	с художественной	1	1
378	двух других	1	1
379	после чего	2	1
380	на то	1	1
381	жизни ее	1	1
382	в случае	5	1
383	например как	2	1
384	не следует	1	1
385	в статье	1	1
386	эстетическая ситуация	2	1
387	модус художественности	2	1
388	всех этих	1	1
389	и вот	2	1
390	в живых	1	1
391	частью и	1	1
392	никак не	1	1
393	из картины	1	1
394	этой темы	1	1
395	горького мать	1	1
396	и по	2	1
397	без исключения	3	1
398	ни был	1	1
399	таким образом	4	1
400	мы обнаруживаем	1	1
401	здесь мы	1	1
402	это позиция	1	1
403	свое имя	1	1
404	со всеми	2	1
405	только не	3	1
406	его не	3	1
407	в глубине	2	1
408	а по	1	1
409	значимости в	1	1
410	потому оно	1	1
411	по выражению	1	1
412	сознания к	2	1
413	с другими	1	1
414	это не	2	1
415	он есть	1	1
416	по мысли	1	1
417	отсюда столь	1	1
418	реальности и	1	1
419	в повестях	8	1
420	далеко не	4	1
421	вознесенного над	1	1
422	мира где	1	1
423	раз не	1	1
424	в слове	5	1
425	х гг	1	1
426	художественного дискурса	2	1
427	произведение оно	1	1
428	ведет к	1	1
429	иначе говоря	2	1
430	со всей	1	1
431	общественных отношений	1	1
432	как замечает	1	1
433	на таких	1	1
434	эстетического отношения	3	1
435	менее чем	1	1
436	а вот	2	1
437	ценностный центр	1	1
438	в своей	1	1
439	поэтической традиции	1	1
440	индивидуальной жизни	1	1
441	где мы	1	1
442	формы так	1	1
443	место в	1	1
444	занимающего нас	1	1
445	себе а	1	1
446	в отличие	2	1
447	жизненный путь	1	1
448	от себя	1	1
449	от его	2	1
450	является в	1	1
451	не путем	1	1
452	читателю в	1	1
453	времени не	1	1
454	при рассмотрении	1	1
455	далека от	1	1
456	свобода и	1	1
457	этой внутренней	1	1
458	того кто	1	1
459	случае мы	1	1
460	во-вторых они	1	1
461	веком героев	1	1
462	первом слоге	1	1
463	не противоречит	1	1
464	но они	2	1
465	сущности говоря	1	1
466	счете в	1	1
467	морального и	1	1
468	от жизни	1	1
469	свободы и	1	1
470	в фигуре	1	1
471	п.а флоренского	1	1
472	и автор	1	1
473	не могло	1	1
474	казалось бы	1	1
475	стороной жизни	1	1
476	имеем дело	4	1
477	воспринимающим сознанием	1	1
478	этих двух	1	1
479	причастностью к	1	1
480	лирическую героиню	1	1
481	есть культура	1	1
482	по своей	2	1
483	на себе	1	1
484	во всем	3	1
485	внутренней и	1	1
486	у кого	1	1
487	есть не	2	1
488	и теперь	1	1
489	со своим	1	1
490	связи с	1	1
491	и оказывается	1	1
492	материнской любви	1	1
493	мы и	1	1
494	что на	1	1
495	за ними	1	1
496	как справедливо	2	1
497	как отмечает	1	1
498	не могут	1	1
499	эстетического объекта	2	1
500	приобщения к	2	1
501	что со	1	1
502	к тому	6	1
503	в наши	1	1
504	случае как	1	1
505	собственное имя	1	1
506	говоря словами	2	1
507	и своя	1	1
508	о судьбе	1	1
509	предстает как	1	1
510	гегель именовал	1	1
511	и о	1	1
512	того чтобы	1	1
513	свою очередь	4	1
514	здесь не	3	1
515	говорит и	3	1
516	события как	1	1
517	самим собою	1	1
518	по сути	2	1
519	мысль о	3	1
520	в особенности	3	1
521	классического реализма	1	1
522	не меньшие	1	1
523	идет не	1	1
524	культуры и	1	1
525	выбора не	1	1
526	в пределах	4	1
527	приводит к	4	1
528	это путь	1	1
529	читателя зрителя	1	1
530	произведение искусства	4	1
531	не за	1	1
532	с позиций	1	1
533	мог бы	1	1
534	в сочетании	3	1
535	во второй	7	1
536	жизнь и	3	1
537	ключевая роль	1	1
538	поэтому в	2	1
539	с этого	1	1
540	и внешней	1	1
541	же автора	1	1
542	в таком	1	1
543	быть ни	1	1
544	сводится к	2	1
545	произведения как	2	1
546	искусства и	1	1
547	сути своей	1	1
548	при котором	1	1
549	одного из	1	1
550	здесь слово	1	1
551	можно сказать	4	1
552	основе своей	1	1
553	любви к	2	1
554	должно было	1	1
555	состоит не	2	1
556	однако с	3	1
557	души к	1	1
558	во втором	4	1
559	читателя и	2	1
560	иного рода	1	1
561	бы в	1	1
562	ситуация художественного	1	1
563	из метели	1	1
564	целого а	1	1
565	стихи и	1	1
566	систему ценностей	1	1
567	в литературе	1	1
568	тех пор	2	1
569	идет по	1	1
570	что лирическое	1	1
571	с появлением	2	1
572	дело с	3	1
573	как целого	1	1
574	в миропорядке	8	1
575	за ней	1	1
576	человека с	1	1
577	не можем	1	1
578	вопроса о	2	1
579	а напротив	2	1
580	в итоге	4	1
581	ту самую	1	1
582	не все	1	1
583	от других	1	1
584	слова не	1	1
585	ответ на	3	1
586	данного текста	2	1
587	себе в	1	1
588	личности и	2	1
589	в целый	1	1
590	слова в	1	1
591	не для	2	1
592	как было	1	1
593	в новый	1	1
594	во всей	1	1
595	до тех	1	1
596	по тем	1	1
597	к той	1	1
598	лишь для	1	1
599	рядом с	1	1
600	в финале	3	1
601	границы и	1	1
602	или иной	5	1
603	как сам	2	1
604	как у	1	1
605	этом как	2	1
606	именно в	3	1
607	к которому	1	1
608	я был	1	1
609	и прежде	2	1
610	еще и	3	1
611	а с	1	1
612	героя о	1	1
613	чье имя	2	1
614	в романе	2	1
615	говорит о	2	1
616	в соответствии	2	1
617	только по	1	1
618	стремится к	1	1
619	воспринимающего сознания	3	1
620	однако и	3	1
621	есть лишь	1	1
622	он становится	1	1
623	когда же	1	1
624	не всегда	3	1
625	что мы	2	1
626	которой он	1	1
627	стихотворение не	1	1
628	художественного целого	6	1
629	на столь	1	1
630	по нашему	1	1
631	я стал	1	1
632	и заодно	1	1
633	в строке	3	1
634	усомниться в	1	1
635	в перспективе	1	1
636	и потому	2	1
637	вести отсчет	1	1
638	я из	1	1
639	со словом	1	1
640	требует от	1	1
641	в цикле	1	1
642	зрителя слушателя	1	1
643	ударение на	1	1
644	в столь	1	1
645	является своего	1	1
646	художественное целое	6	1
647	эстетического дискурса	1	1
648	индивидуального я	1	1
649	выход в	1	1
650	с тех	1	1
651	кто из	1	1
652	в тексте	9	1
653	дискурса в	2	1
654	в своем	4	1
655	творческую индивидуальность	1	1
656	в контексте	2	1
657	его в	3	1
658	и от	2	1
659	своей жизни	1	1
660	автора и	1	1
661	возникает в	2	1
662	я с	2	1
663	пока еще	3	1
664	не мог	2	1
665	живет и	1	1
666	этом же	1	1
667	войти в	1	1
668	на самом	1	1
669	в пределе	1	1
670	мира и	2	1
671	как приобщения	1	1
672	от него	1	1
673	и все	2	1
674	он же	1	1
675	той или	3	1
676	после исчезновения	1	1
677	субъектом и	1	1
678	от всего	1	1
679	по рассуждению	1	1
680	в ходе	1	1
681	оказывается всего	1	1
682	не предполагает	2	1
683	к имени	1	1
684	над собою	1	1
685	к ее	1	1
686	нами не	1	1
687	нам не	2	1
688	уже отмечалось	1	1
689	от лица	1	1
690	о своем	2	1
691	от своего	1	1
692	только как	1	1
693	от всех	1	1
694	впервые в	3	1
695	в свою	5	1
696	к его	1	1
697	отвергнутая в	1	1
698	из этого	1	1
699	есть и	1	1
700	который в	3	1
701	и адресата	1	1
702	занимает в	1	1
703	сочетании с	3	1
704	ее в	1	1
705	все того	1	1
706	всю линию	1	1
707	который не	2	1
708	к этому	3	1
709	они не	1	1
710	гораздо более	2	1
