N	2gram	Vygotskiy__2	Psycholo
288	что между	2	2
289	которую мы	2	2
290	он как	2	2
291	оба эти	2	2
292	с но	8	2
293	и он	1	2
294	он был	1	2
295	между собой	1	2
296	это действительно	1	2
297	с его	4	2
298	во всех	2	2
299	будем иметь	2	2
300	предположить что	1	2
301	на самом	3	2
302	по отношению	6	2
303	с совершенно	1	2
304	очевидно что	3	2
305	себе и	1	2
306	отличие от	3	2
307	друг от	2	2
308	мы примем	1	2
309	психологической теории	1	2
310	от друга	2	2
311	его на	1	2
312	с этим	3	2
313	яснее и	1	2
314	перед нами	2	2
315	показали что	2	2
316	следующим образом	2	2
317	в противоположность	2	2
318	стороны мы	1	2
319	ни один	1	2
320	бы сказать	1	2
321	он в	3	2
322	все эти	3	2
323	в нашем	1	2
324	вопроса о	1	2
325	еще один	2	2
326	как он	6	2
327	по самому	1	2
328	противоречие с	1	2
329	в нашей	1	2
330	образом и	1	2
331	и вот	1	2
332	том чтобы	4	2
333	действительно так	1	2
334	ином виде	1	2
335	но все	2	2
336	котором говорит	1	2
337	как они	1	2
338	а затем	1	2
339	и с	4	2
340	из них	3	2
341	материал для	1	2
342	он является	2	2
343	утверждает что	3	2
344	о которых	3	2
345	все равно	2	2
346	к которым	4	2
347	или наоборот	1	2
348	чем в	2	2
349	оказывается совершенно	1	2
350	должно быть	2	2
351	на первый	1	2
352	и при	1	2
353	в котором	2	2
354	с точки	18	2
355	его мнению	1	2
356	в отличие	3	2
357	в которых	3	2
358	всякий раз	2	2
359	страх и	1	2
360	и той	2	2
361	сами по	1	2
362	том и	1	2
363	в словах	1	2
364	с так	1	2
365	с несомненностью	2	2
366	что есть	1	2
367	в отношении	6	2
368	с которой	2	2
369	и другое	2	2
370	дело в	1	2
371	того как	4	2
372	что их	1	2
373	к этим	1	2
374	и так	1	2
375	увидеть что	1	2
376	во всем	2	2
377	является то	2	2
378	говоря что	1	2
379	отличается от	1	2
380	он видит	1	2
381	должен быть	2	2
382	которого мы	1	2
383	в себя	2	2
384	приводит к	5	2
385	на том	2	2
386	когда в	2	2
387	понятно что	2	2
388	является в	1	2
389	и даже	5	2
390	ничего не	3	2
391	или иной	2	2
392	находится в	2	2
393	но мы	3	2
394	или на	1	2
395	очень хорошо	2	2
396	можно сказать	2	2
397	тем мы	1	2
398	связь между	5	2
399	места и	1	2
400	это может	1	2
401	говорит он	12	2
402	которые он	2	2
403	и можно	2	2
404	в сферу	1	2
405	как например	2	2
406	этом смысле	2	2
407	обе эти	1	2
408	говорили выше	2	2
409	что даже	1	2
410	вплотную к	1	2
411	это же	3	2
412	в качестве	4	2
413	связи с	9	2
414	ни одного	1	2
415	его с	2	2
416	каким образом	2	2
417	речь в	3	2
418	не дает	2	2
419	мы знаем	7	2
420	мы находим	6	2
421	в одном	2	2
422	должны будем	2	2
423	само по	2	2
424	нет в	1	2
425	чтобы показать	1	2
426	этой реакции	1	2
427	что тот	1	2
428	с той	1	2
429	с это	2	2
430	в воображении	1	2
431	естественно что	1	2
432	деле если	1	2
433	на которых	2	2
434	и эта	2	2
435	до конца	1	2
436	и самый	2	2
437	фантазии и	1	2
438	нам думается	3	2
439	с помощью	5	2
440	в течение	2	2
441	чтобы увидеть	1	2
442	эту мысль	1	2
443	по существу	5	2
444	исходя из	1	2
445	к следующему	1	2
446	с этой	2	2
447	все это	4	2
448	не является	9	2
449	которых он	3	2
450	с мы	3	2
451	от той	1	2
452	мы пытаемся	1	2
453	нам придется	1	2
454	той или	2	2
455	видим в	2	2
456	между ними	1	2
457	не знает	1	2
458	из этого	1	2
459	себе не	1	2
460	нас не	1	2
461	гораздо более	1	2
462	смысле слова	5	1
463	говорит фрейд	1	1
464	речь идет	2	1
465	и самым	2	1
466	в сфере	1	1
467	с с	2	1
468	переходит к	1	1
469	связана с	4	1
470	в такой	2	1
471	является специфическим	1	1
472	проблемы в	1	1
473	и фантазии	1	1
474	шаг за	1	1
475	силы и	1	1
476	идет о	3	1
477	который можно	1	1
478	и закон	1	1
479	здесь и	3	1
480	и принципиально	1	1
481	от самого	1	1
482	когда человек	1	1
483	и внешних	1	1
484	этому вопросу	1	1
485	все те	2	1
486	пишет о	1	1
487	как чистое	2	1
488	своих исследованиях	1	1
489	деле же	2	1
490	из всех	2	1
491	указав на	1	1
492	еще на	1	1
493	ясности и	1	1
494	на место	2	1
495	из своих	1	1
496	ли у	1	1
497	самую сущность	1	1
498	должен признать	1	1
499	благодаря тому	1	1
500	только это	1	1
501	характер то	1	1
502	животного царства	1	1
503	так называемые	1	1
504	поведения которые	1	1
505	реальным и	1	1
506	видели из	1	1
507	следовательно в	1	1
508	противоположным тому	1	1
509	что составляет	1	1
510	столь же	2	1
511	в чем	1	1
512	видим таким	1	1
513	то мы	1	1
514	как если	1	1
515	видели что	5	1
516	и указывает	1	1
517	мы будем	3	1
518	но как	1	1
519	точка зрения	3	1
520	к которой	1	1
521	связано с	1	1
522	с психологической	1	1
523	один и	1	1
524	материала так	1	1
525	которые не	2	1
526	развития которые	1	1
527	сознательно и	1	1
528	и вовсе	1	1
529	общего с	2	1
530	данный момент	1	1
531	своем течении	1	1
532	психологии не	1	1
533	совершенно другой	1	1
534	говорит когда	1	1
535	и различные	2	1
536	еще и	1	1
537	и где	1	1
538	нас с	2	1
539	как всякая	1	1
540	имеет в	1	1
541	более или	2	1
542	от этого	2	1
543	что слово	1	1
544	за собой	2	1
545	образом становится	1	1
546	как развивается	1	1
547	та же	1	1
548	отказывается от	1	1
549	самой природе	1	1
550	бы с	3	1
551	жизнь как	1	1
552	представляет собой	2	1
553	совершается не	1	1
554	свои эмоциональные	1	1
555	или во	2	1
556	учение о	1	1
557	то обстоятельство	1	1
558	в известном	2	1
559	в последнее	4	1
560	он делает	1	1
561	нами в	1	1
562	и тот	1	1
563	всем его	1	1
564	не воспринимаются	1	1
565	имеем в	1	1
566	тому же	1	1
567	в наших	1	1
568	так сказать	1	1
569	с чем	1	1
570	что задача	1	1
571	время и	1	1
572	чисто количественным	1	1
573	которые установлены	1	1
574	о которой	1	1
575	собственном смысле	3	1
576	показал как	2	1
577	и вообще	2	1
578	оставляем за	1	1
579	которая является	1	1
580	в понимании	1	1
581	не являются	1	1
582	этого вопроса	1	1
583	не к	1	1
584	в предыдущих	1	1
585	из виду	2	1
586	на совершенно	1	1
587	существует и	1	1
588	быть представлен	1	1
589	но вместе	1	1
590	языком и	1	1
591	показал что	5	1
592	с собой	3	1
593	эта же	1	1
594	реакции на	2	1
595	и наоборот	1	1
596	заложена в	1	1
597	подход к	2	1
598	этим самым	1	1
599	смысле в	1	1
600	могла бы	1	1
601	с в	4	1
602	дальше мы	2	1
603	и может	1	1
604	учением о	1	1
605	нам остается	1	1
606	том случае	1	1
607	самого автора	2	1
608	единственное что	1	1
609	и второй	1	1
610	момент и	1	1
611	на этой	2	1
612	того или	1	1
613	на протяжении	2	1
614	сейчас в	2	1
615	свести к	2	1
616	указанием на	1	1
617	виду тот	1	1
618	его объеме	1	1
619	есть простой	1	1
620	не соответствует	1	1
621	здесь у	2	1
622	в жизни	1	1
623	действий и	1	1
624	все черты	1	1
625	раз когда	1	1
626	принципиально отличную	1	1
627	этого слова	3	1
628	это положение	1	1
629	хотим сказать	1	1
630	нас к	2	1
631	гораздо дальше	2	1
632	которой он	1	1
633	нигде не	1	1
634	пояснить простым	1	1
635	за ним	1	1
636	привело его	1	1
637	этой схеме	1	1
638	в один	2	1
639	со всей	4	1
640	и ко	1	1
641	или менее	2	1
642	в эту	4	1
643	что значит	1	1
644	мы попытаемся	3	1
645	семейной жизни	1	1
646	с областью	1	1
647	две души	2	1
648	мысль и	2	1
649	что такое	1	1
650	именно и	1	1
651	в следующем	3	1
652	напротив он	1	1
653	бы к	3	1
654	она в	1	1
655	из которой	1	1
656	что вся	1	1
657	другой вопрос	1	1
658	установить что	1	1
659	совершенно понятно	1	1
660	представление о	5	1
661	доказательство того	1	1
662	остается сейчас	1	1
663	признать что	4	1
664	для объяснения	1	1
665	одном из	1	1
666	из области	1	1
667	мнения и	1	1
668	где она	1	1
669	эта мысль	1	1
670	но эта	3	1
671	в опыте	1	1
672	точку зрения	6	1
673	которые в	1	1
674	автора который	1	1
675	речи в	6	1
676	есть еще	1	1
677	их в	4	1
678	тому чтобы	2	1
679	бы быть	1	1
680	бы нас	1	1
681	даже в	4	1
682	совершенно различные	1	1
683	же мы	1	1
684	стремление к	1	1
685	отличную от	1	1
686	впадает в	1	1
687	она не	1	1
688	имеет свое	2	1
689	тогда когда	5	1
690	только из	1	1
691	на него	1	1
692	в процессе	11	1
693	которого он	1	1
694	когда они	1	1
695	иметь случай	2	1
696	в самых	1	1
697	он хочет	1	1
698	не могло	2	1
699	не составляют	1	1
700	вытекает из	3	1
701	не имеет	4	1
702	того и	1	1
703	нет места	1	1
704	говорят не	1	1
705	на язык	2	1
706	больше чем	2	1
707	под этим	2	1
708	действительности но	1	1
709	в противоречие	1	1
710	пути и	1	1
711	детям которые	1	1
712	к ней	2	1
713	или об	1	1
714	своей задачей	1	1
715	связь и	1	1
716	и является	1	1
717	вместо того	1	1
718	вот что	1	1
719	и теперь	2	1
720	здесь же	1	1
721	что речь	2	1
722	этого нам	1	1
723	и свою	1	1
724	только с	1	1
725	доказать что	1	1
726	совершенно необходимо	1	1
727	склонны отрицать	1	1
728	в области	1	1
729	тесной связи	1	1
730	факта что	1	1
731	перед ним	1	1
732	к таким	1	1
733	обстоятельство что	1	1
734	один раз	1	1
735	чрезвычайно важно	1	1
736	возникает из	4	1
737	к себе	2	1
738	являются не	1	1
739	прямо говорит	1	1
740	здесь совершенно	1	1
741	сомнение в	1	1
742	и другой	2	1
743	лежит в	3	1
744	в других	2	1
745	должны быть	1	1
746	подвести итоги	1	1
747	имеет еще	1	1
748	для его	1	1
749	на это	1	1
750	говоря словами	2	1
751	подтверждение в	1	1
752	в применении	2	1
753	величайшее открытие	1	1
754	которой автор	1	1
755	говорит сам	2	1
756	выражено то	1	1
757	бы что	2	1
758	но по	1	1
759	с ее	2	1
760	критики с	1	1
761	в некоторых	2	1
762	здесь не	1	1
763	он утверждает	1	1
764	без всякого	2	1
765	на другой	1	1
766	впечатления от	1	1
767	и от	1	1
768	в собственном	3	1
769	как по	2	1
770	последнее время	5	1
771	коренным образом	1	1
772	оказывается выше	1	1
773	только то	1	1
774	с если	1	1
775	значение в	3	1
776	же говорит	1	1
777	проблем и	1	1
778	и которые	1	1
779	средств для	1	1
780	прекрасно показал	1	1
781	основана на	1	1
782	форм поведения	2	1
783	быть может	2	1
784	которая отличает	1	1
785	мы вправе	1	1
786	уже сейчас	1	1
787	незаметно для	1	1
788	другом месте	2	1
789	и т.д	12	1
790	эта точка	1	1
791	всем протяжении	2	1
792	сила которая	1	1
793	другими словами	1	1
794	что перед	1	1
795	этом последнем	1	1
796	к действительности	8	1
797	означает не	1	1
798	после того	1	1
799	понимая что	1	1
800	там же	1	1
801	деле мы	1	1
802	можем подвести	2	1
803	и во	1	1
804	в конечном	4	1
805	этой формулы	1	1
806	нас в	2	1
807	к нему	1	1
808	язык и	1	1
809	и всю	2	1
810	между тем	1	1
811	отрицательный ответ	2	1
812	переходит в	1	1
813	новый момент	1	1
814	его мысль	2	1
815	есть с	1	1
816	тотчас же	1	1
817	вслед за	1	1
818	вообще и	1	1
819	выше в	1	1
820	целого как	1	1
821	в теории	6	1
822	совершенно новом	1	1
823	другой и	1	1
824	это приводит	1	1
825	существует связь	1	1
826	другое не	1	1
827	предмета и	1	1
828	эмоциональная реакция	1	1
829	показывают что	1	1
830	но так	1	1
831	на которой	2	1
832	сделать это	1	1
833	что только	1	1
834	и высшего	1	1
835	которым мы	5	1
836	действие в	1	1
837	одной из	3	1
838	которым он	1	1
839	однако в	1	1
840	отказ от	1	1
841	близкое к	1	1
842	что каждому	1	1
843	в стороне	2	1
844	подходит вплотную	1	1
845	верно и	1	1
846	развитие ее	1	1
847	который в	4	1
848	которую развивает	1	1
849	во времени	1	1
850	смысл такое	1	1
851	между этими	1	1
852	и ее	3	1
853	здесь с	1	1
854	мало того	1	1
855	и учения	1	1
856	с которыми	1	1
857	оказывается в	1	1
858	на всем	2	1
859	с этот	1	1
860	в виде	1	1
861	в начале	4	1
862	в сознании	1	1
863	основе его	1	1
864	сделать то	1	1
865	вступает в	1	1
866	этого процесса	1	1
867	или даже	1	1
868	при помощи	4	1
869	по выражению	1	1
870	конечном счете	4	1
871	психологии в	2	1
872	что сама	1	1
873	сущность и	1	1
874	центрального момента	1	1
875	и их	5	1
876	никто не	1	1
877	могло бы	1	1
878	слова в	1	1
879	нами как	1	1
880	центральное и	2	1
881	но что	2	1
882	для начала	1	1
883	не хотим	2	1
884	как при	2	1
885	заметить что	2	1
886	эмоциональным тоном	1	1
887	мы оставляем	2	1
888	и материал	1	1
889	были бы	2	1
890	которые как	1	1
891	нет и	2	1
892	не были	1	1
893	существенным для	1	1
894	те два	2	1
895	это составляет	1	1
896	этого объяснения	1	1
897	тогда это	1	1
898	и т.п	7	1
899	с объективной	1	1
900	и глубже	1	1
901	как у	2	1
902	связаны с	1	1
903	отношении совершенно	1	1
904	совершенно ином	1	1
905	чем он	1	1
906	интеллектуальной деятельности	2	1
907	на которые	1	1
908	и др	5	1
909	могут иметь	1	1
910	что не	1	1
911	что для	3	1
912	примем это	1	1
913	полагаем что	1	1
914	стало быть	2	1
915	целым рядом	1	1
916	бы назвать	1	1
917	и достаточно	1	1
918	принимает во	1	1
919	выступают в	1	1
920	раньше всего	2	1
921	но никогда	2	1
922	понятие о	2	1
923	не то	2	1
924	здесь этот	1	1
925	яркие и	1	1
926	его книги	1	1
927	речи и	15	1
928	пониманию и	1	1
929	в речи	1	1
930	мы видели	6	1
931	хотели бы	1	1
932	все более	1	1
933	согласно этой	1	1
934	эта вторая	1	1
935	ко всем	1	1
936	скорее на	1	1
937	мы говорим	1	1
938	знаем о	2	1
939	совершенно в	2	1
940	подтверждение этого	1	1
941	инстинкты и	1	1
942	в постоянном	1	1
943	действительности для	1	1
944	на втором	2	1
945	именно для	1	1
946	конечно не	1	1
947	принцип именно	1	1
948	на внутреннем	1	1
949	мы сумеем	4	1
950	смысле этого	3	1
951	применении к	1	1
952	тому как	2	1
953	во все	2	1
954	что же	2	1
955	и там	1	1
956	же чисто	1	1
957	новом виде	1	1
958	да и	1	1
959	в первой	2	1
960	современной психологии	2	1
961	в очень	1	1
962	том смысле	1	1
963	иначе говоря	2	1
964	лучше и	1	1
965	имеем совершенно	1	1
966	не необходимо	1	1
967	тенденцию к	1	1
968	чрезвычайно важный	1	1
969	только для	3	1
970	но это	1	1
971	общественной жизни	2	1
972	своего исследования	1	1
973	но для	2	1
974	в смысле	1	1
975	это последнее	1	1
976	говорят и	1	1
977	на первую	1	1
978	здесь в	1	1
979	ближе к	1	1
980	нами уже	1	1
981	что то	1	1
982	себя с	1	1
983	всего в	1	1
984	попытка в	1	1
985	между реальным	1	1
986	с которого	1	1
987	с как	1	1
988	насколько этот	1	1
989	справедливо указывает	1	1
990	поэтому она	1	1
991	как именно	1	1
992	гораздо менее	3	1
993	не представляет	2	1
994	который является	1	1
995	выдвигается на	1	1
996	вот это	1	1
997	между развитием	1	1
998	у них	2	1
999	процесса с	1	1
1000	еще более	1	1
1001	тем более	3	1
1002	правда сам	1	1
1003	этих различных	1	1
1004	всей нашей	1	1
1005	с неизбежностью	1	1
1006	в подтверждение	1	1
1007	раздвоение на	1	1
1008	в курсе	1	1
1009	находим в	1	1
1010	во время	3	1
1011	существует ли	1	1
1012	исключительно в	1	1
1013	как показали	1	1
1014	что вообще	1	1
1015	следующем виде	2	1
1016	к ее	1	1
1017	ее развития	1	1
1018	то движение	1	1
1019	возможно более	1	1
1020	этой проблемы	2	1
1021	на один	1	1
1022	к его	2	1
1023	остается на	1	1
1024	жизни а	1	1
1025	этом процессе	1	1
1026	игры и	1	1
1027	почему он	1	1
1028	нашей мысли	1	1
1029	отношению к	5	1
1030	что под	1	1
1031	за шагом	1	1
1032	к числу	1	1
1033	частности в	1	1
1034	допустить что	1	1
1035	удовольствие и	1	1
1036	в действиях	1	1
1037	во всяком	7	1
1038	все что	5	1
1039	этой точки	1	1
1040	ничего общего	1	1
