N	2gram	Trubetskoy_1	Istorich
216	что на	1	2
217	в области	4	2
218	от того	3	2
219	у нас	3	2
220	не могут	4	2
221	не есть	2	2
222	никакого сомнения	1	2
223	совершенно ясно	2	2
224	на том	2	2
225	никогда не	4	2
226	вопрос этот	1	2
227	иногда в	1	2
228	и на	6	2
229	основана на	1	2
230	если бы	8	2
231	другими словами	2	2
232	всмотреться в	1	2
233	связь между	1	2
234	а у	1	2
235	от них	1	2
236	видели выше	1	2
237	видим что	1	2
238	того что	6	2
239	в современной	1	2
240	показывают что	2	2
241	на которой	1	2
242	этот факт	1	2
243	играет роль	1	2
244	так что	5	2
245	уже в	1	2
246	в виде	4	2
247	есть в	2	2
248	только с	1	2
249	не случайно	1	2
250	ясно показывает	1	2
251	в других	1	2
252	даже и	1	2
253	земле в	1	2
254	возможно что	1	2
255	самые отдаленные	1	2
256	из таких	2	2
257	а сам	1	2
258	в частности	2	2
259	и вот	1	2
260	этого слова	2	2
261	смысле этого	1	2
262	и там	1	2
263	с этой	3	2
264	между прочим	2	2
265	в который	1	2
266	же самое	1	2
267	но для	2	2
268	становится понятным	1	2
269	в связи	3	2
270	на задний	1	2
271	от него	3	2
272	и все	7	2
273	этот вопрос	2	2
274	сказать что	1	2
275	но этот	1	2
276	мы считаем	1	2
277	вопрос мы	1	1
278	говоря о	1	1
279	предполагает что	1	1
280	силы и	1	1
281	даже если	2	1
282	из его	1	1
283	что эти	2	1
284	к нашим	1	1
285	все те	1	1
286	в зависимости	1	1
287	входящих в	2	1
288	часть его	1	1
289	той же	1	1
290	есть не	1	1
291	на тех	1	1
292	мы не	1	1
293	что между	1	1
294	что если	3	1
295	и тут	1	1
296	уже более	2	1
297	ответить на	2	1
298	так чтобы	2	1
299	время как	1	1
300	не вполне	3	1
301	но даже	3	1
302	не совсем	1	1
303	зависимости от	1	1
304	в ней	3	1
305	происхождение этого	1	1
306	и самого	1	1
307	не от	1	1
308	он сам	1	1
309	что по	3	1
310	в широком	1	1
311	в различных	1	1
312	так если	1	1
313	во всех	10	1
314	только после	1	1
315	некоторые другие	1	1
316	стал опять	1	1
317	которыми они	1	1
318	мы будем	3	1
319	но как	2	1
320	к которой	3	1
321	друг на	1	1
322	если в	1	1
323	же выводам	1	1
324	в эти	3	1
325	культуру и	4	1
326	а и	8	1
327	себе и	1	1
328	в наиболее	1	1
329	отчасти и	1	1
330	и я	1	1
331	независимо от	2	1
332	в особом	1	1
333	общего с	2	1
334	что именно	1	1
335	как к	5	1
336	что как	4	1
337	бы при	1	1
338	рассматриваться как	3	1
339	однако не	1	1
340	имеются у	1	1
341	целый ряд	4	1
342	достаточно ясно	1	1
343	и наконец	3	1
344	и к	5	1
345	это просто	1	1
346	всем мире	1	1
347	ясно показывают	1	1
348	часть этого	1	1
349	есть ли	1	1
350	и хотя	1	1
351	всегда был	1	1
352	время я	1	1
353	та же	3	1
354	его следует	1	1
355	у каждого	1	1
356	что так	1	1
357	различных народов	1	1
358	и заставить	1	1
359	то и	2	1
360	нами в	1	1
361	наиболее существенные	1	1
362	и те	2	1
363	лет тому	1	1
364	не могла	1	1
365	но на	2	1
366	не следует	1	1
367	в свет	2	1
368	он все	2	1
369	одному из	1	1
370	силой и	1	1
371	в нашей	1	1
372	всех этих	4	1
373	и социальной	2	1
374	в узком	1	1
375	том чтобы	2	1
376	широком смысле	2	1
377	но вместе	1	1
378	из него	2	1
379	чтобы их	1	1
380	людей и	1	1
381	эта же	1	1
382	одно и	1	1
383	и может	3	1
384	за то	1	1
385	в совершенно	3	1
386	а его	1	1
387	на все	5	1
388	на этой	2	1
389	знает что	1	1
390	целью к	1	1
391	бы нам	1	1
392	он есть	1	1
393	представления об	2	1
394	известным образом	1	1
395	по всему	1	1
396	же образом	2	1
397	в них	2	1
398	о которых	6	1
399	она и	1	1
400	на друга	1	1
401	со своими	2	1
402	и уже	2	1
403	перестает быть	1	1
404	сторону его	1	1
405	одну группу	2	1
406	и такая	1	1
407	с такой	1	1
408	в развитии	1	1
409	иначе говоря	4	1
410	потому и	2	1
411	в приложении	1	1
412	такой же	2	1
413	если я	1	1
414	берет только	1	1
415	надо понимать	2	1
416	у данного	1	1
417	точки зрения	13	1
418	часто в	1	1
419	иногда тоже	1	1
420	представить себе	2	1
421	на ступени	1	1
422	в котором	2	1
423	то для	1	1
424	приложении к	1	1
425	других племен	1	1
426	свой смысл	1	1
427	направление развития	1	1
428	для передвижения	1	1
429	у народов	1	1
430	образом и	2	1
431	свет на	1	1
432	когда эти	1	1
433	встречается у	1	1
434	друг другу	1	1
435	и эти	1	1
436	надо признать	1	1
437	того кто	1	1
438	сам он	1	1
439	тому что	2	1
440	тем меньше	2	1
441	а от	1	1
442	все три	1	1
443	и другое	1	1
444	в то	6	1
445	тогда когда	3	1
446	не своей	1	1
447	на два	1	1
448	народов в	1	1
449	поставленный в	1	1
450	что представление	2	1
451	в общих	1	1
452	имеются и	1	1
453	именно с	1	1
454	два различных	1	1
455	или иная	1	1
456	они являются	1	1
457	это сделать	1	1
458	очень мало	2	1
459	пристальное изучение	1	1
460	к ней	1	1
461	более что	1	1
462	ее с	1	1
463	к представлению	1	1
464	и относится	1	1
465	это слово	1	1
466	его он	1	1
467	со своим	1	1
468	мы бы	1	1
469	доказать что	2	1
470	мы и	2	1
471	в основе	2	1
472	однако это	2	1
473	не потому	2	1
474	одним из	4	1
475	и другой	1	1
476	только еще	1	1
477	должны быть	3	1
478	к тому	8	1
479	что при	6	1
480	которых каждый	1	1
481	ничего общего	3	1
482	правда не	1	1
483	и это	3	1
484	нам то	1	1
485	с ее	2	1
486	как не	2	1
487	только при	2	1
488	чтобы быть	2	1
489	сохраняет свою	1	1
490	то время	2	1
491	приводит к	1	1
492	роль в	1	1
493	как с	1	1
494	поэтому мы	1	1
495	на нее	2	1
496	ясно что	8	1
497	на путь	1	1
498	в борьбе	1	1
499	к первому	1	1
500	веры в	2	1
501	жизнь и	3	1
502	между собой	4	1
503	собой и	1	1
504	для этого	7	1
505	с ним	6	1
506	все его	2	1
507	в виду	2	1
508	а к	2	1
509	или через	1	1
510	вопрос поставленный	1	1
511	то они	3	1
512	и весь	1	1
513	они основаны	1	1
514	этих двух	2	1
515	образом мы	1	1
516	за эту	1	1
517	примеры показывают	1	1
518	ним и	1	1
519	бы в	3	1
520	тем более	3	1
521	и подобных	1	1
522	и следовательно	1	1
523	замечает что	1	1
524	людей с	1	1
525	чтобы ответить	1	1
526	быть и	5	1
527	но так	2	1
528	один из	1	1
529	но с	2	1
530	что только	2	1
531	тот же	3	1
532	тому назад	1	1
533	нем не	1	1
534	позднее время	1	1
535	под этими	1	1
536	к их	1	1
537	животное то	1	1
538	очень много	3	1
539	и так	2	1
540	по мнению	1	1
541	а только	1	1
542	и жизни	1	1
543	чаще всего	1	1
544	по другим	1	1
545	уже существующих	4	1
546	эти черты	2	1
547	только на	1	1
548	в начале	2	1
549	когда оно	1	1
550	а вместо	1	1
551	социальной жизни	4	1
552	очевидно что	3	1
553	эти части	1	1
554	одно из	3	1
555	же они	1	1
556	друг друга	2	1
557	много и	1	1
558	и вдруг	1	1
559	заметить что	1	1
560	к той	2	1
561	огнем и	1	1
562	же еще	1	1
563	может рассматриваться	1	1
564	представление о	3	1
565	к совершенно	1	1
566	со стороны	1	1
567	не надо	1	1
568	как у	3	1
569	или иначе	5	1
570	именно в	5	1
571	под него	1	1
572	эти две	1	1
573	что тот	1	1
574	к которому	1	1
575	их от	1	1
576	в меньшей	1	1
577	животные в	1	1
578	как же	1	1
579	а с	4	1
580	если мы	4	1
581	и затем	1	1
582	объясняет нам	1	1
583	прежде всего	3	1
584	только по	1	1
585	к каким	1	1
586	не было	2	1
587	которые не	3	1
588	или выражаясь	1	1
589	на которых	1	1
590	ничем не	4	1
591	зависит от	1	1
592	долгое время	1	1
593	он при	1	1
594	когда она	1	1
595	он и	1	1
596	есть одно	1	1
597	которые будут	2	1
598	виде в	1	1
599	ее начало	2	1
600	вступает в	1	1
601	и германцев	3	1
602	даже при	1	1
603	в центре	1	1
604	есть следствие	1	1
605	редких случаях	2	1
606	с разными	1	1
607	в европе	6	1
608	к жизни	1	1
609	что за	2	1
610	чтобы заставить	1	1
611	на эту	1	1
612	что же	2	1
613	а потом	1	1
614	как будто	5	1
615	действительно как	1	1
616	удается но	1	1
617	на пути	1	1
618	однако мы	2	1
619	же являются	1	1
620	представлению об	1	1
621	в более	1	1
622	совершенно таким	1	1
623	являются не	1	1
624	к пониманию	1	1
625	в самые	1	1
626	много но	1	1
627	современной европейской	2	1
628	основаны на	3	1
629	в результате	9	1
630	и перед	1	1
631	жизни и	2	1
632	не лучше	1	1
633	у них	6	1
634	или нет	1	1
635	уже знаем	1	1
636	еще более	1	1
637	не будучи	1	1
638	его тем	1	1
639	подойдем к	1	1
640	в большей	1	1
641	причем эта	1	1
642	будто бы	1	1
643	и ставят	1	1
644	или не	1	1
645	указывали на	1	1
646	данного народа	6	1
647	бы на	1	1
648	но если	2	1
649	говорит а	1	1
650	получает и	1	1
651	гораздо больше	3	1
652	это все	1	1
653	две стороны	1	1
654	через которую	1	1
655	не знает	2	1
656	к его	1	1
657	не играет	2	1
658	самое что	1	1
659	в голову	1	1
660	пути к	1	1
661	в своих	2	1
662	тем самым	3	1
663	как на	4	1
664	том числе	1	1
665	они не	2	1
