N	2gram	Trubetskoy_1	Istorich
278	показаться что	1	1
279	которых этот	1	1
280	ясно что	3	1
281	этого мира	1	1
282	это однако	1	1
283	и до	1	1
284	и этот	1	1
285	и за	1	1
286	несколько иной	1	1
287	так поется	1	1
288	из всех	3	1
289	есть не	1	1
290	превратились в	1	1
291	мы не	1	1
292	и иной	2	1
293	имеется и	1	1
294	человека и	1	1
295	существенно отличается	1	1
296	такое положение	2	1
297	это всегда	1	1
298	общаться с	1	1
299	ходить в	1	1
300	принято называть	2	1
301	к началу	1	1
302	очень скоро	1	1
303	по очереди	1	1
304	и заставляет	2	1
305	в народных	3	1
306	и ночи	1	1
307	к общему	1	1
308	на них	1	1
309	между собой	1	1
310	мы читаем	1	1
311	быть в	1	1
312	что его	1	1
313	они у	1	1
314	землю и	1	1
315	со всеми	2	1
316	к богу	3	1
317	к ним	3	1
318	в новом	2	1
319	друга и	1	1
320	к сожалению	3	1
321	трудно сказать	1	1
322	общего с	2	1
323	от до	1	1
324	лесными зверями	1	1
325	это был	1	1
326	кроме того	1	1
327	к этой	1	1
328	его к	1	1
329	с душой	1	1
330	над природой	1	1
331	еще на	2	1
332	что это	3	1
333	он в	2	1
334	что так	1	1
335	как основной	1	1
336	не велел	1	1
337	и те	3	1
338	определенной категории	1	1
339	на то	2	1
340	не следует	1	1
341	главным образом	8	1
342	видел в	1	1
343	перестает быть	2	1
344	в первую	1	1
345	не как	2	1
346	в корне	1	1
347	по всем	1	1
348	из него	2	1
349	этот период	2	1
350	его от	2	1
351	и по	4	1
352	так например	2	1
353	предполагается что	1	1
354	человека в	1	1
355	от нее	1	1
356	по своему	2	1
357	встречаются и	1	1
358	за свою	1	1
359	в мире	5	1
360	бы быть	1	1
361	на этой	1	1
362	а как	1	1
363	входит в	1	1
364	заключается в	1	1
365	с другими	4	1
366	и причину	1	1
367	одной из	5	1
368	она и	1	1
369	случае мы	1	1
370	соответствии с	1	1
371	оно имеет	1	1
372	чем в	1	1
373	перед собой	1	1
374	в эту	2	1
375	чтобы от	2	1
376	но если	2	1
377	к тем	1	1
378	в своей	1	1
379	что такое	1	1
380	в такой	1	1
381	с точки	6	1
382	однако этот	1	1
383	этим дело	1	1
384	не исчерпывается	2	1
385	есть один	1	1
386	которые в	2	1
387	русской сказки	1	1
388	ко всему	2	1
389	превратиться в	1	1
390	только те	1	1
391	не могли	1	1
392	на востоке	2	1
393	по себе	1	1
394	сам он	1	1
395	героем и	1	1
396	этих трех	1	1
397	вплоть до	2	1
398	из нас	1	1
399	как из	1	1
400	самого начала	2	1
401	того как	1	1
402	ее с	2	1
403	и остается	1	1
404	но вместе	2	1
405	это мы	1	1
406	казалось бы	1	1
407	них только	1	1
408	в разных	2	1
409	больше чем	2	1
410	она уже	1	1
411	с нами	1	1
412	очень мало	4	1
413	как она	1	1
414	дни и	1	1
415	на себе	1	1
416	уже говорили	1	1
417	с группой	1	1
418	только с	1	1
419	такая устойчивость	1	1
420	мы и	1	1
421	тела и	1	1
422	в каком	1	1
423	в известных	1	1
424	живущего в	1	1
425	начиная с	2	1
426	иногда даже	1	1
427	и другой	2	1
428	героев и	2	1
429	лежит в	1	1
430	характерных и	1	1
431	отличается от	2	1
432	стоят и	1	1
433	и другим	1	1
434	всего что	1	1
435	указывает на	1	1
436	не есть	1	1
437	и тот	1	1
438	в одну	1	1
439	пор как	1	1
440	ничего общего	2	1
441	тем и	2	1
442	с ее	1	1
443	как не	1	1
444	свою очередь	1	1
445	но далеко	1	1
446	в ее	1	1
447	к нам	1	1
448	совершенно ясно	1	1
449	к какой-нибудь	1	1
450	она живет	1	1
451	в тела	1	1
452	только то	1	1
453	в себя	1	1
454	с самого	3	1
455	именно заключается	1	1
456	или нескольких	1	1
457	в образе	2	1
458	себе всякий	1	1
459	по тому	2	1
460	которой можно	1	1
461	он сам	1	1
462	для этого	2	1
463	по мере	1	1
464	с ним	1	1
465	все те	1	1
466	но такая	1	1
467	и должно	1	1
468	другими словами	1	1
469	к одной	2	1
470	к обряду	1	1
471	его тело	1	1
472	времени в	1	1
473	вид в	1	1
474	с момента	1	1
475	и только	4	1
476	вернуться к	1	1
477	есть что	1	1
478	тех пор	2	1
479	всегда в	1	1
480	о предках	1	1
481	большею частью	2	1
482	тот же	2	1
483	источнику и	1	1
484	но этим	1	1
485	хотя бы	3	1
486	огонь в	1	1
487	пор не	1	1
488	как нечто	1	1
489	или кто	1	1
490	вполне вытеснены	1	1
491	чтобы найти	1	1
492	обо всем	1	1
493	конечно не	2	1
494	не можем	1	1
495	уже в	2	1
496	эти черты	2	1
497	чтобы он	1	1
498	тем чтобы	5	1
499	в нашей	1	1
500	в начале	2	1
501	черты этого	1	1
502	они могли	1	1
503	собой на	1	1
504	дает ему	1	1
505	к своим	4	1
506	одно из	2	1
507	и их	1	1
508	могло бы	1	1
509	сами по	1	1
510	богов и	5	1
511	случае не	3	1
512	ставит себе	1	1
513	заметить что	1	1
514	тогда как	1	1
515	это по	1	1
516	и вместе	4	1
517	эти явления	1	1
518	к двум	1	1
519	ней и	1	1
520	здесь к	1	1
521	же были	1	1
522	или иначе	3	1
523	что человек	1	1
524	и прежде	1	1
525	с другом	5	1
526	такое же	1	1
527	она является	1	1
528	или о	1	1
529	имеющие отношение	1	1
530	однако в	1	1
531	в соответствии	1	1
532	на этот	4	1
533	ничем не	4	1
534	не означает	1	1
535	жизнь в	1	1
536	находились в	1	1
537	о чем	1	1
538	магическую силу	1	1
539	на эту	1	1
540	что мы	2	1
541	дней после	1	1
542	на голове	1	1
543	за тем	1	1
544	всем что	1	1
545	а так	3	1
546	для создания	1	1
547	так или	3	1
548	в особый	1	1
549	смысле этого	1	1
550	с тех	2	1
551	как бы	12	1
552	которые по	1	1
553	думать о	1	1
554	друг с	5	1
555	этого слова	1	1
556	с этой	3	1
557	с особым	1	1
558	только для	2	1
559	о его	1	1
560	все это	6	1
561	но для	1	1
562	это уже	1	1
563	положение дела	2	1
564	при таком	2	1
565	по целому	1	1
566	не существует	1	1
567	на небе	2	1
568	старших в	1	1
569	видно из	1	1
570	на которой	1	1
571	но когда	2	1
572	мы ничего	1	1
573	все они	1	1
574	на более	1	1
575	обстоит дело	1	1
576	в связь	1	1
577	могли быть	1	1
578	состоит из	1	1
579	их с	1	1
580	характерной чертой	1	1
581	это и	1	1
582	из этого	2	1
583	они всегда	1	1
584	это предположение	1	1
585	черный цвет	1	1
586	как на	8	1
587	в таком	3	1
588	о превращении	1	1
589	этой точки	2	1
590	том числе	5	1
