N	2gram	Vinokur_Ku_3	Myshleni
153	в теории	1	4
154	в свете	2	4
155	в качестве	2	4
156	и их	1	4
157	то время	1	4
158	речь и	1	4
159	не могут	5	4
160	точек зрения	2	4
161	с другой	7	4
162	именно в	3	4
163	на этот	2	4
164	и составляет	1	4
165	зависит от	1	4
166	что мы	2	4
167	вместе с	2	4
168	тому как	2	4
169	это есть	1	4
170	с этой	3	4
171	в целом	4	4
172	мы видим	1	4
173	в результате	3	4
174	тем более	5	4
175	в свою	1	4
176	по одному	1	4
177	речи как	3	4
178	этой точки	1	4
179	самом деле	14	3
180	это и	3	3
181	между двумя	1	3
182	в первом	5	3
183	отношения между	4	3
184	с таким	1	3
185	мы не	3	3
186	говорить о	6	3
187	как я	2	3
188	по своему	2	3
189	но как	3	3
190	с этим	1	3
191	все же	5	3
192	как уже	1	3
193	и как	2	3
194	то в	3	3
195	он в	2	3
196	и тот	2	3
197	между понятиями	2	3
198	на этом	2	3
199	показал что	1	3
200	как они	2	3
201	не умеет	1	3
202	и тем	6	3
203	с тем	6	3
204	мы видели	3	3
205	и того	2	3
206	что значит	4	3
207	в этих	2	3
208	таким же	1	3
209	в их	6	3
210	сих пор	8	3
211	и более	3	3
212	нас к	2	3
213	из которых	1	3
214	не менее	12	3
215	в смысле	1	3
216	но что	1	3
217	только не	1	3
218	по своей	1	3
219	и его	1	3
220	связи с	6	3
221	приходит к	1	3
222	речи мы	1	3
223	свою очередь	1	3
224	речь есть	1	3
225	переход к	1	3
226	и с	3	3
227	вот почему	1	3
228	никак не	2	3
229	до сих	8	3
230	в чем	5	3
231	к нему	1	3
232	раньше чем	1	3
233	а потому	2	3
234	что и	6	3
235	в лучшем	1	3
236	одной из	1	3
237	между тем	4	3
238	вопрос об	2	3
239	с одной	4	3
240	вопроса о	3	3
241	речь в	2	3
242	он имеет	2	3
243	мы знаем	1	3
244	в известной	1	3
245	в одном	2	3
246	а в	5	3
247	от того	5	3
248	перейти к	2	3
249	на примере	1	3
250	еще и	2	3
251	один и	2	3
252	прежде всего	9	3
253	в частности	2	3
254	речь не	1	3
255	к жизни	1	3
256	чем в	2	3
257	по существу	3	3
258	этом случае	4	3
259	той мере	1	3
260	но это	5	3
261	одного и	2	3
262	одной стороны	4	3
263	к его	2	3
264	как на	8	3
265	к этой	1	3
266	к этому	1	3
267	значение в	2	3
268	они не	3	3
269	не иначе	1	2
270	ту же	1	2
271	отношения к	1	2
272	через которые	2	2
273	столь хорошо	1	2
274	такое же	1	2
275	что эти	2	2
276	не имеют	1	2
277	в зависимости	7	2
278	есть не	3	2
279	на практике	4	2
280	я не	5	2
281	зависимости от	8	2
282	в ней	3	2
283	быть в	2	2
284	столь же	4	2
285	в различных	2	2
286	что я	1	2
287	а тем	2	2
288	мы будем	1	2
289	очевидно что	3	2
290	отличие от	2	2
291	связи и	2	2
292	которые не	1	2
293	когда он	2	2
294	и к	3	2
295	помощью которого	1	2
296	бы сказать	3	2
297	учение о	2	2
298	то обстоятельство	3	2
299	речи но	3	2
300	то и	2	2
301	нами в	1	2
302	тому же	3	2
303	из общей	1	2
304	если он	1	2
305	что она	5	2
306	что сказать	1	2
307	в корне	2	2
308	свое время	2	2
309	но все	2	2
310	не станем	2	2
311	те же	7	2
312	на протяжении	2	2
313	которая как	1	2
314	быть поставлено	1	2
315	все равно	1	2
316	через другие	1	2
317	в своей	4	2
318	в котором	2	2
319	установить что	1	2
320	высокой ступени	1	2
321	самое что	1	2
322	иначе как	1	2
323	в отличие	2	2
324	мысли от	1	2
325	значение для	1	2
326	отношений между	2	2
327	друг другу	1	2
328	все это	2	2
329	который мы	1	2
330	же мы	4	2
331	как показывают	1	2
332	но только	1	2
333	учения о	4	2
334	во всем	1	2
335	для другого	1	2
336	то это	3	2
337	обстоятельство что	3	2
338	и здесь	2	2
339	лежит в	1	2
340	должны быть	1	2
341	с проблемой	1	2
342	уже на	1	2
343	составляет главное	1	2
344	в виду	8	2
345	на основе	1	2
346	совершенно ясно	2	2
347	речи то	1	2
348	не с	2	2
349	языковых форм	1	2
350	именно потому	1	2
351	говорим о	2	2
352	язык и	2	2
353	его в	2	2
354	эта фраза	1	2
355	тем или	1	2
356	говорит он	1	2
357	вслед за	1	2
358	слов и	5	2
359	знания и	1	2
360	может иметь	3	2
361	грамоте и	1	2
362	сделать это	1	2
363	в вопросе	1	2
364	в первой	1	2
365	ни одного	2	2
366	же в	1	2
367	но с	1	2
368	является не	1	2
369	не дает	2	2
370	никто не	1	2
371	речи что	1	2
372	вовсе не	5	2
373	само по	1	2
374	речи к	1	2
375	речи является	1	2
376	не говорит	1	2
377	как будто	1	2
378	образом что	1	2
379	быть совершенно	2	2
380	это будет	1	2
381	а с	3	2
382	что для	1	2
383	обратиться к	1	2
384	естественно что	3	2
385	у нас	10	2
386	может ли	1	2
387	который с	1	2
388	языка не	1	2
389	о чем	2	2
390	во внимание	5	2
391	совершенно очевидно	1	2
392	ни на	2	2
393	оказывается не	1	2
394	и потому	1	2
395	мы говорим	4	2
396	сознание и	1	2
397	синтаксис и	1	2
398	в область	2	2
399	научной мысли	1	2
400	чтобы выяснить	1	2
401	и от	1	2
402	только для	2	2
403	письменную речь	1	2
404	которых он	1	2
405	об отношении	1	2
406	понять что	1	2
407	которая в	1	2
408	чтобы понять	2	2
409	зависимость между	1	2
410	или иным	2	2
411	речи с	1	2
412	совершенно иной	2	2
413	к предметному	1	2
414	и другие	1	2
415	от всякого	1	2
416	другой стороны	3	2
417	совершенно не	5	2
418	в свое	2	2
419	по поводу	3	2
420	это понятие	1	2
421	во всяком	2	2
422	все что	1	2
423	второй из	1	1
424	равным образом	1	1
425	смысле слова	2	1
426	говоря о	1	1
427	лежат в	1	1
428	также и	5	1
429	например в	1	1
430	в движение	1	1
431	приемов и	2	1
432	связана с	1	1
433	в тех	2	1
434	сам по	3	1
435	на самом	3	1
436	эта речь	1	1
437	на деле	1	1
438	к другому	2	1
439	этому вопросу	1	1
440	собственном смысле	2	1
441	одним и	2	1
442	системы и	1	1
443	к нашей	2	1
444	что изучение	1	1
445	еще на	2	1
446	мы имеем	2	1
447	же следует	1	1
448	и ничего	1	1
449	и о	4	1
450	бы что	1	1
451	и новые	1	1
452	но она	1	1
453	в деле	1	1
454	в полной	1	1
455	почти исключительно	1	1
456	эта функция	1	1
457	и ее	1	1
458	непосредственное отношение	1	1
459	же что	1	1
460	мы без	1	1
461	может дать	1	1
462	такой мере	1	1
463	он сам	1	1
464	бы то	1	1
465	и значит	2	1
466	то мы	3	1
467	в ее	4	1
468	и вопрос	2	1
469	имеет здесь	1	1
470	легко может	1	1
471	очевидно и	1	1
472	что язык	1	1
473	значение и	1	1
474	в общем	6	1
475	с совершенно	1	1
476	и будет	1	1
477	значение имеет	1	1
478	отличаются от	1	1
479	были не	1	1
480	после всего	1	1
481	с теориями	1	1
482	в собственном	1	1
483	и должны	1	1
484	более чем	2	1
485	независимо от	5	1
486	что именно	3	1
487	как к	2	1
488	перед нами	1	1
489	кроме того	2	1
490	целый ряд	4	1
491	и понимания	1	1
492	помощью этого	1	1
493	к числу	1	1
494	более или	2	1
495	в себе	1	1
496	этой цели	1	1
497	за собой	1	1
498	и обучение	1	1
499	именно эта	1	1
500	сталкиваемся на	1	1
501	из самых	1	1
502	точку зрения	2	1
503	что это	3	1
504	мы получаем	1	1
505	формы в	1	1
506	в нашем	7	1
507	думать что	1	1
508	иным путем	1	1
509	имеем в	1	1
510	и те	1	1
511	но на	3	1
512	так сказать	2	1
513	факта а	1	1
514	от которого	1	1
515	в первую	3	1
516	моменты которые	1	1
517	не как	2	1
518	переходит от	1	1
519	понимания и	1	1
520	том чтобы	4	1
521	уже указано	1	1
522	дает и	1	1
523	что без	1	1
524	в классе	2	1
525	одной и	1	1
526	смысле как	1	1
527	и независимо	1	1
528	может понять	1	1
529	или иных	1	1
530	понятий если	1	1
531	на некоторых	1	1
532	в каждом	1	1
533	здесь мы	1	1
534	тем же	2	1
535	главным образом	2	1
536	имеют в	1	1
537	речи или	1	1
538	нам остается	1	1
539	конечно в	1	1
540	более близка	1	1
541	принять во	2	1
542	как указано	1	1
543	разница между	1	1
544	зрения на	3	1
545	лишь в	8	1
546	входит в	1	1
547	те или	1	1
548	первую очередь	3	1
549	этом смысле	1	1
550	моменты в	2	1
551	уже сказано	1	1
552	именно что	1	1
553	приходит в	2	1
554	мог бы	2	1
555	известным образом	1	1
556	и навыки	1	1
557	и мимо	1	1
558	ни в	3	1
559	о которых	1	1
560	рядом с	1	1
561	случае мы	1	1
562	в слове	4	1
563	и уже	1	1
564	несмотря на	1	1
565	как сказано	1	1
566	писать на	2	1
567	после этого	1	1
568	одним понятием	1	1
569	которые я	1	1
570	как таковой	2	1
571	это очевидно	1	1
572	же есть	1	1
573	вопроса об	1	1
574	мысль а	1	1
575	в понимании	1	1
576	этих отношений	1	1
577	мы приходим	1	1
578	в следующем	1	1
579	смысле можно	2	1
580	же это	2	1
581	бы привести	2	1
582	если можно	1	1
583	она в	1	1
584	чем более	1	1
585	если сопоставить	1	1
586	не столько	4	1
587	том смысле	1	1
588	равной мере	1	1
589	представление о	1	1
590	существуют такие	1	1
591	внимание те	1	1
592	большей степени	2	1
593	доказательство того	1	1
594	то его	1	1
595	он дает	1	1
596	они уже	1	1
597	они умеют	1	1
598	о языке	6	1
599	от его	1	1
600	такое объяснение	1	1
601	есть один	1	1
602	образом и	1	1
603	которые в	4	1
604	это относится	1	1
605	тем не	9	1
606	перевод на	1	1
607	однако в	2	1
608	как видим	1	1
609	нашей теме	1	1
610	вернемся к	2	1
611	их принадлежность	1	1
612	о значении	2	1
613	процессе самого	1	1
614	как можно	1	1
615	что различие	2	1
616	она не	3	1
617	от нас	2	1
618	принципиально иной	1	1
619	дело не	2	1
620	отличается от	2	1
621	уже из	1	1
622	к этим	1	1
623	том какие	1	1
624	когда они	1	1
625	существует между	1	1
626	к смысловому	1	1
627	в структуре	3	1
628	не могло	1	1
629	он мог	1	1
630	нам предстоит	1	1
631	вопрос который	1	1
632	о природе	1	1
633	в самой	1	1
634	этого общего	1	1
635	а во	1	1
636	они являются	1	1
637	можно видеть	2	1
638	того в	1	1
639	исключает всякую	1	1
640	относится к	2	1
641	такой случай	1	1
642	такая же	2	1
643	в изложении	1	1
644	и после	1	1
645	что речь	1	1
646	из истории	1	1
647	так то	2	1
648	и делает	1	1
649	что на	3	1
650	в каком	3	1
651	сделать в	1	1
652	языка в	6	1
653	этот в	1	1
654	упал и	1	1
655	начиная с	1	1
656	отношения эти	1	1
657	и другой	1	1
658	совершенно особая	1	1
659	как для	1	1
660	столько в	1	1
661	не самую	1	1
662	целом в	1	1
663	ли что	1	1
664	в одну	1	1
665	если же	2	1
666	обучения есть	1	1
667	что мешает	1	1
668	из всего	2	1
669	но по	1	1
670	нам о	2	1
671	всего этого	3	1
672	без всякого	1	1
673	с самыми	1	1
674	и значении	1	1
675	всякую возможность	1	1
676	грамматика в	1	1
677	техники письма	1	1
678	языка так	1	1
679	только то	3	1
680	действия и	1	1
681	своим происхождением	1	1
682	ряду с	1	1
683	не те	1	1
684	если ему	1	1
685	до самого	1	1
686	природе своей	1	1
687	по аналогии	1	1
688	мере уже	1	1
689	ясно что	4	1
690	экспериментальным путем	1	1
691	как между	1	1
692	есть также	2	1
693	не нужно	1	1
694	часто в	1	1
695	мы в	1	1
696	усвоить и	1	1
697	слова или	1	1
698	для этого	6	1
699	связанное с	1	1
700	сводится к	1	1
701	и той	1	1
702	часть или	1	1
703	к одной	1	1
704	речь отличается	1	1
705	что каждый	1	1
706	данном частном	1	1
707	что существуют	1	1
708	одного из	1	1
709	после того	6	1
710	и просто	1	1
711	в пользу	1	1
712	может не	1	1
713	различие в	2	1
714	своему значению	1	1
715	частном случае	2	1
716	путь к	2	1
717	на максимальную	1	1
718	во втором	1	1
719	отдельные моменты	1	1
720	нуждается в	1	1
721	указано в	1	1
722	и только	3	1
723	обучения письменной	1	1
724	не более	2	1
725	если за	1	1
726	состоящая в	1	1
727	все время	1	1
728	дать в	1	1
729	эти последние	2	1
730	известно что	1	1
731	показывают что	1	1
732	но так	1	1
733	один из	4	1
734	в большей	2	1
735	мы сталкиваемся	1	1
736	только одной	1	1
737	с ними	1	1
738	или иные	1	1
739	языка на	1	1
740	что даже	1	1
741	что различные	1	1
742	может оказаться	2	1
743	между и	1	1
744	система знаков	1	1
745	согласно которой	1	1
746	который в	1	1
747	всяком случае	1	1
748	это слово	1	1
749	во времени	1	1
750	ее от	1	1
751	язык а	1	1
752	это же	1	1
753	правильной постановки	1	1
754	слов если	1	1
755	сколько в	1	1
756	оказывается в	1	1
757	усвоение техники	1	1
758	могут иметь	1	1
759	не можем	1	1
760	уже в	3	1
761	в расчет	1	1
762	они пытаются	1	1
763	как например	2	1
764	в виде	1	1
765	в начале	1	1
766	для чего	1	1
767	не обладают	1	1
768	что не	4	1
769	вопросе и	1	1
770	а то	2	1
771	этой новой	1	1
772	степени к	1	1
773	или даже	1	1
774	при помощи	1	1
775	и обратно	1	1
776	языка но	3	1
777	к единой	1	1
778	за ним	1	1
779	самому факту	1	1
780	я делаю	1	1
781	не так	3	1
782	понимает что	1	1
783	представить себе	1	1
784	этом слове	1	1
785	мы находим	3	1
786	тогда как	1	1
787	мы рассмотрели	1	1
788	с этими	1	1
789	отношении к	1	1
790	самое непосредственное	1	1
791	в систему	1	1
792	каждый из	1	1
793	при отсутствии	1	1
794	на новом	1	1
795	как раз	4	1
796	он является	1	1
797	и вместе	1	1
798	этого понятия	1	1
799	на правильный	1	1
800	само собой	1	1
801	были бы	4	1
802	полное соответствие	1	1
803	со стороны	1	1
804	или иной	7	1
805	функцией в	1	1
806	же функцию	1	1
807	и тех	1	1
808	не потому	3	1
809	собой разумеется	1	1
810	и прежде	1	1
811	как же	3	1
812	целого а	1	1
813	одному тому	1	1
814	задачи а	1	1
815	не было	4	1
816	как часть	1	1
817	которых мы	1	1
818	этого не	1	1
819	на которых	5	1
820	и самый	2	1
821	более того	1	1
822	основной вопрос	1	1
823	совершенно одинаково	1	1
824	на эту	1	1
825	для правильной	1	1
826	если эти	1	1
827	там где	3	1
828	и непосредственно	1	1
829	своего понимания	1	1
830	если не	1	1
831	в связи	5	1
832	понимается как	2	1
833	в речи	1	1
834	эти особенности	1	1
835	именно поэтому	2	1
836	нет никаких	1	1
837	уже о	2	1
838	я говорю	1	1
839	до этого	1	1
840	в одной	1	1
841	области является	1	1
842	самых сложных	1	1
843	вопросе о	2	1
844	речи ради	1	1
845	и иной	2	1
846	при переходе	1	1
847	мы увидим	1	1
848	в данном	7	1
849	для обозначения	2	1
850	а если	1	1
851	понятие о	2	1
852	она есть	2	1
853	смысле этого	2	1
854	что же	5	1
855	зрения и	1	1
856	когда же	1	1
857	или менее	2	1
858	слов в	1	1
859	согласно которому	2	1
860	исходя из	1	1
861	требует совершенно	1	1
862	более сложных	1	1
863	иначе говоря	2	1
864	к синтаксису	2	1
865	этого слова	4	1
866	языке все	1	1
867	и наши	1	1
868	каждое из	1	1
869	слов которые	1	1
870	поэтому что	1	1
871	речи еще	1	1
872	но для	3	1
873	же значение	1	1
874	к вопросу	2	1
875	тех или	1	1
876	грамматикой в	1	1
877	тех случаях	1	1
878	и для	1	1
879	случаях когда	1	1
880	известной мере	1	1
881	бы говорить	1	1
882	отношении между	1	1
883	тем и	1	1
884	для этой	1	1
885	от мысли	1	1
886	это можно	1	1
887	как именно	1	1
888	не представляет	1	1
889	для нас	4	1
890	от него	1	1
891	или нет	1	1
892	той или	5	1
893	вообще в	1	1
894	отношении не	1	1
895	значительно более	1	1
896	находим в	1	1
897	на более	1	1
898	как должны	1	1
899	в равной	1	1
900	при прохождении	1	1
901	в целях	1	1
902	указано выше	1	1
903	функции не	2	1
904	и множество	1	1
905	между ними	1	1
906	то здесь	2	1
907	или иного	3	1
908	первом случае	2	1
909	существенное в	1	1
910	чем это	2	1
911	это так	2	1
912	школьной программе	1	1
913	чтобы эти	1	1
914	того или	3	1
915	том числе	2	1
916	это в	2	1
917	и нашим	1	1
918	подвести итог	1	1
919	смысле что	1	1
