N	2gram	Losev_Vlad_3	Problema
103	должны быть	1	4
104	здесь не	3	4
105	в ее	1	4
106	данном случае	2	4
107	можно было	5	4
108	не с	4	4
109	о том	11	4
110	которых мы	2	4
111	и только	3	4
112	к которому	1	4
113	и потому	10	4
114	в более	1	4
115	хотя бы	6	4
116	может и	1	4
117	между ними	1	4
118	сказать что	12	4
119	другой стороны	2	4
120	также и	17	3
121	например в	1	3
122	противном случае	1	3
123	едва ли	11	3
124	которую мы	1	3
125	бы то	3	3
126	сказать и	1	3
127	мы будем	2	3
128	точка зрения	1	3
129	нет и	1	3
130	кроме того	6	3
131	и к	2	3
132	не будем	1	3
133	в целом	2	3
134	он не	8	3
135	творца и	2	3
136	то ни	3	3
137	в мире	2	3
138	и тем	3	3
139	несмотря на	7	3
140	том что	18	3
141	есть его	1	3
142	тем не	10	3
143	дело только	1	3
144	на него	2	3
145	в противном	1	3
146	же время	2	3
147	или как	4	3
148	все то	3	3
149	и это	6	3
150	хотя и	7	3
151	и от	6	3
152	в дальнейшем	4	3
153	ясно что	1	3
154	если бы	3	3
155	и должно	1	3
156	и сделать	1	3
157	основе своей	1	3
158	творчества в	1	3
159	на почве	2	3
160	иных случаях	1	3
161	этом смысле	3	3
162	но с	2	3
163	одной из	2	3
164	как нечто	3	3
165	с одной	3	3
166	вопроса о	1	3
167	и даже	6	3
168	оно не	3	3
169	себя и	1	3
170	одной стороны	3	3
171	в иных	1	3
172	и на	6	3
173	в тех	1	3
174	да и	6	3
175	слова и	1	3
176	но это	6	3
177	все это	1	3
178	не больше	3	3
179	не является	2	3
180	у в	1	3
181	и все	4	3
182	ни было	1	3
183	строго различать	1	3
184	в таком	3	3
185	все что	1	3
186	они не	1	3
187	смысле слова	6	2
188	можно говорить	1	2
189	и должны	1	2
190	и есть	1	2
191	в котором	4	2
192	его не	1	2
193	есть не	2	2
194	можно и	1	2
195	мы имеем	3	2
196	правильного понимания	1	2
197	но она	1	2
198	не вполне	2	2
199	я не	3	2
200	и он	1	2
201	первый план	2	2
202	в чем	3	2
203	с его	2	2
204	но как	2	2
205	а только	7	2
206	не все	3	2
207	с совершенно	1	2
208	при решении	1	2
209	в истории	5	2
210	себе не	1	2
211	к чему	1	2
212	и у	3	2
213	что это	9	2
214	бы не	1	2
215	на то	4	2
216	а к	1	2
217	не имеют	2	2
218	но нельзя	3	2
219	есть таким	1	2
220	в корне	1	2
221	всех своих	2	2
222	входя в	1	2
223	лишь в	1	2
224	и других	1	2
225	действительности в	1	2
226	о которых	2	2
227	строгом смысле	1	2
228	на первый	2	2
229	и при	1	2
230	все и	2	2
231	нему и	2	2
232	не путем	1	2
233	и более	2	2
234	войти в	1	2
235	том же	1	2
236	и вообще	3	2
237	случае мы	1	2
238	и вся	2	2
239	раз и	8	2
240	этой области	1	2
241	что эта	2	2
242	она не	2	2
243	дело в	5	2
244	одна из	1	2
245	того чтобы	3	2
246	в самой	1	2
247	и весь	1	2
248	в форму	1	2
249	во всем	6	2
250	связи с	2	2
251	здесь же	2	2
252	этом отношении	2	2
253	у нас	5	2
254	освобождается от	1	2
255	не могут	2	2
256	есть только	9	2
257	отличается от	3	2
258	же самое	3	2
259	может представиться	1	2
260	для того	2	2
261	что все	7	2
262	только при	4	2
263	в себя	1	2
264	особенно в	1	2
265	и которые	1	2
266	с самим	1	2
267	здесь нет	2	2
268	том как	1	2
269	указанной нами	1	2
270	и здесь	6	2
271	в другом	2	2
272	другими словами	1	2
273	и что	8	2
274	и во	1	2
275	не довлеет	1	2
276	в каких	2	2
277	того что	7	2
278	довлеет себе	1	2
279	нуждается в	1	2
280	что он	5	2
281	в какой	2	2
282	не можем	2	2
283	в нашей	2	2
284	в виде	13	2
285	в начале	2	2
286	должно иметь	1	2
287	не дает	1	2
288	ни с	3	2
289	психические переживания	1	2
290	теории познания	2	2
291	что и	7	2
292	вовсе не	13	2
293	последние годы	1	2
294	в некоторых	1	2
295	тем что	5	2
296	без всякой	2	2
297	чем в	4	2
298	или иной	1	2
299	не входя	1	2
300	здесь в	4	2
301	души и	1	2
302	и определяет	1	2
303	не было	5	2
304	в россии	3	2
305	но можно	2	2
306	в связи	3	2
307	в частности	1	2
308	как это	4	2
309	в строгом	1	2
310	из которых	1	2
311	к своему	2	2
312	этих работ	1	2
313	по существу	4	2
314	для понимания	2	2
315	можно сказать	1	2
316	является как	2	2
317	основных понятий	1	2
318	той или	2	2
319	находит свое	1	2
320	мы должны	4	2
321	ни к	2	2
322	но зато	1	2
323	в этих	2	2
324	в словесном	1	2
325	говорить и	1	2
326	в свою	1	2
327	о сущности	1	2
328	к его	2	2
329	и другие	1	2
330	в своих	7	2
331	по поводу	1	2
332	и эта	3	2
333	к этому	2	2
334	хуже всего	1	1
335	а между	1	1
336	не иначе	2	1
337	в сфере	1	1
338	для построения	1	1
339	находить в	2	1
340	человека и	3	1
341	ибо здесь	1	1
342	тех же	1	1
343	это и	1	1
344	с природой	1	1
345	в чисто	1	1
346	из его	1	1
347	все те	1	1
348	решении вопроса	1	1
349	и за	2	1
350	из всех	1	1
351	который в	2	1
352	личность от	1	1
353	ясности и	1	1
354	вопрос о	4	1
355	науки и	1	1
356	почти все	1	1
357	который был	2	1
358	время как	2	1
359	что иное	1	1
360	на себя	2	1
361	с ее	1	1
362	проблемы мы	1	1
363	которое в	3	1
364	к чистому	1	1
365	как впрочем	1	1
366	такое же	1	1
367	в каждой	1	1
368	подробное изучение	1	1
369	и самого	1	1
370	иное как	1	1
371	определенным словом	1	1
372	как таковая	1	1
373	по своему	1	1
374	а следовательно	1	1
375	то он	4	1
376	этому присоединяется	1	1
377	в общем	1	1
378	в новом	1	1
379	себе и	2	1
380	и материальное	1	1
381	несколько более	1	1
382	в свои	1	1
383	ли эта	1	1
384	которые не	2	1
385	это самое	1	1
386	стороны и	2	1
387	им в	1	1
388	и где	1	1
389	понять и	1	1
390	что по	1	1
391	это определение	1	1
392	как таковое	1	1
393	это чисто	1	1
394	то в	6	1
395	их объединяет	1	1
396	говорим и	1	1
397	отступить от	1	1
398	бы и	4	1
399	и внутреннего	1	1
400	то время	4	1
401	можно не	2	1
402	которые в	1	1
403	в этой	8	1
404	но он	1	1
405	в философии	3	1
406	как он	1	1
407	она все	1	1
408	и если	7	1
409	что каждая	1	1
410	независимость от	1	1
411	каждое из	1	1
412	безразлично к	1	1
413	не как	2	1
414	и вот	1	1
415	чем она	1	1
416	его от	1	1
417	даже прямо	1	1
418	которое как	1	1
419	или слово	1	1
420	что является	2	1
421	этом последнем	1	1
422	подход к	1	1
423	мы уже	5	1
424	это было	3	1
425	как просто	1	1
426	и мы	1	1
427	в существенном	2	1
428	в свой	1	1
429	истории и	1	1
430	она становится	1	1
431	ведь в	1	1
432	к философии	1	1
433	не чем	1	1
434	для них	1	1
435	в один	1	1
436	все равно	1	1
437	этого не	3	1
438	с тем	7	1
439	и прямо	1	1
440	философии в	2	1
441	потому и	2	1
442	автора и	1	1
443	обратимся к	1	1
444	нисколько не	3	1
445	слишком часто	1	1
446	был бы	3	1
447	остаться на	1	1
448	отрицательно относится	1	1
449	но я	1	1
450	что подобное	1	1
451	которую он	1	1
452	при изучении	1	1
453	претендующей на	1	1
454	можно найти	2	1
455	на ступени	2	1
456	другим как	1	1
457	что вся	1	1
458	ощущений и	1	1
459	к одному	1	1
460	том смысле	1	1
461	себе а	1	1
462	в которых	1	1
463	бы мы	1	1
464	является только	1	1
465	есть именно	1	1
466	том и	1	1
467	или если	1	1
468	с так	1	1
469	по себе	6	1
470	совершенно необходимы	1	1
471	же мы	1	1
472	тому что	4	1
473	и необходимость	1	1
474	что есть	3	1
475	какие бы	1	1
476	можно ли	2	1
477	последняя не	1	1
478	не раз	1	1
479	и какие	1	1
480	случае эта	1	1
481	как можно	2	1
482	что с	1	1
483	иной раз	6	1
484	виду что	1	1
485	но для	3	1
486	мышления и	1	1
487	что их	1	1
488	и творчески	2	1
489	бытия и	2	1
490	опираться на	1	1
491	иметь в	2	1
492	следовательно и	1	1
493	для завершения	1	1
494	того и	1	1
495	найти в	2	1
496	и всегда	2	1
497	не имели	1	1
498	и без	1	1
499	под этим	1	1
500	очень мало	1	1
501	того в	1	1
502	во всей	1	1
503	правда это	1	1
504	не ставит	1	1
505	и является	1	1
506	сознанием и	1	1
507	в процессе	1	1
508	до того	1	1
509	не столь	1	1
510	ли это	1	1
511	ему не	1	1
512	именно то	1	1
513	личности в	1	1
514	очень часто	1	1
515	данности и	1	1
516	трудно и	1	1
517	переход в	1	1
518	для его	1	1
519	даже и	12	1
520	мы ее	1	1
521	него как	3	1
522	есть чувство	1	1
523	как не	2	1
524	связи со	1	1
525	говоря уже	1	1
526	всего этого	1	1
527	без всякого	1	1
528	истории философии	3	1
529	в в	2	1
530	могут и	1	1
531	ни стало	2	1
532	если в	1	1
533	каждый раз	1	1
534	как большой	1	1
535	стремиться к	1	1
536	как с	2	1
537	было в	1	1
538	его совершенно	1	1
539	мог бы	4	1
540	оно как	1	1
541	глубоко и	1	1
542	как таковую	1	1
543	в одном	5	1
544	строго говоря	1	1
545	даны в	1	1
546	никакому сомнению	1	1
547	деятельности в	1	1
548	смысле и	1	1
549	этой проблемы	1	1
550	без которой	2	1
551	о ней	1	1
552	невозможно в	1	1
553	глазах самого	1	1
554	возможна только	2	1
555	ли она	1	1
556	нашей работы	1	1
557	настоящее время	3	1
558	на что	1	1
559	для нас	5	1
560	а также	8	1
561	не выходит	1	1
562	вопросу о	1	1
563	отталкивается от	1	1
564	на отдельные	2	1
565	мы о	1	1
566	вся эта	1	1
567	уже чисто	1	1
568	говорить об	1	1
569	полноту и	1	1
570	в глазах	1	1
571	уже только	1	1
572	вообще и	1	1
573	резко отличается	1	1
574	что бы	3	1
575	и следовательно	1	1
576	и воплощенная	1	1
577	познания в	2	1
578	что здесь	3	1
579	быть и	2	1
580	к которой	1	1
581	и живое	1	1
582	не имеющих	2	1
583	своего свободного	1	1
584	в контексте	1	1
585	не происходит	1	1
586	здесь с	1	1
587	есть ни	1	1
588	правда только	1	1
589	и теперь	1	1
590	же ее	1	1
591	уже не	9	1
592	только на	5	1
593	в действительном	1	1
594	только чисто	1	1
595	соглашаться с	1	1
596	об его	1	1
597	есть уже	1	1
598	и чисто	3	1
599	не исчерпывает	1	1
600	сторон его	1	1
601	в душе	1	1
602	из них	2	1
603	разума и	2	1
604	для него	8	1
605	и навсегда	1	1
606	не для	1	1
607	не о	2	1
608	друг друга	2	1
609	если оно	4	1
610	или это	1	1
611	но что	2	1
612	только с	2	1
613	на их	1	1
614	не просто	10	1
615	эта заданность	1	1
616	гегеля и	1	1
617	выходит за	1	1
618	если под	1	1
619	до сих	1	1
620	непосредственно в	1	1
621	здесь более	1	1
622	или иначе	2	1
623	притом не	1	1
624	именно в	3	1
625	а о	2	1
626	и нельзя	3	1
627	здесь необходимым	1	1
628	и самая	2	1
629	оно является	1	1
630	виде и	1	1
631	только что	2	1
632	самом же	2	1
633	смысла и	1	1
634	нужно сказать	1	1
635	не создает	1	1
636	на этот	1	1
637	поскольку она	1	1
638	а наоборот	3	1
639	она является	1	1
640	во что	2	1
641	до конца	4	1
642	человеческой жизни	1	1
643	с которым	1	1
644	имеет к	1	1
645	о чем	1	1
646	на эту	1	1
647	в боге	6	1
648	что мы	2	1
649	творчество в	1	1
650	нигде не	1	1
651	входить в	1	1
652	но оно	2	1
653	вместе с	7	1
654	так же	8	1
655	к положительной	1	1
656	согласии с	2	1
657	мы говорим	1	1
658	ведется в	1	1
659	однако для	1	1
660	но этот	1	1
661	таких философов	1	1
662	тоже и	1	1
663	ибо это	1	1
664	не становясь	1	1
665	быть вне	1	1
666	она есть	1	1
667	образом и	1	1
668	и отнюдь	1	1
669	его работе	1	1
670	эта проблема	1	1
671	не всем	1	1
672	мы сказали	1	1
673	есть и	4	1
674	этого слова	1	1
675	эти два	1	1
676	как например	2	1
677	есть то	1	1
678	сих пор	1	1
679	из ничего	1	1
680	в смысле	6	1
681	сам же	2	1
682	формы с	1	1
683	и часто	1	1
684	образом есть	1	1
685	не существует	2	1
686	к тому	7	1
687	что делает	1	1
688	конечно он	1	1
689	не подлежит	1	1
690	это можно	1	1
691	что кроме	1	1
692	в результате	4	1
693	мира и	1	1
694	которая в	2	1
695	в настоящее	3	1
696	бы в	2	1
697	еще более	1	1
698	личность есть	1	1
699	согласно своей	1	1
700	вполне правомерна	1	1
701	же деле	2	1
702	отношении к	1	1
703	и начинается	1	1
704	но эта	1	1
705	в творчестве	1	1
706	но если	5	1
707	не говоря	1	1
708	отношением к	1	1
709	в материальной	2	1
710	сказали бы	1	1
711	жизни а	2	1
712	мы коснемся	2	1
713	не что	1	1
714	из этого	2	1
715	в которой	2	1
716	в действительности	1	1
717	которой я	1	1
718	жизни и	1	1
719	но эти	1	1
720	к этой	2	1
721	того времени	1	1
