N	2gram	Bakhtin_Pr_4	KulturaY
112	тогда когда	1	4
113	о них	1	4
114	как раз	7	4
115	и о	3	4
116	в ее	1	4
117	данном случае	1	4
118	для нас	2	4
119	между тем	2	4
120	один из	1	4
121	с одной	1	4
122	что не	1	4
123	слова в	13	4
124	не было	2	4
125	одной стороны	1	4
126	мы говорим	1	4
127	в той	3	4
128	этом случае	1	4
129	то что	4	4
130	в таком	1	4
131	в слове	3	4
132	я и	1	3
133	на самом	1	3
134	по преимуществу	1	3
135	той же	3	3
136	мы не	4	3
137	сам по	3	3
138	в ней	1	3
139	время в	1	3
140	то мы	1	3
141	но не	4	3
142	но как	1	3
143	по отношению	5	3
144	отношение к	3	3
145	речи но	1	3
146	литературной речи	2	3
147	что как	1	3
148	и к	9	3
149	бы и	2	3
150	что это	1	3
151	бы не	2	3
152	тому же	1	3
153	но на	2	3
154	он не	4	3
155	и вот	1	3
156	и с	7	3
157	значит не	1	3
158	но если	3	3
159	в которых	2	3
160	установка на	3	3
161	в отношении	3	3
162	она не	3	3
163	в то	5	3
164	на него	3	3
165	в процессе	4	3
166	в структуре	5	3
167	должна быть	2	3
168	что на	1	3
169	не есть	1	3
170	в результате	2	3
171	но и	12	3
172	этих слов	1	3
173	отметить что	1	3
174	это не	5	3
175	и только	3	3
176	может иметь	1	3
177	этот вопрос	2	3
178	в какой	1	3
179	а лишь	1	3
180	я в	1	3
181	уже в	4	3
182	вопроса о	1	3
183	не знать	1	3
184	ни в	6	3
185	могло бы	2	3
186	мы находим	5	3
187	то это	3	3
188	именно в	1	3
189	есть язык	1	3
190	а именно	1	3
191	а с	1	3
192	и пр	2	3
193	когда мы	1	3
194	по существу	3	3
195	там где	2	3
196	но для	3	3
197	к тому	2	3
198	слово в	6	3
199	другой стороны	3	3
200	речи как	2	3
201	по поводу	1	3
202	они не	2	3
203	смысле слова	2	2
204	чтобы не	1	2
205	и через	2	2
206	тем же	3	2
207	к другому	5	2
208	отношению к	5	2
209	собственном смысле	1	2
210	одним и	1	2
211	на материале	1	2
212	мы имеем	3	2
213	до крайности	1	2
214	на себя	4	2
215	подчеркнуть что	1	2
216	и говорить	2	2
217	здесь не	4	2
218	в различных	3	2
219	функции слова	1	2
220	он пишет	1	2
221	отличие от	3	2
222	за пределы	5	2
223	сама по	2	2
224	языка и	2	2
225	как к	1	2
226	когда он	2	2
227	и как	2	2
228	более или	3	2
229	увидим что	2	2
230	но в	6	2
231	учение о	1	2
232	как он	3	2
233	слово это	1	2
234	так сказать	5	2
235	и самый	1	2
236	формы но	1	2
237	если же	5	2
238	отношений между	1	2
239	и если	1	2
240	в корне	2	2
241	свое время	2	2
242	на этом	3	2
243	но все	2	2
244	это конечно	1	2
245	что все	1	2
246	значение в	2	2
247	есть конечно	2	2
248	его в	1	2
249	я все	1	2
250	приходит в	1	2
251	чем в	1	2
252	от языка	1	2
253	себя внимание	2	2
254	такой же	3	2
255	остается в	2	2
256	или менее	3	2
257	в этих	4	2
258	из того	1	2
259	и при	3	2
260	и без	1	2
261	в котором	5	2
262	в отличие	3	2
263	не как	3	2
264	мысли и	2	2
265	своего рода	4	2
266	точку зрения	1	2
267	однако в	1	2
268	а вот	1	2
269	вернемся к	2	2
270	раз и	4	2
271	не о	1	2
272	может служить	1	2
273	дело не	1	2
274	оттенки в	1	2
275	слова как	3	2
276	никак не	3	2
277	отличается от	3	2
278	а что	4	2
279	так в	2	2
280	в пределах	10	2
281	самое это	1	2
282	на том	2	2
283	совершенно иной	1	2
284	стилистика в	1	2
285	и нужно	1	2
286	и здесь	4	2
287	типа в	1	2
288	можно сказать	4	2
289	эти два	1	2
290	и следует	1	2
291	моменты в	1	2
292	в двух	1	2
293	все они	1	2
294	именно на	1	2
295	конечно не	8	2
296	то и	2	2
297	что если	1	2
298	только слово	1	2
299	речь в	2	2
300	не дает	2	2
301	который как	1	2
302	а то	3	2
303	в одном	11	2
304	в некоторых	1	2
305	то у	1	2
306	в письменной	1	2
307	точек зрения	4	2
308	следует подчеркнуть	1	2
309	еще и	4	2
310	ни на	1	2
311	один и	1	2
312	на этот	2	2
313	что мы	2	2
314	именно поэтому	1	2
315	в частности	1	2
316	вместе с	2	2
317	так же	3	2
318	это те	1	2
319	подхода к	1	2
320	да рядом	1	2
321	но сам	1	2
322	в тех	1	2
323	еще раз	1	2
324	сплошь да	1	2
325	в условиях	3	2
326	все это	6	2
327	кроме того	4	2
328	мы найдем	1	2
329	не с	1	2
330	еще более	3	2
331	в большей	2	2
332	не знает	4	2
333	в свое	2	2
334	как слово	2	2
335	это в	1	2
336	во всяком	2	2
337	том числе	4	2
338	свою речь	1	1
339	ту же	2	1
340	отношения к	2	1
341	например в	4	1
342	же как	2	1
343	и то	1	1
344	и должны	2	1
345	оказываются в	1	1
346	самый предмет	2	1
347	далее и	1	1
348	между двумя	3	1
349	из самых	1	1
350	есть свой	2	1
351	делают его	1	1
352	форма его	1	1
353	из всех	1	1
354	в несколько	1	1
355	для достижения	1	1
356	да еще	2	1
357	язык как	1	1
358	именно к	1	1
359	так чтобы	3	1
360	но она	2	1
361	на себе	1	1
362	в большом	1	1
363	и самой	1	1
364	конечно и	3	1
365	для наших	3	1
366	как не	1	1
367	разумеется никакой	1	1
368	что до	1	1
369	литературы и	1	1
370	в прямой	1	1
371	не нужно	2	1
372	и на	11	1
373	между собой	1	1
374	он сам	2	1
375	иногда бывает	1	1
376	вполне и	1	1
377	мы будем	2	1
378	а только	1	1
379	очевидно и	1	1
380	в сторону	1	1
381	не входит	2	1
382	к слову	2	1
383	менее всего	1	1
384	нет и	2	1
385	конечно совершенно	1	1
386	сущности на	1	1
387	в одной	2	1
388	с этим	2	1
389	поэтому-то и	1	1
390	этом его	1	1
391	может обойтись	1	1
392	словом в	4	1
393	перед нами	12	1
394	двух разных	2	1
395	зрения как	2	1
396	то убедимся	1	1
397	со своей	1	1
398	себе как	2	1
399	это есть	1	1
400	тон в	1	1
401	же слово	1	1
402	того этот	1	1
403	на некоторых	2	1
404	раз в	2	1
405	им в	1	1
406	нами в	1	1
407	все слова	1	1
408	в словаре	1	1
409	имеем в	3	1
410	из общей	1	1
411	почти всегда	3	1
412	мы наблюдаем	1	1
413	а вовсе	1	1
414	есть одна	1	1
415	и лучше	1	1
416	он все	1	1
417	читателя в	1	1
418	концы с	1	1
419	не к	3	1
420	образом и	3	1
421	строить свою	1	1
422	или иному	1	1
423	у пушкина	2	1
424	данное слово	2	1
425	будем говорить	1	1
426	но дело	2	1
427	может понять	1	1
428	смысла слово	1	1
429	в каждом	6	1
430	здесь мы	1	1
431	употреблять в	1	1
432	сознание и	1	1
433	в другом	2	1
434	речь а	2	1
435	сказать в	1	1
436	входит в	1	1
437	здесь нас	1	1
438	ко второму	2	1
439	деле в	1	1
440	и иных	1	1
441	и мы	1	1
442	он есть	2	1
443	известно что	1	1
444	этом смысле	2	1
445	ведь в	1	1
446	вводит в	1	1
447	он является	1	1
448	и пожалуй	1	1
449	рядом с	5	1
450	и вы	1	1
451	все равно	2	1
452	но лишь	1	1
453	не всегда	1	1
454	и уже	1	1
455	не место	2	1
456	строгом смысле	2	1
457	быть также	1	1
458	для своих	2	1
459	обратимся к	1	1
460	в научной	1	1
461	же есть	1	1
462	слова что	2	1
463	все должно	1	1
464	во время	1	1
465	два слова	2	1
466	в такой	1	1
467	мы конечно	2	1
468	всяком случае	1	1
469	в кавычки	2	1
470	с концами	1	1
471	свой смысл	1	1
472	в частном	1	1
473	что я	6	1
474	мы теперь	1	1
475	значение для	3	1
476	одном из	2	1
477	его поведения	1	1
478	интересуют не	1	1
479	друг другу	1	1
480	у тургенева	4	1
481	связано с	1	1
482	бы о	1	1
483	бы сразу	1	1
484	не должна	1	1
485	для нее	1	1
486	зрения и	2	1
487	даже в	1	1
488	собою и	1	1
489	здесь следовательно	1	1
490	в степени	1	1
491	слово как	4	1
492	все для	1	1
493	так он	1	1
494	дня и	1	1
495	или что	1	1
496	есть прежде	1	1
497	есть подлинная	1	1
498	правда в	3	1
499	первая часть	1	1
500	пушкина но	1	1
501	и остается	1	1
502	к этим	1	1
503	значение этого	1	1
504	не могло	2	1
505	речь и	2	1
506	для всего	1	1
507	о самой	1	1
508	в самой	5	1
509	же время	5	1
510	а во	1	1
511	ровно ничего	1	1
512	по своей	3	1
513	во всем	4	1
514	это слово	5	1
515	и его	6	1
516	что речь	1	1
517	следует отметить	1	1
518	возможно в	1	1
519	из истории	1	1
520	для другого	2	1
521	как будто	1	1
522	их по	1	1
523	каждый раз	1	1
524	если только	2	1
525	остановиться несколько	1	1
526	сделать в	1	1
527	начиная с	1	1
528	но вся	2	1
529	и другой	1	1
530	совершенно особая	1	1
531	лежит в	1	1
532	я сам	1	1
533	должны быть	1	1
534	всего в	1	1
535	в самых	1	1
536	в одну	1	1
537	особенности и	1	1
538	когда они	1	1
539	на это	1	1
540	нет разумеется	1	1
541	им для	1	1
542	но только	1	1
543	у себя	1	1
544	от друга	1	1
545	без всякого	2	1
546	подходе к	1	1
547	здесь также	1	1
548	то уже	1	1
549	в собственном	1	1
550	представим себе	2	1
551	характер и	1	1
552	приводит к	4	1
553	следовательно и	2	1
554	новый оттенок	1	1
555	никогда не	6	1
556	все из	1	1
557	отношения эти	1	1
558	она игнорирует	1	1
559	стилистическое значение	1	1
560	это вовсе	2	1
561	взаимоотношения и	1	1
562	с этого	1	1
563	чем у	3	1
564	можно только	1	1
565	известной мере	1	1
566	это только	1	1
567	мы в	1	1
568	о котором	2	1
569	и делают	1	1
570	разговорного языка	1	1
571	в словах	4	1
572	остановимся на	2	1
573	в известной	2	1
574	разных типов	1	1
575	но здесь	3	1
576	вот это	1	1
577	оттенок в	1	1
578	о нем	6	1
579	это должно	1	1
580	произведения как	1	1
581	в речи	3	1
582	на этой	1	1
583	с разных	1	1
584	никакой необходимости	1	1
585	в сфере	1	1
586	может не	1	1
587	языке как	1	1
588	к нему	5	1
589	но он	3	1
590	которого оно	2	1
591	смысле не	1	1
592	тем как	2	1
593	и всякая	1	1
594	во втором	1	1
595	котором он	1	1
596	все время	2	1
597	к определенному	2	1
598	о предмете	1	1
599	которая как	1	1
600	в него	6	1
601	слово может	4	1
602	быть и	1	1
603	но так	1	1
604	дела это	1	1
605	лишь часть	1	1
606	себе еще	2	1
607	но с	2	1
608	слово с	5	1
609	к различным	2	1
610	себе внимание	1	1
611	пушкина в	1	1
612	мы видим	1	1
613	пусть они	1	1
614	не сказано	1	1
615	мы увидим	6	1
616	проникнуть в	1	1
617	в себе	7	1
618	словом и	3	1
619	в стороне	1	1
620	и так	2	1
621	чтобы тем	1	1
622	поэтому и	2	1
623	они могут	1	1
624	же при	1	1
625	что ж	7	1
626	двух точек	2	1
627	от них	2	1
628	это же	1	1
629	же и	4	1
630	и др	1	1
631	своим собственным	1	1
632	но самое	1	1
633	на ней	1	1
634	конечно лишь	1	1
635	характерно что	1	1
636	мы знаем	1	1
637	нуждаются в	1	1
638	для него	2	1
639	и их	3	1
640	убедимся что	1	1
641	никто не	1	1
642	отношении к	2	1
643	дело и	1	1
644	только с	1	1
645	вообще можно	1	1
646	другому и	1	1
647	указание на	1	1
648	остается за	1	1
649	друг от	1	1
650	и придают	1	1
651	на лингвистику	1	1
652	именно как	2	1
653	знает лишь	2	1
654	со стороны	1	1
655	выходит за	1	1
656	сюда же	1	1
657	по своим	1	1
658	в каких	1	1
659	форме и	1	1
660	понимали и	1	1
661	и несколько	3	1
662	что для	1	1
663	словесного стиля	1	1
664	например учение	1	1
665	превращается в	4	1
666	смысла и	1	1
667	оно дано	1	1
668	которых мы	1	1
669	исключительно важное	1	1
670	более того	3	1
671	мы и	3	1
672	есть лишь	1	1
673	на весь	1	1
674	а по	1	1
675	нас интересуют	1	1
676	сочетания слов	1	1
677	и ты	1	1
678	и слово	1	1
679	лишь тогда	1	1
680	или наоборот	1	1
681	не язык	1	1
682	до этого	1	1
683	и потому	1	1
684	отсюда и	1	1
685	которой конечно	1	1
686	в строгом	2	1
687	друга в	1	1
688	речь не	1	1
689	к самому	2	1
690	не знал	1	1
691	к жизни	2	1
692	который мы	1	1
693	лежат в	1	1
694	данной эпохи	1	1
695	это возможно	1	1
696	мы сразу	1	1
697	прибегают не	1	1
698	в первой	2	1
699	если эти	1	1
700	слов в	2	1
701	форма в	1	1
702	как речь	1	1
703	и формы	1	1
704	совершенно очевидно	1	1
705	высказывания и	2	1
706	форме в	1	1
707	не любил	1	1
708	слове а	1	1
709	с большой	1	1
710	исключает всякую	1	1
711	слово здесь	4	1
712	форма является	1	1
713	и для	3	1
714	которых он	1	1
715	уже на	1	1
716	раз подчеркнуть	1	1
717	она знает	1	1
718	изменения в	1	1
719	остается тем	1	1
720	бы ему	1	1
721	решенным и	1	1
722	с двух	1	1
723	от него	1	1
724	лишь как	2	1
725	не должен	1	1
726	всей нашей	1	1
727	находим в	2	1
728	как стремление	1	1
729	этот рассказ	1	1
730	есть уже	2	1
731	и другие	3	1
732	французский язык	1	1
733	несмотря на	1	1
734	в свою	1	1
735	между ними	10	1
736	конечно далеко	1	1
737	на более	1	1
738	гораздо существеннее	1	1
739	они как	1	1
740	речи и	5	1
741	же относится	1	1
742	в светской	1	1
743	по одному	1	1
744	положений и	1	1
745	он дан	1	1
746	типа и	1	1
747	в последнем	1	1
748	одновременно и	1	1
749	очень хорошая	1	1
750	и идеи	3	1
751	есть и	2	1
752	своих пределов	1	1
753	к этому	1	1
754	и вместе	1	1
755	но автор	2	1
756	только они	1	1
757	а может	1	1
758	к этой	1	1
759	слова то	3	1
760	и эта	1	1
761	о которых	2	1
762	который не	1	1
763	все что	2	1
764	и начнем	1	1
