N	2gram	Voloshinov_1	Formalny
592	в виде	1	1
593	образом лишь	1	1
594	не исчерпывает	1	1
595	не вне	1	1
596	оно всегда	1	1
597	или даже	1	1
598	и обратно	1	1
599	участие в	1	1
600	себе в	1	1
601	и художественно	1	1
602	отражает в	3	1
603	понимании форма	1	1
604	воздействует на	3	1
605	у нее	1	1
606	так как	9	1
607	как его	1	1
608	но что	2	1
609	у него	1	1
610	видения и	1	1
611	образом не	1	1
612	явно не	1	1
613	вне произведения	1	1
614	но из	1	1
615	со специфической	1	1
616	же деле	1	1
617	нашем примере	7	1
618	не переходя	1	1
619	выходит за	1	1
620	этот пафос	1	1
621	имеет и	1	1
622	основные направления	1	1
623	процессе социального	1	1
624	это основное	1	1
625	и вступает	1	1
626	что они	1	1
627	и тех	1	1
628	и создает	1	1
629	а с	1	1
630	один и	1	1
631	структуру художественного	1	1
632	что не	4	1
633	внешний фактор	1	1
634	что для	1	1
635	значение смысл	1	1
636	и политического	1	1
637	самом же	1	1
638	остается еще	1	1
639	зависит от	2	1
640	так называемой	3	1
641	исторических вопросов	1	1
642	в слове	1	1
643	там где	2	1
644	в изучении	1	1
645	для историка	1	1
646	здесь имеет	1	1
647	несмотря на	1	1
648	и социологическая	1	1
649	к содержанию	6	1
650	художественное значение	1	1
651	деле это	1	1
652	разрыв между	2	1
653	к его	2	1
654	этом достаточно	1	1
655	внехудожественной действительности	1	1
656	если оно	1	1
657	наряду с	1	1
658	нашу задачу	1	1
659	справедливо и	3	1
660	современного искусствоведения	1	1
661	своим содержанием	1	1
662	форма и	1	1
663	или хотя	1	1
664	тенденция к	1	1
665	весь этот	1	1
666	свое своеобразие	2	1
667	оценки и	2	1
668	от социологии	1	1
669	социологическому методу	2	1
670	в смысле	1	1
671	в противном	1	1
672	между собой	2	1
673	кроме того	2	1
674	искусством и	1	1
675	двух направлениях	3	1
676	тех или	1	1
677	всякой художественной	1	1
678	не является	1	1
679	только одна	1	1
680	и для	3	1
681	слова но	2	1
682	идеологические образования	1	1
683	поэтикой и	1	1
684	чрезвычайно узок	1	1
685	что оно	1	1
686	том что	5	1
687	но отнюдь	2	1
688	искусствоведения наиболее	1	1
689	это уже	1	1
690	к одной	1	1
691	его структуру	1	1
692	ее и	3	1
693	для нас	7	1
694	особого рода	1	1
695	еще более	1	1
696	тем более	1	1
697	не должен	1	1
698	и всесторонне	1	1
699	них и	1	1
700	нам известна	1	1
701	обстоит дело	1	1
702	фактором и	1	1
703	к делу	1	1
704	сложную систему	1	1
705	гораздо больше	1	1
706	с ней	1	1
707	сказать что	7	1
708	другой стороны	2	1
709	социологией не	1	1
710	обычно не	1	1
711	поэзии к	1	1
712	культуры в	1	1
713	из этого	3	1
714	время не	1	1
715	себе не	1	1
716	если она	1	1
717	и эта	1	1
718	форма должна	2	1
719	к этому	2	1
720	этой точки	3	1
