N	2gram	Potebnia_M_1	Psycholo
206	но только	1	3
207	находятся в	3	3
208	этом отношении	1	3
209	в каком	6	3
210	не могут	4	3
211	образом что	2	3
212	что при	5	3
213	и говорит	1	3
214	с самого	3	3
215	так в	1	3
216	что у	1	3
217	так и	13	3
218	времени и	2	3
219	остановимся на	1	3
220	образом мы	1	3
221	что и	6	3
222	и только	2	3
223	которое мы	2	3
224	так что	16	3
225	с двумя	1	3
226	и насколько	1	3
227	о чувстве	1	3
228	для него	4	3
229	т п	4	3
230	в состоянии	3	3
231	у него	1	3
232	что чувство	2	3
233	что на	6	3
234	со стороны	8	3
235	чувства не	1	3
236	на этот	2	3
237	была бы	2	3
238	под влиянием	2	3
239	в строении	2	3
240	в данном	1	3
241	заставляет нас	2	3
242	при таком	4	3
243	не существует	2	3
244	для нас	9	3
245	мы должны	3	3
246	хотя бы	2	3
247	в свою	4	3
248	в психологии	1	3
249	имеет место	2	3
250	и другие	1	3
251	по поводу	3	3
252	к этому	1	3
253	в таком	5	3
254	от этой	1	2
255	ли мы	1	2
256	же как	1	2
257	того же	3	2
258	по моему	1	2
259	бы для	1	2
260	что когда	1	2
261	этой теории	4	2
262	что эти	1	2
263	должна быть	3	2
264	в действие	1	2
265	едва ли	1	2
266	с таким	1	2
267	отношения к	1	2
268	а как	2	2
269	чувства которые	1	2
270	не кажется	1	2
271	оба эти	1	2
272	что иное	2	2
273	с но	4	2
274	иное как	2	2
275	не найдем	1	2
276	с его	1	2
277	во всех	5	2
278	будем иметь	1	2
279	предположить что	1	2
280	на самом	1	2
281	по отношению	13	2
282	очевидно что	3	2
283	себе и	1	2
284	друг от	2	2
285	в одной	1	2
286	от друга	2	2
287	его на	2	2
288	с этим	7	2
289	перед нами	1	2
290	нам кажется	1	2
291	что по	3	2
292	следующим образом	1	2
293	вносит в	1	2
294	в противоположность	1	2
295	и хотя	1	2
296	бы сказать	1	2
297	он в	1	2
298	все эти	1	2
299	в ответ	1	2
300	в нашем	1	2
301	вопроса о	2	2
302	но его	1	2
303	как он	1	2
304	будто на	1	2
305	на чувство	2	2
306	образом и	2	2
307	одной и	3	2
308	что от	1	2
309	в нее	1	2
310	и следовательно	2	2
311	но все	2	2
312	в каждом	4	2
313	же не	1	2
314	и с	3	2
315	в глазах	3	2
316	из них	1	2
317	только о	1	2
318	утверждает что	2	2
319	о которых	2	2
320	все равно	1	2
321	или наоборот	1	2
322	чем в	2	2
323	должно быть	7	2
324	и того	2	2
325	одного и	2	2
326	и при	3	2
327	в письме	1	2
328	в котором	1	2
329	с точки	3	2
330	его мнению	4	2
331	мы называем	2	2
332	или вернее	1	2
333	в которых	1	2
334	несомненно что	2	2
335	и той	3	2
336	сами по	1	2
337	том и	2	2
338	в словах	3	2
339	с так	3	2
340	любви и	1	2
341	что есть	1	2
342	в отношении	1	2
343	от нас	2	2
344	и другое	3	2
345	в то	4	2
346	что ему	1	2
347	дело в	2	2
348	того как	6	2
349	к этим	1	2
350	что самое	2	2
351	в полной	1	2
352	во всем	4	2
353	и чувства	1	2
354	говоря что	2	2
355	все то	2	2
356	есть только	11	2
357	он видит	1	2
358	если же	5	2
359	должен быть	1	2
360	приводит к	1	2
361	на том	1	2
362	мы только	1	2
363	не с	1	2
364	мог бы	2	2
365	еще в	1	2
366	когда в	3	2
367	что дело	1	2
368	понятно что	1	2
369	является в	1	2
370	и даже	4	2
371	ничего не	1	2
372	следует понимать	1	2
373	не имеем	2	2
374	связь между	2	2
375	от одного	1	2
376	говорит он	4	2
377	которые он	1	2
378	стороны он	1	2
379	она еще	1	2
380	слов и	4	2
381	мы хотим	1	2
382	каждую минуту	1	2
383	тех пор	1	2
384	как например	2	2
385	этом смысле	4	2
386	душевных сил	1	2
387	что даже	2	2
388	вернее сказать	1	2
389	их не	1	2
390	бы по	1	2
391	связи с	3	2
392	его с	2	2
393	каким образом	3	2
394	в душе	11	2
395	представить себе	3	2
396	мы находим	1	2
397	в одном	8	2
398	само по	4	2
399	напротив того	1	2
400	даже и	2	2
401	это будет	2	2
402	чтобы показать	1	2
403	себя и	1	2
404	обратить внимание	1	2
405	этот закон	1	2
406	это значит	1	2
407	над ним	1	2
408	в течение	2	2
409	чувство и	8	2
410	с этой	2	2
411	все это	1	2
412	и таким	1	2
413	что касается	1	2
414	подходит и	1	2
415	находит свое	1	2
416	же в	2	2
417	давно уже	1	2
418	между ними	1	2
419	не что	2	2
420	из этого	2	2
421	себе не	1	2
422	событий в	1	2
423	нас не	1	2
424	чувственных восприятий	1	1
425	одним из	2	1
426	например в	1	1
427	с с	1	1
428	дошел до	1	1
429	переходит к	1	1
430	в такой	1	1
431	языку и	1	1
432	из принципа	1	1
433	он может	1	1
434	только потому	3	1
435	силы и	1	1
436	чего не	1	1
437	от самого	1	1
438	из его	1	1
439	и могут	1	1
440	деле же	1	1
441	еще на	1	1
442	из своих	1	1
443	если будем	1	1
444	но такое	1	1
445	фактам но	1	1
446	не имеющим	1	1
447	на них	1	1
448	этом единстве	1	1
449	это возможно	1	1
450	столь же	3	1
451	его словам	2	1
452	наоборот как	1	1
453	в чем	1	1
454	основано на	1	1
455	то мы	2	1
456	как если	1	1
457	ощущения и	2	1
458	видели что	1	1
459	язык которым	1	1
460	мы будем	2	1
461	но как	3	1
462	легко может	1	1
463	а только	4	1
464	что язык	16	1
465	для других	1	1
466	не все	2	1
467	если в	1	1
468	души и	5	1
469	с психологической	1	1
470	отличаются от	1	1
471	к сожалению	1	1
472	относится к	3	1
473	внутренние противоречия	1	1
474	которые не	2	1
475	словах и	1	1
476	и такое	1	1
477	общего с	1	1
478	дает нам	1	1
479	и нет	1	1
480	еще и	1	1
481	хотя и	3	1
482	свой круг	1	1
483	более или	1	1
484	в действительности	4	1
485	этой цели	2	1
486	от этого	1	1
487	психологии и	1	1
488	что слово	3	1
489	не пробуждаются	1	1
490	та же	1	1
491	отказывается от	1	1
492	бы с	1	1
493	что так	1	1
494	ни одна	2	1
495	в известном	1	1
496	нами в	1	1
497	не годится	1	1
498	в употреблении	1	1
499	во многих	2	1
500	противоположность в	1	1
501	их действия	1	1
502	так сказать	2	1
503	этот процесс	1	1
504	мы совершенно	1	1
505	представлений но	1	1
506	задний план	1	1
507	том в	1	1
508	собственном смысле	1	1
509	единство в	1	1
510	и вообще	3	1
511	что истинная	1	1
512	только тем	2	1
513	что единство	2	1
514	из виду	1	1
515	существует и	1	1
516	что называется	1	1
517	но вместе	2	1
518	его от	1	1
519	и отдельные	2	1
520	которое как	1	1
521	и наоборот	6	1
522	от нее	6	1
523	в нескольких	1	1
524	не из	3	1
525	смысле в	4	1
526	могла бы	2	1
527	с в	5	1
528	и может	2	1
529	сознание и	1	1
530	различие между	1	1
531	нам остается	1	1
532	удовольствие от	1	1
533	но чувство	1	1
534	из самой	1	1
535	для примера	1	1
536	того или	1	1
537	за собою	1	1
538	что например	3	1
539	окажется что	1	1
540	он есть	2	1
541	что один	1	1
542	впечатления в	1	1
543	представления являются	1	1
544	следует отличать	1	1
545	в жизни	3	1
546	вызывать в	1	1
547	бы совершенно	1	1
548	но уже	2	1
549	этого слова	1	1
550	хотим сказать	1	1
551	далеко не	1	1
552	нас к	1	1
553	бы было	2	1
554	его все	1	1
555	с пути	1	1
556	во взаимной	1	1
557	невозможно потому	1	1
558	жизни но	1	1
559	оно имеет	1	1
560	что содержание	1	1
561	за ним	2	1
562	проявляется в	2	1
563	в один	2	1
564	не мог	3	1
565	какой именно	1	1
566	или менее	1	1
567	в эту	1	1
568	именно он	1	1
569	привело к	1	1
570	с областью	1	1
571	по справедливости	1	1
572	мысль и	1	1
573	что такое	1	1
574	в следующем	1	1
575	человеком и	3	1
576	тот язык	1	1
577	признать что	1	1
578	любовь и	1	1
579	не менее	6	1
580	его действия	1	1
581	одном из	1	1
582	есть налицо	1	1
583	эта мысль	2	1
584	выше мы	1	1
585	отвечает в	1	1
586	двумя другими	1	1
587	доказывает что	2	1
588	по крайней	2	1
589	и эти	1	1
590	на другую	1	1
591	более сложные	1	1
592	есть еще	1	1
593	их в	1	1
594	бы быть	4	1
595	даже в	1	1
596	есть всегда	1	1
597	совершенно различные	1	1
598	нет никакого	1	1
599	если и	2	1
600	это чувство	1	1
601	стремление к	2	1
602	она не	3	1
603	что сущность	1	1
604	противоречия не	1	1
605	тогда когда	9	1
606	принадлежат к	1	1
607	только из	3	1
608	ее с	2	1
609	на него	3	1
610	которого он	1	1
611	и искусство	1	1
612	взаимной связи	1	1
613	на самый	1	1
614	в самых	1	1
615	не могло	3	1
616	вытекает из	2	1
617	не имеет	5	1
618	на язык	7	1
619	в разных	2	1
620	то окажется	1	1
621	к ней	2	1
622	и теперь	1	1
623	мы бы	1	1
624	очевидно не	1	1
625	что речь	2	1
626	доказать что	1	1
627	самое явление	1	1
628	каждый раз	4	1
629	ли нам	1	1
630	в области	1	1
631	это могло	1	1
632	и оно	1	1
633	поэтому не	1	1
634	проявления чувства	1	1
635	сомнение в	1	1
636	лежит в	1	1
637	в других	2	1
638	должны быть	7	1
639	сходство с	1	1
640	души а	2	1
641	это содержание	1	1
642	отказаться от	1	1
643	на это	1	1
644	всегда в	1	1
645	в применении	2	1
646	применить к	1	1
647	что рядом	1	1
648	с ее	2	1
649	как не	1	1
650	свою очередь	4	1
651	встречаем и	1	1
652	здесь не	1	1
653	на другой	1	1
654	только при	2	1
655	выражения лица	1	1
656	и от	3	1
657	в собственном	2	1
658	ошибок в	1	1
659	уже с	2	1
660	только то	2	1
661	она может	3	1
662	в произведении	1	1
663	то время	1	1
664	образом то	1	1
665	дано в	1	1
666	с если	2	1
667	если они	1	1
668	то как	1	1
669	и которые	2	1
670	здесь нет	1	1
671	произведения не	1	1
672	сказано выше	1	1
673	чувственного восприятия	1	1
674	в которое	1	1
675	образом три	1	1
676	это должно	1	1
677	быть может	1	1
678	и эту	1	1
679	в отдельном	1	1
680	в построении	1	1
681	может в	1	1
682	из основных	2	1
683	о нем	1	1
684	нас те	1	1
685	становится уже	1	1
686	после того	1	1
687	казаться что	2	1
688	звуков в	1	1
689	там же	9	1
690	это была	1	1
691	и во	3	1
692	чувства но	1	1
693	нас в	1	1
694	к нему	1	1
695	язык и	5	1
696	между тем	5	1
697	которые мы	5	1
698	переходит в	1	1
699	два случая	1	1
700	мы на	1	1
701	нуждается в	2	1
702	весь характер	1	1
703	что чувства	1	1
704	его мысль	1	1
705	есть с	1	1
706	крайней мере	2	1
707	человека там	1	1
708	двух направлений	1	1
709	вслед за	1	1
710	может стать	1	1
711	есть тоже	1	1
712	в теории	2	1
713	который бы	1	1
714	вытекают из	3	1
715	с этих	1	1
716	не зная	2	1
717	это приводит	1	1
718	не так	3	1
719	в каких	1	1
720	эти последние	1	1
721	взаимно противоположные	1	1
722	но так	1	1
723	на которой	1	1
724	воли в	1	1
725	о его	2	1
726	достигает того	1	1
727	если скажем	1	1
728	всякое произведение	2	1
729	ему необходимо	1	1
730	которым мы	1	1
731	и представляет	1	1
732	которым он	1	1
733	должна существовать	1	1
734	однако в	4	1
735	в какой	1	1
736	к их	1	1
737	то в	5	1
738	быть сведены	1	1
739	в стороне	4	1
740	чувства на	1	1
741	можем представить	2	1
742	поэтому и	1	1
743	или же	3	1
744	между этими	1	1
745	и ее	1	1
746	неприятное чувство	1	1
747	с которыми	1	1
748	себя в	1	1
749	внимание что	2	1
750	и чувствуем	1	1
751	уже не	2	1
752	возможно для	1	1
753	еще одно	1	1
754	в виде	1	1
755	в начале	2	1
756	в сознании	3	1
757	другу как	1	1
758	в понятие	1	1
759	или даже	3	1
760	при помощи	2	1
761	и неудовольствие	3	1
762	по выражению	1	1
763	но совершенно	2	1
764	только одно	1	1
765	его из	1	1
766	и их	3	1
767	никто не	3	1
768	психологическая теория	1	1
769	могло бы	3	1
770	слова в	2	1
771	произведения и	1	1
772	тем как	3	1
773	но что	1	1
774	как художник	1	1
775	заметить что	2	1
776	же невозможно	1	1
777	нас как	1	1
778	были бы	3	1
779	которые как	1	1
780	именно как	1	1
781	не были	2	1
782	насколько это	1	1
783	деле есть	2	1
784	общего закона	1	1
785	объяснение в	1	1
786	высокой степени	1	1
787	каждом отдельном	1	1
788	скажем что	1	1
789	совпадает с	1	1
790	как же	1	1
791	что не	10	1
792	что для	3	1
793	противоречие между	1	1
794	превращается в	1	1
795	не было	4	1
796	представляется в	1	1
797	стало быть	2	1
798	бы назвать	1	1
799	дойти до	1	1
800	его как	1	1
801	понятие о	1	1
802	не то	1	1
803	ее на	1	1
804	самого содержания	1	1
805	речи и	10	1
806	в одно	2	1
807	если не	2	1
808	в речи	1	1
809	мы видели	4	1
810	здесь именно	1	1
811	между собою	6	1
812	где есть	1	1
813	все более	3	1
814	на смерть	1	1
815	время с	1	1
816	ко всем	2	1
817	и составляют	1	1
818	время а	1	1
819	существует как	1	1
820	места где	1	1
821	многих случаях	1	1
822	как каждое	1	1
823	приводит в	1	1
824	сил если	1	1
825	на которое	1	1
826	в вечной	1	1
827	смысле этого	1	1
828	применении к	2	1
829	тому как	4	1
830	той теории	1	1
831	что же	2	1
832	и там	1	1
833	даже с	2	1
834	да и	1	1
835	том смысле	4	1
836	организма в	1	1
837	совершенно несправедливо	1	1
838	смысл в	1	1
839	может служить	1	1
840	ко времени	1	1
841	от бессознательности	1	1
842	только для	3	1
843	но это	5	1
844	ни для	1	1
845	но для	1	1
846	или по	1	1
847	в смысле	4	1
848	как изменяется	1	1
849	это последнее	2	1
850	которые никак	1	1
851	не достигает	1	1
852	не имея	1	1
853	решить вопрос	1	1
854	и другим	1	1
855	на задний	1	1
856	и постоянно	1	1
857	от мысли	2	1
858	искусства то	1	1
859	том виде	1	1
860	внутренней связи	3	1
861	как именно	1	1
862	не представляет	1	1
863	воздуха и	1	1
864	как эта	1	1
865	души в	1	1
866	еще более	2	1
867	тем более	2	1
868	тому которое	1	1
869	одному только	1	1
870	будто бы	1	1
871	все они	2	1
872	во время	1	1
873	существует ли	1	1
874	она построена	1	1
875	мы желаем	2	1
876	что вообще	1	1
877	психологической точки	1	1
878	но всегда	2	1
879	мы в	2	1
880	к ее	1	1
881	вопрос как	1	1
882	человека то	1	1
883	нам не	1	1
884	произведение а	1	1
885	нет ничего	2	1
886	с ними	1	1
887	произведении искусства	1	1
888	пробуждаются в	1	1
889	или другими	1	1
890	он находит	1	1
891	равно как	1	1
892	по одному	1	1
893	жизни а	1	1
894	нашей мысли	1	1
895	одного рода	1	1
896	которые сами	1	1
897	отношению к	13	1
898	ко всему	1	1
899	природы или	1	1
900	а дело	1	1
901	ниже мы	1	1
902	внутри одного	1	1
903	то оно	2	1
904	этим явлениям	1	1
905	удовольствие и	3	1
906	из чего	1	1
907	во всяком	3	1
908	все что	2	1
909	этой точки	1	1
910	ничего общего	2	1
