N	2gram	Trubetskoy_1	Myshleni
131	по этому	2	4
132	так что	2	4
133	то и	1	4
134	к мысли	1	4
135	в конце	3	4
136	друг друга	3	4
137	это есть	2	4
138	должны быть	1	4
139	и от	2	4
140	и наконец	2	4
141	на самом	6	3
142	что эти	1	3
143	мы уже	2	3
144	есть не	1	3
145	привести к	1	3
146	в ней	2	3
147	но не	4	3
148	очевидно что	1	3
149	нет и	1	3
150	в этой	4	3
151	в одной	1	3
152	имеет в	1	3
153	из этих	3	3
154	он не	5	3
155	и по	3	3
156	так и	1	3
157	и заключается	1	3
158	об этом	1	3
159	с другими	1	3
160	это положение	1	3
161	такой же	1	3
162	для него	6	3
163	в своей	5	3
164	мы в	1	3
165	друг другу	2	3
166	тем не	1	3
167	состоит в	2	3
168	на другую	1	3
169	том и	2	3
170	для нее	2	3
171	по себе	2	3
172	и другое	1	3
173	в основе	1	3
174	идет в	1	3
175	но только	1	3
176	в самой	1	3
177	во всем	4	3
178	этом отношении	1	3
179	отличается от	2	3
180	в собственном	1	3
181	последнее время	2	3
182	мог бы	1	3
183	для этого	3	3
184	с ним	2	3
185	но мы	3	3
186	что и	3	3
187	это не	1	3
188	движения в	1	3
189	к нему	2	3
190	и является	2	3
191	только на	2	3
192	и обратно	1	3
193	представить себе	2	3
194	мы можем	2	3
195	были бы	2	3
196	из двух	1	3
197	до сих	5	3
198	естественно что	2	3
199	деятельности и	2	3
200	и потому	3	3
201	при переходе	1	3
202	той и	1	3
203	смысле этого	1	3
204	содержат в	1	3
205	этого слова	1	3
206	и о	2	3
207	сих пор	5	3
208	но это	2	3
209	все это	6	3
210	не является	1	3
211	слова но	1	3
212	есть то	1	3
213	в то	10	3
214	и состоит	2	3
215	ту же	1	2
216	ко всем	3	2
217	отношения к	2	2
218	также и	1	2
219	на деле	1	2
220	и есть	2	2
221	то в	3	2
222	выражается в	1	2
223	от всякой	1	2
224	и ничего	1	2
225	неизбежно приводит	1	2
226	приводят к	2	2
227	свою особую	1	2
228	это отношение	1	2
229	к общему	1	2
230	столь же	1	2
231	время в	2	2
232	что его	1	2
233	значение и	1	2
234	друг от	2	2
235	идет о	1	2
236	с этим	2	2
237	что ее	1	2
238	остановиться на	1	2
239	перед нами	1	2
240	что по	1	2
241	не могла	1	2
242	на его	1	2
243	в нем	5	2
244	котором мы	1	2
245	возможно только	1	2
246	в одну	1	2
247	к другу	1	2
248	а по	1	2
249	самим собой	12	2
250	лишь в	3	2
251	его в	4	2
252	ни в	2	2
253	о которых	3	2
254	на основании	2	2
255	несмотря на	3	2
256	должно быть	3	2
257	в этих	2	2
258	во время	2	2
259	но если	3	2
260	привело к	1	2
261	и при	6	2
262	могут не	2	2
263	в их	4	2
264	мы говорили	3	2
265	оказывается что	1	2
266	в которых	1	2
267	признать что	6	2
268	должны были	1	2
269	и другого	1	2
270	нельзя было	1	2
271	точку зрения	4	2
272	том же	2	2
273	даже в	1	2
274	можно ли	3	2
275	того и	1	2
276	казалось бы	1	2
277	и весь	1	2
278	внутренней и	1	2
279	с другом	14	2
280	исходить из	1	2
281	есть только	1	2
282	чтобы сделать	1	2
283	всего в	1	2
284	что при	1	2
285	которой она	2	2
286	если же	2	2
287	изменений в	1	2
288	с ее	1	2
289	от друга	2	2
290	что все	3	2
291	свою очередь	1	2
292	сравнению со	1	2
293	можно было	4	2
294	деятельности в	1	2
295	образом в	1	2
296	одного из	1	2
297	входит в	1	2
298	должно было	1	2
299	к ней	1	2
300	в лучшем	3	2
301	один из	1	2
302	обе стороны	1	2
303	говорили выше	1	2
304	и судьбу	1	2
305	даже если	2	2
306	сомнений в	1	2
307	вопроса о	1	2
308	в большинстве	3	2
309	нас и	1	2
310	является не	2	2
311	и других	1	2
312	его и	2	2
313	только к	3	2
314	мы знаем	1	2
315	противоречие между	1	2
316	вовсе не	1	2
317	себя от	3	2
318	это значило	1	2
319	случае не	1	2
320	бы все	1	2
321	и вместе	2	2
322	в любви	1	2
323	само собой	1	2
324	видно из	1	2
325	что на	1	2
326	главное и	1	2
327	на ее	1	2
328	по своим	1	2
329	в свою	1	2
330	с ней	1	2
331	и полного	1	2
332	себя и	5	2
333	что не	1	2
334	что для	3	2
335	представляется в	1	2
336	которых мы	1	2
337	не исключает	1	2
338	большинстве случаев	2	2
339	к его	1	2
340	из которых	5	2
341	который мы	1	2
342	мышление и	1	2
343	могут быть	1	2
344	что же	4	2
345	внешней стороны	1	2
346	сказать только	1	2
347	ко всему	1	2
348	друг с	14	2
349	благодаря этому	2	2
350	лучшем случае	3	2
351	этом и	2	2
352	но для	2	2
353	она может	3	2
354	или в	3	2
355	случае речь	1	2
356	для нас	2	2
357	а в	5	2
358	от ее	1	2
359	может и	1	2
360	совершенно не	2	2
361	из этого	3	2
362	к этой	4	2
363	в своих	6	2
364	к этому	1	2
365	точно так	2	2
366	во всяком	9	2
367	с новыми	1	1
368	в силе	1	1
369	и т	3	1
370	без них	1	1
371	того же	1	1
372	исключительно к	1	1
373	особенность этой	1	1
374	он может	1	1
375	к своей	1	1
376	бы для	2	1
377	что дает	1	1
378	может оказаться	1	1
379	из самобытной	1	1
380	и друг	1	1
381	зрения приводит	1	1
382	с таким	1	1
383	может привести	1	1
384	в зависимости	1	1
385	и этот	3	1
386	этом направлении	2	1
387	то совершенно	1	1
388	он как	1	1
389	в каждый	1	1
390	новой и	1	1
391	но она	2	1
392	они были	1	1
393	образом оказывается	1	1
394	себе что	1	1
395	с большим	1	1
396	себя из	1	1
397	что оба	1	1
398	чем больше	1	1
399	именно благодаря	1	1
400	иное как	1	1
401	не был	1	1
402	там и	2	1
403	и теоретическая	1	1
404	друг к	1	1
405	и вопрос	1	1
406	но как	1	1
407	а только	1	1
408	точка зрения	1	1
409	к которой	6	1
410	только тогда	1	1
411	силу этого	1	1
412	и будет	1	1
413	оно является	1	1
414	сама по	2	1
415	которые не	1	1
416	отнюдь не	7	1
417	что во	1	1
418	данный момент	1	1
419	в среду	1	1
420	в своем	6	1
421	это отнюдь	1	1
422	мысль о	1	1
423	и как	3	1
424	по пути	1	1
425	от этого	1	1
426	к чему	2	1
427	еще на	1	1
428	тому же	1	1
429	бы не	1	1
430	нами и	1	1
431	самого себя	7	1
432	что к	1	1
433	и тот	2	1
434	и те	2	1
435	но ведь	1	1
436	но на	1	1
437	вследствие этого	1	1
438	этой природы	1	1
439	при этом	5	1
440	время и	1	1
441	всех остальных	1	1
442	а скорее	1	1
443	раз навсегда	2	1
444	фактических данных	1	1
445	они в	1	1
446	всех этих	3	1
447	чтобы в	2	1
448	так например	1	1
449	заключает в	1	1
450	поскольку она	1	1
451	но все	1	1
452	для всей	1	1
453	факт что	2	1
454	из отдельных	1	1
455	в сторону	1	1
456	в совершенно	4	1
457	в другом	3	1
458	смотреть как	1	1
459	и второй	1	1
460	первый и	1	1
461	на все	1	1
462	на этой	2	1
463	говорить не	1	1
464	в данной	1	1
465	не умеет	1	1
466	то все	1	1
467	всю свою	2	1
468	для них	3	1
469	же образом	2	1
470	но вся	1	1
471	о которой	1	1
472	собой ту	1	1
473	каждый данный	1	1
474	все равно	1	1
475	в общей	1	1
476	этого не	2	1
477	не последует	1	1
478	со своими	1	1
479	и окончательная	1	1
480	друга в	1	1
481	иначе говоря	1	1
482	в один	1	1
483	остается в	2	1
484	теснейшим образом	1	1
485	будет в	2	1
486	таким же	3	1
487	нас не	1	1
488	и без	1	1
489	где мы	1	1
490	внутренняя связь	1	1
491	прийти к	1	1
492	этого вопроса	1	1
493	не к	2	1
494	ее он	2	1
495	на место	1	1
496	из области	1	1
497	силу и	1	1
498	другом и	2	1
499	значение независимое	1	1
500	на суд	2	1
501	их в	2	1
502	надо признать	3	1
503	далее что	1	1
504	все три	1	1
505	так часто	2	1
506	она могла	1	1
507	хотелось бы	1	1
508	одна из	3	1
509	ее с	1	1
510	на себе	1	1
511	и сама	1	1
512	было не	1	1
513	бытия и	1	1
514	говорить о	3	1
515	он еще	1	1
516	не могло	1	1
517	следовательно и	2	1
518	самого предмета	1	1
519	в разных	1	1
520	упомянутых выше	1	1
521	что наша	1	1
522	а во	1	1
523	всего на	1	1
524	природы в	1	1
525	на него	1	1
526	за ними	1	1
527	ли это	4	1
528	если только	2	1
529	это два	1	1
530	если у	1	1
531	по нашему	1	1
532	не простой	1	1
533	разницей что	1	1
534	ближайшим образом	1	1
535	одну и	1	1
536	природа его	1	1
537	а ее	1	1
538	самостоятельно и	1	1
539	и это	1	1
540	ни у	1	1
541	оно может	1	1
542	проявления этой	1	1
543	из всего	1	1
544	и тогда	2	1
545	вступая в	1	1
546	но по	1	1
547	как не	1	1
548	но при	1	1
549	всем этим	2	1
550	всего этого	1	1
551	без всякого	1	1
552	языка и	1	1
553	и внутреннее	1	1
554	в себя	1	1
555	идет не	1	1
556	степени и	1	1
557	когда речь	1	1
558	и ту	1	1
559	ясно что	2	1
560	больше в	1	1
561	которой этот	1	1
562	других и	1	1
563	ибо только	1	1
564	быть может	1	1
565	он сам	3	1
566	собой и	3	1
567	из одного	1	1
568	быть самим	4	1
569	ибо всякое	1	1
570	движения и	1	1
571	и должно	2	1
572	и т.д	4	1
573	делает возможным	1	1
574	не поддается	1	1
575	и просто	1	1
576	там в	1	1
577	обеих сторон	2	1
578	любви к	2	1
579	деятельность в	1	1
580	бы друг	1	1
581	являются общими	1	1
582	между тем	5	1
583	от них	1	1
584	место в	2	1
585	ним с	1	1
586	эта работа	2	1
587	в глазах	2	1
588	ближайшем рассмотрении	1	1
589	а следовательно	3	1
590	суть дела	1	1
591	если эта	1	1
592	и мы	1	1
593	происходит в	1	1
594	ни к	7	1
595	ее к	1	1
596	этот вопрос	2	1
597	этом состоит	1	1
598	к чисто	1	1
599	всяком случае	6	1
600	будут действовать	1	1
601	и оба	1	1
602	это же	1	1
603	сильнее чем	1	1
604	человека с	1	1
605	гармонии и	1	1
606	конечно не	5	1
607	в виде	3	1
608	а это	1	1
609	но совершенно	2	1
610	из них	3	1
611	за ним	1	1
612	человека на	1	1
613	не так	2	1
614	в прошлом	1	1
615	чтобы она	2	1
616	двух противоположных	1	1
617	не для	1	1
618	словом на	1	1
619	к ним	1	1
620	собой не	1	1
621	у него	2	1
622	деятельности для	1	1
623	как будто	2	1
624	они будут	2	1
625	к той	2	1
626	от того	4	1
627	в других	2	1
628	своей будущей	1	1
629	в очень	1	1
630	к самому	1	1
631	или иной	5	1
632	себе представить	1	1
633	говорить и	1	1
634	в воображаемом	1	1
635	к которому	1	1
636	как же	1	1
637	а с	2	1
638	работы по	1	1
639	быть тем	1	1
640	связано с	1	1
641	не было	3	1
642	на этот	1	1
643	следовало ожидать	1	1
644	ничем не	1	1
645	с которым	1	1
646	и внутренне	1	1
647	котором нельзя	1	1
648	себя как	2	1
649	только от	1	1
650	ближе к	1	1
651	в одно	1	1
652	если не	2	1
653	в связи	1	1
654	связь с	1	1
655	в частности	2	1
656	тот факт	2	1
657	он будет	4	1
658	которые являются	1	1
659	не удалось	1	1
660	эту мысль	1	1
661	по существу	5	1
662	то к	1	1
663	при ближайшем	1	1
664	всякое же	1	1
665	в состоянии	1	1
666	быть не	1	1
667	образом по	1	1
668	этого вида	2	1
669	сейчас же	1	1
670	как только	1	1
671	весь ход	1	1
672	на которой	2	1
673	только для	2	1
674	при условии	3	1
675	общественной жизни	2	1
676	и таким	1	1
677	поэтому что	1	1
678	неразрывно связаны	1	1
679	числе и	1	1
680	которой он	4	1
681	к другим	1	1
682	исключает возможность	1	1
683	являются не	1	1
684	оно и	1	1
685	себе но	1	1
686	которых каждый	2	1
687	при таком	1	1
688	в результате	2	1
689	о котором	3	1
690	своей собственной	1	1
691	чтобы понять	2	1
692	в отдельных	1	1
693	очередь является	1	1
694	и все	1	1
695	той или	3	1
696	это направление	1	1
697	не должен	2	1
698	случае и	1	1
699	конце концов	3	1
700	бы показать	1	1
701	все они	3	1
702	отношению ко	1	1
703	если все	1	1
704	отношении к	2	1
705	к ее	1	1
706	и логики	1	1
707	и внешней	1	1
708	из тех	1	1
709	была бы	1	1
710	что такое	2	1
711	пути к	2	1
712	общими для	1	1
713	независимое от	1	1
714	в таком	2	1
715	том числе	1	1
716	они не	1	1
