N	2gram	Berdyaev_M_1	Problema
117	как бы	2	4
118	и для	2	4
119	бы даже	1	4
120	у достоевского	42	4
121	а в	4	4
122	в то	2	4
123	самом деле	1	3
124	в зависимости	1	3
125	и этот	4	3
126	но она	1	3
127	то это	1	3
128	и на	6	3
129	он был	14	3
130	в истории	2	3
131	же и	1	3
132	в своем	10	3
133	и к	2	3
134	бы и	3	3
135	учение о	3	3
136	движение и	1	3
137	имеем в	1	3
138	вообще не	2	3
139	человека в	13	3
140	в жизни	3	3
141	если и	1	3
142	вплоть до	1	3
143	и сама	2	3
144	мы все	1	3
145	казалось бы	1	3
146	самой жизни	1	3
147	в области	1	3
148	зависимости от	1	3
149	к тому	3	3
150	в самых	1	3
151	себе в	1	3
152	с собой	3	3
153	все в	6	3
154	к нему	7	3
155	в его	9	3
156	что и	4	3
157	конечно не	3	3
158	в начале	2	3
159	не так	3	3
160	для него	11	3
161	себе и	2	3
162	тем что	4	3
163	для того	2	3
164	не было	18	3
165	если не	1	3
166	нет ничего	7	3
167	о себе	3	3
168	к его	1	3
169	это есть	3	3
170	и более	1	3
171	является для	1	3
172	что мы	1	3
173	только для	1	3
174	сознания и	1	3
175	и как	2	3
176	что в	10	3
177	которая не	1	3
178	чтобы не	2	2
179	и то	1	2
180	или к	4	2
181	за собой	2	2
182	уже более	1	2
183	в которой	6	2
184	время как	2	2
185	не вполне	1	2
186	ему в	1	2
187	и он	12	2
188	нет в	4	2
189	мы читаем	1	2
190	иное как	1	2
191	то мы	1	2
192	нет и	5	2
193	за пределы	4	2
194	что они	1	2
195	относится к	2	2
196	что во	1	2
197	все же	2	2
198	говорит что	1	2
199	не очень	1	2
200	со своей	1	2
201	человеческого сознания	2	2
202	только один	2	2
203	если он	5	2
204	что без	2	2
205	он не	24	2
206	не к	4	2
207	общество и	1	2
208	на земле	2	2
209	как они	1	2
210	на все	1	2
211	его в	3	2
212	чтобы все	1	2
213	весь мир	1	2
214	кажется что	1	2
215	для них	3	2
216	в котором	8	2
217	она в	1	2
218	и уж	2	2
219	бы быть	1	2
220	для познания	1	2
221	в обоих	1	2
222	того чтобы	2	2
223	на путях	3	2
224	и по	4	2
225	к ней	4	2
226	во всем	1	2
227	у меня	1	2
228	есть только	2	2
229	и всех	1	2
230	созерцания и	1	2
231	и это	12	2
232	приходит к	1	2
233	лучше сказать	1	2
234	в пределах	1	2
235	верит в	1	2
236	и когда	2	2
237	и каждый	1	2
238	понять как	1	2
239	и что	2	2
240	в значительной	1	2
241	не раз	1	2
242	это было	1	2
243	с его	3	2
244	ни к	1	2
245	то он	1	2
246	себя в	3	2
247	эти и	1	2
248	о великом	4	2
249	заключается в	1	2
250	не сам	1	2
251	никто не	2	2
252	в конце	7	2
253	то время	2	2
254	не хотел	3	2
255	выходит за	1	2
256	в самом	11	2
257	а именно	1	2
258	что иное	1	2
259	это все	1	2
260	говорит о	1	2
261	в идиоте	1	2
262	все время	1	2
263	в это	1	2
264	xix века	4	2
265	в романах	1	2
266	находятся в	1	2
267	образ и	2	2
268	был в	4	2
269	том смысле	2	2
270	л толстой	2	2
271	произведения искусства	1	2
272	от нас	1	2
273	этот путь	3	2
274	из себя	1	2
275	еще более	1	2
276	будто бы	3	2
277	иное чем	1	2
278	жизни в	2	2
279	с ней	2	2
280	в частности	1	2
281	но этот	1	2
282	не что	1	2
283	и жизнь	2	2
284	можно назвать	1	2
285	только он	1	1
286	к людям	1	1
287	также что	1	1
288	одним из	2	1
289	у гоголя	1	1
290	человека и	14	1
291	связана с	2	1
292	чего же	2	1
293	становится в	1	1
294	великом инквизиторе	5	1
295	ивана карамазова	7	1
296	и насилия	2	1
297	к другому	1	1
298	достоевского в	9	1
299	и до	1	1
300	к учению	2	1
301	сказать с	1	1
302	все ли	1	1
303	противоположностей но	1	1
304	что вся	1	1
305	и тут	1	1
306	мысли во	1	1
307	вопрос о	2	1
308	и материально	1	1
309	такой силы	1	1
310	не была	3	1
311	от всякого	1	1
312	достоевского есть	19	1
313	и самой	1	1
314	самой своей	1	1
315	себе что	1	1
316	природы все	1	1
317	начало и	1	1
318	обращен к	4	1
319	верить в	1	1
320	не допускающей	1	1
321	не был	7	1
322	истории в	2	1
323	тем как	1	1
324	на высоте	1	1
325	друг к	1	1
326	сущности и	1	1
327	россии и	1	1
328	ней точно	1	1
329	и всякий	1	1
330	не все	2	1
331	если в	1	1
332	содержания жизни	1	1
333	должны были	1	1
334	отношение к	4	1
335	достоевский прежде	2	1
336	с возможностью	1	1
337	его на	1	1
338	всем а	1	1
339	князя мышкина	1	1
340	как к	1	1
341	романах достоевского	1	1
342	это был	1	1
343	кто не	1	1
344	глава iv	1	1
345	разного рода	2	1
346	достоевского не	4	1
347	когда он	3	1
348	был связан	1	1
349	берется не	1	1
350	жизни нет	1	1
351	духа и	4	1
352	в противоположность	1	1
353	в этот	2	1
354	достигает у	1	1
355	говорят о	1	1
356	он в	2	1
357	жизни так	1	1
358	бы не	2	1
359	в греции	1	1
360	с их	2	1
361	и те	2	1
362	но ведь	1	1
363	как он	2	1
364	в братьях	3	1
365	с чем	1	1
366	в чистилище	1	1
367	и еще	3	1
368	не значит	2	1
369	нее и	1	1
370	отношений между	1	1
371	в силу	1	1
372	зла и	8	1
373	его от	1	1
374	лишь с	1	1
375	все с	1	1
376	конца и	1	1
377	удивительно что	1	1
378	от нее	5	1
379	сего в	1	1
380	думал что	1	1
381	об этой	1	1
382	к другу	1	1
383	еще большей	1	1
384	мира сего	2	1
385	искусства в	1	1
386	обнаруживает что	1	1
387	связываются с	1	1
388	моменты в	1	1
389	было с	2	1
390	всю свою	1	1
391	с начала	1	1
392	и поле	1	1
393	с богом	1	1
394	к области	1	1
395	рядом с	1	1
396	жизни то	1	1
397	силой и	1	1
398	всегда и	1	1
399	есть явление	1	1
400	чем в	2	1
401	должно быть	3	1
402	нисколько не	1	1
403	смысл и	1	1
404	достоевского но	3	1
405	достоевского нет	5	1
406	во время	1	1
407	в атмосфере	1	1
408	в такой	1	1
409	л толстого	3	1
410	в их	4	1
411	было очень	1	1
412	оказывается что	2	1
413	себе а	1	1
414	не как	4	1
415	от его	2	1
416	любовь и	1	1
417	сам же	1	1
418	поэтому в	1	1
419	и вот	3	1
420	бы так	1	1
421	в россии	2	1
422	в своих	1	1
423	войти в	1	1
424	и почти	1	1
425	этот мир	2	1
426	и вся	1	1
427	новых и	1	1
428	человеческого образа	3	1
429	и против	1	1
430	человек и	6	1
431	что ему	1	1
432	на два	1	1
433	к этим	2	1
434	является на	1	1
435	или лучше	1	1
436	у него	17	1
437	зло но	1	1
438	и слишком	1	1
439	чем не	1	1
440	никогда не	14	1
441	элемент в	1	1
442	красоты в	1	1
443	ничего не	3	1
444	жизни не	1	1
445	с одним	1	1
446	по своей	2	1
447	и после	1	1
448	достоевского можно	1	1
449	ничто не	1	1
450	века не	1	1
451	исторического процесса	1	1
452	только с	1	1
453	в основе	2	1
454	но все-таки	1	1
455	не могут	5	1
456	такова что	1	1
457	могут быть	2	1
458	по новому	1	1
459	у данте	3	1
460	всего в	2	1
461	все-таки не	1	1
462	а что	1	1
463	бы он	1	1
464	мысли о	2	1
465	в каждом	1	1
466	но к	1	1
467	существует только	1	1
468	и был	1	1
469	можно и	1	1
470	вере в	2	1
471	отношения и	2	1
472	города и	1	1
473	уже с	1	1
474	и исчезает	1	1
475	свободу и	4	1
476	на том	3	1
477	и сам	1	1
478	в образе	1	1
479	связан с	1	1
480	особенно в	3	1
481	сам он	1	1
482	который я	1	1
483	по сравнению	2	1
484	и интуитивно	1	1
485	в эпоху	1	1
486	непонятный для	1	1
487	в содержании	1	1
488	не меньше	1	1
489	находится в	1	1
490	и нужно	2	1
491	именно потому	1	1
492	и поэтому	1	1
493	достоевского все	4	1
494	в глаза	1	1
495	одного из	1	1
496	мог бы	4	1
497	все его	3	1
498	в преступлении	2	1
499	может не	2	1
500	раскольникова и	2	1
501	нас в	1	1
502	и своей	1	1
503	своему значению	2	1
504	порождает из	1	1
505	на мгновение	1	1
506	человеком но	1	1
507	добра и	5	1
508	и всякая	1	1
509	это нужно	1	1
510	природы и	1	1
511	в бытовой	1	1
512	вообще и	1	1
513	которая и	1	1
514	по своим	1	1
515	человека это	2	1
516	и она	2	1
517	достоевского и	10	1
518	того что	7	1
519	бросается в	1	1
520	быть и	1	1
521	на которой	1	1
522	историки литературы	1	1
523	мы видим	2	1
524	и быть	1	1
525	и кажется	1	1
526	писателей и	2	1
527	не имеющих	1	1
528	образа в	1	1
529	достоевским как	1	1
530	есть также	2	1
531	в эти	1	1
532	к какому	1	1
533	значению и	1	1
534	и у	2	1
535	униженных и	1	1
536	в нашей	1	1
537	самостоятельное значение	1	1
538	потому в	1	1
539	только их	1	1
540	бы тот	1	1
541	ведь это	2	1
542	на одном	1	1
543	он весь	7	1
544	исчезает в	1	1
545	хотел видеть	1	1
546	т п	1	1
547	и оскорбленных	1	1
548	уже нет	2	1
549	этой трагедии	1	1
550	и вместе	4	1
551	более сильный	1	1
552	бы это	1	1
553	этого пути	1	1
554	которого все	2	1
555	их нужно	1	1
556	до сих	2	1
557	но город	1	1
558	с той	1	1
559	мы еще	2	1
560	человека из	2	1
561	его интересует	1	1
562	мира это	1	1
563	и др	1	1
564	до конца	14	1
565	нужно сказать	1	1
566	жизни их	1	1
567	и образом	1	1
568	и самый	2	1
569	не на	1	1
570	который с	1	1
571	его как	2	1
572	о чем	2	1
573	для человека	3	1
574	для их	1	1
575	под влиянием	1	1
576	само содержание	1	1
577	человека к	2	1
578	и красота	1	1
579	остается и	1	1
580	к жизни	1	1
581	сравнению с	1	1
582	она есть	1	1
583	действительность для	1	1
584	связаны с	1	1
585	что же	1	1
586	самого себя	2	1
587	без этой	1	1
588	ко всему	1	1
589	у самого	2	1
590	в бесах	2	1
591	с этой	4	1
592	и нет	2	1
593	что есть	5	1
594	сих пор	2	1
595	походит на	1	1
596	самом темном	1	1
597	на одной	1	1
598	за его	1	1
599	процесса в	1	1
600	и часто	1	1
601	от человека	3	1
602	учению о	2	1
603	уже на	1	1
604	в самые	1	1
605	еще страшнее	1	1
606	мира и	5	1
607	братьях карамазовых	3	1
608	а к	1	1
609	достоевский пишет	1	1
610	в антропологии	1	1
611	и разные	1	1
612	бы в	2	1
613	конце концов	2	1
614	может в	1	1
615	есть уже	4	1
616	хотя в	1	1
617	отличается уже	1	1
618	отношении к	2	1
619	за этим	1	1
620	не знает	4	1
621	сохранить за	1	1
622	и зла	5	1
623	в свою	2	1
624	для души	1	1
625	жизни а	1	1
626	шекспира и	1	1
627	т е	2	1
628	он и	2	1
629	есть то	1	1
630	почти нет	1	1
631	ставрогина и	1	1
632	уже нельзя	1	1
633	к этой	2	1
634	в искусстве	1	1
635	во власть	1	1
636	смысле что	1	1
