N	2gram	Vinokur_Ku_3	Myslijsy
159	форма в	1	4
160	все это	2	4
161	в смысле	1	4
162	и от	1	4
163	тем более	5	4
164	мы должны	3	4
165	слово в	3	4
166	другой стороны	3	4
167	все что	1	4
168	я и	3	3
169	и есть	5	3
170	в первом	5	3
171	говорить о	6	3
172	и на	1	3
173	в чем	5	3
174	то слово	1	3
175	а только	1	3
176	не то	2	3
177	дает нам	2	3
178	более или	2	3
179	не можем	1	3
180	в целом	4	3
181	что она	5	3
182	при этом	6	3
183	т д	8	3
184	в силу	6	3
185	в каждом	1	3
186	не будет	1	3
187	что все	2	3
188	разница между	1	3
189	его в	2	3
190	предмета а	1	3
191	этого не	1	3
192	или менее	2	3
193	как бы	5	3
194	представить себе	1	3
195	одним и	2	3
196	образом и	1	3
197	тем не	9	3
198	есть еще	1	3
199	тому что	4	3
200	или что	1	3
201	на него	3	3
202	тогда и	1	3
203	того чтобы	11	3
204	заметить что	1	3
205	ни о	1	3
206	формы слова	1	3
207	могут быть	6	3
208	свою очередь	1	3
209	образа как	1	3
210	здесь как	2	3
211	в словах	1	3
212	со стороны	1	3
213	искусства и	1	3
214	время в	3	3
215	никак не	2	3
216	можно сказать	2	3
217	то тем	1	3
218	к другой	2	3
219	к нему	1	3
220	вслед за	1	3
221	и такое	1	3
222	же и	1	3
223	в начале	1	3
224	известным образом	1	3
225	каждое отдельное	1	3
226	за ним	1	3
227	никто не	1	3
228	прежде всего	9	3
229	само по	1	3
230	и вместе	1	3
231	себе представить	2	3
232	до сих	8	3
233	именно в	3	3
234	такое же	1	3
235	одной стороны	4	3
236	там где	3	3
237	так же	2	3
238	в ряду	3	3
239	том смысле	1	3
240	указанием на	1	3
241	одно только	2	3
242	сих пор	8	3
243	от нас	2	3
244	каждой из	2	3
245	тем и	1	3
246	это можно	1	3
247	к одной	1	3
248	в свою	1	3
249	не говоря	2	3
250	не знает	2	3
251	в последнем	1	3
252	в которой	1	3
253	как слово	2	3
254	к этому	1	3
255	в таком	4	3
256	таком случае	2	2
257	самом деле	14	2
258	это и	3	2
259	самый предмет	1	2
260	собственном смысле	2	2
261	в их	6	2
262	часть его	1	2
263	той же	3	2
264	содержания в	2	2
265	бы например	2	2
266	не столько	4	2
267	при таких	1	2
268	есть вместе	1	2
269	вопрос об	2	2
270	а тем	2	2
271	то он	3	2
272	что язык	1	2
273	о слове	5	2
274	к слову	1	2
275	тогда как	1	2
276	отношение к	3	2
277	этого единства	1	2
278	за пределы	2	2
279	что они	2	2
280	сама по	2	2
281	что внутренняя	1	2
282	все же	5	2
283	и той	1	2
284	далее и	1	2
285	целый ряд	4	2
286	какое именно	2	2
287	без нашего	1	2
288	со своей	1	2
289	есть дело	1	2
290	под ним	1	2
291	же слово	1	2
292	и тот	2	2
293	в образы	1	2
294	не могла	1	2
295	так сказать	2	2
296	и если	2	2
297	слово это	2	2
298	не как	2	2
299	слове или	1	2
300	с таким	1	2
301	но все	2	2
302	смысле в	1	2
303	не образ	1	2
304	не дает	2	2
305	входит в	1	2
306	ни в	3	2
307	образ предмета	1	2
308	показывает что	1	2
309	не всегда	1	2
310	несмотря на	1	2
311	во время	1	2
312	точки зрения	23	2
313	в своей	4	2
314	что такое	4	2
315	на первых	1	2
316	в которых	3	2
317	мысли и	2	2
318	перед собою	3	2
319	положим что	1	2
320	поэтического произведения	1	2
321	и звук	1	2
322	т п	41	2
323	даже в	1	2
324	мною в	1	2
325	что есть	2	2
326	она не	3	2
327	что с	1	2
328	например не	1	2
329	как о	3	2
330	но только	1	2
331	только не	1	2
332	такая же	2	2
333	из того	2	2
334	когда мы	3	2
335	указание на	1	2
336	в области	14	2
337	отказаться от	1	2
338	так например	1	2
339	то или	2	2
340	со значением	2	2
341	и о	4	2
342	в ее	4	2
343	языка и	2	2
344	в собственном	1	2
345	так в	2	2
346	каждого из	1	2
347	когда в	2	2
348	можно только	1	2
349	свою мысль	1	2
350	и с	3	2
351	связанное с	1	2
352	каждый раз	1	2
353	о том	6	2
354	но мы	2	2
355	и содержание	3	2
356	от него	1	2
357	собственно говоря	1	2
358	связь между	3	2
359	первых порах	1	2
360	этих слов	3	2
361	от них	1	2
362	язык есть	4	2
363	о предмете	1	2
364	и мы	1	2
365	и следует	2	2
366	эти последние	2	2
367	слово с	1	2
368	мы видим	1	2
369	одной из	1	2
370	единства образа	1	2
371	в поэтическом	1	2
372	в какой	3	2
373	которое мы	1	2
374	и после	1	2
375	но как	3	2
376	том чтобы	4	2
377	связи с	6	2
378	видеть что	1	2
379	в виде	1	2
380	был бы	3	2
381	в одном	2	2
382	но что	1	2
383	с общим	1	2
384	тут же	1	2
385	а с	3	2
386	самое слово	1	2
387	понятие о	2	2
388	или с	1	2
389	в речи	1	2
390	поэзия есть	1	2
391	эти слова	2	2
392	в разговоре	1	2
393	слово обозначающее	1	2
394	по своему	2	2
395	что же	5	2
396	зрения и	1	2
397	слов в	1	2
398	что как	3	2
399	быть не	2	2
400	с этой	3	2
401	еще раз	2	2
402	каждое из	1	2
403	перед нами	1	2
404	уже на	1	2
405	то не	2	2
406	в большей	2	2
407	язык не	2	2
408	слове как	1	2
409	же в	1	2
410	что вообще	3	2
411	отношении к	1	2
412	а образ	1	2
413	лишь тогда	1	2
414	в свой	1	2
415	первом случае	2	2
416	в свое	2	2
417	это в	2	2
418	и содержанием	1	2
419	знает как	1	1
420	отношения к	1	1
421	в сфере	1	1
422	слова сказал	1	1
423	фактического единства	1	1
424	в строгом	1	1
425	на самом	3	1
426	значении этого	1	1
427	тех же	4	1
428	и должны	1	1
429	бы для	1	1
430	было как	2	1
431	отношения между	4	1
432	когда человек	1	1
433	участия это	1	1
434	по преимуществу	3	1
435	не принимая	1	1
436	что эти	2	1
437	противном случае	1	1
438	должна быть	3	1
439	значение но	1	1
440	уже по	1	1
441	образа дает	1	1
442	поэзии и	1	1
443	чего в	1	1
444	языке нет	2	1
445	бы уже	2	1
446	единства она	1	1
447	же следует	1	1
448	нуждаются в	1	1
449	которую я	2	1
450	что если	2	1
451	вопрос о	11	1
452	чтобы не	2	1
453	и язык	1	1
454	мы называем	2	1
455	что многие	1	1
456	звуки языка	1	1
457	не выходим	1	1
458	имеет смысла	1	1
459	еще знание	1	1
460	в сущности	4	1
461	время как	1	1
462	но она	1	1
463	формою и	1	1
464	значит уже	1	1
465	как я	2	1
466	увидим ниже	1	1
467	группы и	1	1
468	и со	1	1
469	отличающее ее	1	1
470	в числе	4	1
471	того же	4	1
472	собою и	1	1
473	и говорить	2	1
474	было до	1	1
475	не иметь	1	1
476	нужно будет	2	1
477	слова вообще	2	1
478	он сам	1	1
479	это возможно	1	1
480	говоря уже	2	1
481	здесь не	2	1
482	бы то	1	1
483	без всякого	1	1
484	только после	3	1
485	справедливым и	1	1
486	от его	1	1
487	данном случае	4	1
488	легко может	1	1
489	но язык	2	1
490	отличие от	2	1
491	друг от	1	1
492	нет и	1	1
493	только путем	1	1
494	один и	2	1
495	которые не	1	1
496	и я	2	1
497	представим себе	1	1
498	чем же	2	1
499	всякого нового	1	1
500	время когда	1	1
501	предметы и	1	1
502	это был	1	1
503	что касается	1	1
504	еще и	2	1
505	помнить что	1	1
506	в противном	1	1
507	такой который	1	1
508	мы тем	1	1
509	ср также	1	1
510	хотя и	5	1
511	когда он	2	1
512	языке не	1	1
513	однако на	1	1
514	для которой	1	1
515	имеет в	2	1
516	увидим что	2	1
517	но в	2	1
518	не такое	1	1
519	роль играет	1	1
520	то в	3	1
521	на ней	1	1
522	и конечно	1	1
523	формы в	1	1
524	все эти	7	1
525	если мы	7	1
526	может считаться	1	1
527	все силы	1	1
528	такое значение	1	1
529	представить что	1	1
530	не те	1	1
531	то какое	1	1
532	формы не	1	1
533	все слова	1	1
534	в словаре	1	1
535	тому же	3	1
536	как он	2	1
537	но на	3	1
538	можно себе	1	1
539	что одна	2	1
540	как оно	1	1
541	главным образом	2	1
542	и таких	1	1
543	после этого	1	1
544	кроме фактического	1	1
545	что сказать	1	1
546	души впрочем	1	1
547	в понимании	1	1
548	как увидим	1	1
549	переходит от	1	1
550	языка нам	1	1
551	в корне	2	1
552	и вот	3	1
553	нам только	1	1
554	конечно такое	1	1
555	важную роль	1	1
556	образы принимаемые	1	1
557	свое время	2	1
558	что без	1	1
559	будем говорить	1	1
560	может понять	1	1
561	форме а	1	1
562	а вместе	1	1
563	здесь мы	1	1
564	не станем	2	1
565	мысль так	1	1
566	сознание и	1	1
567	нам остается	1	1
568	конечно в	1	1
569	таком же	1	1
570	том случае	4	1
571	в старину	1	1
572	именно язык	1	1
573	слова или	1	1
574	лишь в	8	1
575	заключается в	4	1
576	те или	1	1
577	образом если	1	1
578	мы на	1	1
579	искусства в	1	1
580	это не	3	1
581	с вопросом	2	1
582	приходит в	2	1
583	известных пределов	1	1
584	то увидим	1	1
585	само собою	2	1
586	истории языка	1	1
587	например и	1	1
588	или наоборот	1	1
589	для чего	1	1
590	здесь можно	5	1
591	труднее чем	1	1
592	б не	1	1
593	нам не	1	1
594	строгом смысле	1	1
595	от языка	2	1
596	и было	1	1
597	форма и	3	1
598	за предметы	1	1
599	это очевидно	1	1
600	мыслей не	1	1
601	легко будет	1	1
602	в этих	2	1
603	но если	3	1
604	таким же	1	1
605	последнее по	1	1
606	не зависит	1	1
607	в такой	1	1
608	с точки	16	1
609	чем более	1	1
610	можно убедиться	1	1
611	предметы существующие	1	1
612	соединение есть	1	1
613	что до	1	1
614	всякий раз	1	1
615	не будем	5	1
616	которые в	4	1
617	начнем с	1	1
618	но он	1	1
619	знание этого	2	1
620	друг другу	1	1
621	не звук	1	1
622	принимаемые нами	1	1
623	речи в	7	1
624	и более	3	1
625	в современном	1	1
626	однако в	2	1
627	не должно	1	1
628	того кто	1	1
629	между прочим	8	1
630	совокупность этих	1	1
631	к такой	2	1
632	в таких	2	1
633	о значении	2	1
634	мало того	1	1
635	меня не	1	1
636	ее с	1	1
637	на себе	1	1
638	в процессе	3	1
639	первая половина	1	1
640	из предыдущего	1	1
641	и именно	3	1
642	когда они	1	1
643	а может	1	1
644	чем не	1	1
645	значение этого	1	1
646	не могло	1	1
647	если ему	1	1
648	следовательно и	1	1
649	содержанием не	1	1
650	а еще	1	1
651	существующие независимо	1	1
652	возможно и	1	1
653	на язык	1	1
654	ничего не	6	1
655	тому содержанию	1	1
656	вопросом об	1	1
657	более что	2	1
658	такой случай	1	1
659	во всем	1	1
660	следует из	1	1
661	к работе	1	1
662	здесь же	1	1
663	людьми не	1	1
664	быть в	2	1
665	что на	3	1
666	содержания как	1	1
667	необходимости в	1	1
668	убеждения что	1	1
669	слова имеют	1	1
670	уже о	2	1
671	начиная с	1	1
672	вообще было	1	1
673	образом что	1	1
674	языке и	1	1
675	отличается от	2	1
676	же самое	1	1
677	из собеседников	2	1
678	всего что	1	1
679	качества и	1	1
680	ли что	1	1
681	достигнуть ясности	1	1
682	содержании это	1	1
683	особенности и	1	1
684	оттенки в	2	1
685	приходит к	1	1
686	из всего	2	1
687	от друга	1	1
688	в виду	8	1
689	связи со	1	1
690	соединение впечатлений	1	1
691	но самое	1	1
692	получает для	1	1
693	останавливаясь на	1	1
694	только то	3	1
695	от мысли	1	1
696	речи то	1	1
697	выражения и	1	1
698	на том	2	1
699	до самого	1	1
700	убеждение в	2	1
701	не с	2	1
702	ясно что	4	1
703	мог бы	2	1
704	и каждый	1	1
705	в силе	1	1
706	в результате	3	1
707	это только	1	1
708	понятно что	1	1
709	силу того	1	1
710	для этого	6	1
711	остановимся на	1	1
712	нас и	1	1
713	не отличающее	1	1
714	но здесь	1	1
715	если как	2	1
716	содержание этого	1	1
717	сводится к	1	1
718	именно потому	1	1
719	и здесь	2	1
720	то уже	1	1
721	при котором	2	1
722	все содержание	1	1
723	точно таким	1	1
724	с формою	1	1
725	одного из	1	1
726	одно то	1	1
727	после того	6	1
728	то вопрос	1	1
729	нас в	3	1
730	видно уже	1	1
731	раз и	2	1
732	содержанию которое	1	1
733	ее от	1	1
734	деле может	1	1
735	этому поводу	1	1
736	различие в	2	1
737	эти два	2	1
738	материал не	1	1
739	смысле может	1	1
740	и содержания	2	1
741	слова оказывается	1	1
742	деле в	1	1
743	что бы	1	1
744	форма кроме	1	1
745	уже потому	1	1
746	если это	2	1
747	следовало бы	1	1
748	заключается не	2	1
749	уже из	1	1
750	тех пор	4	1
751	что здесь	1	1
752	хорошо известно	1	1
753	каждая группа	1	1
754	себе еще	1	1
755	есть такой	1	1
756	фраза из	1	1
757	в произношении	1	1
758	в двух	2	1
759	нам о	2	1
760	только одной	1	1
761	тот же	6	1
762	право сказать	1	1
763	дает еще	1	1
764	нельзя например	1	1
765	в стороне	1	1
766	некотором внимании	1	1
767	который в	1	1
768	языков например	1	1
769	и ее	1	1
770	по этому	1	1
771	самое содержание	2	1
772	нашего участия	1	1
773	нас с	1	1
774	конечно не	2	1
775	имеет уже	1	1
776	языка хотя	1	1
777	в поэзии	5	1
778	души животного	1	1
779	отличным от	1	1
780	или даже	1	1
781	при помощи	1	1
782	его имени	1	1
783	языка но	3	1
784	мы знаем	1	1
785	а то	2	1
786	что следует	2	1
787	не находит	1	1
788	в известной	1	1
789	могло бы	3	1
790	этом слове	1	1
791	целом и	1	1
792	иначе как	1	1
793	случае когда	3	1
794	с определенным	1	1
795	очевидно не	1	1
796	содержания а	1	1
797	в систему	1	1
798	каждый из	1	1
799	другому и	1	1
800	не говорит	1	1
801	чем меньше	1	1
802	к самому	1	1
803	это будет	1	1
804	со всем	1	1
805	что тем	1	1
806	точек зрения	2	1
807	них в	1	1
808	есть язык	3	1
809	по своим	1	1
810	значении слова	2	1
811	труд и	1	1
812	могут иметь	1	1
813	через и	1	1
814	не входит	1	1
815	есть основная	1	1
816	превращается в	1	1
817	слов а	1	1
818	с нашей	1	1
819	может ли	1	1
820	на этот	2	1
821	нашей души	1	1
822	не означает	2	1
823	и непосредственно	1	1
824	при некотором	1	1
825	нашей точки	1	1
826	слова что	1	1
827	не об	1	1
828	только теперь	1	1
829	как именно	1	1
830	не видит	1	1
831	впечатлений в	1	1
832	общем смысле	1	1
833	входить в	1	1
834	в одной	1	1
835	все свое	1	1
836	намек на	1	1
837	с которою	1	1
838	в область	2	1
839	в данном	7	1
840	который мы	1	1
841	дело нашей	1	1
842	она есть	2	1
843	этих словах	1	1
844	несколько раз	1	1
845	научной мысли	1	1
846	таких условиях	1	1
847	исходя из	1	1
848	более сложных	1	1
849	как например	2	1
850	мысль а	1	1
851	и наши	1	1
852	означает еще	2	1
853	будет находиться	1	1
854	впрочем не	1	1
855	только для	2	1
856	читателя или	1	1
857	из ряда	2	1
858	к вопросу	2	1
859	слове а	1	1
860	слово к	1	1
861	вряд ли	1	1
862	это соединение	1	1
863	формы с	1	1
864	пор еще	3	1
865	от той	1	1
866	формы и	3	1
867	на время	1	1
868	о котором	1	1
869	так мы	1	1
870	которая в	1	1
871	как для	1	1
872	в эту	1	1
873	или нет	1	1
874	во французском	1	1
875	вообще в	1	1
876	я в	3	1
877	в самое	1	1
878	давно уже	1	1
879	есть здесь	1	1
880	до тех	4	1
881	менее есть	1	1
882	еще ничего	1	1
883	жизни может	1	1
884	дурные качества	1	1
885	я говорю	1	1
886	в народной	1	1
887	между ними	1	1
888	сделать некоторые	1	1
889	равно как	2	1
890	по одному	1	1
891	с ними	1	1
892	возможным только	1	1
893	части речи	1	1
894	следует помнить	1	1
895	находящихся в	1	1
896	есть и	1	1
897	от души	1	1
898	что то	1	1
899	это так	2	1
900	уже есть	1	1
901	и эта	1	1
902	понимать что	1	1
903	во всяком	2	1
904	смысле что	1	1
