N	2gram	Ircho_Kome_3	Problemy
263	те же	1	2
264	времени и	1	2
265	живет в	1	2
266	в которые	1	2
267	из одного	1	2
268	с ним	5	2
269	быть ни	1	2
270	между тем	2	2
271	от них	1	2
272	тем как	1	2
273	все время	2	2
274	пор не	2	2
275	реагирует на	1	2
276	он уже	1	2
277	же он	1	2
278	так что	6	2
279	да еще	1	2
280	раз в	2	2
281	принадлежащих к	1	2
282	в известной	2	2
283	а в	7	2
284	в других	3	2
285	к самому	1	2
286	для этого	1	2
287	он только	1	2
288	на этот	3	2
289	в руках	1	2
290	приравнивается к	1	2
291	что мы	2	2
292	вместе с	9	2
293	ним как	1	2
294	к жизни	1	2
295	в первой	1	2
296	для понимания	2	2
297	остается в	2	2
298	при всем	2	2
299	в результате	2	2
300	о котором	1	2
301	для нас	1	2
302	не дает	4	2
303	сказать что	1	2
304	в свое	2	2
305	выходят за	1	2
306	во сне	1	2
307	значение в	1	2
308	во всяком	3	2
309	все что	3	2
310	они не	1	2
311	я и	1	1
312	чтобы не	1	1
313	которой она	1	1
314	перед лицом	2	1
315	которую они	1	1
316	видеть в	1	1
317	над ней	3	1
318	в доме	10	1
319	из всех	2	1
320	побуждает его	1	1
321	сравнению с	2	1
322	а уж	1	1
323	это совершенно	1	1
324	площади и	1	1
325	выходит из	2	1
326	этой линии	1	1
327	беременна и	1	1
328	именно к	1	1
329	этом не	1	1
330	подсмотреть и	1	1
331	принадлежит к	1	1
332	на себе	1	1
333	на тему	1	1
334	от друга	1	1
335	из того	3	1
336	первого и	1	1
337	его роль	1	1
338	это время	1	1
339	в ней	4	1
340	и сами	1	1
341	между собой	4	1
342	от своей	2	1
343	из той	1	1
344	со словами	1	1
345	реагировать на	1	1
346	за свое	1	1
347	в нашем	1	1
348	в обеих	1	1
349	одним словом	1	1
350	прямо противоположным	1	1
351	могло быть	2	1
352	которую она	1	1
353	но как	1	1
354	очевидно и	1	1
355	в новом	1	1
356	друг от	1	1
357	и речи	4	1
358	можно отнести	1	1
359	к сожалению	1	1
360	приходит на	1	1
361	себя за	1	1
362	для создания	1	1
363	из уст	1	1
364	как к	1	1
365	ней в	2	1
366	достаточно назвать	1	1
367	что совершается	1	1
368	все остальные	2	1
369	переживания и	1	1
370	могли бы	1	1
371	было только	1	1
372	не являются	1	1
373	в ожидании	2	1
374	весь город	1	1
375	стороны мы	1	1
376	ситуации в	3	1
377	точку зрения	1	1
378	из жизни	1	1
379	в целом	3	1
380	зрения того	1	1
381	так или	2	1
382	его а	2	1
383	еще один	1	1
384	тому же	6	1
385	из его	2	1
386	ставит нас	1	1
387	и если	2	1
388	на его	2	1
389	что она	4	1
390	в ее	3	1
391	сказать в	1	1
392	человек не	1	1
393	главное в	1	1
394	и еще	3	1
395	эта последняя	1	1
396	он должен	1	1
397	в силу	2	1
398	в первом	1	1
399	полемики с	1	1
400	что у	1	1
401	чтобы их	1	1
402	речь с	1	1
403	служит теперь	1	1
404	базарной площади	1	1
405	от нее	3	1
406	здесь мы	1	1
407	что все	1	1
408	же не	1	1
409	а по	5	1
410	еще хуже	1	1
411	его в	8	1
412	выходит за	1	1
413	который и	1	1
414	о типе	1	1
415	и мы	3	1
416	в существенном	1	1
417	моменты в	1	1
418	этот человек	2	1
419	уж не	1	1
420	за ней	2	1
421	другому а	1	1
422	на афинской	1	1
423	он является	1	1
424	в них	3	1
425	на которую	1	1
426	ни одной	2	1
427	и разыгрывает	1	1
428	не всегда	1	1
429	несмотря на	4	1
430	друга в	1	1
431	мы знаем	2	1
432	чем в	3	1
433	нет ибо	1	1
434	с огромной	1	1
435	во время	6	1
436	бы на	1	1
437	от своего	1	1
438	при изучении	1	1
439	не последнее	1	1
440	молодого человека	14	1
441	не должен	1	1
442	по сравнению	2	1
443	место в	1	1
444	мы в	1	1
445	не столько	1	1
446	для всякого	1	1
447	такую же	1	1
448	друг другу	1	1
449	обращение к	1	1
450	того типа	1	1
451	однако в	4	1
452	в устах	1	1
453	и под	1	1
454	а вот	1	1
455	и вся	1	1
456	тому что	2	1
457	быть лишь	1	1
458	начиная от	2	1
459	вплоть до	2	1
460	которых почти	1	1
461	бы сразу	1	1
462	виду что	1	1
463	самого начала	4	1
464	что ему	2	1
465	дело не	2	1
466	что их	2	1
467	и притом	1	1
468	и остается	1	1
469	по тону	1	1
470	к этим	1	1
471	как его	1	1
472	и два	1	1
473	приходится прибегать	1	1
474	в самых	1	1
475	и снова	1	1
476	о них	1	1
477	человека по	1	1
478	ним а	1	1
479	примерно в	3	1
480	и без	2	1
481	и весь	1	1
482	и лишь	1	1
483	всего на	1	1
484	его можно	1	1
485	ему и	2	1
486	связи с	5	1
487	в сознании	1	1
488	что речь	1	1
489	становится объектом	1	1
490	что на	1	1
491	в области	2	1
492	ну а	1	1
493	нисколько не	3	1
494	человека в	2	1
495	всего в	1	1
496	что наш	1	1
497	бы он	3	1
498	перед его	1	1
499	все еще	2	1
500	что при	1	1
501	но сама	1	1
502	правда не	1	1
503	и поэтому	4	1
504	им в	1	1
505	а затем	2	1
506	того чтобы	6	1
507	подходе к	1	1
508	здесь также	1	1
509	перед необходимостью	1	1
510	с самого	4	1
511	она только	1	1
512	роль в	2	1
513	не с	2	1
514	собой в	1	1
515	во многом	1	1
516	говорить с	1	1
517	высказывание из	1	1
518	это только	1	1
519	они становятся	1	1
520	в эпоху	2	1
521	стремление к	1	1
522	не был	1	1
523	это я	1	1
524	нашей работы	1	1
525	за пределами	2	1
526	его жизни	1	1
527	делает возможным	1	1
528	или на	1	1
529	никакой необходимости	1	1
530	на что	1	1
531	после того	1	1
532	все его	1	1
533	звучит так	1	1
534	диалога с	1	1
535	может не	1	1
536	которая до	1	1
537	там говорят	1	1
538	он его	1	1
539	же нет	1	1
540	три раза	1	1
541	являются в	1	1
542	или иначе	2	1
543	этих слов	2	1
544	она здесь	1	1
545	во втором	1	1
546	на одном	1	1
547	из своего	3	1
548	говоря что	1	1
549	и она	1	1
550	войдя в	1	1
551	известно что	1	1
552	но так	1	1
553	на которой	1	1
554	один из	3	1
555	себя с	1	1
556	в двух	3	1
557	взятые вместе	1	1
558	мы видим	1	1
559	в какой	3	1
560	после появления	2	1
561	в стороне	1	1
562	должен был	4	1
563	приходит в	1	1
564	это же	1	1
565	с одной	3	1
566	со всеми	1	1
567	в эти	1	1
568	человека с	1	1
569	и у	1	1
570	друг за	1	1
571	одной точке	1	1
572	обстоит дело	2	1
573	рассказывает о	1	1
574	его и	1	1
575	к своим	1	1
576	что герои	1	1
577	на своего	1	1
578	всяком случае	3	1
579	без слов	1	1
580	ты меня	1	1
581	себя от	2	1
582	среди которых	3	1
583	ее не	1	1
584	при всей	2	1
585	не о	3	1
586	близко к	1	1
587	может служить	1	1
588	некоторые исследователи	1	1
589	вид что	1	1
590	чувствует себя	2	1
591	жизни в	1	1
592	из двух	1	1
593	от ее	1	1
594	одной стороны	3	1
595	нас перед	1	1
596	со стороны	11	1
597	даже не	3	1
598	о своей	1	1
599	для героев	1	1
600	а именно	1	1
601	уходит в	1	1
602	только один	2	1
603	было и	1	1
604	а с	1	1
605	в живых	1	1
606	что не	3	1
607	отношения в	1	1
608	что для	2	1
609	точке зрения	1	1
610	положений и	1	1
611	в некоторых	1	1
612	в соответствии	1	1
613	опять же	2	1
614	ничем не	4	1
615	не на	1	1
616	однако и	1	1
617	у его	1	1
618	человек в	1	1
619	с рассказом	1	1
620	мы остановимся	1	1
621	у порога	1	1
622	и ты	2	1
623	и ему	1	1
624	в связи	4	1
625	как ни	1	1
626	именно поэтому	1	1
627	этот рассказ	1	1
628	в сторону	1	1
629	к лицу	1	1
630	каждом из	1	1
631	и особенно	2	1
632	до этого	2	1
633	и потому	1	1
634	как это	5	1
635	относятся к	1	1
636	отрывок из	2	1
637	за другом	1	1
638	о возможности	1	1
639	достаточно сравнить	2	1
640	далекого от	1	1
641	вдали от	1	1
642	лицом к	1	1
643	вот я	1	1
644	в тех	1	1
645	и там	1	1
646	в мир	1	1
647	пользу приносит	1	1
648	что служит	1	1
649	в это	1	1
650	основание для	1	1
651	еще раз	1	1
652	этом случае	2	1
653	будет и	1	1
654	глубины и	1	1
655	не любил	1	1
656	все вопросы	1	1
657	образом как	1	1
658	берет его	1	1
659	но наиболее	1	1
660	известной степени	2	1
661	не знаем	1	1
662	мысли не	1	1
663	самое главное	1	1
664	что там	1	1
665	отношений и	1	1
666	котором он	1	1
667	в другой	1	1
668	своей собственной	1	1
669	а к	1	1
670	обращается к	3	1
671	этом уже	1	1
672	себя самого	1	1
673	нет ничего	2	1
674	к этой	2	1
675	конце концов	2	1
676	иначе обстоит	2	1
677	причем эта	1	1
678	все они	1	1
679	ни было	2	1
680	по поводу	1	1
681	друг против	1	1
682	ты не	1	1
683	в свою	7	1
684	наконец не	1	1
685	с ней	1	1
686	была бы	1	1
687	в частности	3	1
688	прибегать к	1	1
689	жизни а	1	1
690	из своей	1	1
691	этой сцены	1	1
692	на это	3	1
693	можно назвать	1	1
694	в своих	2	1
695	и эта	1	1
696	это в	2	1
697	против друга	1	1
698	к этому	6	1
699	как на	1	1
700	в таком	2	1
701	впрочем что	1	1
