N	2gram	Bakhtin_Fr_8	VeschiIm
438	и является	1	1
439	это слово	1	1
440	к живой	1	1
441	если имя	1	1
442	так называемый	1	1
443	хочет быть	1	1
444	только с	1	1
445	в каком	2	1
446	с другом	1	1
447	и оно	1	1
448	применения и	1	1
449	нет ни	2	1
450	не могут	1	1
451	могут быть	1	1
452	новые вещи	1	1
453	его значение	1	1
454	единым и	1	1
455	они стали	1	1
456	им в	1	1
457	из всего	1	1
458	на нем	1	1
459	ведь они	1	1
460	таит в	1	1
461	и от	1	1
462	только не	2	1
463	прямо и	1	1
464	с самого	1	1
465	то время	2	1
466	в пределах	5	1
467	ее наиболее	2	1
468	смысле но	1	1
469	стремиться к	1	1
470	на том	1	1
471	в другом	3	1
472	здесь как	2	1
473	лишь ее	1	1
474	когда в	2	1
475	с реальными	1	1
476	от вещей	1	1
477	или иной	1	1
478	это существенно	1	1
479	и вещи	2	1
480	условиях не	2	1
481	не был	4	1
482	или от	1	1
483	на что	1	1
484	а также	3	1
485	связанной с	1	1
486	должно было	1	1
487	об именах	1	1
488	язык и	2	1
489	от них	1	1
490	и вещей	4	1
491	на одном	2	1
492	конкретной и	1	1
493	этого имени	2	1
494	но конечно	1	1
495	а именно	1	1
496	на отдельные	1	1
497	к которому	3	1
498	этом смысле	1	1
499	но с	2	1
500	но тот	1	1
501	свет и	1	1
502	целое не	1	1
503	тем или	1	1
504	и так	1	1
505	впрочем и	1	1
506	не было	5	1
507	с одной	4	1
508	образом что	1	1
509	именно на	1	1
510	никакой особой	1	1
511	где они	1	1
512	для всех	1	1
513	конечно не	4	1
514	не можем	1	1
515	и у	1	1
516	так можно	1	1
517	не знать	1	1
518	в виде	2	1
519	в начале	1	1
520	они носили	1	1
521	это требует	1	1
522	к своим	1	1
523	мы переходим	1	1
524	зрения на	2	1
525	соотнесение с	1	1
526	обращался к	1	1
527	на части	1	1
528	слова в	1	1
529	вовсе не	6	1
530	к первой	1	1
531	как его	1	1
532	у него	7	1
533	и вместе	1	1
534	в других	2	1
535	нужно сказать	1	1
536	в очень	1	1
537	где в	1	1
538	и реальных	1	1
539	до сих	8	1
540	осмысления и	1	1
541	которых мы	1	1
542	и прежде	1	1
543	мы еще	1	1
544	так вот	1	1
545	и существует	1	1
546	говорит о	2	1
547	в некоторых	3	1
548	одной стороны	2	1
549	и самый	3	1
550	жизнь в	1	1
551	его как	2	1
552	если этот	1	1
553	из моментов	1	1
554	он становится	2	1
555	все вообще	1	1
556	нет ничего	1	1
557	и она	1	1
558	границы между	6	1
559	есть такое	1	1
560	о различных	1	1
561	их к	1	1
562	из которых	2	1
563	в столь	1	1
564	он говорит	2	1
565	расстояние между	1	1
566	друг с	1	1
567	научной терминологии	1	1
568	мы сказали	1	1
569	этого слова	1	1
570	слова и	3	1
571	сих пор	8	1
572	их конкретной	1	1
573	не больше	1	1
574	к другим	1	1
575	понятий и	1	1
576	этот образ	1	1
577	его нет	1	1
578	его с	1	1
579	о котором	1	1
580	и внешней	1	1
581	вообще в	1	1
582	ибо в	1	1
583	отвлеченный и	1	1
584	и отвечает	1	1
585	на более	1	1
586	носитель ее	1	1
587	этих элементов	1	1
588	одной из	3	1
589	слово в	1	1
590	только как	1	1
591	другой стороны	2	1
592	существует в	1	1
593	дело с	1	1
594	к его	3	1
595	этот третий	1	1
596	из этого	1	1
597	из своей	1	1
598	в действительности	2	1
599	два человека	1	1
600	то оно	1	1
601	и смысловым	1	1
602	своей части	3	1
603	и эта	2	1
604	к этому	2	1
605	они не	5	1
606	гораздо более	1	1
