N	2gram	Tiupa_Lite_1	Myshleni
104	в себе	7	4
105	в нашем	1	4
106	на то	1	4
107	на этом	2	4
108	не умеет	1	4
109	и того	2	4
110	одного и	1	4
111	не в	8	4
112	в сознании	2	4
113	что при	1	4
114	на основе	1	4
115	что и	1	4
116	именно в	1	4
117	между этими	1	4
118	в качестве	17	4
119	мы знаем	1	4
120	в состоянии	1	4
121	друг друга	4	4
122	в частности	15	4
123	к жизни	1	4
124	они не	1	4
125	ту же	2	3
126	за собой	1	3
127	с его	5	3
128	из этих	2	3
129	очевидно что	1	3
130	как в	5	3
131	представляет собой	4	3
132	в случае	4	3
133	при этом	19	3
134	с ней	1	3
135	в плане	1	3
136	и по	1	3
137	в каждом	1	3
138	для всей	2	3
139	а по	1	3
140	каждой новой	1	3
141	в них	1	3
142	иначе говоря	1	3
143	как частный	1	3
144	что такое	2	3
145	в их	3	3
146	когда ребенок	1	3
147	значение слова	1	3
148	в основе	3	3
149	это мы	1	3
150	по своей	3	3
151	связи с	6	3
152	этом отношении	2	3
153	отличается от	1	3
154	представляют собой	1	3
155	совершается в	1	3
156	только то	2	3
157	в себя	2	3
158	мог бы	1	3
159	и здесь	1	3
160	и т.д	1	3
161	до сих	1	3
162	во втором	2	3
163	в его	7	3
164	и только	2	3
165	в сферу	2	3
166	один из	3	3
167	и его	4	3
168	в нашей	2	3
169	до конца	1	3
170	представить себе	1	3
171	нуждается в	3	3
172	а не	16	3
173	но как	1	3
174	как это	8	3
175	сих пор	1	3
176	в целом	8	3
177	отношении к	1	3
178	в ходе	1	3
179	не знает	1	3
180	нашей мысли	1	3
181	в своих	4	3
182	одним из	5	2
183	самом деле	2	2
184	с более	1	2
185	к общему	2	2
186	он сам	1	2
187	а только	2	2
188	к которой	1	2
189	что они	1	2
190	прежде всего	11	2
191	все же	4	2
192	между двумя	1	2
193	как таковое	1	2
194	все эти	2	2
195	в последнее	1	2
196	оказывается не	2	2
197	в обратном	1	2
198	ключ к	1	2
199	состоит в	11	2
200	к одному	1	2
201	с этой	5	2
202	различие между	2	2
203	в другом	2	2
204	несмотря на	3	2
205	раз и	2	2
206	в этих	1	2
207	в своей	4	2
208	которого является	1	2
209	в котором	1	2
210	в которых	1	2
211	что я	2	2
212	и более	1	2
213	что чем	1	2
214	не менее	7	2
215	она не	1	2
216	на котором	1	2
217	в уме	4	2
218	но только	1	2
219	не могло	2	2
220	казалось бы	5	2
221	имеем дело	1	2
222	к определенному	1	2
223	перейти к	1	2
224	и от	1	2
225	последнее время	1	2
226	как с	1	2
227	на том	2	2
228	еще в	4	2
229	для этого	4	2
230	новых и	2	2
231	на вопрос	1	2
232	при котором	1	2
233	в значительной	1	2
234	языка на	1	2
235	и является	2	2
236	своего собственного	1	2
237	для всех	1	2
238	если мы	1	2
239	только на	2	2
240	за ним	1	2
241	на одном	1	2
242	из них	4	2
243	в одном	1	2
244	в конце	4	2
245	у него	3	2
246	с другой	3	2
247	чем он	1	2
248	во второй	1	2
249	и др	3	2
250	исходит из	3	2
251	более того	1	2
252	не на	2	2
253	была бы	1	2
254	понятие о	1	2
255	в связи	4	2
256	общности мы	1	2
257	все более	2	2
258	в иной	1	2
259	в данном	5	2
260	в пользу	1	2
261	по существу	1	2
262	в любом	2	2
263	для нас	1	2
264	от него	1	2
265	у них	1	2
266	только что	1	2
267	в ссср	1	2
268	а в	3	2
269	другой стороны	1	2
270	имеет место	1	2
271	из этого	1	2
272	если б	1	1
273	не остается	2	1
274	тех же	3	1
275	из его	2	1
276	чем категория	1	1
277	едва ли	1	1
278	есть не	1	1
279	для своего	2	1
280	и само	2	1
281	в словесном	1	1
282	нам в	1	1
283	есть нечто	1	1
284	но даже	1	1
285	ему в	1	1
286	и он	1	1
287	свою очередь	1	1
288	быть в	1	1
289	в различных	1	1
290	появляется и	1	1
291	на самом	1	1
292	ответ на	1	1
293	не просто	1	1
294	за пределы	2	1
295	один и	1	1
296	отнюдь не	2	1
297	в центре	1	1
298	его на	1	1
299	общего с	2	1
300	как к	1	1
301	деятельность по	1	1
302	перед нами	1	1
303	просто как	1	1
304	неизмеримо более	1	1
305	тем же	3	1
306	имеет в	1	1
307	не можем	1	1
308	как то	1	1
309	в учебниках	1	1
310	он в	1	1
311	не оставляет	2	1
312	так было	1	1
313	с их	3	1
314	в употреблении	1	1
315	означает для	1	1
316	как он	2	1
317	обнаруживает в	1	1
318	оказывается невозможным	1	1
319	же именно	1	1
320	потребности в	1	1
321	роли в	1	1
322	все перечисленные	1	1
323	в понимании	1	1
324	не как	4	1
325	качестве своего	1	1
326	удивительно поэтому	1	1
327	каком отношении	1	1
328	или иных	1	1
329	но все	1	1
330	и за	1	1
331	бы они	1	1
332	и с	1	1
333	знает что	1	1
334	это было	1	1
335	может стать	1	1
336	далеко не	3	1
337	он и	3	1
338	основывается на	1	1
339	ведет к	4	1
340	потому и	1	1
341	или иными	1	1
342	места в	1	1
343	во время	1	1
344	но до	1	1
345	теми или	1	1
346	это делает	1	1
347	не столько	5	1
348	равной мере	1	1
349	в отличие	5	1
350	не исчерпывается	1	1
351	до последнего	1	1
352	не удивительно	1	1
353	который всегда	1	1
354	тех законов	1	1
355	однако не	1	1
356	тем не	2	1
357	не должно	1	1
358	на всю	1	1
359	даже в	2	1
360	сознания по	1	1
361	на один	2	1
362	что есть	1	1
363	случае в	1	1
364	что ему	3	1
365	дело в	3	1
366	одна из	3	1
367	к новым	1	1
368	это всегда	1	1
369	к изучению	1	1
370	например что	1	1
371	когда они	1	1
372	отличное от	1	1
373	дело не	2	1
374	а для	2	1
375	при наличии	1	1
376	как новый	1	1
377	впрочем в	1	1
378	в наше	1	1
379	как следует	1	1
380	в каком	1	1
381	в действительности	1	1
382	в момент	1	1
383	с легкостью	1	1
384	человека в	1	1
385	более с	2	1
386	на это	2	1
387	в работах	1	1
388	ничего общего	1	1
389	такова логика	1	1
390	и о	1	1
391	не для	1	1
392	подобно тому	2	1
393	в ее	1	1
394	данном случае	4	1
395	другом но	1	1
396	вопрос что	1	1
397	не мог	3	1
398	решающую роль	1	1
399	по аналогии	3	1
400	возникающее в	1	1
401	собой и	1	1
402	деятельности как	1	1
403	о том	2	1
404	это вполне	1	1
405	никак не	1	1
406	что его	3	1
407	и который	1	1
408	самому себе	1	1
409	ни на	1	1
410	к нему	1	1
411	друга а	1	1
412	том или	1	1
413	между тем	2	1
414	от восприятия	1	1
415	образом является	1	1
416	что же	1	1
417	в лучшем	1	1
418	это приводит	1	1
419	второй половине	1	1
420	по собственному	1	1
421	как например	1	1
422	тот же	1	1
423	среди других	1	1
424	это во-первых	1	1
425	текст как	2	1
426	не идет	1	1
427	может оказаться	1	1
428	он уже	1	1
429	который в	1	1
430	воздействие на	2	1
431	с одной	2	1
432	оказывается в	1	1
433	уже не	7	1
434	и у	1	1
435	значения слов	1	1
436	то и	2	1
437	в значении	1	1
438	оно в	1	1
439	в виде	1	1
440	в начале	1	1
441	особую и	1	1
442	их как	1	1
443	к мысли	1	1
444	это место	1	1
445	слова в	1	1
446	второй стадии	1	1
447	вовсе не	1	1
448	и бесконечно	1	1
449	отличие от	5	1
450	во всей	1	1
451	раннего детства	1	1
452	а те	1	1
453	всегда больше	1	1
454	со специфической	1	1
455	а потому	2	1
456	нужно было	1	1
457	и даже	3	1
458	или иной	2	1
459	нельзя сказать	1	1
460	с той	1	1
461	еще и	3	1
462	наконец в	1	1
463	а с	1	1
464	по тем	1	1
465	процесс в	1	1
466	а на	1	1
467	из наиболее	2	1
468	нарастает и	1	1
469	только как	1	1
470	имеет своей	1	1
471	одну из	2	1
472	собой мы	1	1
473	если не	1	1
474	игру в	1	1
475	и во	1	1
476	эти слова	1	1
477	путь от	1	1
478	с общей	1	1
479	из которых	1	1
480	к своему	1	1
481	одной стороны	2	1
482	если оно	2	1
483	тому как	2	1
484	в ответ	1	1
485	самого себя	3	1
486	эту мысль	1	1
487	сам не	1	1
488	самым к	1	1
489	с восприятием	3	1
490	менее важным	2	1
491	в это	1	1
492	ли не	3	1
493	тенденцию к	1	1
494	аналогии с	3	1
495	лучшем случае	1	1
496	поэтому что	1	1
497	этом и	1	1
498	которые были	1	1
499	становится ясным	1	1
500	тех или	1	1
501	другой к	1	1
502	словами то	1	1
503	его собственными	1	1
504	при таком	1	1
505	это как	2	1
506	своей собственной	2	1
507	на первый	1	1
508	последнего времени	1	1
509	особого рода	2	1
510	тем более	2	1
511	не должен	3	1
512	только с	1	1
513	на языке	1	1
514	это еще	1	1
515	в равной	2	1
516	могли быть	1	1
517	пришла к	1	1
518	должен быть	2	1
519	может и	1	1
520	в свою	1	1
521	необходимо было	1	1
522	лишь тогда	1	1
523	впервые в	1	1
524	совершенно не	1	1
525	но эти	1	1
526	т.е как	1	1
527	к этому	1	1
528	значение в	1	1
529	все что	1	1
530	этой точки	3	1
531	том числе	1	1
