N	2gram	Propp_Isto_3	KulturaY
135	отнюдь не	1	3
136	что как	1	3
137	и к	3	3
138	что это	1	3
139	бы не	1	3
140	тому же	2	3
141	он не	5	3
142	в первую	1	3
143	и вот	2	3
144	и с	4	3
145	с этой	1	3
146	мы видели	13	3
147	но если	1	3
148	в которых	2	3
149	и более	2	3
150	она не	4	3
151	в то	2	3
152	не имеет	2	3
153	должна быть	1	3
154	что на	4	3
155	в каком	1	3
156	обстоятельство что	1	3
157	силу которых	1	3
158	не есть	1	3
159	только то	1	3
160	но и	12	3
161	нас в	1	3
162	это не	6	3
163	и только	1	3
164	этот вопрос	2	3
165	и действительно	2	3
166	уже в	1	3
167	не знать	1	3
168	ни в	2	3
169	могло бы	1	3
170	мы находим	1	3
171	ставит себе	1	3
172	то это	2	3
173	а именно	4	3
174	в англии	1	3
175	и пр	11	3
176	там где	7	3
177	но для	1	3
178	это уже	1	3
179	к тому	3	3
180	мы должны	7	3
181	другой стороны	7	3
182	они не	4	3
183	также что	1	2
184	таком случае	1	2
185	и через	1	2
186	отношению к	2	2
187	к нашей	2	2
188	мы имеем	19	2
189	на себя	2	2
190	как я	1	2
191	случаи когда	4	2
192	быть в	1	2
193	здесь не	3	2
194	в различных	1	2
195	не то	1	2
196	случай когда	1	2
197	не все	6	2
198	не просто	1	2
199	что они	8	2
200	относится к	2	2
201	более чем	1	2
202	смысле этого	1	2
203	и как	3	2
204	но в	10	2
205	еще на	1	2
206	очень много	2	2
207	он в	1	2
208	и тот	1	2
209	если же	1	2
210	в корне	1	2
211	состоит в	3	2
212	на этом	4	2
213	но все	2	2
214	это конечно	1	2
215	его в	3	2
216	с другими	1	2
217	я все	1	2
218	приходит в	3	2
219	становится и	1	2
220	чем в	1	2
221	такой же	2	2
222	как таковой	2	2
223	меняется и	1	2
224	в этих	11	2
225	из того	2	2
226	в котором	2	2
227	не как	1	2
228	своего рода	1	2
229	если это	3	2
230	однако в	1	2
231	в таких	1	2
232	себе целью	1	2
233	это еще	2	2
234	по своему	1	2
235	в русском	2	2
236	никак не	1	2
237	отличается от	1	2
238	бы составить	1	2
239	такая же	1	2
240	совершенно ясно	1	2
241	так в	6	2
242	в пределах	4	2
243	в дальнейшем	4	2
244	примеров можно	1	2
245	на том	3	2
246	есть также	1	2
247	по тому	1	2
248	что дело	1	2
249	все те	1	2
250	и здесь	7	2
251	при котором	1	2
252	можно сказать	2	2
253	как они	1	2
254	можно видеть	2	2
255	эти два	3	2
256	она может	1	2
257	указывает что	1	2
258	на очень	2	2
259	может оказаться	1	2
260	все они	1	2
261	именно на	1	2
262	в качестве	2	2
263	конечно не	1	2
264	то и	6	2
265	тем чтобы	1	2
266	не дает	2	2
267	он имеет	1	2
268	а то	2	2
269	в одном	2	2
270	в некоторых	5	2
271	этой системы	2	2
272	так то	1	2
273	перейти к	2	2
274	в особенности	2	2
275	правил и	1	2
276	на этот	1	2
277	не означает	1	2
278	именно так	2	2
279	в свете	5	2
280	подобного рода	1	2
281	о чем	1	2
282	что мы	1	2
283	чем же	1	2
284	в частности	5	2
285	вместе с	9	2
286	можно будет	1	2
287	так же	3	2
288	это те	1	2
289	в область	1	2
290	тому как	1	2
291	в тех	2	2
292	только для	1	2
293	все это	1	2
294	кроме того	1	2
295	к вопросу	1	2
296	мы найдем	2	2
297	указать на	2	2
298	то не	2	2
299	не с	2	2
300	еще более	2	2
301	главным образом	1	2
302	не знает	1	2
303	для каждой	1	2
304	равно как	3	2
305	является и	1	2
306	это так	1	2
307	и иной	1	2
308	это в	1	2
309	во всяком	2	2
310	том числе	1	2
311	видели есть	1	1
312	ту же	2	1
313	например в	2	1
314	же как	2	1
315	доступ в	1	1
316	что ты	4	1
317	эти случаи	3	1
318	самых разнообразных	1	1
319	и то	2	1
320	бы для	1	1
321	будем мы	1	1
322	не имеют	2	1
323	от таких	1	1
324	из всех	1	1
325	в несколько	1	1
326	или с	1	1
327	возразить что	2	1
328	этого нет	1	1
329	бы что	1	1
330	на место	1	1
331	установить что	1	1
332	и новые	2	1
333	такое положение	1	1
334	время как	2	1
335	но она	2	1
336	на себе	1	1
337	в большом	8	1
338	связана с	3	1
339	увидим ниже	3	1
340	не совсем	3	1
341	как не	1	1
342	к общему	1	1
343	и на	4	1
344	между собой	1	1
345	он сам	1	1
346	мы будем	1	1
347	внутри этой	2	1
348	в сторону	2	1
349	не входит	1	1
350	тогда как	1	1
351	тут же	1	1
352	нет и	1	1
353	которые не	1	1
354	в одной	3	1
355	с этим	8	1
356	если на	1	1
357	можно возразить	1	1
358	это был	1	1
359	перед нами	1	1
360	тех случаях	1	1
361	которое и	1	1
362	хотя я	1	1
363	е с	1	1
364	каким-то образом	1	1
365	со своей	1	1
366	действия и	1	1
367	на той	1	1
368	ни один	2	1
369	этим я	1	1
370	сторону дела	1	1
371	интересно что	1	1
372	имеем в	4	1
373	случае можно	2	1
374	и те	1	1
375	какую роль	1	1
376	почти всегда	1	1
377	если он	2	1
378	не могла	2	1
379	этот процесс	1	1
380	он все	3	1
381	всех этих	2	1
382	моменты которые	1	1
383	напоминает о	2	1
384	образом и	2	1
385	есть один	1	1
386	иногда бывают	1	1
387	еще здесь	1	1
388	ему на	1	1
389	одной и	1	1
390	его от	1	1
391	смысле как	1	1
392	будем говорить	1	1
393	так например	1	1
394	и наоборот	1	1
395	мне в	1	1
396	здесь мы	5	1
397	не будет	1	1
398	в другом	2	1
399	входит в	1	1
400	ничего удивительного	1	1
401	подходит к	1	1
402	брать не	1	1
403	известно что	2	1
404	формы которые	1	1
405	после этого	2	1
406	которая в	1	1
407	рассказывает что	1	1
408	что изучение	1	1
409	тех которые	1	1
410	случае к	1	1
411	просто более	1	1
412	они то	1	1
413	все равно	3	1
414	показывает что	5	1
415	не всегда	4	1
416	и уже	2	1
417	для чего	1	1
418	это очевидно	1	1
419	не мог	2	1
420	стороны ее	1	1
421	и становится	1	1
422	одна группа	1	1
423	во время	6	1
424	и ее	3	1
425	в следующем	1	1
426	в такой	1	1
427	всяком случае	2	1
428	на месте	2	1
429	можно понимать	1	1
430	она в	1	1
431	указать что	3	1
432	представление о	3	1
433	мы теперь	1	1
434	одном из	3	1
435	не самый	1	1
436	нельзя было	1	1
437	и той	1	1
438	составить предмет	1	1
439	для данного	1	1
440	друг другу	2	1
441	о его	1	1
442	связано с	4	1
443	действительно есть	1	1
444	богу что	1	1
445	для нее	2	1
446	даже в	2	1
447	случае мы	1	1
448	ему как	2	1
449	случае в	2	1
450	так он	1	1
451	здесь могут	2	1
452	стоит в	2	1
453	как можно	1	1
454	меня не	1	1
455	в русской	3	1
456	например не	1	1
457	правда в	1	1
458	ее с	1	1
459	и остается	1	1
460	как следует	2	1
461	функцию в	1	1
462	для всего	1	1
463	здесь может	2	1
464	так далеко	1	1
465	казалось бы	1	1
466	именно с	1	1
467	те моменты	1	1
468	во всем	1	1
469	и его	4	1
470	как будто	2	1
471	к таким	1	1
472	этот в	1	1
473	начиная с	1	1
474	такие случаи	1	1
475	в материалах	1	1
476	и другой	1	1
477	лежит в	1	1
478	в самых	2	1
479	в одну	1	1
480	в особую	1	1
481	на это	2	1
482	поставить вопрос	2	1
483	приходит к	1	1
484	значении в	1	1
485	основываясь на	1	1
486	но по	3	1
487	от друга	1	1
488	свою очередь	1	1
489	но далеко	1	1
490	здесь также	1	1
491	уже потому	1	1
492	но во-первых	1	1
493	можно установить	5	1
494	с ростом	1	1
495	никогда не	3	1
496	что каждый	1	1
497	это вовсе	1	1
498	каждого из	1	1
499	она была	1	1
500	можно только	3	1
501	часто в	1	1
502	имеется в	1	1
503	таких примеров	2	1
504	силу того	1	1
505	и делают	1	1
506	как указано	2	1
507	означает что	1	1
508	но здесь	1	1
509	при том	1	1
510	связанное с	2	1
511	оказаться весьма	1	1
512	это должно	1	1
513	вот почему	2	1
514	на этой	1	1
515	одного из	2	1
516	с того	2	1
517	предметы которые	1	1
518	по этому	1	1
519	к нему	5	1
520	но он	4	1
521	которой мы	1	1
522	ее от	1	1
523	тем как	1	1
524	предмета а	1	1
525	материал не	1	1
526	уже только	2	1
527	что бы	1	1
528	также в	1	1
529	дом есть	1	1
530	все время	2	1
531	не знаю	8	1
532	далеко что	1	1
533	в него	2	1
534	но тут	1	1
535	что здесь	6	1
536	быть и	3	1
537	а если	3	1
538	оказалось что	1	1
539	себе внимание	1	1
540	и дело	1	1
541	мы видим	8	1
542	одной из	1	1
543	с ними	3	1
544	этого можно	1	1
545	мы увидим	3	1
546	эту задачу	1	1
547	будет для	1	1
548	и так	2	1
549	они могут	2	1
550	который в	1	1
551	от них	3	1
552	нам важно	2	1
553	с какой	1	1
554	и др	2	1
555	своей целью	1	1
556	не можем	1	1
557	стоит на	3	1
558	вернуться к	1	1
559	в виде	2	1
560	в начале	1	1
561	раньше чем	3	1
562	этому вопросу	1	1
563	на ней	5	1
564	или даже	1	1
565	при помощи	3	1
566	и обратно	1	1
567	не стал	1	1
568	за ним	3	1
569	характерно что	1	1
570	мы знаем	2	1
571	же переносится	1	1
572	и их	1	1
573	в особых	1	1
574	никто не	2	1
575	мы рассмотрели	1	1
576	то время	2	1
577	только с	1	1
578	не говорит	1	1
579	к одной	1	1
580	не противоречит	5	1
581	друг от	1	1
582	из приведенных	3	1
583	возможно что	6	1
584	со стороны	3	1
585	так не	1	1
586	же функцию	1	1
587	меняются и	1	1
588	сюда же	2	1
589	и тех	1	1
590	в каких	1	1
591	только путем	1	1
592	и прежде	1	1
593	такое же	1	1
594	обратить внимание	1	1
595	превращается в	3	1
596	а на	1	1
597	которых мы	1	1
598	мы и	1	1
599	сообщает о	2	1
600	имеет своей	2	1
601	а так	1	1
602	на эту	1	1
603	языка не	1	1
604	если не	2	1
605	или наоборот	2	1
606	не видит	2	1
607	нет никаких	2	1
608	на лет	1	1
609	какая же	1	1
610	и потому	2	1
611	отсюда и	1	1
612	друга в	1	1
613	имеются в	2	1
614	дана в	1	1
615	к жизни	2	1
616	делают это	1	1
617	границ между	1	1
618	которого создается	1	1
619	ведет к	1	1
620	форма в	1	1
621	в эту	1	1
622	исходя из	1	1
623	и было	2	1
624	том смысле	1	1
625	дело здесь	1	1
626	форма которая	1	1
627	каждое из	1	1
628	об одном	1	1
629	еще яснее	1	1
630	это сделано	1	1
631	она должна	1	1
632	формы с	2	1
633	и для	2	1
634	случаях когда	1	1
635	уже на	1	1
636	и один	2	1
637	тем и	1	1
638	для этой	1	1
639	она знает	2	1
640	лицо и	2	1
641	и от	3	1
642	это можно	1	1
643	только у	1	1
644	всего что	1	1
645	от него	2	1
646	или нет	1	1
647	или несколько	2	1
648	себе ничего	1	1
649	же в	2	1
650	и другие	4	1
651	было уже	1	1
652	в свою	4	1
653	на более	1	1
654	состоит из	1	1
655	речи и	1	1
656	можно привести	1	1
657	есть и	5	1
658	на своем	1	1
659	утверждать что	2	1
660	к этому	7	1
661	и вместе	1	1
662	только они	1	1
663	заметить что	1	1
664	к этой	1	1
665	только не	2	1
666	и эта	1	1
667	все что	3	1
668	этой точки	1	1
