N	2gram	Bakhtin_Fr_7	SlovoVZh
401	нельзя было	1	1
402	но эта	1	1
403	которые в	1	1
404	с такою	1	1
405	из этой	1	1
406	том и	2	1
407	уже сказали	1	1
408	не должно	3	1
409	в словах	2	1
410	мы еще	1	1
411	на эти	1	1
412	указанных нами	1	1
413	намека на	1	1
414	же мы	1	1
415	и вся	3	1
416	на ступенях	1	1
417	приведенном нами	1	1
418	только для	1	1
419	от всего	1	1
420	природу и	1	1
421	и таким	1	1
422	вне ее	1	1
423	самого начала	1	1
424	как о	3	1
425	подчеркнем еще	1	1
426	здесь на	2	1
427	своего героя	1	1
428	весь этот	2	1
429	в основе	1	1
430	время как	1	1
431	и искусство	1	1
432	сущности как	1	1
433	конечно ни	2	1
434	каким бы	1	1
435	для всего	1	1
436	всей его	1	1
437	имеет дело	2	1
438	найти в	1	1
439	в результате	2	1
440	существенная общность	1	1
441	другой только	1	1
442	только и	1	1
443	в качестве	9	1
444	связанные со	1	1
445	же время	9	1
446	от него	1	1
447	указывали что	1	1
448	еще более	2	1
449	тем более	1	1
450	все стороны	1	1
451	не должен	1	1
452	по своей	1	1
453	все явления	2	1
454	второму лицу	1	1
455	это та	1	1
456	них и	2	1
457	связи с	1	1
458	участие в	1	1
459	здесь же	1	1
460	в свою	3	1
461	это уже	1	1
462	входят в	2	1
463	уже и	1	1
464	этом отношении	2	1
465	и делает	1	1
466	в области	2	1
467	может и	1	1
468	свое значение	1	1
469	с ней	1	1
470	в стиле	1	1
471	у нас	1	1
472	они как	2	1
473	все то	3	1
474	является и	3	1
475	его для	1	1
476	есть только	1	1
477	и героев	1	1
478	вошли в	1	1
479	героя в	1	1
480	но эти	1	1
481	любовной лирики	1	1
482	пространстве и	3	1
483	и эта	3	1
484	яркое выражение	1	1
485	в таком	1	1
486	во всяком	2	1
487	они не	1	1
488	к тому	2	1
