N	2gram	Bakhtin_Pr_2	Mirosoze
105	в этих	6	4
106	точки зрения	13	4
107	в их	3	4
108	в которых	2	4
109	человека но	1	4
110	она не	3	4
111	человека он	1	4
112	мог бы	1	4
113	что и	3	4
114	тему о	1	4
115	один из	1	4
116	герои достоевского	1	4
117	уже не	3	4
118	уже в	2	4
119	есть уже	1	4
120	ни с	1	4
121	творчестве достоевского	3	4
122	а в	5	4
123	тем что	3	4
124	но человек	1	4
125	нет в	1	4
126	был в	1	4
127	человек есть	1	4
128	не знал	1	4
129	которых он	1	4
130	от него	1	4
131	не знает	3	4
132	не была	3	3
133	с его	4	3
134	с этим	2	3
135	когда он	3	3
136	бы и	2	3
137	и еще	2	3
138	на том	2	3
139	этот процесс	1	3
140	на этом	1	3
141	и с	5	3
142	то есть	4	3
143	его в	3	3
144	его личности	1	3
145	в жизни	3	3
146	мир в	1	3
147	не мог	1	3
148	достоевского но	3	3
149	том что	2	3
150	не имеет	1	3
151	ничего не	3	3
152	к тому	4	3
153	в ее	1	3
154	особенно в	2	3
155	с собой	4	3
156	учение о	1	3
157	только и	1	3
158	все его	2	3
159	в него	7	3
160	это очень	1	3
161	себя в	3	3
162	конечно не	2	3
163	и их	3	3
164	так как	4	3
165	человека а	1	3
166	себя и	3	3
167	о себе	7	3
168	это есть	1	3
169	в мир	1	3
170	должно быть	4	3
171	он должен	1	3
172	от человека	1	3
173	для нас	2	3
174	хотя бы	2	3
175	мы увидим	5	3
176	есть и	3	3
177	одним из	1	2
178	также и	3	2
179	чтобы не	2	2
180	не хочет	3	2
181	проникает в	1	2
182	к чему	1	2
183	а как	4	2
184	он знает	1	2
185	вопрос о	2	2
186	достоевского мы	1	2
187	время как	2	2
188	в виду	3	2
189	литературы и	1	2
190	по отношению	5	2
191	достоевский прежде	1	2
192	себе и	4	2
193	т е	26	2
194	в центре	1	2
195	как в	2	2
196	все же	3	2
197	и как	2	2
198	героев достоевского	4	2
199	и к	3	2
200	от этого	1	2
201	чего же	1	2
202	по достоевскому	1	2
203	все эти	5	2
204	бы не	2	2
205	приводит к	6	2
206	с их	2	2
207	только один	1	2
208	к учению	1	2
209	вообще не	1	2
210	как он	2	2
211	если бы	3	2
212	к миру	2	2
213	своей записной	2	2
214	него и	1	2
215	я бы	1	2
216	этом он	1	2
217	входит в	2	2
218	который и	1	2
219	с самим	8	2
220	и мы	1	2
221	духа достоевский	1	2
222	в ином	1	2
223	достоевского как	2	2
224	романы достоевского	1	2
225	чем в	1	2
226	все герои	1	2
227	которую он	2	2
228	после достоевского	1	2
229	мысли и	2	2
230	от его	1	2
231	сих пор	7	2
232	он живет	1	2
233	был не	1	2
234	в то	7	2
235	в идее	1	2
236	в основе	1	2
237	его есть	1	2
238	того чтобы	1	2
239	записной книжке	2	2
240	человека от	1	2
241	пути и	2	2
242	по своей	1	2
243	и сама	1	2
244	и самоутверждения	1	2
245	могут быть	3	2
246	отличается от	2	2
247	всего в	1	2
248	его с	1	2
249	он никогда	1	2
250	него как	2	2
251	и от	1	2
252	центре его	1	2
253	то время	2	2
254	и что	5	2
255	живет в	1	2
256	еще в	1	2
257	с ним	3	2
258	о нем	6	2
259	о своей	3	2
260	о том	5	2
261	может не	1	2
262	самого достоевского	1	2
263	и во	1	2
264	человека из	1	2
265	достоевского это	3	2
266	человека как	1	2
267	и мир	1	2
268	мы видим	1	2
269	нем не	1	2
270	жизни и	1	2
271	человека с	1	2
272	очень существенное	1	2
273	и последняя	1	2
274	ведь это	2	2
275	его мысль	1	2
276	отношению к	5	2
277	как будто	1	2
278	до сих	7	2
279	связано с	1	2
280	достоевского с	1	2
281	на этот	4	2
282	его как	1	2
283	о чем	1	2
284	его собственной	1	2
285	он и	3	2
286	учению о	1	2
287	по своему	2	2
288	в той	5	2
289	как бы	22	2
290	человеке в	1	2
291	него не	2	2
292	и нет	4	2
293	в начале	1	2
294	душевной жизни	1	2
295	о мире	1	2
296	уж конечно	1	2
297	и для	3	2
298	поэтому достоевский	1	2
299	она может	1	2
300	его творчества	2	2
301	я всегда	1	2
302	бы в	5	2
303	своих героев	1	2
304	с достоевским	1	2
305	конце концов	2	2
306	достоевского прежде	1	2
307	уже нет	1	2
308	отношении к	2	2
309	сказать что	2	2
310	эти слова	1	2
311	понять его	1	2
312	к этому	1	2
313	все что	1	2
314	себя как	3	1
315	я и	2	1
316	обращено к	1	1
317	ту же	2	1
318	и т	13	1
319	и то	2	1
320	выражения в	1	1
321	на самом	1	1
322	униженным и	1	1
323	своем достоевский	1	1
324	его внутреннюю	1	1
325	между двумя	1	1
326	к другому	5	1
327	и до	4	1
328	но те	1	1
329	определяется в	1	1
330	сказать с	1	1
331	всей ее	1	1
332	бы уже	1	1
333	мы не	4	1
334	не во	2	1
335	во внутреннем	2	1
336	слово о	4	1
337	и через	1	1
338	но она	1	1
339	принадлежит к	1	1
340	я не	4	1
341	бы ни	2	1
342	ему в	1	1
343	то это	2	1
344	не способен	1	1
345	слово он	1	1
346	себе а	2	1
347	собой в	1	1
348	еще не	9	1
349	бы еще	1	1
350	доведенное до	1	1
351	себя а	1	1
352	художественном творчестве	3	1
353	во всех	4	1
354	тем как	1	1
355	корчится в	1	1
356	то мы	1	1
357	одним словом	1	1
358	самом деле	5	1
359	друг к	2	1
360	в сторону	2	1
361	если в	1	1
362	человеческих отношений	1	1
363	и действительно	1	1
364	он пишет	2	1
365	отличие от	4	1
366	человек человек	1	1
367	и речи	1	1
368	стало быть	1	1
369	в одной	3	1
370	вот я	1	1
371	как к	1	1
372	в различные	1	1
373	ней в	1	1
374	романах достоевского	2	1
375	если есть	1	1
376	может найти	1	1
377	отношение между	2	1
378	его к	2	1
379	следует быть	3	1
380	и идеал	1	1
381	человеком в	1	1
382	что же	7	1
383	и кто	2	1
384	ее как	1	1
385	но ведь	5	1
386	люди а	1	1
387	может уже	1	1
388	а вовсе	1	1
389	ставит нас	1	1
390	зрения его	1	1
391	весь свой	1	1
392	видит и	1	1
393	в первых	1	1
394	неизбежно должны	1	1
395	он все	1	1
396	к одному	6	1
397	ним не	1	1
398	своего пути	1	1
399	в плане	1	1
400	человек он	1	1
401	конца и	1	1
402	значительной степени	1	1
403	в каждом	11	1
404	же не	4	1
405	к униженным	1	1
406	и характер	1	1
407	они должны	1	1
408	значение в	2	1
409	он ничего	4	1
410	к другу	2	1
411	имеет с	1	1
412	занимает очень	1	1
413	знает что	2	1
414	не умеет	1	1
415	от одного	2	1
416	человеческой в	1	1
417	всего того	1	1
418	зрения и	3	1
419	называть себя	1	1
420	всю его	1	1
421	выходя из	1	1
422	кажется что	3	1
423	ней так	1	1
424	а что	5	1
425	которой он	1	1
426	одна и	2	1
427	очень важное	1	1
428	к последней	1	1
429	человека раскрывается	1	1
430	нисколько не	1	1
431	же я	1	1
432	сказать в	1	1
433	во время	4	1
434	от своего	1	1
435	почти нет	2	1
436	что такое	2	1
437	в такой	2	1
438	и без	2	1
439	эта тема	1	1
440	она в	1	1
441	что вся	1	1
442	что до	1	1
443	не от	1	1
444	в отличие	4	1
445	нельзя понять	1	1
446	стоит в	1	1
447	и ту	1	1
448	что я	6	1
449	ее он	1	1
450	точку зрения	1	1
451	делает его	1	1
452	обращение к	1	1
453	и эти	1	1
454	вовсе не	5	1
455	мы чувствуем	2	1
456	творчестве он	1	1
457	в отношении	3	1
458	а от	1	1
459	не менее	3	1
460	не раз	1	1
461	есть прежде	1	1
462	что ему	1	1
463	мысли в	1	1
464	на два	3	1
465	что их	1	1
466	пушкина но	1	1
467	этими двумя	1	1
468	карамазова в	1	1
469	когда они	1	1
470	это еще	1	1
471	не могло	1	1
472	себе самом	3	1
473	мышления и	1	1
474	от власти	1	1
475	находятся в	1	1
476	а во	1	1
477	всего видит	1	1
478	во всем	3	1
479	а лишь	2	1
480	и после	1	1
481	герой из	1	1
482	и мысли	2	1
483	же он	1	1
484	только с	1	1
485	не до	1	1
486	у меня	5	1
487	мира лишь	1	1
488	все то	1	1
489	к себе	7	1
490	в духе	1	1
491	одну и	1	1
492	как человек	2	1
493	все еще	1	1
494	которой она	1	1
495	в самые	1	1
496	эпоху в	1	1
497	творчества достоевского	1	1
498	и самое	2	1
499	и о	2	1
500	она принадлежит	1	1
501	нему не	1	1
502	не могу	2	1
503	его художественного	3	1
504	в душу	1	1
505	и этим	3	1
506	лучше сказать	1	1
507	в пределах	16	1
508	так в	1	1
509	важное место	1	1
510	и сам	7	1
511	в образе	2	1
512	можно было	3	1
513	так и	3	1
514	в нескольких	1	1
515	по природе	1	1
516	иное отношение	1	1
517	и каждый	1	1
518	об этой	1	1
519	и душа	2	1
520	жизнь и	1	1
521	является в	1	1
522	поэтому в	1	1
523	ему плохо	1	1
524	из одного	4	1
525	и даже	3	1
526	в содержании	1	1
527	об этом	2	1
528	с человеком	2	1
529	связанная с	1	1
530	он а	1	1
531	собственно в	1	1
532	а к	1	1
533	до последних	1	1
534	это я	2	1
535	но к	2	1
536	и поэтому	1	1
537	и та	2	1
538	в глаза	2	1
539	правда у	1	1
540	не стоит	1	1
541	в значительной	1	1
542	нас в	1	1
543	ведь может	1	1
544	и всю	1	1
545	от них	2	1
546	и всякая	1	1
547	во всей	1	1
548	и только	3	1
549	в другой	1	1
550	это лишь	1	1
551	достоевского могут	1	1
552	все время	1	1
553	и наконец	6	1
554	несет в	1	1
555	мы уже	3	1
556	только может	1	1
557	ивана и	1	1
558	быть и	2	1
559	на которой	1	1
560	одной из	1	1
561	этот вопрос	4	1
562	то он	1	1
563	что как	1	1
564	между тем	3	1
565	стремиться к	1	1
566	между этими	1	1
567	и ее	3	1
568	в эти	1	1
569	так что	5	1
570	же и	4	1
571	и оскорбленным	1	1
572	же она	2	1
573	с нею	1	1
574	то и	2	1
575	униженных и	1	1
576	не принимает	2	1
577	его и	2	1
578	он всем	1	1
579	не соглашается	1	1
580	образе христа	1	1
581	только их	1	1
582	него нет	1	1
583	всяком случае	1	1
584	достоевского его	1	1
585	что она	1	1
586	на одном	1	1
587	в одном	12	1
588	т п	9	1
589	человек так	1	1
590	как его	4	1
591	своем художественном	1	1
592	людей не	1	1
593	одного только	1	1
594	рядом с	5	1
595	от ее	1	1
596	связан с	1	1
597	нас перед	1	1
598	существовании этого	1	1
599	и из	1	1
600	силы но	1	1
601	по своим	3	1
602	а именно	1	1
603	к которому	1	1
604	чем он	1	1
605	он во	1	1
606	самостоятельного существования	1	1
607	и др	2	1
608	что не	2	1
609	или этот	1	1
610	говорит о	1	1
611	так глубоко	1	1
612	не психолог	1	1
613	не на	4	1
614	знает может	1	1
615	жизнь в	1	1
616	как ни	1	1
617	точек зрения	4	1
618	свое собственное	1	1
619	слова что	2	1
620	себя на	2	1
621	и всякое	2	1
622	не видит	1	1
623	все более	1	1
624	но оно	1	1
625	подхода к	1	1
626	в европе	1	1
627	над ним	1	1
628	влияния на	1	1
629	если так	1	1
630	в романах	3	1
631	слова он	2	1
632	не боится	1	1
633	да и	5	1
634	вокруг себя	1	1
635	для понимания	2	1
636	в содержание	1	1
637	человек с	2	1
638	по ним	1	1
639	в это	1	1
640	про себя	1	1
641	стремятся к	1	1
642	является для	1	1
643	своей жизни	2	1
644	но это	4	1
645	о его	1	1
646	знает только	2	1
647	они требуют	1	1
648	в смысле	1	1
649	сознании и	2	1
650	тут уже	1	1
651	не имея	1	1
652	самое главное	1	1
653	достоевского становится	2	1
654	совершается в	1	1
655	это он	4	1
656	сознания и	3	1
657	поэтому для	1	1
658	она уже	1	1
659	ивану карамазову	1	1
660	целый ряд	2	1
661	бы он	2	1
662	иное чем	1	1
663	себе что	2	1
664	еще более	2	1
665	тем более	1	1
666	в еще	1	1
667	я в	1	1
668	лежит в	2	1
669	и оскорбленных	1	1
670	человеческой природой	1	1
671	за этим	1	1
672	ни под	1	1
673	со смердяковым	2	1
674	лишь те	1	1
675	это все	3	1
676	отношением к	1	1
677	а ведь	1	1
678	но этот	2	1
679	жизни а	1	1
680	та же	2	1
681	выходят за	1	1
682	лишь для	1	1
683	на это	1	1
684	можно назвать	1	1
685	важно для	1	1
686	в своих	2	1
687	и эта	2	1
688	так же	2	1
689	во всяком	2	1
690	он часто	1	1
691	они не	1	1
692	относится ко	1	1
