N	2gram	Vinokur_Ku_1	Hudozhes
157	своего времени	2	3
158	и для	2	3
159	может и	1	3
160	в таком	3	3
161	я и	1	2
162	говоря о	1	2
163	например в	5	2
164	же как	1	2
165	на самом	2	2
166	только потому	6	2
167	что когда	1	2
168	в их	3	2
169	той же	3	2
170	для своего	1	2
171	вопрос о	2	2
172	вместо того	1	2
173	слово не	1	2
174	к своему	2	2
175	не нужно	1	2
176	но как	1	2
177	в противовес	3	2
178	если в	2	2
179	себе и	2	2
180	в одной	1	2
181	в рамках	4	2
182	хотя и	3	2
183	в целом	4	2
184	так или	2	2
185	в ответ	1	2
186	только на	1	2
187	как он	1	2
188	так сказать	5	2
189	на его	3	2
190	не следует	1	2
191	в первую	4	2
192	однако в	1	2
193	с такими	1	2
194	то чтобы	1	2
195	речь в	4	2
196	же касается	4	2
197	а его	1	2
198	ясно что	3	2
199	того или	4	2
200	не умеет	1	2
201	первую очередь	2	2
202	по себе	2	2
203	все равно	2	2
204	должно быть	3	2
205	иначе говоря	2	2
206	в следующем	1	2
207	в такой	1	2
208	состоит в	3	2
209	если можно	1	2
210	не столько	2	2
211	от себя	2	2
212	что я	2	2
213	сих пор	4	2
214	несет на	1	2
215	все это	6	2
216	они не	3	2
217	бы на	2	2
218	не раз	2	2
219	а а	3	2
220	не имеет	2	2
221	одна из	1	2
222	на себе	6	2
223	слова как	3	2
224	тех кто	1	2
225	что на	1	2
226	здесь не	3	2
227	на основе	1	2
228	в себя	1	2
229	в речи	3	2
230	внимание на	4	2
231	никак не	2	2
232	и что	5	2
233	до сих	4	2
234	от другой	1	2
235	в конечном	1	2
236	в форме	1	2
237	деле в	1	2
238	как она	1	2
239	в него	1	2
240	но с	2	2
241	с ними	4	2
242	и потому	4	2
243	и так	1	2
244	поэтому и	1	2
245	так что	4	2
246	слова в	1	2
247	в начале	1	2
248	а то	2	2
249	явно не	1	2
250	на том	3	2
251	влияние на	1	2
252	или иначе	2	2
253	а с	3	2
254	себя и	1	2
255	что не	5	2
256	в данной	1	2
257	также в	1	2
258	до конца	2	2
259	человек в	1	2
260	эти слова	1	2
261	что же	6	2
262	матери и	1	2
263	да и	1	2
264	в это	2	2
265	под ред	1	2
266	и не	12	2
267	с этой	2	2
268	еще раз	1	2
269	своей жизни	1	2
270	только для	1	2
271	видно что	2	2
272	нет ничего	1	2
273	пока еще	1	2
274	н а	1	2
275	в результате	5	2
276	о котором	2	2
277	с внешней	1	2
278	и дело	1	2
279	в системе	3	2
280	не знает	1	2
281	или иного	3	2
282	но еще	3	2
283	смысле слова	1	1
284	какой есть	1	1
285	можно говорить	2	1
286	речь здесь	1	1
287	в сфере	1	1
288	связана с	1	1
289	и то	3	1
290	тех же	1	1
291	это и	4	1
292	в иных	2	1
293	в первом	3	1
294	достоевского в	1	1
295	смысл этого	1	1
296	из его	1	1
297	исходит из	1	1
298	ведь и	1	1
299	долгое время	1	1
300	также и	2	1
301	его не	1	1
302	на пороге	1	1
303	к нашей	1	1
304	мы из	1	1
305	было известно	2	1
306	ответить на	1	1
307	проблематики в	1	1
308	среды и	1	1
309	из области	4	1
310	именно к	1	1
311	есть нечто	1	1
312	в сущности	3	1
313	я не	2	1
314	хотя бы	10	1
315	похожи на	1	1
316	что можно	2	1
317	вбирая в	1	1
318	в каждой	1	1
319	это время	1	1
320	культурной традиции	1	1
321	начало и	1	1
322	разумеется не	4	1
323	время в	1	1
324	что его	2	1
325	в чем	1	1
326	это социальная	1	1
327	иных случаях	2	1
328	есть случаи	1	1
329	совсем не	1	1
330	очевидно и	1	1
331	бы в	7	1
332	в сторону	2	1
333	не все	2	1
334	в общем	3	1
335	с совершенно	1	1
336	слова на	1	1
337	отношение к	1	1
338	а через	1	1
339	друг от	1	1
340	к своей	1	1
341	например оно	1	1
342	к сожалению	1	1
343	относится к	2	1
344	в акте	1	1
345	общего с	1	1
346	что именно	1	1
347	что касается	2	1
348	однако не	6	1
349	и как	2	1
350	по пути	1	1
351	от этого	2	1
352	но смысл	1	1
353	и последний	1	1
354	бы ошибочно	1	1
355	в письмах	1	1
356	в которой	6	1
357	точку зрения	1	1
358	подлинный смысл	1	1
359	все так	1	1
360	когда знаешь	1	1
361	бы не	1	1
362	из этих	4	1
363	и рассказа	1	1
364	не годится	1	1
365	во многих	2	1
366	но ведь	2	1
367	п все	1	1
368	но на	1	1
369	его но	1	1
370	вообще не	1	1
371	при всякой	1	1
372	чувствовал себя	1	1
373	главным образом	1	1
374	но именно	1	1
375	например или	1	1
376	всех этих	1	1
377	он должен	1	1
378	же это	1	1
379	к одному	1	1
380	понятий и	1	1
381	что еще	1	1
382	в силу	10	1
383	и вот	1	1
384	с таким	1	1
385	том чтобы	8	1
386	наших глазах	1	1
387	свое время	2	1
388	чтобы в	2	1
389	и этот	1	1
390	от нее	1	1
391	то ни	1	1
392	что все	2	1
393	на некоторую	1	1
394	том случае	1	1
395	а их	1	1
396	на этой	1	1
397	или даже	1	1
398	может стать	1	1
399	этом смысле	3	1
400	которые говорили	2	1
401	роль в	4	1
402	истории и	1	1
403	и тем	2	1
404	уж не	1	1
405	не соответствует	1	1
406	мы встречаемся	1	1
407	которым он	1	1
408	бы совершенно	1	1
409	для них	2	1
410	но уже	5	1
411	может даже	1	1
412	соответствии с	3	1
413	к которым	1	1
414	далеко не	1	1
415	как об	2	1
416	этого не	2	1
417	с тем	5	1
418	в слове	2	1
419	и уже	1	1
420	между собою	2	1
421	в москве	2	1
422	можно считать	1	1
423	как таковой	2	1
424	и того	2	1
425	нисколько не	3	1
426	смысл и	2	1
427	когда в	2	1
428	истории русской	1	1
429	является его	1	1
430	на первый	1	1
431	них уже	1	1
432	или менее	3	1
433	в г	3	1
434	что среди	1	1
435	самих этих	1	1
436	и без	1	1
437	на месте	2	1
438	каким был	1	1
439	в отличие	1	1
440	в которых	6	1
441	мысли и	1	1
442	случайно ведь	1	1
443	в одном	3	1
444	друг другу	1	1
445	и более	2	1
446	том и	2	1
447	чем собственно	1	1
448	тому чтобы	1	1
449	что этот	1	1
450	не скучно	1	1
451	вместе со	2	1
452	утверждения на	1	1
453	между прочим	2	1
454	сам он	1	1
455	например и	1	1
456	раз и	1	1
457	иной раз	2	1
458	вовсе не	10	1
459	закрывая глаза	1	1
460	так как	9	1
461	гораздо большей	1	1
462	но они	1	1
463	тем самым	4	1
464	как о	2	1
465	мысли в	1	1
466	дело в	1	1
467	что их	2	1
468	в науке	4	1
469	и остается	1	1
470	каждый день	1	1
471	например что	1	1
472	школа в	1	1
473	в самых	1	1
474	это еще	1	1
475	со слов	1	1
476	не могло	1	1
477	только не	1	1
478	каждый из	1	1
479	нельзя не	1	1
480	отнестись к	1	1
481	пример из	2	1
482	в самой	4	1
483	положения этой	1	1
484	и существенное	1	1
485	вследствие того	1	1
486	всего на	1	1
487	может уже	1	1
488	науке о	1	1
489	когда ему	1	1
490	не потому	5	1
491	перед ним	1	1
492	к той	1	1
493	он понял	1	1
494	как новая	1	1
495	xx века	1	1
496	не могут	2	1
497	когда мы	2	1
498	без конца	1	1
499	такова что	2	1
500	могут быть	1	1
501	всегда есть	1	1
502	знание о	1	1
503	что оно	3	1
504	но также	2	1
505	его внутреннему	1	1
506	ничего общего	1	1
507	говорит о	1	1
508	на наших	1	1
509	то во	1	1
510	убеждает нас	1	1
511	эти не	1	1
512	по определению	1	1
513	в виду	5	1
514	е все	1	1
515	свою очередь	3	1
516	же не	1	1
517	отличаясь от	1	1
518	и говорит	2	1
519	далее к	1	1
520	в дальнейшем	1	1
521	различие между	1	1
522	по аналогии	1	1
523	за то	1	1
524	чехова не	1	1
525	раз он	1	1
526	и прочих	2	1
527	мог бы	1	1
528	во многом	1	1
529	вопрос этот	1	1
530	было и	1	1
531	стороне от	1	1
532	на примере	2	1
533	но у	1	1
534	речь всегда	2	1
535	рассказать и	1	1
536	даже не	1	1
537	находится в	1	1
538	все дело	1	1
539	сводится к	3	1
540	это действительно	1	1
541	жизнь которой	1	1
542	за пределами	1	1
543	тех его	1	1
544	одного из	1	1
545	для нас	2	1
546	с другой	7	1
547	нас в	1	1
548	и своей	1	1
549	в которую	1	1
550	во всех	1	1
551	переходит в	1	1
552	во втором	2	1
553	и хорошо	1	1
554	не видел	1	1
555	и только	1	1
556	отношения но	1	1
557	вот например	1	1
558	рассказа что	1	1
559	своему содержанию	1	1
560	вероятно это	1	1
561	но тут	1	1
562	другое не	1	1
563	как например	2	1
564	которое было	1	1
565	вообще однако	1	1
566	сразу же	1	1
567	в двух	1	1
568	установке на	1	1
569	тот же	2	1
570	речь о	1	1
571	среди других	1	1
572	в какой	6	1
573	субъекта в	1	1
574	в стороне	2	1
575	все той	1	1
576	всяком случае	5	1
577	метод который	1	1
578	в общий	1	1
579	с одной	1	1
580	глупо и	1	1
581	же и	2	1
582	есть в	4	1
583	литературы в	1	1
584	более или	3	1
585	я в	1	1
586	и у	1	1
587	уже в	3	1
588	же из	2	1
589	всегда предполагает	1	1
590	в жизни	1	1
591	действующего лица	1	1
592	является не	1	1
593	не из	1	1
594	не составляет	1	1
595	не дает	1	1
596	этого процесса	1	1
597	когда оно	2	1
598	в разряд	1	1
599	связывается с	1	1
600	его и	1	1
601	но для	1	1
602	их как	1	1
603	этом в	1	1
604	одно из	2	1
605	в письме	1	1
606	себе печать	1	1
607	в прозе	1	1
608	могло бы	1	1
609	сами по	1	1
610	иначе как	2	1
611	чехов не	1	1
612	отличие от	1	1
613	тогда в	1	1
614	и рассказывает	1	1
615	что они	4	1
616	рядом с	5	1
617	не укладывается	1	1
618	в особенности	3	1
619	тотчас же	1	1
620	живой и	1	1
621	мы ставим	1	1
622	два разных	1	1
623	сюда же	1	1
624	и тех	1	1
625	по своим	2	1
626	фраза из	2	1
627	еще и	5	1
628	что для	1	1
629	часть своей	1	1
630	связано с	3	1
631	человека но	1	1
632	одной стороны	1	1
633	из наиболее	1	1
634	не на	4	1
635	и своим	1	1
636	для человека	1	1
637	там где	4	1
638	что мы	1	1
639	жизнь в	1	1
640	так называемых	1	1
641	именно поэтому	2	1
642	делает их	1	1
643	теперь он	1	1
644	и представлений	1	1
645	было ему	1	1
646	как это	3	1
647	со словом	3	1
648	но все	2	1
649	нимало не	1	1
650	в природе	1	1
651	xix века	5	1
652	о чем	2	1
653	в данном	4	1
654	я так	1	1
655	была нужна	1	1
656	относиться к	1	1
657	она есть	1	1
658	себя то	1	1
659	и там	1	1
660	ни то	1	1
661	быть только	1	1
662	присутствует в	1	1
663	случай но	1	1
664	том смысле	1	1
665	воспоминаниями об	1	1
666	только о	1	1
667	в контексте	2	1
668	этот не	1	1
669	совсем недавно	1	1
670	является для	1	1
671	но это	1	1
672	в смысле	2	1
673	письме к	1	1
674	не мог	2	1
675	усматривает в	1	1
676	от друга	1	1
677	г а	1	1
678	он видел	1	1
679	чтобы создать	2	1
680	уже на	2	1
681	было ясно	1	1
682	собственно и	1	1
683	имеют для	1	1
684	которого они	1	1
685	когда он	3	1
686	которой я	1	1
687	поэзии в	1	1
688	со своей	1	1
689	тем более	2	1
690	не будучи	1	1
691	всякий раз	1	1
692	слов и	1	1
693	показывает в	1	1
694	укладывается в	1	1
695	но вот	2	1
696	давно уже	1	1
697	здесь даже	1	1
698	к ее	1	1
699	которую всякий	1	1
700	ни другое	1	1
701	это ему	1	1
702	и чехов	1	1
703	сказать что	1	1
704	а ведь	1	1
705	где как	1	1
706	это на	1	1
707	их с	1	1
708	в свою	3	1
709	к его	1	1
710	забывать что	1	1
711	в последнем	2	1
712	с такой	1	1
713	первом случае	1	1
714	культуры в	1	1
715	в свое	2	1
716	к другим	1	1
717	случае если	1	1
718	кажется ему	1	1
719	я могу	1	1
720	во всяком	5	1
721	все что	1	1
722	в роли	1	1
723	этой точки	2	1
