N	2gram	Potebnia_M_4	Myshleni
147	и это	2	4
148	то время	1	4
149	с ним	5	4
150	связь между	3	4
151	всяком случае	3	4
152	из них	1	4
153	могло бы	1	4
154	друг друга	2	4
155	речь и	1	4
156	от того	4	4
157	но и	11	4
158	прежде всего	1	4
159	там где	3	4
160	что перед	1	4
161	независимо от	6	4
162	с этим	7	4
163	смысле этого	1	4
164	это значит	1	4
165	в смысле	3	4
166	тем и	6	4
167	и все	4	4
168	а в	5	4
169	сказать что	8	4
170	в частности	1	4
171	во всяком	5	4
172	переход от	3	3
173	на деле	2	3
174	то в	3	3
175	в котором	4	3
176	оба эти	1	3
177	значением слова	1	3
178	видели что	1	3
179	относительно поздно	1	3
180	но как	1	3
181	по отношению	10	3
182	мышления мы	1	3
183	же мало	1	3
184	его к	2	3
185	в самом	3	3
186	формы в	3	3
187	им в	1	3
188	но на	1	3
189	что эти	3	3
190	этот процесс	1	3
191	как оно	2	3
192	не как	2	3
193	и сам	1	3
194	на этом	1	3
195	значение в	1	3
196	его в	4	3
197	в действии	1	3
198	можно считать	2	3
199	значение как	1	3
200	понятия и	1	3
201	в которых	3	3
202	которые в	1	3
203	состоит в	2	3
204	их в	3	3
205	значению слова	1	3
206	того как	6	3
207	во всем	1	3
208	перед ним	1	3
209	для развития	1	3
210	не есть	9	3
211	ничего общего	1	3
212	для образования	1	3
213	были бы	1	3
214	в себя	1	3
215	на том	2	3
216	по признаку	2	3
217	является в	1	3
218	мышления так	1	3
219	вслед за	1	3
220	как она	2	3
221	обе эти	1	3
222	мы видим	2	3
223	с ними	3	3
224	этот вопрос	3	3
225	дело с	1	3
226	между тем	9	3
227	по этому	1	3
228	не можем	5	3
229	если мы	2	3
230	в виде	2	3
231	это обстоятельство	2	3
232	и их	3	3
233	сами по	2	3
234	этом отношении	1	3
235	к которому	1	3
236	а с	1	3
237	связь с	1	3
238	с понятием	1	3
239	между ними	4	3
240	другой стороны	1	3
241	их с	1	3
242	в свою	2	3
243	равным образом	1	2
244	в сфере	1	2
245	словом как	1	2
246	в следующем	1	2
247	и то	5	2
248	только потому	4	2
249	но тем	2	2
250	к другому	1	2
251	с началом	1	2
252	уже по	2	2
253	то же	14	2
254	а как	2	2
255	той ступени	1	2
256	способ мышления	1	2
257	мы называем	1	2
258	мы и	2	2
259	основании что	1	2
260	в прямой	1	2
261	в чем	1	2
262	только после	1	2
263	бы в	2	2
264	этим последним	4	2
265	что как	4	2
266	хотя и	5	2
267	что по	2	2
268	с нею	3	2
269	но все	1	2
270	и отношения	1	2
271	в себе	14	2
272	не приводит	1	2
273	на его	3	2
274	не встречает	1	2
275	одной и	1	2
276	чтобы их	1	2
277	заключает в	8	2
278	слова не	3	2
279	и понятие	1	2
280	здесь мы	2	2
281	в нем	7	2
282	главным образом	1	2
283	в мире	2	2
284	об этом	2	2
285	а по	1	2
286	с другими	4	2
287	от одного	3	2
288	взрослым и	1	2
289	из нее	2	2
290	в них	3	2
291	это положение	1	2
292	ребенок начинает	1	2
293	на первый	1	2
294	в эту	1	2
295	в этих	3	2
296	в связь	1	2
297	в своей	1	2
298	таким же	5	2
299	одним и	1	2
300	когда ребенок	1	2
301	связи но	1	2
302	образовании понятия	1	2
303	и другого	1	2
304	и той	1	2
305	бы быть	1	2
306	тому что	2	2
307	теми или	1	2
308	но они	1	2
309	тем самым	4	2
310	имеет свое	1	2
311	на котором	4	2
312	к изучению	1	2
313	вытекает из	1	2
314	имеем дело	2	2
315	в другую	1	2
316	и его	2	2
317	без слов	1	2
318	этот признак	2	2
319	в каком	4	2
320	образом что	2	2
321	той или	1	2
322	указывает на	2	2
323	оно не	2	2
324	не будет	3	2
325	свою очередь	1	2
326	говорит и	1	2
327	и может	4	2
328	ясно что	1	2
329	того и	1	2
330	не стоит	1	2
331	мы в	3	2
332	основана на	1	2
333	силу того	1	2
334	находится в	5	2
335	связанное с	1	2
336	и здесь	2	2
337	внимание на	5	2
338	что каждый	1	2
339	а также	1	2
340	которого оно	1	2
341	или иначе	2	2
342	и во	1	2
343	и только	3	2
344	другого в	1	2
345	речи есть	1	2
346	эти последние	1	2
347	слово с	6	2
348	связь и	2	2
349	вопрос об	1	2
350	так что	5	2
351	не имеющие	1	2
352	уже не	3	2
353	в нашей	1	2
354	и других	3	2
355	слова в	3	2
356	в одном	4	2
357	само по	5	2
358	образом не	1	2
359	и вместе	3	2
360	с объективной	1	2
361	с той	1	2
362	может ли	1	2
363	понятие как	1	2
364	на этот	2	2
365	целым рядом	1	2
366	и эта	1	2
367	в изучении	1	2
368	от всех	1	2
369	в речи	3	2
370	виде в	2	2
371	все более	3	2
372	слова от	2	2
373	и потому	10	2
374	относятся к	2	2
375	у человека	1	2
376	этого момента	1	2
377	с внутренней	1	2
378	для обозначения	1	2
379	в течение	2	2
380	тому как	2	2
381	должно быть	5	2
382	на пути	1	2
383	же мысль	1	2
384	становится возможным	1	2
385	что лишь	1	2
386	и для	2	2
387	значения слова	1	2
388	об отношении	2	2
389	или в	1	2
390	том виде	1	2
391	о котором	1	2
392	для нас	14	2
393	только что	3	2
394	же в	1	2
395	тот же	2	2
396	что слова	1	2
397	признаков в	3	2
398	отношению к	8	2
399	есть и	2	2
400	это так	1	2
401	к другим	2	2
402	в своих	2	2
403	как на	1	2
404	в таком	4	2
405	все что	2	2
406	ту же	3	1
407	слова связываются	1	1
408	языка с	3	1
409	в объяснении	1	1
410	не знаем	2	1
411	не видим	1	1
412	внешней форме	1	1
413	сам по	4	1
414	этого последнего	2	1
415	по которым	1	1
416	и до	3	1
417	выражается в	1	1
418	образ эту	1	1
419	например в	3	1
420	полагает что	1	1
421	есть не	4	1
422	и значение	3	1
423	им самим	1	1
424	бы уже	1	1
425	по мнению	1	1
426	себе как	1	1
427	что между	3	1
428	предполагает что	1	1
429	с самых	1	1
430	вопрос о	2	1
431	к новой	1	1
432	слов как	2	1
433	есть нечто	5	1
434	и через	1	1
435	что иное	2	1
436	от друга	1	1
437	ему в	1	1
438	их не	1	1
439	же что	2	1
440	и иначе	1	1
441	иное как	2	1
442	нам представляется	2	1
443	во всех	1	1
444	мысль что	3	1
445	тем как	2	1
446	общих чертах	2	1
447	ними в	1	1
448	без которого	2	1
449	а следовательно	1	1
450	не доходит	1	1
451	слово не	1	1
452	достаточно для	1	1
453	эта особенность	1	1
454	вообще как	1	1
455	очевидно что	7	1
456	отношение к	2	1
457	друг от	1	1
458	и чем	2	1
459	значение для	1	1
460	относится к	1	1
461	эта связь	2	1
462	общего с	1	1
463	путь по	1	1
464	заключаются в	1	1
465	по которому	3	1
466	предполагает в	1	1
467	более и	2	1
468	к новому	1	1
469	однако не	1	1
470	кроме того	3	1
471	явлениям в	1	1
472	ступени но	1	1
473	имеет в	2	1
474	в действительности	3	1
475	следующим образом	1	1
476	увидим что	1	1
477	и хотя	3	1
478	только один	1	1
479	выше мы	2	1
480	та же	1	1
481	в которой	6	1
482	бы и	5	1
483	и животных	1	1
484	вопрос почему	2	1
485	он в	1	1
486	бы не	3	1
487	что так	2	1
488	думать что	4	1
489	к человеческому	1	1
490	иным путем	1	1
491	его части	2	1
492	и переход	1	1
493	этого образа	1	1
494	мнение что	1	1
495	вообще не	1	1
496	от его	2	1
497	своем развитии	2	1
498	всех остальных	4	1
499	чтобы он	1	1
500	он ни	1	1
501	раз когда	1	1
502	данного слова	2	1
503	до самого	1	1
504	отношений между	2	1
505	выразить и	1	1
506	том чтобы	1	1
507	что одно	1	1
508	наших глазах	1	1
509	под давлением	2	1
510	чем она	1	1
511	приходим к	1	1
512	подобно тому	2	1
513	что ни	1	1
514	только впоследствии	1	1
515	значительной степени	2	1
516	а вместе	1	1
517	этим самым	1	1
518	смысле в	1	1
519	что все	4	1
520	в состоянии	2	1
521	свое имя	1	1
522	и с	4	1
523	них не	1	1
524	свойств и	1	1
525	разница между	1	1
526	между одним	1	1
527	и обратно	1	1
528	он есть	1	1
529	известно что	6	1
530	в сложном	2	1
531	трудом и	1	1
532	будет иметь	2	1
533	и тем	4	1
534	только одно	1	1
535	же образом	1	1
536	все равно	3	1
537	в слове	22	1
538	во внимание	1	1
539	когда я	7	1
540	к значению	2	1
541	способы мышления	1	1
542	другое имеет	1	1
543	очень сложное	1	1
544	чем в	2	1
545	что такого	1	1
546	и прямо	1	1
547	не объективными	1	1
548	восприятия и	1	1
549	же ошибочно	1	1
550	самый круг	1	1
551	и при	2	1
552	которого каждый	1	1
553	что понятия	1	1
554	в такой	1	1
555	нашего языка	3	1
556	обобщение и	2	1
557	уже со	1	1
558	и понятия	2	1
559	понятием и	1	1
560	от себя	1	1
561	бы мы	1	1
562	том основании	1	1
563	сих пор	4	1
564	формы является	1	1
565	заставляет нас	1	1
566	иначе как	1	1
567	слова уже	1	1
568	теми же	2	1
569	что цель	1	1
570	и более	4	1
571	тому чтобы	1	1
572	том же	2	1
573	и вообще	2	1
574	даже в	2	1
575	всегда имеет	1	1
576	и форма	1	1
577	и потом	1	1
578	к развитию	1	1
579	напоминает по	1	1
580	с точки	3	1
581	состоящий в	1	1
582	существует для	1	1
583	слова теперь	1	1
584	прямой зависимости	1	1
585	деятельности с	1	1
586	и новых	1	1
587	ребенком от	1	1
588	дело не	2	1
589	не имеет	5	1
590	в сущности	2	1
591	к этим	1	1
592	не по	1	1
593	что каждое	1	1
594	на некоторое	1	1
595	зависят от	2	1
596	в самых	1	1
597	что характер	1	1
598	не могло	1	1
599	хотя все	1	1
600	о природе	1	1
601	как средством	1	1
602	всякий новый	2	1
603	том только	1	1
604	что их	1	1
605	или как	1	1
606	можно видеть	2	1
607	слова нам	1	1
608	к ней	2	1
609	и связи	1	1
610	одном пункте	2	1
611	слове и	1	1
612	не говорит	1	1
613	этот способ	1	1
614	чем оно	1	1
615	эти три	1	1
616	до того	3	1
617	уже и	2	1
618	доказать что	1	1
619	тела и	2	1
620	если только	1	1
621	не потому	1	1
622	же связано	1	1
623	у нас	2	1
624	освобождается от	2	1
625	начиная с	1	1
626	ступени ее	1	1
627	и другой	1	1
628	же самое	4	1
629	числе и	1	1
630	в высокой	2	1
631	и другим	3	1
632	другое слово	1	1
633	важное обстоятельство	1	1
634	силу которого	2	1
635	мысли о	2	1
636	бы это	1	1
637	ребенок в	1	1
638	что при	1	1
639	но сама	2	1
640	но независимо	1	1
641	самостоятельно и	1	1
642	всегда в	1	1
643	при возникновении	1	1
644	на предмет	1	1
645	предметов а	1	1
646	в применении	1	1
647	значение это	1	1
648	слов нашего	1	1
649	на наших	1	1
650	со значением	3	1
651	взрослому человеку	1	1
652	быть вызвана	1	1
653	как происходит	2	1
654	в виду	3	1
655	но при	1	1
656	в ней	2	1
657	без всякого	1	1
658	в ее	2	1
659	данном случае	2	1
660	другими словами	8	1
661	только не	3	1
662	на той	2	1
663	в пределах	1	1
664	имеет никакого	1	1
665	роль в	1	1
666	речи то	1	1
667	и совершенно	1	1
668	котором мы	1	1
669	что у	3	1
670	в другом	1	1
671	переход к	1	1
672	именно что	1	1
673	мысль можно	1	1
674	до сих	4	1
675	во многих	2	1
676	представлений и	2	1
677	слово и	3	1
678	в некоторой	1	1
679	быть может	4	1
680	к другу	1	1
681	по мере	7	1
682	в последнем	1	1
683	связанная с	3	1
684	образ или	2	1
685	то мы	3	1
686	о нем	1	1
687	назвать его	1	1
688	развивается только	2	1
689	или действия	1	1
690	на вопрос	4	1
691	слова как	1	1
692	но мы	2	1
693	в глаза	1	1
694	к действительности	1	1
695	все его	1	1
696	этом заключается	1	1
697	может не	1	1
698	других признаков	2	1
699	на следующее	1	1
700	что эта	1	1
701	от него	2	1
702	он берет	1	1
703	на отдельные	1	1
704	доходит до	1	1
705	словом которое	1	1
706	которые мы	2	1
707	ребенку на	1	1
708	не отличаются	1	1
709	и всякая	1	1
710	на одном	1	1
711	употребленное нами	1	1
712	в форме	1	1
713	в другой	2	1
714	своих слов	1	1
715	отдельные слова	1	1
716	средств и	1	1
717	если это	1	1
718	в это	2	1
719	судить по	2	1
720	не так	2	1
721	друг к	1	1
722	более сложного	1	1
723	происходит в	2	1
724	внутренней стороны	2	1
725	на которой	1	1
726	ибо в	1	1
727	том как	1	1
728	что только	2	1
729	и значением	4	1
730	словами мы	1	1
731	только под	3	1
732	для понятия	1	1
733	не виден	1	1
734	словом и	1	1
735	которым оно	2	1
736	его место	1	1
737	не идет	1	1
738	с прежним	1	1
739	самые разнообразные	1	1
740	они могут	2	1
741	что нам	1	1
742	между этими	1	1
743	же при	1	1
744	отношении в	1	1
745	объяснить почему	1	1
746	лишь бы	1	1
747	человека с	1	1
748	из которого	1	1
749	лежащие в	1	1
750	есть в	5	1
751	это показывает	1	1
752	можно выразить	1	1
753	так можно	1	1
754	положение что	1	1
755	отнести к	1	1
756	процессе его	1	1
757	каким образом	2	1
758	все признаки	1	1
759	при помощи	3	1
760	по выражению	1	1
761	если судить	1	1
762	за ним	2	1
763	слова если	1	1
764	который как	1	1
765	одно из	1	1
766	представить себе	2	1
767	разница только	1	1
768	части с	1	1
769	в известной	1	1
770	вовсе не	7	1
771	слово как	1	1
772	этом мы	2	1
773	и язык	1	1
774	но что	2	1
775	у него	1	1
776	которое является	1	1
777	которые могут	1	1
778	понятия не	1	1
779	значение только	1	1
780	ведь мы	1	1
781	и даже	2	1
782	языка или	1	1
783	с известным	2	1
784	за пределы	1	1
785	представлении и	1	1
786	высокой степени	2	1
787	здесь в	1	1
788	а именно	4	1
789	будет ли	1	1
790	человека а	2	1
791	причинной связи	1	1
792	в сознание	2	1
793	такое же	2	1
794	в большинстве	2	1
795	но о	1	1
796	и затем	1	1
797	что не	6	1
798	обратить внимание	2	1
799	с каждой	1	1
800	превращается в	2	1
801	а главное	1	1
802	так это	1	1
803	самое слово	4	1
804	а не	12	1
805	с которым	2	1
806	как ни	2	1
807	на эту	1	1
808	не об	1	1
809	имеем возможность	1	1
810	можем видеть	1	1
811	бы оно	1	1
812	на который	2	1
813	с первого	1	1
814	вопрос можно	1	1
815	до этого	3	1
816	ко всем	3	1
817	которых для	1	1
818	для самого	2	1
819	из трех	1	1
820	со словом	3	1
821	никоим образом	1	1
822	может стать	1	1
823	процессе понимания	1	1
824	в данном	4	1
825	той и	2	1
826	так или	2	1
827	в той	4	1
828	этим мы	1	1
829	ведет к	3	1
830	степени развития	1	1
831	что же	5	1
832	да и	4	1
833	мы с	1	1
834	или выражаясь	1	1
835	многих других	1	1
836	и менее	1	1
837	с животными	1	1
838	быть не	2	1
839	останавливаться на	1	1
840	и формы	1	1
841	и тому	1	1
842	этом случае	5	1
843	и какое	1	1
844	в ряду	6	1
845	самый вопрос	1	1
846	слово для	3	1
847	влечет за	1	1
848	этом следует	1	1
849	стоит только	1	1
850	возникает в	1	1
851	но для	1	1
852	это последнее	4	1
853	из ряда	1	1
854	похоже на	2	1
855	противоречие и	1	1
856	это явление	1	1
857	этот образ	2	1
858	известной степени	3	1
859	этих случаях	2	1
860	не подлежит	1	1
861	и слова	2	1
862	это можно	2	1
863	внутренней связи	1	1
864	чтобы понять	2	1
865	развития и	2	1
866	слов с	1	1
867	признаку в	1	1
868	лишь как	1	1
869	наблюдения над	1	1
870	или нет	1	1
871	полагать что	1	1
872	на других	1	1
873	отношении не	2	1
874	хотя бы	4	1
875	скажем что	1	1
876	значение с	1	1
877	относящихся к	2	1
878	вообще и	3	1
879	или не	1	1
880	отношению ко	1	1
881	есть уже	4	1
882	последней форме	1	1
883	но если	1	1
884	развития внутренней	1	1
885	лишь по	1	1
886	для исследования	1	1
887	предмета на	1	1
888	в представлении	4	1
889	пришел к	1	1
890	менее не	1	1
891	не сами	1	1
892	не что	2	1
893	значение не	1	1
894	а другой	1	1
895	между внешней	1	1
896	самую мысль	1	1
897	по поводу	4	1
898	уже после	1	1
899	но в	8	1
900	каждое слово	1	1
901	ребенок и	1	1
902	точно так	2	1
903	том числе	1	1
