N	2gram	Potebnia_M_3	FransuaR
229	что мы	8	2
230	в целом	3	2
231	между прочим	1	2
232	и от	4	2
233	не подлежит	2	2
234	это можно	3	2
235	или в	3	2
236	хотя и	1	2
237	от него	2	2
238	вовсе нет	1	2
239	от всего	3	2
240	же в	2	2
241	здесь только	3	2
242	в свое	2	2
243	в таком	3	2
244	а между	2	1
245	народ в	1	1
246	человека и	5	1
247	не имел	1	1
248	вне связи	1	1
249	тех же	1	1
250	этого последнего	2	1
251	это и	2	1
252	так у	2	1
253	и должны	1	1
254	все его	1	1
255	на деле	5	1
256	смотрит на	2	1
257	в приведенном	2	1
258	что слово	7	1
259	мысли а	4	1
260	явления и	1	1
261	оно было	1	1
262	собственном смысле	2	1
263	действительности и	3	1
264	значение но	1	1
265	и возможность	1	1
266	входящих в	2	1
267	то же	23	1
268	же образ	1	1
269	их и	1	1
270	а как	2	1
271	если я	1	1
272	по объему	1	1
273	мы не	9	1
274	на первом	1	1
275	оно с	1	1
276	говорить о	3	1
277	принадлежит к	1	1
278	и другая	1	1
279	и заставляет	1	1
280	жизни это	1	1
281	они еще	1	1
282	образов это	1	1
283	труд и	1	1
284	есть форма	1	1
285	смысле может	1	1
286	от них	2	1
287	по отношению	5	1
288	есть по	1	1
289	остаются в	2	1
290	а и	4	1
291	мы назвали	2	1
292	друг от	1	1
293	действительности а	1	1
294	и мыслью	1	1
295	человека с	1	1
296	и чем	1	1
297	только путем	1	1
298	в настоящем	1	1
299	где бы	1	1
300	чем же	1	1
301	в животном	3	1
302	с этим	6	1
303	так называемая	1	1
304	из уст	1	1
305	как условие	1	1
306	значение его	1	1
307	и целого	1	1
308	это был	1	1
309	все остальные	3	1
310	и получает	2	1
311	далее и	2	1
312	не остается	1	1
313	и как	5	1
314	что по	2	1
315	имеет в	1	1
316	этим языком	1	1
317	от этого	2	1
318	роль играет	1	1
319	и конечно	1	1
320	в произведении	3	1
321	в которой	3	1
322	притом такое	1	1
323	по преимуществу	1	1
324	тому же	1	1
325	как он	1	1
326	на то	2	1
327	не могла	2	1
328	и если	2	1
329	что без	1	1
330	не получили	1	1
331	но именно	1	1
332	всем своем	1	1
333	для того	4	1
334	первым и	1	1
335	и более	1	1
336	из него	2	1
337	есть понятие	2	1
338	людей и	2	1
339	здесь мы	1	1
340	касается до	1	1
341	могла бы	2	1
342	и может	3	1
343	в совершенно	1	1
344	об этом	2	1
345	слова или	1	1
346	них не	1	1
347	лишь в	1	1
348	ее нельзя	1	1
349	было бы	9	1
350	человечества но	1	1
351	говоря о	4	1
352	на суждения	1	1
353	его душу	1	1
354	к миру	1	1
355	своего осуществления	1	1
356	языка для	1	1
357	от полноты	1	1
358	в общей	1	1
359	нигде не	1	1
360	оно имеет	3	1
361	многие другие	2	1
362	был бы	2	1
363	на таких	1	1
364	на первый	1	1
365	место в	3	1
366	места в	1	1
367	и при	4	1
368	мысль и	1	1
369	что такое	2	1
370	жизнь и	1	1
371	мы называем	1	1
372	не столько	2	1
373	и понятия	3	1
374	в которых	2	1
375	жизни с	1	1
376	может вызвать	1	1
377	только для	1	1
378	которые в	1	1
379	но он	1	1
380	сами по	1	1
381	есть именно	1	1
382	без всяких	1	1
383	есть еще	3	1
384	в современном	1	1
385	оно само	1	1
386	языков и	1	1
387	где нет	1	1
388	был уже	1	1
389	не менее	5	1
390	тем самым	7	1
391	от многих	1	1
392	с которой	1	1
393	она не	2	1
394	что с	2	1
395	вместе и	5	1
396	в то	10	1
397	принадлежат к	1	1
398	даже во	1	1
399	которого он	1	1
400	не могло	1	1
401	представления и	3	1
402	следовательно и	1	1
403	на язык	1	1
404	в разных	2	1
405	на стороне	2	1
406	же время	5	1
407	вопросом об	1	1
408	природы в	2	1
409	своей природе	1	1
410	другой стороны	4	1
411	не находим	1	1
412	здесь же	1	1
413	людьми не	1	1
414	до того	4	1
415	что на	1	1
416	ему не	2	1
417	с другом	1	1
418	дает только	1	1
419	в живой	2	1
420	которую не	1	1
421	все то	1	1
422	глубокое и	1	1
423	следует однако	2	1
424	о происхождении	1	1
425	он видит	1	1
426	оно не	4	1
427	что при	3	1
428	которые мы	1	1
429	на это	4	1
430	и которая	1	1
431	своего развития	1	1
432	и художественное	1	1
433	значения и	1	1
434	отче наш	1	1
435	того чтобы	3	1
436	от друга	1	1
437	что все	3	1
438	здесь не	1	1
439	без всякого	1	1
440	тем в	1	1
441	в собственном	2	1
442	то или	2	1
443	чтобы показать	1	1
444	и говорит	1	1
445	так в	2	1
446	и образа	1	1
447	теперь можно	1	1
448	котором мы	2	1
449	темных людей	1	1
450	художественное творчество	1	1
451	те же	6	1
452	было в	1	1
453	здесь как	3	1
454	все свои	1	1
455	хотя этот	1	1
456	это только	1	1
457	из одного	1	1
458	вышел в	1	1
459	остановимся на	1	1
460	нас и	1	1
461	но здесь	1	1
462	находится в	1	1
463	сложившиеся в	1	1
464	единства и	1	1
465	сводится к	1	1
466	именно потому	1	1
467	по себе	16	1
468	эту идею	1	1
469	и изменчивых	1	1
470	и резкие	1	1
471	и та	2	1
472	образа как	3	1
473	в глаза	1	1
474	его жизни	2	1
475	должно было	2	1
476	нас в	1	1
477	в которую	1	1
478	с нашей	1	1
479	мы понимаем	1	1
480	и чуждый	1	1
481	на ее	1	1
482	но нет	1	1
483	стоит и	1	1
484	в языке	7	1
485	бы в	2	1
486	них в	1	1
487	именно в	3	1
488	грамматических категорий	2	1
489	и вещь	1	1
490	и следовательно	3	1
491	когда человек	1	1
492	как ее	2	1
493	один из	4	1
494	мысли не	3	1
495	ее то	1	1
496	одной из	2	1
497	с ними	1	1
498	в какой	2	1
499	поздние периоды	1	1
500	и такое	3	1
501	который в	1	1
502	образа в	4	1
503	и ее	1	1
504	не было	4	1
505	эти образы	1	1
506	же и	3	1
507	с нею	2	1
508	носит в	1	1
509	уже в	5	1
510	то и	6	1
511	в единстве	1	1
512	ряду других	2	1
513	еще одну	1	1
514	но самое	1	1
515	языка но	1	1
516	его и	1	1
517	за ним	3	1
518	не находит	1	1
519	что и	13	1
520	к ним	1	1
521	без этого	1	1
522	если оно	1	1
523	у него	2	1
524	только по	5	1
525	тем что	7	1
526	существовать в	1	1
527	в очень	1	1
528	развития в	2	1
529	со стороны	3	1
530	одном месте	1	1
531	что тем	1	1
532	точек зрения	1	1
533	и произведения	1	1
534	человеческой души	1	1
535	она и	1	1
536	следовательно не	1	1
537	и образов	1	1
538	которые не	1	1
539	на людей	1	1
540	себя и	4	1
541	и люди	1	1
542	чувством и	1	1
543	потому он	1	1
544	настоящего времени	1	1
545	стремится к	1	1
546	не на	1	1
547	а не	15	1
548	оно представляет	1	1
549	необходимость в	1	1
550	от мира	1	1
551	его как	1	1
552	было для	1	1
553	человеческой жизни	3	1
554	его собственной	1	1
555	формы одни	1	1
556	под влиянием	1	1
557	как именно	1	1
558	имея в	1	1
559	но оно	6	1
560	почти ничего	1	1
561	эта идея	1	1
562	и приобретает	1	1
563	это одно	1	1
564	понимаем слово	1	1
565	себя из	1	1
566	может стать	2	1
567	а потому	6	1
568	конечно не	1	1
569	он говорит	2	1
570	в область	1	1
571	возможным только	1	1
572	образ и	6	1
573	в тот	1	1
574	там где	3	1
575	для понимания	4	1
576	друг с	1	1
577	что как	2	1
578	многих других	1	1
579	на самое	1	1
580	бросается в	1	1
581	есть и	1	1
582	здесь так	1	1
583	слова и	5	1
584	как например	1	1
585	с первой	1	1
586	отличается от	1	1
587	в начале	3	1
588	что касается	1	1
589	от нас	3	1
590	этот образ	4	1
591	уже на	2	1
592	тем и	3	1
593	ко второй	1	1
594	в результате	1	1
595	развития и	1	1
596	души в	1	1
597	к ряду	1	1
598	в эту	1	1
599	по одной	1	1
600	во французском	1	1
601	к сколько-нибудь	1	1
602	самому и	1	1
603	отношении к	2	1
604	от ее	1	1
605	более глубокое	1	1
606	но этот	2	1
607	отношению к	5	1
608	было быть	1	1
609	это так	1	1
610	в данную	1	1
611	то оно	3	1
612	к этому	3	1
613	как на	5	1
614	во всяком	1	1
615	все что	4	1
616	с самим	1	1
