N	2gram	Tiupa_Hudo_1	Literetu
474	ничего общего	1	1
475	героя нам	1	1
476	приходит к	1	1
477	и о	4	1
478	нового подлинного	1	1
479	того чтобы	3	1
480	свою очередь	1	1
481	и мысль	1	1
482	здесь не	2	1
483	на основе	2	1
484	как по	2	1
485	по сути	1	1
486	в особенности	1	1
487	классического реализма	1	1
488	и говорит	1	1
489	н толстой	1	1
490	в пределах	3	1
491	приводит к	3	1
492	множественного числа	2	1
493	на свой	1	1
494	личного бытия	1	1
495	читателя в	6	1
496	на том	2	1
497	и когда	3	1
498	на страницах	1	1
499	же касается	2	1
500	в образе	1	1
501	можно было	5	1
502	на нее	1	1
503	каждого из	2	1
504	в последующих	1	1
505	мог бы	1	1
506	во второй	5	1
507	жизнь и	1	1
508	же мере	2	1
509	и внешней	1	1
510	нас и	1	1
511	в таком	3	1
512	находится в	1	1
513	сторону жизни	2	1
514	сводится к	1	1
515	при котором	2	1
516	не перед	1	1
517	я всем	1	1
518	но мы	1	1
519	ничего такого	1	1
520	одного из	1	1
521	можно сказать	4	1
522	самому себе	1	1
523	мыслит себя	1	1
524	в эстетической	1	1
525	существования но	1	1
526	собственной жизни	1	1
527	переходит в	1	1
528	социальной адаптации	2	1
529	во втором	1	1
530	и хорошо	1	1
531	бы в	1	1
532	выступает как	1	1
533	в жизнь	1	1
534	переживаний и	1	1
535	но тут	1	1
536	в литературе	3	1
537	автора героя	2	1
538	такая же	1	1
539	человеческого существования	1	1
540	мы вместе	1	1
541	субъекта в	1	1
542	за ней	1	1
543	меня самого	1	1
544	же он	1	1
545	поскольку ясно	1	1
546	человека с	1	1
547	в развертывании	1	1
548	только на	2	1
549	а напротив	1	1
550	в итоге	1	1
551	за пределами	1	1
552	первого лица	1	1
553	творчества в	1	1
554	не все	1	1
555	так по	1	1
556	а то	2	1
557	на север	1	1
558	мышления и	2	1
559	плана в	1	1
560	чего и	1	1
561	интересующего нас	1	1
562	субъекта к	1	1
563	ответ на	1	1
564	с какой	1	1
565	ни с	1	1
566	глубоко чужда	1	1
567	личности и	2	1
568	так о	1	1
569	в прозе	1	1
570	слова в	2	1
571	в пространстве	1	1
572	в землю	2	1
573	бытия и	4	1
574	сотворческого сопереживания	1	1
575	собственного я	1	1
576	как было	1	1
577	к той	1	1
578	ее на	1	1
579	он один	1	1
580	и напротив	1	1
581	рядом с	1	1
582	нет и	1	1
583	в финале	3	1
584	никого не	1	1
585	и стал	1	1
586	живой и	1	1
587	основа не	1	1
588	как у	1	1
589	письма однако	1	1
590	нашему мнению	1	1
591	именно в	7	1
592	человека а	1	1
593	писателя и	1	1
594	еще и	1	1
595	а с	2	1
596	они оба	1	1
597	и прямо	1	1
598	в романе	1	1
599	говорит о	1	1
600	ему читатель	1	1
601	под угрозой	1	1
602	к человеку	1	1
603	личности даже	1	1
604	однако и	3	1
605	человек в	2	1
606	подлинного а	1	1
607	своего я	3	1
608	когда же	1	1
609	где по	1	1
610	в ряду	1	1
611	что мы	1	1
612	которой он	1	1
613	и п	1	1
614	художественного целого	4	1
615	его мечты	1	1
616	по нашему	2	1
617	в творчестве	3	1
618	него в	1	1
619	эти слова	2	1
620	и потому	2	1
621	со словом	1	1
622	характера и	2	1
623	ориентирована на	1	1
624	в столь	1	1
625	своей души	1	1
626	на рубеже	1	1
627	вот я	1	1
628	что же	2	1
629	в тот	2	1
630	вокруг себя	1	1
631	в тексте	3	1
632	действительности же	2	1
633	и менее	1	1
634	он мыслит	1	1
635	в своем	4	1
636	в это	2	1
637	в контексте	1	1
638	подлинным искусством	1	1
639	его в	3	1
640	и от	4	1
641	своей жизни	2	1
642	автора и	2	1
643	время не	1	1
644	художником это	1	1
645	в смысле	1	1
646	пока еще	2	1
647	не мог	1	1
648	всего в	1	1
649	еще одна	1	1
650	при таком	1	1
651	на самом	2	1
652	всего мира	2	1
653	в пределе	1	1
654	но одновременно	3	1
655	об одном	2	1
656	похожей на	1	1
657	совершенно иной	2	1
658	ее и	1	1
659	от него	3	1
660	и все	4	1
661	он же	1	1
662	личность не	2	1
663	не будучи	1	1
664	творческого самоопределения	1	1
665	это точка	1	1
666	ни к	2	1
667	чувствовал себя	1	1
668	теперь же	1	1
669	в ходе	3	1
670	какого он	1	1
671	в системе	2	1
672	к ее	1	1
673	нами не	1	1
674	свою судьбу	1	1
675	уже отмечалось	1	1
676	нет ничего	2	1
677	такова что	1	1
678	от первого	1	1
679	от лица	2	1
680	о своем	1	1
681	и чехов	1	1
682	быть сказано	1	1
683	к истокам	1	1
684	от своего	1	1
685	имеет ничего	1	1
686	а во	1	1
687	впервые в	2	1
688	в свою	1	1
689	к его	1	1
690	этой позиции	1	1
691	в последнем	1	1
692	объект эстетического	1	1
693	именно к	1	1
694	культуры в	1	1
695	из этого	1	1
696	и состоит	1	1
697	которой я	1	1
698	мышления не	1	1
699	и эта	1	1
700	у людей	1	1
701	который не	1	1
702	можно назвать	1	1
703	русской литературы	1	1
704	они не	2	1
