N	2gram	Bakhtin_Fr_7	Analitik
122	отношения к	1	2
123	и до	6	2
124	ведь и	1	2
125	той же	3	2
126	а как	1	2
127	во времени	2	2
128	еще не	2	2
129	он был	3	2
130	отличие от	1	2
131	смерти на	1	2
132	в значительной	2	2
133	с их	1	2
134	вследствие этого	1	2
135	жизнью и	1	2
136	он не	4	2
137	картины мира	4	2
138	таким образом	19	2
139	значительной степени	2	2
140	в одну	4	2
141	что все	2	2
142	и второй	1	2
143	на этой	4	2
144	это было	2	2
145	этом смысле	1	2
146	в речевом	1	2
147	по себе	1	2
148	он и	1	2
149	в этих	2	2
150	в своей	3	2
151	в котором	1	2
152	с точки	3	2
153	как-то раз	2	2
154	стало быть	1	2
155	но эта	1	2
156	речи в	1	2
157	и наоборот	1	2
158	даже в	1	2
159	она не	1	2
160	в то	10	2
161	дело не	2	2
162	не имеет	3	2
163	на котором	1	2
164	на него	1	2
165	же время	9	2
166	так например	1	2
167	всего в	5	2
168	роль в	2	2
169	с ее	3	2
170	того и	1	2
171	на которую	1	2
172	однако ж	1	2
173	другого и	1	2
174	с ним	2	2
175	и смерть	1	2
176	что в	9	2
177	до сердца	1	2
178	о своей	1	2
179	его в	3	2
180	и во	2	2
181	том или	1	2
182	между тем	1	2
183	в его	12	2
184	того что	2	2
185	один из	1	2
186	целого и	1	2
187	себя в	1	2
188	для всех	2	2
189	не есть	2	2
190	свидетельствует о	2	2
191	одно из	1	2
192	и их	3	2
193	или даже	1	2
194	ведь это	1	2
195	в одном	3	2
196	вовсе не	7	2
197	уже и	1	2
198	или ином	1	2
199	здесь в	1	2
200	превращается в	1	2
201	и стал	1	2
202	на этот	1	2
203	его как	2	2
204	о чем	1	2
205	и слово	1	2
206	с людьми	1	2
207	вместе с	5	2
208	так же	5	2
209	к его	1	2
210	в столь	1	2
211	такого рода	1	2
212	по существу	8	2
213	в состоянии	2	2
214	и для	5	2
215	при описании	1	2
216	в двух	1	2
217	еще более	2	2
218	от своего	1	2
219	сказать что	1	2
220	все что	4	2
221	к этому	5	2
222	в таком	1	2
223	и наиболее	1	1
224	произведения но	1	1
225	также и	2	1
226	с жизнью	1	1
227	самом деле	1	1
228	между всеми	1	1
229	верхом на	1	1
230	последующие события	1	1
231	этого мира	1	1
232	здесь и	2	1
233	определить как	1	1
234	в первом	1	1
235	к другому	1	1
236	жизни есть	1	1
237	по его	1	1
238	свой мир	1	1
239	мы уже	12	1
240	есть не	2	1
241	со всех	2	1
242	и высшей	2	1
243	говорит сам	1	1
244	на место	4	1
245	именно к	1	1
246	почти все	1	1
247	что иное	1	1
248	я не	3	1
249	они были	1	1
250	но даже	1	1
251	о судьбе	1	1
252	всех сторон	1	1
253	и самого	2	1
254	иное как	1	1
255	быть в	1	1
256	в чем	2	1
257	и мира	2	1
258	в сюжете	1	1
259	там и	1	1
260	сказать и	1	1
261	совсем не	3	1
262	и всякий	1	1
263	тех же	1	1
264	образ смерти	2	1
265	так называемая	1	1
266	за голову	1	1
267	в приведенном	1	1
268	однако не	1	1
269	применении к	1	1
270	в правой	1	1
271	и наконец	4	1
272	этой речи	2	1
273	дается в	1	1
274	его к	3	1
275	имеет в	1	1
276	более или	2	1
277	выключены из	1	1
278	не приходится	1	1
279	в которой	2	1
280	всего романа	2	1
281	оказывается как	1	1
282	первый момент	1	1
283	все эти	13	1
284	которые в	1	1
285	в главе	3	1
286	модель в	1	1
287	но без	2	1
288	вероятнее всего	1	1
289	еще один	1	1
290	рассказ о	2	1
291	сливаются в	1	1
292	героя есть	1	1
293	и те	3	1
294	лица и	3	1
295	как он	2	1
296	но на	1	1
297	так сказать	3	1
298	по словам	1	1
299	в нем	7	1
300	время и	1	1
301	а скорее	1	1
302	оно в	1	1
303	не как	1	1
304	в силу	1	1
305	силу своей	1	1
306	которая определяет	1	1
307	характер в	1	1
308	i в	1	1
309	свое время	2	1
310	никому не	2	1
311	и по	3	1
312	человека в	2	1
313	я вам	1	1
314	в каждом	1	1
315	об этом	1	1
316	в глубине	1	1
317	времени и	1	1
318	в несколько	1	1
319	вариациями этого	1	1
320	это не	6	1
321	смерти то	1	1
322	встречается неоднократно	1	1
323	что один	1	1
324	в жизни	1	1
325	смерть и	1	1
326	в ином	1	1
327	ни в	6	1
328	в них	7	1
329	к которым	1	1
330	далеко не	2	1
331	как об	1	1
332	этого не	1	1
333	со своими	1	1
334	которой он	2	1
335	и некоторых	1	1
336	говорится о	1	1
337	такой же	3	1
338	обратимся к	1	1
339	и при	1	1
340	таким же	3	1
341	в следующем	2	1
342	в такой	1	1
343	жизнь и	2	1
344	что я	1	1
345	этой плоскости	1	1
346	времени не	1	1
347	том же	1	1
348	не должна	1	1
349	и вся	3	1
350	мира не	1	1
351	одна из	4	1
352	и эпизод	1	1
353	она получает	1	1
354	было не	1	1
355	весьма различные	1	1
356	но только	1	1
357	для всего	1	1
358	два эпизода	1	1
359	в разных	2	1
360	только и	1	1
361	кто видит	1	1
362	к каждой	1	1
363	с одним	1	1
364	глядя на	2	1
365	его судьбу	1	1
366	по своей	1	1
367	правой руке	1	1
368	это слово	1	1
369	потому что	5	1
370	связи с	1	1
371	странным и	1	1
372	чем объясняется	1	1
373	ничему не	1	1
374	конечно и	1	1
375	и несколько	1	1
376	у нас	1	1
377	предположение о	1	1
378	одно и	2	1
379	начиная с	1	1
380	места для	1	1
381	приходится однако	1	1
382	и изображается	1	1
383	встречается в	1	1
384	и да	1	1
385	во все	2	1
386	здесь далеко	1	1
387	его за	1	1
388	же самое	1	1
389	указывает на	1	1
390	в применении	1	1
391	некоторой степени	1	1
392	и о	1	1
393	значения и	1	1
394	в виду	4	1
395	свою очередь	3	1
396	слава богу	1	1
397	с сохранением	1	1
398	в ее	1	1
399	здесь также	1	1
400	по земле	1	1
401	характер и	1	1
402	отвлечься от	1	1
403	в совершенно	1	1
404	возлагает на	1	1
405	по этой	1	1
406	в образе	4	1
407	с собой	1	1
408	в отношении	3	1
409	пронизана вся	1	1
410	здесь он	1	1
411	связан с	2	1
412	начала и	2	1
413	чем выше	1	1
414	речи как	1	1
415	в последней	4	1
416	поэтому в	1	1
417	из одного	4	1
418	в разбираемом	1	1
419	это мне	1	1
420	о нем	3	1
421	является по	1	1
422	и здесь	4	1
423	новеллы и	1	1
424	в другом	1	1
425	но к	1	1
426	второй половине	1	1
427	и что	1	1
428	что его	1	1
429	все его	3	1
430	это была	3	1
431	а напротив	1	1
432	к нему	5	1
433	с его	2	1
434	от них	1	1
435	комедии и	1	1
436	них в	1	1
437	слов и	4	1
438	в литературе	2	1
439	в заключительной	1	1
440	различных моментов	1	1
441	ценностей жизни	1	1
442	оно и	2	1
443	мы видим	6	1
444	тот же	2	1
445	в основном	1	1
446	дело с	1	1
447	нее свой	1	1
448	перемещается в	1	1
449	к их	1	1
450	и после	1	1
451	который в	1	1
452	на несколько	1	1
453	и ее	2	1
454	которого является	1	1
455	который необходимо	1	1
456	обращенная к	1	1
457	все они	6	1
458	этот вопрос	1	1
459	уже в	5	1
460	в начале	1	1
461	как вы	1	1
462	его и	1	1
463	проникает в	3	1
464	который как	1	1
465	изображается в	1	1
466	это место	1	1
467	слова в	1	1
468	от остального	1	1
469	так как	3	1
470	богу не	1	1
471	и оказывается	2	1
472	к ним	1	1
473	себе и	1	1
474	до некоторой	1	1
475	как его	1	1
476	не говорит	1	1
477	появление в	1	1
478	к самому	2	1
479	античности в	1	1
480	в голосе	1	1
481	и из	1	1
482	как у	1	1
483	нельзя сказать	1	1
484	что тот	1	1
485	центре этой	1	1
486	в свою	3	1
487	характерно для	2	1
488	может показаться	1	1
489	еще и	1	1
490	но о	1	1
491	нового времени	3	1
492	обратиться к	1	1
493	это неожиданное	1	1
494	типов но	1	1
495	у меня	1	1
496	более того	1	1
497	в рассказе	1	1
498	однако его	1	1
499	в третьей	3	1
500	же точно	1	1
501	что хотя	1	1
502	мира в	4	1
503	ближе к	1	1
504	в связи	2	1
505	оно ни	2	1
506	мире в	1	1
507	но оно	1	1
508	только усиливает	1	1
509	границы между	1	1
510	но особенно	2	1
511	и потому	3	1
512	относятся к	1	1
513	только его	1	1
514	это своего	1	1
515	противоречивое единство	1	1
516	и героев	1	1
517	в тех	1	1
518	и всей	1	1
519	ко всему	1	1
520	или менее	2	1
521	для человека	1	1
522	с тремя	1	1
523	и там	1	1
524	с этой	1	1
525	слова и	1	1
526	еще раз	1	1
527	на которой	2	1
528	только для	1	1
529	между прочим	1	1
530	я от	1	1
531	жизненного процесса	1	1
532	перед нами	2	1
533	но одновременно	1	1
534	в воображении	1	1
535	в мировой	1	1
536	и сама	2	1
537	на улице	1	1
538	именно здесь	1	1
539	как на	1	1
540	его не	1	1
541	от него	1	1
542	и оба	2	1
543	за исключением	1	1
544	почти вовсе	1	1
545	тем более	1	1
546	и как	2	1
547	но это	3	1
548	все остальные	1	1
549	же в	2	1
550	в системе	1	1
551	к ее	1	1
552	может и	1	1
553	в романе	7	1
554	героя и	1	1
555	с ней	1	1
556	из тех	1	1
557	не что	1	1
558	в отдельности	2	1
559	что ты	1	1
560	из этого	1	1
561	перед нею	1	1
562	в свое	2	1
563	ли он	1	1
564	а другой	1	1
565	есть то	2	1
566	божественной комедии	1	1
567	ее в	1	1
568	это в	3	1
